Simple_1,Simple_2,Simple_3,Simple_4,Stream_1,Stream_2,Sophisticated_1,Topology,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,fargate_vcpus,fargate_memorylevel,lambda_parallel_instances,lambda_allocated_memory,ec2_vcpus,ec2_memorylevel,ec2_instances,kinesis_ondemand,kinesis_efos,kinesis_records,kinesis_peak,Latency,Cost,Complexity,Load Sensitivity
0,1,0,0,0,0,0,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,160.0,10.0,0.0,0.0,28.0,3456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.934,8,9.01334
0,1,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.0,0.0,0.0,176.0,6.0,0.0,0.0,78.0,3648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9185,8,8.9566
0,1,0,0,0,0,0,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,448.0,8.0,0.0,0.0,1.0,9984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9164,8,9.0246
0,1,0,0,0,0,0,1.2,9,0.0,0.0,0.0,0.0,0.0,0.0,944.0,7.0,0.0,0.0,94.0,4224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9937,8,8.8999
0,1,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.0,0.0,0.0,216.0,6.0,0.0,0.0,47.0,6912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9234,8,8.9489
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,104.0,8.0,0.0,0.0,57.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7814e-07,3.692,8,9.0031
0,1,0,0,0,0,0,1.2,9,0.0,0.0,0.0,0.0,0.0,0.0,224.0,2.0,0.0,0.0,54.0,2624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0006,8,8.889
0,1,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.0,0.0,0.0,808.0,10.0,0.0,0.0,8.0,9536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.874,8,9.0131
0,1,0,0,0,0,0,1.2,7,0.0,0.0,0.0,0.0,0.0,0.0,936.0,10.0,0.0,0.0,9.0,9664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4179,8,9.0095
0,1,0,0,0,0,0,1.2,4,0.0,0.0,0.0,0.0,0.0,0.0,56.0,10.0,0.0,0.0,43.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8727,8,8.9988
0,1,0,0,0,0,0,1.2,5,0.0,0.0,0.0,0.0,0.0,0.0,304.0,5.0,0.0,0.0,40.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0662,8,9.0118
0,1,0,0,0,0,0,1.2,4,0.0,0.0,0.0,0.0,0.0,0.0,896.0,10.0,0.0,0.0,46.0,3328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8549,8,9.0154
0,1,0,0,0,0,0,1.2,9,0.0,0.0,0.0,0.0,0.0,0.0,616.0,8.0,0.0,0.0,83.0,3776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9801,8,8.9382
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,896.0,1.0,0.0,0.0,21.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.707,8,8.9672
0,1,0,0,0,0,0,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,320.0,5.0,0.0,0.0,71.0,6016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9891,8,8.97146
0,1,0,0,0,0,0,1.2,2,0.0,0.0,0.0,0.0,0.0,0.0,264.0,1.0,0.0,0.0,69.0,8128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6768,8,8.6902
0,1,0,0,0,0,0,1.2,8,0.0,0.0,0.0,0.0,0.0,0.0,568.0,10.0,0.0,0.0,76.0,9536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1436,8,8.9004
0,1,0,0,0,0,0,1.2,9,0.0,0.0,0.0,0.0,0.0,0.0,264.0,1.0,0.0,0.0,75.0,5440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1808,8,8.3829
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,104.0,3.0,0.0,0.0,11.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6936,8,8.998
0,1,0,0,0,0,0,1.2,8,0.0,0.0,0.0,0.0,0.0,0.0,240.0,9.0,0.0,0.0,96.0,3968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,8,8.9886
0,1,0,0,0,0,0,1.2,5,0.0,0.0,0.0,0.0,0.0,0.0,464.0,2.0,0.0,0.0,68.0,9728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2719,8,8.5768
0,1,0,0,0,0,0,1.2,10,0.0,0.0,0.0,0.0,0.0,0.0,664.0,7.0,0.0,0.0,22.0,4416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7588,8,8.9838
0,1,0,0,0,0,0,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,744.0,2.0,0.0,0.0,87.0,8256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1638,8,8.8745
0,1,0,0,0,0,0,1.2,9,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.0,0.0,0.0,77.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9698,8,8.9784
0,1,0,0,0,0,0,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,392.0,8.0,0.0,0.0,48.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.951,8,8.99868
0,1,0,0,0,0,0,1.2,5,0.0,0.0,0.0,0.0,0.0,0.0,320.0,9.0,0.0,0.0,11.0,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0557,8,9.0408
0,1,0,0,0,0,0,1.2,4,0.0,0.0,0.0,0.0,0.0,0.0,856.0,9.0,0.0,0.0,53.0,6720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8671,8,8.9809
0,1,0,0,0,0,0,1.2,2,0.0,0.0,0.0,0.0,0.0,0.0,240.0,3.0,0.0,0.0,32.0,9984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4495,8,8.9239
0,1,0,0,0,0,0,1.2,5,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8.0,0.0,0.0,30.0,8448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0934,8,8.9981
0,1,0,0,0,0,0,1.2,7,0.0,0.0,0.0,0.0,0.0,0.0,496.0,4.0,0.0,0.0,27.0,2688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4346,8,8.9699
0,1,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.0,0.0,0.0,320.0,2.0,0.0,0.0,9.0,9024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8994,8,8.9779
0,1,0,0,0,0,0,1.2,7,0.0,0.0,0.0,0.0,0.0,0.0,728.0,8.0,0.0,0.0,64.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4129,8,9.0183
0,1,0,0,0,0,0,1.2,10,0.0,0.0,0.0,0.0,0.0,0.0,96.0,4.0,0.0,0.0,53.0,4544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7976,8,8.8996
0,1,0,0,0,0,0,1.2,10,0.0,0.0,0.0,0.0,0.0,0.0,408.0,6.0,0.0,0.0,13.0,6208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7645,8,8.9658
0,1,0,0,0,0,0,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,592.0,4.0,0.0,0.0,53.0,3392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9852,8,8.98178
0,1,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.0,0.0,0.0,472.0,3.0,0.0,0.0,68.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9057,8,8.9696
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,288.0,1.0,0.0,0.0,15.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,8,8.9599
0,1,0,0,0,0,0,1.2,10,0.0,0.0,0.0,0.0,0.0,0.0,96.0,4.0,0.0,0.0,8.0,5504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.763,8,8.986
0,1,0,0,0,0,0,1.2,2,0.0,0.0,0.0,0.0,0.0,0.0,560.0,10.0,0.0,0.0,45.0,8640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.386,8,8.9851
0,1,0,0,0,0,0,1.2,4,0.0,0.0,0.0,0.0,0.0,0.0,112.0,4.0,0.0,0.0,98.0,5184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9527,8,8.8754
0,1,0,0,0,0,0,1.2,8,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,60.0,8640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2725,8,8.7522
0,1,0,0,0,0,0,1.2,7,0.0,0.0,0.0,0.0,0.0,0.0,976.0,6.0,0.0,0.0,58.0,5824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4623,8,8.8981
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,800.0,4.0,0.0,0.0,32.0,9920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.748,8,8.869
0,1,0,0,0,0,0,1.2,7,0.0,0.0,0.0,0.0,0.0,0.0,144.0,1.0,0.0,0.0,42.0,2816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4884,8,8.8316
0,1,0,0,0,0,0,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,904.0,7.0,0.0,0.0,55.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9282,8,9.00741
0,1,0,0,0,0,0,1.2,4,0.0,0.0,0.0,0.0,0.0,0.0,656.0,7.0,0.0,0.0,48.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8742,8,8.9777
0,1,0,0,0,0,0,1.2,9,0.0,0.0,0.0,0.0,0.0,0.0,816.0,8.0,0.0,0.0,30.0,1856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9563,8,9.0102
0,1,0,0,0,0,0,1.2,7,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,0.0,0.0,47.0,5632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4991,8,8.8029
0,1,0,0,0,0,0,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,688.0,6.0,0.0,0.0,74.0,6528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0117,8,8.9659
0,1,0,0,0,0,0,1.2,4,0.0,0.0,0.0,0.0,0.0,0.0,736.0,7.0,0.0,0.0,44.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8503,8,9.0219
0,1,0,0,0,0,0,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,904.0,10.0,0.0,0.0,85.0,3904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9508,8,8.99667
0,1,0,0,0,0,0,1.2,10,0.0,0.0,0.0,0.0,0.0,0.0,232.0,6.0,0.0,0.0,26.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7555,8,9.0043
0,1,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,20.0,9216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9267,8,8.9826
0,1,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.0,0.0,0.0,176.0,7.0,0.0,0.0,71.0,8640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9318,8,8.9518
0,1,0,0,0,0,0,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,632.0,6.0,0.0,0.0,50.0,2560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9685,8,8.99178
0,1,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.0,0.0,0.0,952.0,9.0,0.0,0.0,22.0,9856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8779,8,8.9938
0,1,0,0,0,0,0,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,144.0,5.0,0.0,0.0,100.0,8832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0545,8,8.95597
0,1,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.0,0.0,0.0,760.0,5.0,0.0,0.0,69.0,7232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9409,8,8.9116
0,1,0,0,0,0,0,1.2,7,0.0,0.0,0.0,0.0,0.0,0.0,608.0,2.0,0.0,0.0,47.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4355,8,8.966
0,1,0,0,0,0,0,1.2,10,0.0,0.0,0.0,0.0,0.0,0.0,352.0,9.0,0.0,0.0,98.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7696,8,8.9687
0,1,0,0,0,0,0,1.2,4,0.0,0.0,0.0,0.0,0.0,0.0,768.0,7.0,0.0,0.0,73.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8609,8,9.0023
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,648.0,2.0,0.0,0.0,100.0,4928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8386,8,8.6588
0,1,0,0,0,0,0,1.2,9,0.0,0.0,0.0,0.0,0.0,0.0,664.0,6.0,0.0,0.0,52.0,4288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9879,8,8.924
0,1,0,0,0,0,0,1.2,9,0.0,0.0,0.0,0.0,0.0,0.0,168.0,5.0,0.0,0.0,83.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0101,8,8.8846
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,376.0,2.0,0.0,0.0,89.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7459,8,8.8731
0,1,0,0,0,0,0,1.2,2,0.0,0.0,0.0,0.0,0.0,0.0,736.0,2.0,0.0,0.0,11.0,4608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3805,8,8.996
0,1,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.0,0.0,0.0,856.0,1.0,0.0,0.0,60.0,2560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9697,8,8.8735
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,376.0,2.0,0.0,0.0,17.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6922,8,9.0021
0,1,0,0,0,0,0,1.2,9,0.0,0.0,0.0,0.0,0.0,0.0,984.0,3.0,0.0,0.0,5.0,8704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9719,8,8.9723
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,432.0,8.0,0.0,0.0,42.0,6080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7008,8,8.9859
0,1,0,0,0,0,0,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,536.0,4.0,0.0,0.0,29.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9781,8,8.98605
0,1,0,0,0,0,0,1.2,8,0.0,0.0,0.0,0.0,0.0,0.0,960.0,8.0,0.0,0.0,90.0,8960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.165,8,8.83
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,992.0,3.0,0.0,0.0,77.0,6720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8097,8,8.7255
0,1,0,0,0,0,0,1.2,8,0.0,0.0,0.0,0.0,0.0,0.0,848.0,2.0,0.0,0.0,30.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1008,8,9.0197
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,464.0,7.0,0.0,0.0,65.0,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7025,8,8.9826
0,1,0,0,0,0,0,1.2,4,0.0,0.0,0.0,0.0,0.0,0.0,640.0,8.0,0.0,0.0,42.0,3648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8555,8,9.0089
0,1,0,0,0,0,0,1.2,7,0.0,0.0,0.0,0.0,0.0,0.0,408.0,9.0,0.0,0.0,70.0,9152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.461,8,8.9099
0,1,0,0,0,0,0,1.2,9,0.0,0.0,0.0,0.0,0.0,0.0,336.0,1.0,0.0,0.0,82.0,7296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2812,8,8.1265
0,1,0,0,0,0,0,1.2,2,0.0,0.0,0.0,0.0,0.0,0.0,600.0,3.0,0.0,0.0,50.0,9920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4894,8,8.882
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,168.0,8.0,0.0,0.0,78.0,8576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7391,8,8.9307
0,1,0,0,0,0,0,1.2,8,0.0,0.0,0.0,0.0,0.0,0.0,120.0,6.0,0.0,0.0,66.0,6208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1559,8,8.8999
0,1,0,0,0,0,0,1.2,4,0.0,0.0,0.0,0.0,0.0,0.0,336.0,10.0,0.0,0.0,12.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8508,8,9.0229
0,1,0,0,0,0,0,1.2,8,0.0,0.0,0.0,0.0,0.0,0.0,784.0,9.0,0.0,0.0,58.0,5632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1155,8,8.9651
0,1,0,0,0,0,0,1.2,4,0.0,0.0,0.0,0.0,0.0,0.0,144.0,3.0,0.0,0.0,83.0,5568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9683,8,8.8269
0,1,0,0,0,0,0,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,336.0,1.0,0.0,0.0,34.0,8512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1104,8,8.90736
0,1,0,0,0,0,0,1.2,5,0.0,0.0,0.0,0.0,0.0,0.0,960.0,9.0,0.0,0.0,68.0,5632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0853,8,8.954
0,1,0,0,0,0,0,1.2,9,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,0.0,0.0,92.0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0184,8,8.834
0,1,0,0,0,0,0,1.2,9,0.0,0.0,0.0,0.0,0.0,0.0,896.0,7.0,0.0,0.0,66.0,7808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0062,8,8.8631
0,1,0,0,0,0,0,1.2,5,0.0,0.0,0.0,0.0,0.0,0.0,360.0,4.0,0.0,0.0,92.0,4032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359,8,8.8608
0,1,0,0,0,0,0,1.2,9,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,0.0,0.0,33.0,1664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.969,8,8.9955
0,1,0,0,0,0,0,1.2,9,0.0,0.0,0.0,0.0,0.0,0.0,64.0,10.0,0.0,0.0,63.0,9792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0149,8,8.9907
0,1,0,0,0,0,0,1.2,8,0.0,0.0,0.0,0.0,0.0,0.0,440.0,6.0,0.0,0.0,21.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1217,8,8.9566
0,1,0,0,0,0,0,1.2,7,0.0,0.0,0.0,0.0,0.0,0.0,416.0,3.0,0.0,0.0,22.0,2944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4371,8,8.9635
0,1,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.0,0.0,0.0,968.0,9.0,0.0,0.0,76.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9102,8,8.9447
0,1,0,0,0,0,0,1.2,7,0.0,0.0,0.0,0.0,0.0,0.0,80.0,3.0,0.0,0.0,86.0,6016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5393,8,8.7497
0,1,0,0,0,0,0,1.2,7,0.0,0.0,0.0,0.0,0.0,0.0,248.0,6.0,0.0,0.0,15.0,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4238,8,8.9993
0,1,0,0,0,0,0,1.2,8,0.0,0.0,0.0,0.0,0.0,0.0,768.0,7.0,0.0,0.0,32.0,8064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1185,8,8.9642
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,736.0,9.0,0.0,0.0,42.0,4544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6905,8,8.9928
0,1,0,0,0,0,0,1.2,4,0.0,0.0,0.0,0.0,0.0,0.0,112.0,10.0,0.0,0.0,78.0,9984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9186,8,8.9729
0,1,0,0,0,0,0,1.2,8,0.0,0.0,0.0,0.0,0.0,0.0,952.0,8.0,0.0,0.0,7.0,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0917,8,9.0394
0,1,0,0,0,0,0,1.2,8,0.0,0.0,0.0,0.0,0.0,0.0,808.0,8.0,0.0,0.0,87.0,5568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1352,8,8.9139
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,768.0,5.0,0.0,0.0,80.0,3136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7157,8,8.9423
0,1,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.0,0.0,0.0,368.0,2.0,0.0,0.0,8.0,8960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8964,8,8.9825
0,1,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.0,0.0,0.0,664.0,1.0,0.0,0.0,87.0,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9797,8,8.8586
0,1,0,0,0,0,0,1.2,8,0.0,0.0,0.0,0.0,0.0,0.0,184.0,6.0,0.0,0.0,52.0,7040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1505,8,8.9016
0,1,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.0,0.0,0.0,256.0,10.0,0.0,0.0,33.0,1856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8729,8,9.0241
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,144.0,6.0,0.0,0.0,65.0,2560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7118,8,8.9657
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,688.0,8.0,0.0,0.0,83.0,4352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7106,8,8.9498
0,1,0,0,0,0,0,1.2,5,0.0,0.0,0.0,0.0,0.0,0.0,48.0,7.0,0.0,0.0,30.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0742,8,9.0025
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,472.0,9.0,0.0,0.0,26.0,6848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6894,8,9.0163
0,1,0,0,0,0,0,1.2,7,0.0,0.0,0.0,0.0,0.0,0.0,952.0,4.0,0.0,0.0,50.0,3776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4551,8,8.9168
0,1,0,0,0,0,0,1.2,2,0.0,0.0,0.0,0.0,0.0,0.0,544.0,4.0,0.0,0.0,25.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3782,8,8.9999
0,1,0,0,0,0,0,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,680.0,9.0,0.0,0.0,77.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9053,8,9.02301
0,1,0,0,0,0,0,1.2,7,0.0,0.0,0.0,0.0,0.0,0.0,248.0,6.0,0.0,0.0,8.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4275,8,8.9906
0,1,0,0,0,0,0,1.2,9,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1.0,0.0,0.0,13.0,9728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0323,8,8.7935
0,1,0,0,0,0,0,1.2,5,0.0,0.0,0.0,0.0,0.0,0.0,608.0,3.0,0.0,0.0,1.0,7680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.073,8,8.9977
0,1,0,0,0,0,0,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,800.0,6.0,0.0,0.0,72.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9591,8,8.99743
0,1,0,0,0,0,0,1.2,8,0.0,0.0,0.0,0.0,0.0,0.0,208.0,1.0,0.0,0.0,99.0,9216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5921,8,7.7869
0,1,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.0,0.0,0.0,808.0,9.0,0.0,0.0,93.0,4224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8925,8,8.9716
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,672.0,10.0,0.0,0.0,92.0,3776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7038,8,8.9705
0,1,0,0,0,0,0,1.2,6,0.0,0.0,0.0,0.0,0.0,0.0,872.0,5.0,0.0,0.0,47.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7004,8,8.9792
