Topology,car_cache,ec2_vcpus,ec2_memorylevel,ec2_instances,latency,cost,reliability,scalability
3,9,4,3,29,0.0121111,0.183667,20,-0.24272
3,8,4,2,9,0.0121111,0.179077,20,-0.246948
3,1,8,3,28,0.0130556,0.220319,20,-0.223559
3,7,2,3,62,0.0116111,0.188912,20,-0.230656
3,6,10,2,35,0.0130556,0.183664,20,-0.255797
3,9,2,1,99,0.0114167,0.183667,20,-0.232572
3,9,6,1,53,0.0121111,0.183658,20,-0.242427
3,10,2,2,14,0.0116111,0.176329,20,-0.242382
3,6,6,1,78,0.0121111,0.183664,20,-0.242473
3,1,4,1,37,0.0118889,0.22032,20,-0.208437
3,1,12,2,5,0.0138889,0.22032,20,-0.234008
3,6,4,2,93,0.0121111,0.18367,20,-0.242667
3,6,2,2,99,0.0116111,0.18367,20,-0.235392
3,10,2,2,15,0.0116111,0.176329,20,-0.242382
3,3,2,3,80,0.0116111,0.183654,20,-0.235045
3,4,6,1,92,0.0121111,0.192825,20,-0.233855
3,6,2,3,54,0.0116111,0.183664,20,-0.235193
3,5,2,3,28,0.0116111,0.176323,20,-0.242214
3,7,2,1,78,0.0114167,0.188906,20,-0.227592
3,3,2,3,55,0.0116111,0.183654,20,-0.235045
3,2,2,2,40,0.0116111,0.22032,20,-0.20473
3,1,2,1,4,0.0122172,0.22032,20,-0.199008
3,1,12,3,19,0.0138889,0.220319,20,-0.23398
3,10,2,3,35,0.0116111,0.176334,20,-0.242548
3,7,2,3,24,0.0116111,0.188912,20,-0.230656
3,9,4,1,28,0.0118889,0.183658,20,-0.239211
3,1,10,3,42,0.0138889,0.22032,20,-0.234008
3,9,6,1,17,0.0121111,0.183667,20,-0.242718
3,5,14,3,40,0.0158333,0.176323,20,-0.300026
3,7,2,3,89,0.0116111,0.188912,20,-0.230656
3,3,4,3,80,0.0121111,0.183654,20,-0.242328
3,8,4,2,38,0.0121111,0.17908,20,-0.24705
3,10,4,2,36,0.0121111,0.176335,20,-0.250003
3,3,2,3,80,0.0116111,0.183654,20,-0.235045
3,10,10,1,43,0.0126667,0.176339,20,-0.258172
3,9,12,2,47,0.0138889,0.183658,20,-0.26707
3,5,2,1,88,0.0114167,0.176325,20,-0.239349
3,4,8,3,33,0.0130556,0.192822,20,-0.246814
3,8,2,2,85,0.0116111,0.179081,20,-0.239715
3,6,2,3,66,0.0116111,0.183664,20,-0.235193
3,5,2,2,78,0.0116111,0.176323,20,-0.242214
3,4,12,2,13,0.0138889,0.192822,20,-0.257902
3,3,2,2,60,0.0116111,0.183651,20,-0.234945
3,6,4,1,99,0.0118889,0.18367,20,-0.239454
3,3,16,3,96,0.0166667,0.183651,20,-0.301922
3,2,2,3,83,0.0116111,0.22032,20,-0.20473
3,10,12,2,90,0.0138889,0.176333,20,-0.274989
3,6,4,3,98,0.0121111,0.183664,20,-0.242472
3,7,2,2,12,0.0116111,0.188912,20,-0.230656
3,10,2,3,84,0.0116111,0.176333,20,-0.242514
3,6,2,2,49,0.0116111,0.18367,20,-0.235392
3,9,12,2,87,0.0138889,0.183667,20,-0.267345
3,9,2,1,88,0.0114167,0.183667,20,-0.232572
3,7,2,3,53,0.0116111,0.188906,20,-0.230427
3,4,8,1,10,0.0126667,0.192826,20,-0.241632
3,7,14,3,57,0.0158333,0.188912,20,-0.28678
3,2,10,2,54,0.0130556,0.220321,20,-0.223622
3,4,2,2,79,0.0116111,0.192825,20,-0.226741
3,6,14,3,77,0.0158333,0.183664,20,-0.292033
3,3,6,1,94,0.0121111,0.183654,20,-0.242329
3,5,2,1,70,0.0114167,0.176325,20,-0.239349
3,10,2,3,87,0.0116111,0.176335,20,-0.24259
3,1,2,3,59,0.0116111,0.220319,20,-0.204699
3,5,14,3,84,0.0158333,0.176323,20,-0.300026
3,2,4,1,39,0.0118889,0.22032,20,-0.208437
3,7,2,2,42,0.0116111,0.188912,20,-0.230656
3,1,12,1,36,0.0130556,0.22032,20,-0.223587
3,1,2,1,98,0.0114167,0.22032,20,-0.20211
3,10,2,2,28,0.0116111,0.176329,20,-0.242382
3,4,2,2,38,0.0116111,0.192824,20,-0.226712
3,1,6,1,45,0.0121111,0.220319,20,-0.211346
3,3,2,1,71,0.0114167,0.183651,20,-0.232069
3,1,10,3,35,0.0138889,0.220319,20,-0.233993
3,1,4,3,81,0.0121111,0.22032,20,-0.211375
3,3,4,3,49,0.0121111,0.183654,20,-0.242329
3,7,2,1,47,0.0114167,0.188906,20,-0.227592
3,9,10,1,4,0.0126667,0.183667,20,-0.250618
3,3,4,2,90,0.0121111,0.183651,20,-0.242231
3,4,2,2,4,0.0116111,0.192826,20,-0.226791
3,7,2,3,21,0.0116111,0.188906,20,-0.230427
3,3,16,3,88,0.0166667,0.183654,20,-0.302004
3,10,12,1,22,0.0130556,0.176329,20,-0.263364
3,3,6,3,1,0.0126667,0.183651,20,-0.25014
3,4,2,1,34,0.0114167,0.192822,20,-0.223853
3,5,2,1,91,0.0114167,0.176323,20,-0.239283
3,5,6,1,14,0.0121111,0.176323,20,-0.249634
3,10,10,3,48,0.0138889,0.176335,20,-0.275059
3,2,2,3,47,0.0116111,0.22032,20,-0.204731
3,6,2,3,21,0.0116111,0.183664,20,-0.235192
3,9,2,1,22,0.0114167,0.183658,20,-0.232269
3,2,2,3,72,0.0116111,0.22032,20,-0.20473
3,10,16,1,26,0.0138889,0.176333,20,-0.274989
3,10,6,3,22,0.0126667,0.176329,20,-0.257848
3,10,2,3,61,0.0116111,0.176335,20,-0.242588
3,8,14,1,33,0.0130556,0.179077,20,-0.260424
3,5,4,2,3,0.0121111,0.176323,20,-0.249636
3,8,2,3,49,0.0116111,0.179081,20,-0.239746
3,5,2,1,69,0.0114167,0.176325,20,-0.239348
3,7,4,3,33,0.0121111,0.188906,20,-0.237609
3,9,2,2,16,0.0116111,0.183658,20,-0.235146
3,3,2,1,80,0.0114167,0.183654,20,-0.232169
3,4,6,1,73,0.0121111,0.192825,20,-0.233854
3,1,2,1,69,0.0114167,0.220319,20,-0.202092
3,7,10,1,20,0.0126667,0.188906,20,-0.245409
3,5,14,1,85,0.0130556,0.176326,20,-0.263283
3,1,2,3,90,0.0116111,0.220319,20,-0.2047
3,1,2,3,97,0.0116111,0.220319,20,-0.2047
3,4,2,2,55,0.0116111,0.192826,20,-0.22679
3,4,6,2,21,0.0126667,0.192822,20,-0.241508
3,3,2,2,89,0.0116111,0.183651,20,-0.234945
3,5,2,3,18,0.0116111,0.176328,20,-0.242383
3,7,12,3,46,0.0138889,0.188906,20,-0.261941
3,1,6,3,16,0.0126667,0.220319,20,-0.218583
3,6,4,1,83,0.0118889,0.183664,20,-0.239258
3,3,12,1,60,0.0130556,0.183651,20,-0.255565
3,10,4,1,11,0.0118889,0.176339,20,-0.246859
3,6,10,1,68,0.0126667,0.18367,20,-0.250567
3,4,2,1,18,0.0114167,0.192826,20,-0.223984
3,5,6,3,38,0.0126667,0.176325,20,-0.25775
3,6,8,2,84,0.0130556,0.183664,20,-0.255797
3,8,8,3,58,0.0130556,0.17908,20,-0.260522
3,2,2,1,23,0.0114167,0.220322,20,-0.202171
3,5,12,3,62,0.0138889,0.176328,20,-0.274872
3,10,6,1,67,0.0121111,0.176335,20,-0.250003
3,1,12,3,37,0.0138889,0.22032,20,-0.234008
3,1,2,1,22,0.014625,0.220319,20,-0.189649
3,1,4,1,8,0.0146111,0.220319,20,-0.197955
3,5,16,1,31,0.0138889,0.176328,20,-0.274871
3,1,4,3,44,0.0121111,0.220319,20,-0.211345
3,3,2,1,63,0.0114167,0.183654,20,-0.232169
3,4,8,2,62,0.0130556,0.192826,20,-0.246937
3,10,4,1,51,0.0118889,0.176333,20,-0.246654
3,3,2,3,42,0.0116111,0.183654,20,-0.235045
3,7,6,1,39,0.0121111,0.188906,20,-0.237609
3,9,4,3,91,0.0121111,0.183658,20,-0.242427
3,4,6,1,15,0.0121111,0.192822,20,-0.233777
3,4,2,2,56,0.0116111,0.192826,20,-0.226791
3,10,2,2,18,0.0116111,0.176339,20,-0.242721
3,3,14,3,19,0.0158333,0.183651,20,-0.291827
3,5,4,2,43,0.0121111,0.176328,20,-0.2498
3,2,4,2,88,0.0121111,0.220321,20,-0.211398
3,5,8,2,36,0.0130556,0.176328,20,-0.263365
3,10,4,1,98,0.0118889,0.176339,20,-0.246859
3,4,12,1,74,0.0130556,0.192826,20,-0.246937
3,2,14,2,26,0.0138889,0.22032,20,-0.234009
3,3,2,3,51,0.0116111,0.183651,20,-0.234945
3,7,14,1,74,0.0130556,0.188912,20,-0.250978
3,6,10,3,46,0.0138889,0.183664,20,-0.267114
3,6,2,1,21,0.0114167,0.183664,20,-0.232317
3,1,2,3,85,0.0116111,0.220319,20,-0.204714
3,8,4,2,7,0.0121111,0.179077,20,-0.24695
3,4,16,1,94,0.0138889,0.192824,20,-0.257948
3,7,16,1,20,0.0138889,0.188906,20,-0.261941
3,4,8,2,65,0.0130556,0.192822,20,-0.246814
3,10,10,1,22,0.0126667,0.176329,20,-0.257848
3,7,2,2,50,0.0116111,0.188912,20,-0.230656
3,6,14,2,22,0.0138889,0.183664,20,-0.267113
3,7,6,2,21,0.0126667,0.188906,20,-0.245409
3,7,4,1,8,0.0118889,0.188906,20,-0.234436
3,2,2,3,15,0.0116111,0.22032,20,-0.20473
3,8,6,2,94,0.0126667,0.179077,20,-0.254943
3,6,2,2,40,0.0116111,0.183664,20,-0.235193
3,7,4,1,33,0.0118889,0.188906,20,-0.234436
3,5,8,1,20,0.0126667,0.176323,20,-0.257687
3,10,6,3,86,0.0126667,0.176335,20,-0.258046
3,1,4,3,13,0.0121111,0.220319,20,-0.211345
3,1,4,2,73,0.0121111,0.22032,20,-0.211375
3,8,2,2,56,0.0116111,0.179084,20,-0.23985
3,4,8,1,52,0.0126667,0.192822,20,-0.241508
3,8,4,1,39,0.0118889,0.17908,20,-0.243799
3,6,4,1,67,0.0118889,0.18367,20,-0.239454
3,1,4,3,12,0.0121111,0.22032,20,-0.211375
3,4,4,2,88,0.0121111,0.192824,20,-0.233826
3,9,2,1,10,0.0114167,0.183667,20,-0.232572
3,3,2,3,20,0.0116111,0.183651,20,-0.234946
3,1,6,1,94,0.0121111,0.220319,20,-0.211357
3,3,6,3,47,0.0126667,0.183651,20,-0.25014
3,4,4,1,61,0.0118889,0.192825,20,-0.230712
3,3,6,3,66,0.0126667,0.183651,20,-0.250141
3,3,6,2,82,0.0126667,0.183654,20,-0.250236
3,5,2,1,82,0.0114167,0.176325,20,-0.239348
3,4,2,3,48,0.0116111,0.192825,20,-0.226741
3,8,4,3,28,0.0121111,0.179077,20,-0.24695
3,8,6,3,46,0.0126667,0.179077,20,-0.254945
3,8,4,2,92,0.0121111,0.179081,20,-0.247111
3,9,2,2,46,0.0116111,0.183658,20,-0.235146
3,7,2,3,76,0.0116111,0.188912,20,-0.230655
3,1,2,2,84,0.0116111,0.220319,20,-0.204699
3,2,12,3,14,0.0138889,0.22032,20,-0.234008
3,10,6,3,41,0.0126667,0.176329,20,-0.257848
3,5,12,1,77,0.0130556,0.176323,20,-0.263205
3,3,12,3,95,0.0138889,0.183651,20,-0.26689
3,5,2,3,76,0.0116111,0.176325,20,-0.24228
3,1,2,2,1,0.0146261,0.220319,20,-0.197936
3,6,2,2,4,0.0116111,0.18367,20,-0.235392
3,3,2,3,21,0.0116111,0.183651,20,-0.234945
3,7,12,2,32,0.0138889,0.188905,20,-0.26194
3,1,10,2,84,0.0130556,0.220319,20,-0.223558
3,3,8,3,23,0.0130556,0.183654,20,-0.255659
3,7,12,1,87,0.0130556,0.188912,20,-0.250978
3,2,2,3,93,0.0116111,0.220322,20,-0.20479
3,1,8,3,82,0.0130556,0.220319,20,-0.223558
3,5,6,2,48,0.0126667,0.176326,20,-0.257785
3,9,8,1,1,0.0126667,0.183658,20,-0.25033
3,9,2,2,52,0.0116111,0.183658,20,-0.235146
3,3,14,3,26,0.0158333,0.183651,20,-0.291826
3,7,2,3,25,0.0116111,0.188912,20,-0.230656
3,2,8,3,38,0.0130556,0.22032,20,-0.223587
3,4,2,1,86,0.0114167,0.192825,20,-0.223933
3,3,2,3,14,0.0116111,0.183651,20,-0.234945
3,9,8,3,80,0.0130556,0.183667,20,-0.256034
3,10,6,1,17,0.0121111,0.176339,20,-0.250131
3,10,4,2,86,0.0121111,0.176335,20,-0.250003
3,8,2,3,85,0.0116111,0.179081,20,-0.239715
3,6,12,1,48,0.0130556,0.18367,20,-0.255986
3,2,4,1,31,0.0118889,0.220322,20,-0.208497
3,4,4,2,48,0.0121111,0.192825,20,-0.233855
3,4,2,3,71,0.0116111,0.192822,20,-0.226662
3,6,2,2,52,0.0116111,0.183664,20,-0.235193
3,5,2,2,8,0.0116111,0.176323,20,-0.242214
3,4,2,3,89,0.0116111,0.192824,20,-0.226712
3,3,2,1,14,0.0114167,0.183651,20,-0.232069
3,10,2,2,95,0.0116111,0.176329,20,-0.242382
3,9,6,1,26,0.0121111,0.183658,20,-0.242425
3,2,12,3,30,0.0138889,0.220322,20,-0.234063
3,1,2,3,92,0.0116111,0.22032,20,-0.204729
3,5,2,3,90,0.0116111,0.176323,20,-0.242213
3,10,4,3,22,0.0121111,0.176329,20,-0.2498
3,4,6,3,55,0.0126667,0.192826,20,-0.241632
3,4,2,2,54,0.0116111,0.192825,20,-0.226741
3,8,6,1,91,0.0121111,0.17908,20,-0.24705
3,7,12,1,83,0.0130556,0.188906,20,-0.250761
3,2,16,2,49,0.0158333,0.220322,20,-0.25717
3,1,2,3,74,0.0116111,0.22032,20,-0.20473
3,5,4,2,52,0.0121111,0.176323,20,-0.249634
3,2,8,1,98,0.0126667,0.220321,20,-0.218647
3,2,2,1,15,0.0114167,0.22032,20,-0.20211
3,8,2,1,52,0.0114167,0.17908,20,-0.236776
3,9,12,3,56,0.0138889,0.183667,20,-0.267343
3,10,4,3,66,0.0121111,0.176329,20,-0.2498
3,9,10,1,7,0.0126667,0.183658,20,-0.250332
3,10,10,3,30,0.0138889,0.176339,20,-0.275179
3,3,4,1,11,0.0118889,0.183654,20,-0.239112
3,8,10,3,86,0.0138889,0.179081,20,-0.272011
3,3,6,2,15,0.0126667,0.183651,20,-0.250141
3,7,2,2,5,0.0116111,0.188912,20,-0.230656
3,4,4,1,36,0.0118889,0.192826,20,-0.230761
3,5,8,1,85,0.0126667,0.176326,20,-0.257766
3,6,4,2,46,0.0121111,0.183664,20,-0.242473
3,7,2,1,53,0.0114167,0.188906,20,-0.227592
3,5,2,3,12,0.0116111,0.176328,20,-0.242384
3,1,2,1,29,0.0114167,0.22032,20,-0.20211
3,9,2,2,33,0.0116111,0.183658,20,-0.235146
3,7,6,3,56,0.0126667,0.188912,20,-0.245629
3,1,10,1,49,0.0126667,0.22032,20,-0.218611
3,2,16,1,14,0.0138889,0.22032,20,-0.234008
3,6,12,2,67,0.0138889,0.18367,20,-0.267296
3,1,2,1,84,0.0114167,0.220319,20,-0.20208
3,8,2,3,56,0.0116111,0.179084,20,-0.23985
3,1,4,1,8,0.0146111,0.220319,20,-0.197955
3,8,12,2,26,0.0138889,0.17908,20,-0.271956
3,4,12,1,50,0.0130556,0.192824,20,-0.246879
3,5,16,1,48,0.0138889,0.176326,20,-0.274811
3,8,2,2,100,0.0116111,0.179078,20,-0.239614
3,8,8,3,85,0.0130556,0.179081,20,-0.26055
3,1,12,2,1,0.0153889,0.220319,20,-0.228433
3,2,4,2,71,0.0121111,0.22032,20,-0.211375
3,1,10,3,19,0.0138889,0.220319,20,-0.23398
3,3,8,3,52,0.0130556,0.183651,20,-0.255565
3,2,6,3,28,0.0126667,0.22032,20,-0.218611
3,3,6,1,82,0.0121111,0.183654,20,-0.242329
3,10,6,2,59,0.0126667,0.176333,20,-0.257973
3,1,2,3,60,0.0116111,0.220319,20,-0.204713
3,6,2,1,16,0.0114167,0.183664,20,-0.232319
3,5,8,2,86,0.0130556,0.176326,20,-0.263302
3,9,4,2,12,0.0121111,0.183667,20,-0.24272
3,6,6,3,96,0.0126667,0.183664,20,-0.250377
3,5,12,1,37,0.0130556,0.176328,20,-0.263365
3,10,2,3,16,0.0116111,0.176329,20,-0.242382
3,1,6,2,68,0.0126667,0.22032,20,-0.218612
3,10,12,3,96,0.0138889,0.176333,20,-0.27499
3,4,2,3,61,0.0116111,0.192825,20,-0.226741
3,2,2,2,89,0.0116111,0.22032,20,-0.204731
3,6,10,3,3,0.0138889,0.183664,20,-0.267114
3,2,16,1,6,0.0138889,0.220322,20,-0.234063
3,10,10,1,47,0.0126667,0.176329,20,-0.257848
3,3,2,2,5,0.0116111,0.183654,20,-0.235045
3,7,6,2,71,0.0126667,0.188906,20,-0.245409
3,3,6,1,97,0.0121111,0.183651,20,-0.242231
3,3,8,3,89,0.0130556,0.183651,20,-0.255565
3,9,10,3,14,0.0138889,0.183658,20,-0.26707
3,6,14,3,37,0.0158333,0.18367,20,-0.292203
3,1,4,2,57,0.0121111,0.220319,20,-0.211346
3,8,14,3,24,0.0158333,0.179084,20,-0.297246
3,4,2,1,29,0.0114167,0.192825,20,-0.223933
3,9,10,1,67,0.0126667,0.183667,20,-0.250618
3,9,12,1,58,0.0130556,0.183658,20,-0.255754
3,5,14,3,71,0.0158333,0.176323,20,-0.300026
3,10,2,1,72,0.0114167,0.176333,20,-0.239584
3,2,4,1,21,0.0118889,0.22032,20,-0.208438
3,3,8,2,44,0.0130556,0.183654,20,-0.255659
3,5,2,2,50,0.0116111,0.176326,20,-0.242301
3,5,6,2,97,0.0126667,0.176323,20,-0.257687
3,10,2,3,16,0.0116111,0.176329,20,-0.242382
3,6,10,1,17,0.0126667,0.18367,20,-0.250567
3,1,2,1,22,0.014625,0.220319,20,-0.189649
3,10,2,1,81,0.0114167,0.176335,20,-0.239661
3,9,4,2,100,0.0121111,0.183667,20,-0.24272
3,7,14,2,70,0.0138889,0.188912,20,-0.26215
3,2,6,1,66,0.0121111,0.22032,20,-0.211375
3,1,2,2,76,0.0116111,0.220319,20,-0.204699
3,4,2,3,18,0.0116111,0.192826,20,-0.226791
3,4,2,3,32,0.0116111,0.192822,20,-0.226661
3,2,12,1,22,0.0130556,0.22032,20,-0.223587
3,4,2,3,64,0.0116111,0.192822,20,-0.226661
3,1,2,2,75,0.0116111,0.220319,20,-0.204715
3,4,2,3,32,0.0116111,0.192822,20,-0.226661
3,10,2,2,77,0.0116111,0.176333,20,-0.242512
3,1,2,2,88,0.0116111,0.220319,20,-0.204699
3,10,2,2,4,0.0116111,0.176339,20,-0.242721
3,2,4,3,23,0.0121111,0.220322,20,-0.211434
3,10,2,3,47,0.0116111,0.176329,20,-0.242382
3,9,4,2,14,0.0121111,0.183658,20,-0.242425
3,6,12,2,64,0.0138889,0.183664,20,-0.267113
3,8,4,1,21,0.0118889,0.179077,20,-0.243696
3,7,2,2,46,0.0116111,0.188906,20,-0.230427
3,4,12,3,90,0.0138889,0.192822,20,-0.257902
3,6,8,2,94,0.0130556,0.18367,20,-0.255986
3,2,12,1,61,0.0130556,0.220322,20,-0.223644
3,9,2,2,92,0.0116111,0.183658,20,-0.235146
3,6,2,3,29,0.0116111,0.18367,20,-0.235392
3,1,12,3,63,0.0138889,0.220319,20,-0.23398
3,6,2,1,4,0.011875,0.18367,20,-0.230481
3,4,4,3,100,0.0121111,0.192824,20,-0.233843
3,6,4,3,46,0.0121111,0.183664,20,-0.242473
3,8,2,2,51,0.0116111,0.17908,20,-0.239686
3,5,6,2,66,0.0126667,0.176323,20,-0.257687
3,1,4,1,25,0.0118889,0.220319,20,-0.208423
3,1,6,2,86,0.0126667,0.22032,20,-0.218611
3,4,8,1,60,0.0126667,0.192824,20,-0.241567
3,9,4,3,42,0.0121111,0.183667,20,-0.242718
3,4,4,3,85,0.0121111,0.192824,20,-0.233836
3,8,8,1,50,0.0126667,0.179081,20,-0.255074
3,9,10,2,65,0.0130556,0.183658,20,-0.255754
3,3,4,1,61,0.0118889,0.183654,20,-0.239112
3,1,2,2,28,0.0116111,0.220319,20,-0.2047
3,2,6,2,36,0.0126667,0.220322,20,-0.218669
3,2,4,1,53,0.0118889,0.22032,20,-0.208437
3,8,6,3,47,0.0126667,0.179077,20,-0.254943
3,3,4,1,16,0.0118889,0.183651,20,-0.239013
3,3,6,2,10,0.0126667,0.183654,20,-0.250236
3,9,6,2,78,0.0126667,0.183658,20,-0.250332
3,9,2,1,53,0.0114167,0.183658,20,-0.232271
3,4,10,1,48,0.0126667,0.192825,20,-0.241584
3,8,8,3,11,0.0130556,0.179084,20,-0.260677
3,7,12,2,85,0.0138889,0.188906,20,-0.261941
3,3,2,2,2,0.0118811,0.183651,20,-0.23375
3,2,6,2,23,0.0126667,0.220322,20,-0.218669
3,7,2,3,67,0.0116111,0.188906,20,-0.230427
3,10,2,1,51,0.0114167,0.176333,20,-0.239584
3,4,2,2,78,0.0116111,0.192822,20,-0.226662
3,9,2,2,2,0.0116111,0.183658,20,-0.235146
3,1,14,3,90,0.0158333,0.220319,20,-0.257093
3,4,8,1,11,0.0126667,0.192826,20,-0.241633
3,6,6,2,27,0.0126667,0.183664,20,-0.250377
3,4,10,3,54,0.0138889,0.192825,20,-0.257974
3,4,12,2,100,0.0138889,0.192824,20,-0.257964
3,5,2,1,43,0.0114167,0.176328,20,-0.239452
3,7,10,2,5,0.0130556,0.188912,20,-0.250977
3,7,10,3,28,0.0138889,0.188906,20,-0.261941
3,3,2,2,21,0.0116111,0.183651,20,-0.234945
3,9,2,3,46,0.0116111,0.183658,20,-0.235146
3,9,8,2,49,0.0130556,0.183667,20,-0.256036
3,7,2,3,76,0.0116111,0.188912,20,-0.230655
3,9,10,3,33,0.0138889,0.183658,20,-0.267072
3,1,4,3,97,0.0121111,0.220319,20,-0.211346
3,10,6,2,12,0.0126667,0.176339,20,-0.258172
3,5,6,3,29,0.0126667,0.176326,20,-0.257787
3,3,2,3,70,0.0116111,0.183651,20,-0.234946
3,4,4,1,17,0.0118889,0.192826,20,-0.230761
3,10,4,2,60,0.0121111,0.176334,20,-0.249962
3,10,2,3,91,0.0116111,0.176333,20,-0.242514
3,9,2,3,34,0.0116111,0.183658,20,-0.235144
3,7,4,3,81,0.0121111,0.188912,20,-0.237833
3,8,2,2,56,0.0116111,0.179084,20,-0.23985
3,6,4,3,13,0.0121111,0.183664,20,-0.242472
3,2,6,1,90,0.0121111,0.22032,20,-0.211375
3,2,6,2,53,0.0126667,0.22032,20,-0.218611
3,4,10,1,91,0.0126667,0.192822,20,-0.241507
3,1,2,3,86,0.0116111,0.22032,20,-0.204729
3,3,10,2,50,0.0130556,0.183654,20,-0.255659
3,4,2,1,99,0.0114167,0.192825,20,-0.223933
3,10,2,3,90,0.0116111,0.176333,20,-0.242512
3,4,2,3,48,0.0116111,0.192825,20,-0.226741
3,4,2,2,82,0.0116111,0.192824,20,-0.226711
3,2,10,1,20,0.0126667,0.22032,20,-0.218611
3,1,6,1,63,0.0121111,0.220319,20,-0.211345
3,6,2,2,13,0.0116111,0.183664,20,-0.235192
3,6,4,1,27,0.0118889,0.183664,20,-0.239258
3,8,12,1,97,0.0130556,0.17908,20,-0.260522
3,8,2,2,44,0.0116111,0.17908,20,-0.239686
3,3,2,1,58,0.0114167,0.183651,20,-0.232069
3,2,6,2,63,0.0126667,0.220321,20,-0.218635
3,4,2,2,73,0.0116111,0.192825,20,-0.22674
3,3,2,1,98,0.0114167,0.183651,20,-0.232069
3,4,16,1,7,0.0138889,0.192822,20,-0.257902
3,7,10,3,47,0.0138889,0.188906,20,-0.261941
3,8,2,1,56,0.0114167,0.179084,20,-0.236942
3,1,4,3,45,0.0121111,0.220319,20,-0.211346
3,8,4,1,37,0.0118889,0.179084,20,-0.24396
3,1,16,1,29,0.0138889,0.22032,20,-0.234008
3,8,4,3,80,0.0121111,0.179081,20,-0.247109
3,7,12,3,96,0.0138889,0.188906,20,-0.261941
3,5,2,3,30,0.0116111,0.176328,20,-0.242383
3,6,2,3,75,0.0116111,0.18367,20,-0.235392
3,3,2,3,77,0.0116111,0.183651,20,-0.234945
3,7,8,2,75,0.0130556,0.188912,20,-0.250978
3,2,10,2,85,0.0130556,0.220321,20,-0.223615
3,4,6,2,79,0.0126667,0.192825,20,-0.241584
3,2,10,1,22,0.0126667,0.22032,20,-0.218611
3,7,2,1,71,0.0114167,0.188906,20,-0.227592
3,4,2,2,87,0.0116111,0.192826,20,-0.226791
3,5,2,3,69,0.0116111,0.176325,20,-0.242279
3,7,2,3,7,0.0116111,0.188906,20,-0.230427
3,8,2,2,64,0.0116111,0.17908,20,-0.239685
3,1,2,2,51,0.0116111,0.220319,20,-0.2047
3,2,2,3,54,0.0116111,0.220321,20,-0.204766
3,1,14,3,45,0.0158333,0.220319,20,-0.257093
3,7,6,3,24,0.0126667,0.188912,20,-0.245629
3,8,16,2,30,0.0158333,0.179084,20,-0.297246
3,4,2,1,50,0.0114167,0.192824,20,-0.223922
3,2,4,3,18,0.0121111,0.220322,20,-0.211434
3,3,2,3,4,0.0116111,0.183654,20,-0.235046
3,10,14,3,50,0.0158333,0.176334,20,-0.300313
3,6,10,2,52,0.0130556,0.183664,20,-0.255798
3,3,2,1,88,0.0114167,0.183654,20,-0.23217
3,3,4,3,1,0.0123011,0.183651,20,-0.241398
3,9,4,1,32,0.0118889,0.183658,20,-0.239211
3,7,8,2,25,0.0130556,0.188912,20,-0.250978
3,10,2,1,81,0.0114167,0.176335,20,-0.239661
3,2,2,1,75,0.0114167,0.220321,20,-0.202141
3,8,6,3,6,0.0126667,0.179084,20,-0.2552
3,2,6,3,20,0.0126667,0.22032,20,-0.218611
3,5,2,3,88,0.0116111,0.176325,20,-0.24228
3,3,6,2,5,0.0126667,0.183654,20,-0.250236
3,10,14,1,82,0.0130556,0.176329,20,-0.263364
3,6,2,2,18,0.0116111,0.18367,20,-0.235391
3,3,6,3,19,0.0126667,0.183651,20,-0.250141
3,3,2,1,9,0.0114167,0.183651,20,-0.232069
3,1,2,3,27,0.0116111,0.220319,20,-0.204699
3,4,16,3,52,0.0166667,0.192822,20,-0.292286
3,2,12,3,42,0.0138889,0.220322,20,-0.234064
3,4,2,3,68,0.0116111,0.192826,20,-0.22679
3,5,8,3,93,0.0130556,0.176326,20,-0.263304
3,7,2,3,92,0.0116111,0.188905,20,-0.230426
3,9,4,3,4,0.0121111,0.183667,20,-0.24272
3,10,4,3,22,0.0121111,0.176329,20,-0.2498
3,10,6,1,58,0.0121111,0.176333,20,-0.249927
3,10,2,3,63,0.0116111,0.176333,20,-0.242514
3,9,2,1,24,0.0114167,0.183667,20,-0.232572
3,10,16,1,20,0.0138889,0.176329,20,-0.27487
3,2,2,2,41,0.0116111,0.22032,20,-0.20473
3,3,14,3,37,0.0158333,0.183654,20,-0.291911
3,5,2,3,80,0.0116111,0.176326,20,-0.242318
3,7,2,2,38,0.0116111,0.188912,20,-0.230655
3,10,4,2,52,0.0121111,0.176333,20,-0.249928
3,7,2,2,57,0.0116111,0.188912,20,-0.230655
3,1,2,3,11,0.0116111,0.22032,20,-0.20473
3,9,16,1,54,0.0138889,0.183658,20,-0.267072
3,8,4,2,42,0.0121111,0.179081,20,-0.247111
3,3,10,2,86,0.0130556,0.183654,20,-0.255659
3,9,4,3,66,0.0121111,0.183658,20,-0.242427
3,1,2,3,71,0.0116111,0.220319,20,-0.204699
3,10,10,2,13,0.0130556,0.176333,20,-0.263486
3,8,8,1,86,0.0126667,0.179081,20,-0.2551
3,3,10,3,30,0.0138889,0.183654,20,-0.26698
3,8,4,1,12,0.0118889,0.179084,20,-0.24396
3,7,4,2,19,0.0121111,0.188912,20,-0.237832
3,5,2,2,3,0.0116111,0.176323,20,-0.242214
3,2,2,1,46,0.0114167,0.22032,20,-0.20211
3,10,8,1,13,0.0126667,0.176333,20,-0.257972
