Topology,lambda_parallel_instances,lambda_allocated_memory,car_cache,latency,cost,reliability,scalability
1.2,22,1088,4,5.5733e-17,0.19389,10,-0.030796
1.2,89,8000,9,0,0.23095,10,-0.52861
1.2,31,3072,7,3.3162e-17,0.19437,10,-0.12927
1.2,6,832,3,4.4429e-17,0.18373,10,-0.0066755
1.2,46,896,1,0,0.22221,10,-0.044089
1.2,5,192,5,0,0.17619,10,-0.0011145
1.2,16,1408,3,0,0.18468,10,-0.031289
1.2,69,1536,9,0,0.18913,10,-0.13054
1.2,65,192,3,0,0.18396,10,-0.012682
1.2,96,576,6,0,0.18607,10,-0.064895
1.2,97,3200,8,0,0.19753,10,-0.32783
1.2,62,4928,3,4.6541e-17,0.20258,10,-0.32388
1.2,17,9600,4,7.2568e-17,0.20353,10,-0.21341
1.2,76,9152,9,0,0.22986,10,-0.5235
1.2,7,8768,9,0,0.18758,10,-0.098605
1.2,59,192,5,0,0.17658,10,-0.012119
1.2,58,832,5,0,0.17856,10,-0.063178
1.2,82,1280,6,3.646e-17,0.18918,10,-0.12914
1.2,41,640,1,0,0.22142,10,-0.027664
1.2,88,7360,10,0,0.21825,10,-0.51125
1.2,6,192,8,0,0.17894,10,-0.001349
1.2,59,448,3,4.4453e-17,0.18467,10,-0.030962
1.2,52,3072,3,0,0.1928,10,-0.19652
1.2,8,192,2,0,0.22021,10,-0.0013481
1.2,74,1984,5,0,0.18422,10,-0.18134
1.2,42,4928,10,0,0.18892,10,-0.2567
1.2,97,8768,3,0,0.24018,10,-0.56663
1.2,74,384,5,0,0.17738,10,-0.03342
1.2,55,5632,1,0,0.23977,10,-0.29604
1.2,4,5888,2,0,0.22164,10,-0.032401
1.2,63,192,3,0,0.18394,10,-0.012296
1.2,29,192,5,0,0.17636,10,-0.006039
1.2,1,1600,10,4.3312e-17,0.17624,10,-0.0028841
1.2,3,1536,9,0,0.18373,10,-0.0067651
1.2,94,5888,9,0,0.21854,10,-0.46122
1.2,85,4928,7,0,0.21456,10,-0.38673
1.2,8,128,4,0,0.19269,10,-0.0010202
1.2,21,384,8,4.4472e-17,0.17925,10,-0.0097287
1.2,3,320,9,5.5957e-17,0.18352,10,-0.0012255
1.2,4,2432,2,4.9493e-17,0.22071,10,-0.012242
1.2,30,2048,8,0,0.18238,10,-0.087254
1.2,20,6144,7,0,0.19651,10,-0.16678
1.2,6,1408,3,0,0.18393,10,-0.011995
1.2,30,192,9,0,0.1837,10,-0.0059699
1.2,53,1792,1,0,0.22537,10,-0.10392
1.2,75,5632,3,0,0.21023,10,-0.40055
1.2,46,1664,10,0,0.18036,10,-0.10483
1.2,13,3968,7,0,0.19183,10,-0.074929
1.2,48,4736,9,0,0.1975,10,-0.26644
1.2,36,192,4,0,0.19291,10,-0.0068159
1.2,68,256,5,0,0.17687,10,-0.020027
1.2,58,5632,9,0,0.20417,10,-0.34462
1.2,44,960,9,0,0.18559,10,-0.053723
1.2,77,2944,4,4.4451e-17,0.20587,10,-0.24673
1.2,84,1280,7,0,0.19447,10,-0.12923
1.2,60,128,6,0,0.18377,10,-0.0077956
1.2,56,192,3,0,0.18389,10,-0.010942
1.2,18,2432,4,0,0.19513,10,-0.059639
1.2,13,2816,4,4.4453e-17,0.19478,10,-0.051841
1.2,100,6720,10,0,0.21984,10,-0.51936
1.2,10,192,10,0,0.17622,10,-0.0022271
1.2,58,1024,5,0,0.17922,10,-0.078824
1.2,100,7680,5,0,0.22607,10,-0.5483
1.2,41,8768,7,0,0.2127,10,-0.37033
1.2,68,192,1,0,0.22065,10,-0.011127
1.2,21,7360,7,0,0.19878,10,-0.20419
1.2,51,2944,10,0,0.18491,10,-0.19351
1.2,21,128,9,0,0.18358,10,-0.0026903
1.2,4,192,5,0,0.17618,10,-0.00090818
1.2,48,1152,6,0,0.18635,10,-0.071296
1.2,78,3776,5,0,0.19382,10,-0.32011
1.2,99,2816,3,4.4468e-17,0.19974,10,-0.29496
1.2,33,5888,10,0,0.18846,10,-0.25007
1.2,13,4736,9,0,0.18728,10,-0.092194
1.2,24,3072,1,0,0.22445,10,-0.087347
1.2,51,384,4,4.4472e-17,0.1935,10,-0.021363
1.2,67,8768,6,4.4483e-17,0.22266,10,-0.48612
1.2,26,256,2,0,0.22043,10,-0.0062288
1.2,81,576,10,5.7456e-17,0.17833,10,-0.057506
1.2,14,1728,10,0,0.17748,10,-0.036212
1.2,41,256,9,0,0.18392,10,-0.011722
1.2,78,2688,9,4.4545e-17,0.19571,10,-0.24158
1.2,50,256,7,0,0.18926,10,-0.01417
1.2,50,9152,7,7.3082e-17,0.21924,10,-0.42376
1.2,94,1408,3,0,0.19054,10,-0.15718
1.2,12,4736,10,0,0.17966,10,-0.089127
1.2,27,128,3,0,0.18361,10,-0.0033612
1.2,96,2560,1,0,0.23448,10,-0.23736
1.2,48,256,1,0,0.22066,10,-0.011385
1.2,20,3648,10,0,0.18053,10,-0.10854
1.2,8,320,10,0,0.17626,10,-0.0033143
1.2,79,832,6,4.6366e-17,0.18683,10,-0.080696
1.2,76,192,9,0,0.18404,10,-0.014893
1.2,65,1152,1,0,0.22402,10,-0.079344
1.2,50,256,2,0,0.22068,10,-0.01187
1.2,12,192,1,0,0.22024,10,-0.0019945
1.2,25,256,8,0,0.17917,10,-0.0074708
1.2,38,1472,9,4.4503e-17,0.18647,10,-0.074036
1.2,90,1216,7,0,0.19438,10,-0.12768
1.2,96,7040,4,0,0.23658,10,-0.50078
1.2,91,256,4,0,0.19362,10,-0.024341
1.2,51,2560,1,0,0.22776,10,-0.1439
1.2,18,832,6,4.6366e-17,0.18425,10,-0.020011
1.2,49,256,6,0,0.18401,10,-0.014167
1.2,35,448,5,4.4489e-17,0.17685,10,-0.019509
1.2,18,1600,9,3.4929e-17,0.18509,10,-0.042298
1.2,86,192,8,0,0.17953,10,-0.017304
1.2,53,1984,3,0,0.18926,10,-0.13298
1.2,46,1792,4,0,0.19718,10,-0.10324
1.2,92,8768,2,0,0.27393,10,-0.51598
1.2,54,2112,1,0,0.22661,10,-0.12514
1.2,60,2944,8,4.4451e-17,0.18921,10,-0.2167
1.2,36,1408,1,0,0.22285,10,-0.056962
1.2,63,3200,10,0,0.18825,10,-0.24695
1.2,97,3776,5,0,0.19813,10,-0.36633
1.2,69,4352,1,0,0.23867,10,-0.28469
1.2,97,2112,9,0,0.19509,10,-0.23247
1.2,49,8000,6,0,0.20963,10,-0.39549
1.2,65,448,7,0,0.19004,10,-0.033504
1.2,16,192,9,0,0.1836,10,-0.0032183
1.2,89,320,4,0,0.19388,10,-0.030704
1.2,16,448,8,4.4548e-17,0.17922,10,-0.0090118
1.2,77,3200,9,0,0.19827,10,-0.2765
1.2,65,192,5,0,0.17663,10,-0.013325
1.2,20,9152,3,0,0.19568,10,-0.24107
1.2,96,1216,9,1.0854e-16,0.18961,10,-0.13743
1.2,98,6464,5,0,0.21733,10,-0.50629
1.2,5,256,6,0,0.18354,10,-0.0017284
1.2,99,512,2,0,0.22251,10,-0.050259
1.2,56,960,2,0,0.22284,10,-0.056676
1.2,4,2944,10,0,0.17684,10,-0.019265
1.2,65,2816,1,4.4437e-17,0.23082,10,-0.18954
1.2,86,192,4,0,0.19328,10,-0.016033
1.2,100,384,3,0,0.18514,10,-0.042733
1.2,8,128,7,0,0.18877,10,-0.0013662
1.2,87,5376,5,4.4502e-17,0.20577,10,-0.43251
1.2,37,6144,10,0,0.19055,10,-0.27934
1.2,54,8384,5,0,0.20633,10,-0.43673
1.2,41,128,2,0,0.22034,10,-0.0043329
1.2,38,512,1,0,0.22106,10,-0.019984
1.2,45,448,3,4.4453e-17,0.18439,10,-0.023804
1.2,49,704,3,5.6018e-17,0.18515,10,-0.042827
1.2,86,576,5,0,0.17846,10,-0.060695
1.2,95,6464,9,0,0.2234,10,-0.49033
1.2,98,1216,7,0,0.19489,10,-0.13727
1.2,51,256,10,0,0.17669,10,-0.015226
1.2,84,4736,6,0,0.20802,10,-0.38153
1.2,99,576,5,0,0.17881,10,-0.069149
1.2,80,128,1,0,0.22052,10,-0.0083781
1.2,18,832,2,0,0.2209,10,-0.016572
1.2,39,512,4,0,0.19358,10,-0.023409
1.2,56,960,4,0,0.19534,10,-0.064234
1.2,82,7360,10,0,0.21538,10,-0.49559
1.2,76,3328,7,0,0.20391,10,-0.27626
1.2,77,7680,10,0,0.21459,10,-0.49106
1.2,32,2112,2,0,0.22398,10,-0.078641
1.2,48,768,1,4.4419e-17,0.22193,10,-0.038375
1.2,28,8384,10,0,0.19181,10,-0.29566
1.2,42,1216,5,0,0.17879,10,-0.068636
1.2,77,1792,7,0,0.19632,10,-0.16335
1.2,76,192,6,0,0.18405,10,-0.015108
1.2,21,256,7,0,0.18895,10,-0.0062388
1.2,30,832,4,0,0.1939,10,-0.031062
1.2,71,256,7,0,0.18949,10,-0.019825
1.2,25,5632,9,0,0.1924,10,-0.19002
1.2,61,896,9,0,0.18621,10,-0.068277
1.2,72,1984,8,0,0.18676,10,-0.17528
1.2,6,1088,9,0,0.18382,10,-0.0091744
1.2,96,1088,5,0,0.18155,10,-0.12989
1.2,10,128,4,0,0.1927,10,-0.0012608
1.2,42,4736,5,0,0.18842,10,-0.24936
1.2,44,1984,8,0,0.1837,10,-0.11597
1.2,33,128,4,0,0.1928,10,-0.0040182
1.2,44,5888,5,0,0.19256,10,-0.30499
1.2,86,832,7,4.452e-17,0.19237,10,-0.085045
1.2,83,2240,7,0,0.19927,10,-0.21173
1.2,87,640,5,4.4453e-17,0.17884,10,-0.069877
1.2,62,704,6,4.4431e-17,0.1856,10,-0.053823
1.2,44,5376,4,4.4486e-17,0.20763,10,-0.2697
1.2,45,512,10,0,0.17723,10,-0.029461
1.2,62,1216,5,0,0.18004,10,-0.097713
1.2,94,1088,4,5.5733e-17,0.19793,10,-0.11806
1.2,21,5376,8,4.4552e-17,0.18605,10,-0.16243
1.2,11,1344,2,0,0.22094,10,-0.017436
1.2,82,1856,1,0,0.22852,10,-0.15568
1.2,4,1792,10,3.8779e-17,0.17655,10,-0.011237
1.2,93,256,8,0,0.17989,10,-0.026782
1.2,59,1984,9,0,0.18992,10,-0.14574
1.2,81,832,7,4.452e-17,0.19216,10,-0.080567
1.2,33,256,10,0,0.1765,10,-0.0099801
1.2,56,1152,5,4.4496e-17,0.17948,10,-0.084961
1.2,61,192,8,0,0.17935,10,-0.012379
1.2,78,192,7,0,0.1893,10,-0.015184
1.2,45,128,6,0,0.1837,10,-0.0059252
1.2,83,640,4,4.4453e-17,0.19522,10,-0.06155
1.2,33,1088,6,0,0.18535,10,-0.047726
1.2,14,9984,4,7.2472e-17,0.20197,10,-0.18924
1.2,37,128,10,0,0.17632,10,-0.0050086
1.2,38,4352,10,0,0.18635,10,-0.21762
1.2,66,448,4,4.4453e-17,0.19398,10,-0.033014
1.2,1,320,4,0,0.19266,10,-0.00043354
1.2,12,1152,5,4.4496e-17,0.17686,10,-0.019776
1.2,69,5376,5,4.4502e-17,0.19964,10,-0.38091
1.2,57,448,7,0,0.18988,10,-0.029565
1.2,84,4160,6,0,0.20504,10,-0.35337
1.2,78,192,4,0,0.19322,10,-0.014571
1.2,59,128,8,0,0.17918,10,-0.007714
1.2,88,192,6,0,0.18414,10,-0.017405
1.2,43,192,1,0,0.22046,10,-0.0070732
1.2,25,960,9,0,0.18468,10,-0.031394
1.2,52,3200,7,3.9593e-17,0.19885,10,-0.20814
1.2,24,9600,10,0,0.19152,10,-0.29197
1.2,49,6720,5,0,0.19755,10,-0.36062
1.2,60,960,3,0,0.18636,10,-0.071516
1.2,8,7360,9,0,0.18731,10,-0.092886
1.2,1,320,2,0,0.22016,10,-0.00034769
1.2,74,256,9,0,0.18427,10,-0.020877
1.2,13,1984,10,0,0.17757,10,-0.038491
1.2,13,1792,9,0,0.18476,10,-0.033478
1.2,75,320,1,4.4418e-17,0.22119,10,-0.022812
1.2,40,576,3,0,0.18455,10,-0.028083
1.2,97,576,8,0,0.18151,10,-0.066956
1.2,72,8384,5,0,0.21639,10,-0.50122
1.2,46,640,3,4.4441e-17,0.1849,10,-0.036806
1.2,56,3968,1,0,0.23348,10,-0.2249
1.2,9,128,8,0,0.17894,10,-0.0012856
1.2,35,832,9,4.4468e-17,0.18494,10,-0.037777
1.2,55,128,1,0,0.22041,10,-0.0057812
1.2,84,192,8,0,0.17952,10,-0.016912
1.2,43,1984,6,0,0.18818,10,-0.11127
1.2,54,1664,10,0,0.18109,10,-0.12057
1.2,53,576,3,0,0.1849,10,-0.036843
1.2,51,512,4,0,0.19387,10,-0.030343
1.2,78,192,10,0,0.17672,10,-0.016007
1.2,96,5376,3,4.4486e-17,0.21617,10,-0.44542
1.2,53,4544,8,3.06e-17,0.19395,10,-0.28831
1.2,43,256,6,0,0.18395,10,-0.012491
1.2,26,3072,2,0,0.22481,10,-0.093889
1.2,64,1856,8,0,0.18543,10,-0.15072
1.2,83,576,6,0,0.18572,10,-0.056699
1.2,69,256,8,0,0.17964,10,-0.020062
1.2,99,4160,10,0,0.20155,10,-0.39819
1.2,84,1984,2,0,0.22931,10,-0.16773
1.2,9,1600,1,0,0.22094,10,-0.017492
1.2,16,192,6,0,0.18361,10,-0.0034385
1.2,28,4928,7,0,0.19724,10,-0.17921
1.2,40,1088,8,5.5733e-17,0.18115,10,-0.058403
1.2,61,2368,3,4.4447e-17,0.19166,10,-0.17733
1.2,92,9984,3,7.236e-17,0.24472,10,-0.58262
1.2,51,576,6,0,0.18486,10,-0.03582
1.2,84,512,8,0,0.18091,10,-0.052477
1.2,67,9600,2,4.4464e-17,0.26303,10,-0.46551
1.2,56,6464,6,0,0.20702,10,-0.3724
1.2,62,960,6,0,0.18647,10,-0.074
1.2,10,1664,5,3.5903e-17,0.17708,10,-0.025984
1.2,64,9984,3,7.236e-17,0.22608,10,-0.50475
1.2,26,128,7,0,0.18885,10,-0.00357
1.2,79,1472,4,0,0.19885,10,-0.13547
1.2,36,7040,4,0,0.20912,10,-0.28797
1.2,46,320,5,4.4484e-17,0.17679,10,-0.017676
1.2,25,128,7,0,0.18885,10,-0.0034478
1.2,90,128,8,0,0.17932,10,-0.011654
1.2,49,1280,7,0,0.19208,10,-0.080353
1.2,80,4544,9,0,0.2059,10,-0.36183
1.2,75,8000,4,0,0.23265,10,-0.47987
1.2,29,7680,10,0,0.19063,10,-0.28041
1.2,3,128,2,0,0.22016,10,-0.00034356
1.2,95,1792,9,0,0.19285,10,-0.19737
1.2,97,128,5,0,0.1766,10,-0.012691
1.2,6,4352,1,0,0.22176,10,-0.034838
1.2,39,448,4,4.4453e-17,0.19343,10,-0.019838
1.2,100,1216,4,4.4485e-17,0.19893,10,-0.13696
1.2,2,128,6,0,0.1835,10,-0.00051948
1.2,57,3648,4,0,0.20513,10,-0.23646
1.2,96,320,10,0,0.17748,10,-0.03611
1.2,47,832,10,0,0.17811,10,-0.052032
1.2,74,2688,7,0,0.20033,10,-0.22774
1.2,55,1088,7,0,0.19182,10,-0.074793
1.2,43,576,8,0,0.18006,10,-0.031063
1.2,10,704,2,1.0135e-16,0.22049,10,-0.0075984
1.2,16,5184,2,0,0.2254,10,-0.10447
1.2,23,6144,5,0,0.1851,10,-0.19671
1.2,22,832,3,4.4429e-17,0.18439,10,-0.024024
1.2,69,640,8,4.4453e-17,0.18104,10,-0.055608
1.2,9,6144,2,0,0.22365,10,-0.07247
1.2,25,256,6,0,0.18376,10,-0.0074255
1.2,27,1536,3,0,0.18569,10,-0.055964
1.2,90,384,8,4.4472e-17,0.1804,10,-0.039767
1.2,73,5888,8,0,0.20613,10,-0.41016
1.2,81,8384,8,0,0.22418,10,-0.52381
1.2,95,1344,1,0,0.22696,10,-0.13087
1.2,17,7360,2,0,0.22828,10,-0.15204
1.2,60,5888,1,0,0.24252,10,-0.32272
1.2,82,896,5,0,0.17982,10,-0.092725
1.2,78,2048,10,0,0.18521,10,-0.19855
1.2,23,1344,8,4.4584e-17,0.18055,10,-0.043647
1.2,66,640,4,4.4453e-17,0.19469,10,-0.049657
1.2,54,1728,2,0,0.22528,10,-0.10233
1.2,30,2048,8,0,0.18238,10,-0.087254
1.2,17,512,6,0,0.1839,10,-0.011145
1.2,2,4352,6,0,0.18403,10,-0.014662
1.2,60,640,5,4.4453e-17,0.17801,10,-0.049417
1.2,34,9600,3,4.4464e-17,0.20524,10,-0.35532
1.2,41,6720,7,0,0.20664,10,-0.30891
1.2,88,1664,2,0,0.2282,10,-0.1508
1.2,72,448,1,4.4418e-17,0.2216,10,-0.031513
1.2,67,192,2,0,0.22064,10,-0.010978
1.2,56,448,2,4.443e-17,0.22128,10,-0.024723
1.2,3,3328,1,0,0.22075,10,-0.013303
1.2,35,448,3,4.4453e-17,0.18418,10,-0.018618
1.2,86,8000,9,0,0.22935,10,-0.52111
1.2,85,2112,10,0,0.18633,10,-0.21717
1.2,54,576,4,0,0.1941,10,-0.035895
1.2,21,1984,4,0,0.19494,10,-0.055374
1.2,24,192,4,0,0.19283,10,-0.0045752
1.2,70,192,3,0,0.18399,10,-0.013646
1.2,6,8384,5,0,0.1795,10,-0.085514
1.2,22,512,7,0,0.18926,10,-0.014008
1.2,81,320,3,0,0.1846,10,-0.029292
1.2,83,448,8,4.4548e-17,0.18057,10,-0.044195
1.2,14,512,1,0,0.22048,10,-0.0074807
1.2,68,384,8,4.4472e-17,0.18003,10,-0.030412
1.2,66,2944,6,4.4451e-17,0.19483,10,-0.22847
1.2,34,128,1,0,0.22031,10,-0.0035881
1.2,84,2944,5,0,0.19058,10,-0.27959
1.2,39,1088,2,5.5733e-17,0.22234,10,-0.046779
1.2,20,1664,6,0,0.18532,10,-0.04715
1.2,61,192,4,0,0.1931,10,-0.011448
1.2,41,8768,6,4.4483e-17,0.20746,10,-0.37642
1.2,25,448,1,4.4418e-17,0.22065,10,-0.011209
1.2,83,2560,9,0,0.19588,10,-0.24394
1.2,88,6720,9,0,0.22192,10,-0.48191
1.2,60,1088,4,5.5733e-17,0.19602,10,-0.079144
1.2,32,2368,10,0,0.18045,10,-0.10668
1.2,76,5888,3,0,0.21182,10,-0.41341
1.2,70,1856,8,0,0.18605,10,-0.16229
1.2,44,192,9,0,0.1838,10,-0.0087047
1.2,16,192,9,0,0.1836,10,-0.0032183
1.2,88,1216,2,5.1412e-17,0.22577,10,-0.10887
1.2,19,1792,10,3.8779e-17,0.17805,10,-0.049853
1.2,52,1344,6,4.4472e-17,0.18722,10,-0.090747
1.2,7,1088,8,5.5733e-17,0.17929,10,-0.01099
1.2,68,832,7,4.452e-17,0.19161,10,-0.06869
1.2,16,2432,7,0,0.19094,10,-0.054799
1.2,88,448,7,0,0.1905,10,-0.044633
1.2,98,448,5,4.4489e-17,0.17812,10,-0.052395
1.2,68,640,5,4.4453e-17,0.17825,10,-0.055584
1.2,67,3456,2,0,0.23404,10,-0.23193
1.2,83,3776,3,0,0.20228,10,-0.32445
1.2,9,512,7,0,0.18895,10,-0.0060409
1.2,88,2048,10,0,0.18637,10,-0.21782
1.2,38,5184,10,4.4608e-17,0.18863,10,-0.25255
1.2,46,448,3,4.4453e-17,0.18441,10,-0.024319
1.2,70,5632,1,0,0.24512,10,-0.34576
1.2,91,2048,3,0,0.19404,10,-0.21642
1.2,24,576,1,0,0.22079,10,-0.014294
1.2,38,1664,7,0,0.19221,10,-0.083243
1.2,84,576,1,0,0.22241,10,-0.048076
1.2,14,128,9,0,0.18355,10,-0.0018084
1.2,5,192,4,0,0.19269,10,-0.0010043
1.2,7,704,1,5.5698e-17,0.22039,10,-0.0053448
1.2,49,832,10,0,0.17819,10,-0.054103
1.2,11,1856,9,3.424e-17,0.18462,10,-0.030455
1.2,62,128,4,0,0.19294,10,-0.0074709
1.2,8,4544,8,3.06e-17,0.18117,10,-0.059963
1.2,52,320,6,1.0039e-16,0.18421,10,-0.019338
1.2,92,128,2,0,0.22058,10,-0.0096317
1.2,26,256,1,0,0.22043,10,-0.0062109
1.2,74,8000,10,0,0.21562,10,-0.49694
1.2,43,448,4,4.4453e-17,0.19352,10,-0.021815
1.2,44,576,7,5.633e-17,0.18991,10,-0.030399
1.2,82,9600,6,4.4571e-17,0.23597,10,-0.55031
1.2,10,1728,7,0,0.18968,10,-0.024731
1.2,28,7040,4,0,0.20546,10,-0.24114
1.2,23,576,8,0,0.17952,10,-0.016972
1.2,18,5632,10,0,0.18258,10,-0.15061
1.2,97,576,2,0,0.22276,10,-0.055076
1.2,21,256,10,0,0.17637,10,-0.0064484
1.2,38,1472,1,0,0.22313,10,-0.062448
1.2,77,1280,2,0,0.2254,10,-0.10452
1.2,37,320,2,0,0.22066,10,-0.011426
1.2,3,576,4,0,0.19273,10,-0.0021557
1.2,52,512,1,0,0.22139,10,-0.027116
1.2,44,5632,7,0,0.20443,10,-0.28274
1.2,55,4544,6,0,0.1989,10,-0.2846
1.2,40,1408,1,0,0.22315,10,-0.062847
1.2,71,1600,3,0,0.18973,10,-0.14198
1.2,31,3200,5,0,0.1821,10,-0.14119
1.2,76,1088,2,5.5733e-17,0.22442,10,-0.086837
1.2,4,9600,4,7.2568e-17,0.19521,10,-0.061457
1.2,72,1088,10,0,0.1802,10,-0.10121
1.2,81,384,2,4.4449e-17,0.2215,10,-0.02935
1.2,10,1152,1,0,0.22074,10,-0.01321
1.2,21,5376,2,0,0.2273,10,-0.13646
1.2,100,5888,9,0,0.22077,10,-0.47511
1.2,95,128,9,0,0.18393,10,-0.011909
1.2,30,1984,3,0,0.18675,10,-0.080432
1.2,24,256,5,0,0.17641,10,-0.0072354
1.2,27,448,10,4.4548e-17,0.1767,10,-0.015262
1.2,37,576,7,5.633e-17,0.18972,10,-0.025766
1.2,36,4928,1,0,0.23109,10,-0.19321
1.2,10,448,10,4.4548e-17,0.17635,10,-0.0058552
1.2,65,5184,1,4.4426e-17,0.24149,10,-0.313
1.2,3,6144,6,0,0.18466,10,-0.03084
1.2,53,3072,1,0,0.22965,10,-0.17262
1.2,4,2240,6,0,0.184,10,-0.013867
1.2,34,256,1,0,0.22051,10,-0.0080992
1.2,6,5184,3,7.5351e-17,0.18547,10,-0.051611
1.2,48,128,3,0,0.1837,10,-0.0059926
1.2,72,128,8,0,0.17924,10,-0.0093703
1.2,87,2432,9,4.5524e-17,0.19565,10,-0.23729
1.2,8,1088,2,5.5733e-17,0.2206,10,-0.010047
1.2,58,1408,4,4.4465e-17,0.197,10,-0.099628
1.2,14,5184,7,0,0.19333,10,-0.10677
1.2,50,3456,3,0,0.19385,10,-0.21341
1.2,89,320,9,5.5957e-17,0.18472,10,-0.032205
1.2,18,256,6,0,0.18368,10,-0.0054398
1.2,24,192,3,0,0.18366,10,-0.004698
1.2,37,128,6,0,0.18366,10,-0.0049244
1.2,32,3648,8,6.3635e-17,0.1861,10,-0.16331
1.2,24,192,8,0,0.17908,10,-0.0049889
1.2,41,3456,7,0,0.19723,10,-0.17907
1.2,81,192,3,0,0.18407,10,-0.01576
1.2,94,512,3,0,0.18572,10,-0.056757
1.2,77,192,2,0,0.22071,10,-0.01259
1.2,66,4160,5,0,0.19308,10,-0.31135
1.2,67,192,9,0,0.18397,10,-0.013161
1.2,19,1152,3,0,0.18461,10,-0.029505
1.2,94,3328,1,0,0.23892,10,-0.28733
1.2,86,3968,10,0,0.19663,10,-0.35115
1.2,88,9152,4,6.0839e-17,0.24701,10,-0.54319
1.2,78,192,7,0,0.1893,10,-0.015184
1.2,3,256,9,0,0.18351,10,-0.00093973
1.2,30,320,6,1.0039e-16,0.18391,10,-0.011387
1.2,46,4736,3,0,0.19691,10,-0.25841
1.2,1,6720,4,3.0216e-17,0.19309,10,-0.011568
1.2,18,320,1,4.4418e-17,0.2204,10,-0.0055977
1.2,62,4352,10,0,0.19279,10,-0.30791
1.2,66,384,7,5.6825e-17,0.18983,10,-0.028305
1.2,88,128,5,0,0.17656,10,-0.011536
1.2,29,192,7,0,0.18894,10,-0.0059457
1.2,49,320,8,0,0.17958,10,-0.018576
1.2,86,1088,7,0,0.19356,10,-0.11151
1.2,27,7360,4,0,0.20557,10,-0.24257
1.2,89,320,3,0,0.18471,10,-0.032084
1.2,56,1664,1,3.8467e-17,0.22535,10,-0.10526
1.2,100,6720,2,3.0216e-17,0.26439,10,-0.47666
1.2,7,9600,3,4.4464e-17,0.18796,10,-0.1066
1.2,28,2240,8,0,0.18246,10,-0.088888
1.2,83,6720,10,0,0.21241,10,-0.47798
1.2,74,192,6,0,0.18403,10,-0.014723
1.2,60,1792,9,0,0.1894,10,-0.13567
1.2,75,256,1,0,0.22095,10,-0.017653
1.2,75,1536,10,0,0.1823,10,-0.1451
1.2,32,5376,4,4.4486e-17,0.20355,10,-0.21363
1.2,65,192,10,0,0.17663,10,-0.013406
1.2,61,4160,2,0,0.2358,10,-0.253
1.2,11,448,5,4.4489e-17,0.17637,10,-0.0063002
1.2,69,3968,1,0,0.23658,10,-0.26191
1.2,74,960,9,0,0.18703,10,-0.086734
1.2,89,1600,10,4.3312e-17,0.1841,10,-0.18194
1.2,4,448,3,4.4453e-17,0.18356,10,-0.0021458
1.2,28,1408,2,4.4437e-17,0.22225,10,-0.044964
1.2,62,2240,5,0,0.18402,10,-0.17765
1.2,12,8768,7,0,0.19575,10,-0.15318
1.2,55,2432,6,4.452e-17,0.19107,10,-0.16689
1.2,67,3968,1,0,0.2361,10,-0.25648
1.2,13,6464,6,0,0.18895,10,-0.12696
1.2,11,2368,2,4.4431e-17,0.22162,10,-0.032062
1.2,91,384,6,4.4472e-17,0.185,10,-0.039353
1.2,87,512,1,0,0.22223,10,-0.044453
1.2,78,6720,10,0,0.21023,10,-0.46404
1.2,29,4928,9,0,0.1923,10,-0.18826
1.2,77,7040,3,0,0.21871,10,-0.46232
1.2,35,5632,7,0,0.20122,10,-0.24042
1.2,24,576,5,0,0.17679,10,-0.017888
1.2,45,5632,4,0,0.2087,10,-0.28291
1.2,63,1472,8,0,0.18385,10,-0.11898
1.2,26,832,2,0,0.22123,10,-0.023724
1.2,4,448,9,0,0.18356,10,-0.0022747
1.2,50,128,10,0,0.17639,10,-0.006701
1.2,20,2432,3,4.1296e-17,0.18628,10,-0.070783
1.2,54,8384,2,4.4457e-17,0.25033,10,-0.38693
1.2,8,192,4,0,0.19271,10,-0.00157
1.2,85,192,2,0,0.22077,10,-0.013876
1.2,97,8384,6,0,0.23771,10,-0.55724
1.2,26,1408,1,0,0.2221,10,-0.041882
1.2,4,3328,5,0,0.17695,10,-0.022091
1.2,8,704,2,1.0135e-16,0.22042,10,-0.0060973
1.2,21,5376,2,0,0.2273,10,-0.13646
1.2,6,2560,5,0,0.17705,10,-0.024673
1.2,6,640,8,4.4453e-17,0.17909,10,-0.0053141
1.2,19,960,7,0,0.18964,10,-0.023741
1.2,6,832,6,4.6366e-17,0.18374,10,-0.0069944
1.2,42,448,8,4.4548e-17,0.17975,10,-0.023003
1.2,27,320,1,4.4418e-17,0.22052,10,-0.0083605
1.2,19,576,6,0,0.184,10,-0.013881
1.2,12,7680,3,0,0.18947,10,-0.13704
1.2,89,512,8,0,0.18103,10,-0.055398
1.2,44,3200,2,0,0.2286,10,-0.1569
1.2,61,320,8,0,0.17975,10,-0.022971
1.2,57,1472,7,4.4503e-17,0.19321,10,-0.10422
1.2,46,128,5,0,0.17637,10,-0.0061046
1.2,23,640,5,4.4453e-17,0.17686,10,-0.019685
1.2,60,256,5,0,0.17679,10,-0.017729
1.2,5,2112,9,0,0.18408,10,-0.016074
1.2,95,3648,2,0,0.24094,10,-0.30773
1.2,57,448,7,0,0.18988,10,-0.029565
1.2,6,4352,5,0,0.17776,10,-0.043277
1.2,40,192,8,0,0.17919,10,-0.0081998
1.2,99,3648,1,0,0.24182,10,-0.31612
1.2,84,9984,10,0,0.23207,10,-0.5723
