Topology,car_cache,kinesis_ondemand,kinesis_efos,kinesis_records,kinesis_peak,fargate_vcpus,fargate_memorylevel,latency,cost,reliability,scalability
1.3,7,1,1,9150,0,4,1,0.0002016,0.0102606,18,-0.887001
1.3,2,0,1,2400,1,16,2,0,23.4217,18,-0.9
1.3,4,0,0,1100,0.5,4,1,9.6e-05,15.9023,18,-0.899984
1.3,2,0,1,1300,0.7,4,2,4.8e-05,10.511,18,-0.899972
1.3,8,1,1,5300,0.5,4,2,0,0.0100196,18,-0.900045
1.3,1,0,1,1250,0.8,2,1,0.000744,5.41165,18,-0.899791
1.3,3,1,1,3900,0.7,4,2,4.32e-05,0.0107429,18,-0.884681
1.3,9,0,0,900,0.8,4,2,0,35.4013,18,-0.9
1.3,8,0,0,3000,0.7,6,3,0,98.4022,18,-0.9
1.3,7,1,0,600,0.8,2,1,0.0004368,0.00148631,18,-0.603813
1.3,3,1,1,5300,0.9,8,3,0,0.0117077,18,-0.900014
1.3,2,1,0,1050,0,6,3,8.64e-05,0.00290891,18,-0.856657
1.3,6,0,1,2700,0.2,2,3,0.0002592,46.8476,18,-0.899998
1.3,6,0,0,1650,0.6,2,2,8.64e-05,38.401,18,-0.899998
1.3,10,0,1,9400,0.6,8,1,0,363.2986,18,-0.9
1.3,5,0,0,1500,0.3,10,2,0,23.4032,18,-0.9
1.3,9,1,0,600,0,6,2,0,0.00216732,18,-0.900234
1.3,10,0,0,2500,1,6,2,0,121.2019,18,-0.9
1.3,3,1,1,1550,0,2,2,0.0001008,0.0104063,18,-0.875763
1.3,2,0,0,1400,0.3,4,1,0.0001056,8.70399,18,-0.899931
1.3,1,1,0,5650,0.4,2,3,7.2e-05,0.00371437,18,-0.318467
1.3,8,0,0,850,0.6,10,2,0,26.4032,18,-0.9
1.3,2,1,1,950,0.9,2,3,6.72e-05,0.0106628,18,-0.87338
1.3,9,1,0,7150,0,4,2,0,0.00151999,18,-0.900333
1.3,8,0,0,750,0.8,14,2,0,26.1045,18,-0.9
1.3,10,0,0,1600,0.6,6,2,0,61.8019,18,-0.9
1.3,4,0,0,750,0.7,4,1,9.6e-05,12.3023,18,-0.899979
1.3,8,0,1,2350,0.6,2,3,3.84e-05,72.66,18,-0.9
1.3,6,1,0,4400,0,6,3,0,0.00246262,18,-0.900137
1.3,5,1,0,3050,0.3,10,3,0,0.0039545,18,-0.900071
1.3,10,0,0,3000,0.9,2,1,0.000624,138.001,18,-0.8999985
1.3,10,1,0,5800,1,6,2,0,0.00216767,18,-0.90026
1.3,5,0,1,2000,1,2,2,0.000312,48.6354,18,-0.899997
1.3,9,1,1,700,0.4,2,2,0.0003888,0.00950212,18,-0.888998
1.3,8,1,1,4050,0.9,4,2,0,0.0100196,18,-0.900045
1.3,9,1,0,550,0,2,1,0.0003024,0.00126758,18,-0.695582
1.3,7,0,0,3800,0.1,2,1,0.0004368,70.2013,18,-0.899997
1.3,2,0,1,1200,0.8,4,2,4.8e-05,10.5106,18,-0.899972
1.3,8,1,1,750,0.8,2,1,0.000192,0.00986597,18,-0.883135
1.3,2,0,0,8350,0.3,14,2,0,52.5045,18,-0.9
1.3,9,0,0,850,0.6,2,1,0.0003024,29.701,18,-0.899995
1.3,1,1,1,6350,0,6,2,3.36e-05,0.0137718,18,-0.841105
1.3,2,1,0,2350,0.9,2,2,0.0001056,0.0025792,18,-0.483375
1.3,1,0,1,650,0.7,2,2,0.0003984,2.70657,18,-0.899744
1.3,2,0,0,950,0.2,4,1,0.0001056,5.40399,18,-0.899889
1.3,4,1,0,600,0.4,4,3,1.92e-05,0.00177551,18,-0.890942
1.3,4,1,1,600,0.2,6,2,1.92e-05,0.0107433,18,-0.898205
1.3,2,0,1,3150,0.1,8,2,0.0001056,16.5211,18,-0.899989
1.3,5,1,0,500,0,6,2,0,0.00216594,18,-0.90013
1.3,10,0,0,2550,0.1,12,2,0,67.2039,18,-0.9
1.3,10,1,0,1300,0.1,6,1,0,0.00187133,18,-0.900301
1.3,7,0,0,2350,0.7,10,1,0,67.8027,18,-0.9
1.3,4,0,1,6750,0.8,12,3,0,117.6933,18,-0.9
1.3,2,1,1,5150,0.9,2,2,0.0001056,0.0110792,18,-0.861284
1.3,4,1,1,1550,0.8,2,2,9.6e-05,0.0100701,18,-0.883056
1.3,7,1,0,1100,1,6,1,0.0001344,0.00203486,18,-0.868274
1.3,7,0,1,6750,0.3,2,3,0.0001344,147.7401,18,-0.8999997
1.3,4,0,0,600,0.6,4,3,1.92e-05,9.30155,18,-0.899998
1.3,5,0,0,950,0.5,4,3,0,17.1015,18,-0.9
1.3,1,0,1,750,0.5,10,1,2.4e-05,2.71054,18,-0.899593
1.3,2,0,1,500,0.3,16,3,0,3.00888,18,-0.9
1.3,3,1,0,3250,0.9,12,2,0,0.00410725,18,-0.900041
1.3,5,1,1,2000,0.4,2,1,0.00012,0.0103696,18,-0.873782
1.3,5,0,0,8100,0.5,12,1,0,146.4033,18,-0.9
1.3,10,0,0,5300,0.6,4,1,0.000288,204.6013,18,-0.8999996
1.3,2,0,0,1300,0.1,10,3,0,6.90373,18,-0.9
1.3,3,1,0,3150,0.7,2,1,0.000216,0.00279049,18,-0.321774
1.3,2,1,0,2500,0.5,4,1,0.0001056,0.00421639,18,-0.445442
1.3,5,0,1,600,0.4,10,2,0,10.2123,18,-0.9
1.3,4,1,0,1300,0.9,6,3,0,0.00246193,18,-0.900091
1.3,5,0,1,7150,0.4,10,1,0,120.7107,18,-0.8999999
1.3,4,1,0,8850,0,2,1,0.0002112,0.00222034,18,-0.471109
1.3,5,1,1,2500,0.8,4,3,0,0.0102162,18,-0.900028
1.3,1,0,0,1250,1,2,2,0.0003984,6.00447,18,-0.899885
1.3,3,1,1,750,1,2,1,0.000216,0.0112905,18,-0.851819
1.3,7,0,0,3550,0,16,2,0,59.7052,18,-0.9
1.3,4,1,1,1600,0.7,6,3,0,0.0109619,18,-0.900021
1.3,6,0,1,950,0.8,16,1,0,24.9232,18,-0.9
1.3,8,1,0,2200,1,14,3,0,0.00544775,18,-0.900083
1.3,4,0,1,2700,0.3,12,2,0,33.6357,18,-0.9
1.3,7,0,0,1200,0.2,2,3,0.0001344,24.3008,18,-0.899998
1.3,2,0,1,3050,0.1,6,3,8.64e-05,16.2199,18,-0.899993
1.3,8,0,0,850,0.4,2,1,0.000192,22.8011,18,-0.899993
1.3,10,0,0,3000,0,2,3,0,72.0007,18,-0.9
1.3,6,0,1,1800,0.5,4,1,8.64e-05,39.3351,18,-0.899996
1.3,1,0,0,1850,0.6,6,1,7.2e-05,7.2077,18,-0.89983
1.3,8,0,1,3050,0.8,2,3,3.84e-05,106.281,18,-0.8999999
1.3,4,0,0,2650,0.3,2,2,9.6e-05,33.0013,18,-0.899995
1.3,7,1,1,8600,0.3,2,3,0.0001344,0.00954535,18,-0.895629
1.3,3,1,1,650,0.2,4,2,4.32e-05,0.0107429,18,-0.884681
1.3,9,0,1,1850,0.8,4,1,0.0003888,72.6561,18,-0.899998
1.3,5,1,1,7400,0.1,2,3,0.000216,0.00972373,18,-0.890112
1.3,7,0,1,7400,0.4,2,1,0.0004368,174.7575,18,-0.8999987
1.3,3,0,1,1100,0.6,10,1,0.0001296,12.614,18,-0.899983
1.3,8,1,0,8350,0.1,6,1,3.84e-05,0.00193647,18,-0.889111
1.3,1,1,1,2650,0.9,2,2,0.0003984,0.0131892,18,-0.831668
1.3,2,0,0,4150,1,8,3,9.6e-06,40.2031,18,-0.899999
1.3,6,0,0,1150,1,2,2,8.64e-05,33.301,18,-0.899997
1.3,3,0,0,1550,0.8,10,3,0,20.4037,18,-0.9
1.3,6,1,1,550,0.1,2,1,0.0002016,0.0101505,18,-0.876762
1.3,2,0,0,8850,0.3,2,2,0.0001056,55.5024,18,-0.899993
1.3,4,1,0,700,0.6,2,2,9.6e-05,0.00157005,18,-0.717903
1.3,1,1,0,600,0.9,2,2,0.0003984,0.00468917,18,-0.474774
1.3,7,0,1,3700,0.5,12,2,0,93.9838,18,-0.9
1.3,1,0,1,4550,0.6,2,3,7.2e-05,17.4178,18,-0.899968
1.3,5,1,1,5650,0,8,2,0,0.0113133,18,-0.900025
1.3,1,0,0,2700,0.5,2,3,7.2e-05,9.60349,18,-0.899941
1.3,3,0,0,550,0.5,2,2,0.0001008,6.00168,18,-0.899962
1.3,10,1,0,3000,0.3,8,2,0,0.002815,18,-0.9002
1.3,3,0,1,4400,0.2,2,2,0.0001008,38.1397,18,-0.899994
1.3,9,1,1,750,0,12,2,0,0.0126093,18,-0.90004
1.3,5,0,1,1150,0.2,12,3,0,16.521,18,-0.9
1.3,7,0,1,3700,0.9,2,2,0.0002016,119.4879,18,-0.8999992
1.3,5,1,1,950,0.1,2,1,0.00012,0.0103696,18,-0.873782
1.3,4,1,0,3150,1,6,2,1.92e-05,0.00224328,18,-0.891161
1.3,3,1,1,6550,0.6,6,3,0,0.0109616,18,-0.900015
1.3,5,0,1,1200,0.6,2,3,0.000216,23.1199,18,-0.899996
1.3,3,1,0,4300,0,2,3,0.0001008,0.00164086,18,-0.740971
1.3,1,0,1,1050,0.5,8,2,2.4e-05,3.90865,18,-0.899856
1.3,10,0,0,1150,0.6,2,1,0.000624,44.401,18,-0.899995
1.3,4,0,0,1550,0,8,2,0,15.0026,18,-0.9
1.3,2,0,0,2000,0.2,12,2,9.6e-06,11.404,18,-0.899997
1.3,1,1,0,600,0.1,16,3,4.8e-06,0.00643021,18,-0.892142
1.3,7,0,0,2000,0.1,4,1,0.0002016,36.9015,18,-0.899997
1.3,5,1,0,600,0.3,4,2,0.000144,0.00169986,18,-0.857389
1.3,3,1,1,1900,1,4,1,0.0001008,0.0115757,18,-0.862218
1.3,9,0,0,8850,0.1,4,3,0,210.6015,18,-0.9
1.3,7,1,0,2800,1,2,1,0.0004368,0.00148631,18,-0.603813
1.3,5,0,0,3250,0.5,2,3,0.000216,58.801,18,-0.899998
1.3,4,0,1,600,0.2,2,1,0.0002112,6.90891,18,-0.899952
1.3,9,0,1,2250,0.1,4,2,0,53.4583,18,-0.9
1.3,1,1,1,2000,0.9,2,3,7.2e-05,0.0122144,18,-0.840492
1.3,4,1,0,8850,0.5,4,3,1.92e-05,0.00177551,18,-0.890942
1.3,8,0,0,550,0.8,4,2,0,19.2013,18,-0.9
1.3,6,1,0,3050,0.1,2,1,0.0002016,0.00165053,18,-0.621743
1.3,3,0,0,950,0.6,10,1,0.0001296,10.8037,18,-0.89998
1.3,9,1,1,9150,0.6,2,3,0,0.00947143,18,-0.900054
1.3,9,0,0,6350,0.5,2,3,0,206.7007,18,-0.9
1.3,5,0,0,1500,0.8,2,3,0.000216,32.701,18,-0.899997
1.3,9,0,1,1000,0.6,2,3,0,34.8291,18,-0.9
1.3,7,0,0,6550,0.6,10,2,0,177.3032,18,-0.9
1.3,1,1,0,4550,0.1,10,3,4.32e-05,0.00522151,18,-0.833662
1.3,8,1,0,4150,0.6,6,2,0,0.00216698,18,-0.900208
1.3,8,0,0,2700,0.6,4,3,0,83.4015,18,-0.9
1.3,10,1,1,3050,1,2,2,0.000288,0.00946363,18,-0.891983
1.3,1,1,1,850,0.4,2,1,0.000744,0.0162707,18,-0.800266
1.3,8,1,1,3350,0.9,2,1,0.000192,0.00986597,18,-0.883135
1.3,5,1,1,550,0.1,4,3,0,0.0102162,18,-0.900028
1.3,6,1,0,3800,0.6,2,3,0.0002592,0.00111962,18,-0.816318
1.3,10,0,0,900,0.7,2,3,0,36.9007,18,-0.9
1.3,1,0,1,6550,0.6,8,2,2.4e-05,25.5261,18,-0.899978
1.3,6,0,1,600,0,2,2,8.64e-05,8.71092,18,-0.89999
1.3,9,1,1,4050,0.8,6,2,0,0.0106673,18,-0.900048
1.3,4,1,0,2350,0.8,2,3,5.76e-05,0.00138753,18,-0.802291
1.3,6,1,0,8350,1,6,1,0.0002592,0.00219909,18,-0.837313
1.3,4,0,0,950,0,12,2,0,9.00389,18,-0.9
1.3,6,0,1,9700,1,6,3,0,282.2016,18,-0.9
1.3,4,1,0,4300,0.8,2,1,0.0002112,0.00222034,18,-0.471109
1.3,3,1,1,6150,0,2,2,0.0001008,0.0104063,18,-0.875763
1.3,4,0,0,5000,0.4,6,2,1.92e-05,67.502,18,-0.9
1.3,1,0,1,8350,0.4,6,2,3.36e-05,28.2303,18,-0.899978
1.3,9,1,0,7150,0.6,2,1,0.0003024,0.00126758,18,-0.695582
1.3,8,1,1,9150,0.6,2,1,0.000192,0.00986597,18,-0.883135
1.3,2,0,1,3350,0.4,2,2,0.0001056,22.5225,18,-0.899984
1.3,8,0,1,1200,0.7,12,1,0,39.6343,18,-0.9
1.3,5,0,0,600,0,6,2,0,7.20194,18,-0.9
1.3,7,1,1,9400,0.8,14,3,0,0.0139474,18,-0.900028
1.3,3,1,1,5150,0.8,2,2,0.0001008,0.0104063,18,-0.875763
1.3,8,1,1,850,0.9,8,1,0,0.0109192,18,-0.900041
1.3,7,0,0,2550,1,4,2,0,86.7013,18,-0.9
1.3,2,0,0,550,0.2,2,2,0.0001056,3.30236,18,-0.89989
1.3,2,1,1,1600,0.2,2,2,0.0001056,0.0110792,18,-0.861284
1.3,10,0,1,500,0.6,8,2,0,19.2183,18,-0.9
1.3,6,1,1,1300,0.8,2,1,0.0002016,0.0101505,18,-0.876762
1.3,1,0,0,500,0.1,4,3,3.36e-05,1.20388,18,-0.899597
1.3,7,1,0,7850,1,14,2,0,0.00475596,18,-0.900083
1.3,10,0,1,2700,0.9,2,2,0.000288,124.2914,18,-0.8999994
1.3,7,1,0,1350,0.2,2,1,0.0004368,0.00148631,18,-0.603813
1.3,4,1,1,550,0.7,12,3,0,0.0132003,18,-0.900017
1.3,2,1,0,6950,0.9,2,2,0.0001056,0.0025792,18,-0.483375
1.3,9,0,0,1550,0.1,2,3,0,36.9007,18,-0.9
1.3,4,1,0,3800,0.9,8,1,0.0002112,0.00307609,18,-0.828205
1.3,4,0,0,1350,0,4,2,0.0002112,12.9017,18,-0.899991
1.3,1,1,0,800,0.7,4,1,0.0003984,0.00779263,18,-0.356425
1.3,3,0,0,600,0.5,2,3,0.0001008,6.60142,18,-0.899977
1.3,6,1,0,500,0,2,2,8.64e-05,0.00123413,18,-0.797582
1.3,8,0,0,3450,0.3,2,1,0.000192,86.4011,18,-0.899998
1.3,4,1,1,1650,0.7,2,3,5.76e-05,0.00988753,18,-0.889984
1.3,7,0,0,2700,0.3,2,1,0.0004368,59.4013,18,-0.899996
1.3,1,1,1,5650,0.2,12,2,1.44e-05,0.0147816,18,-0.86527
1.3,1,0,1,3250,0.4,10,1,2.4e-05,10.818,18,-0.899898
1.3,10,1,0,3150,0.3,2,2,0.000288,0.000963627,18,-0.814182
1.3,9,1,1,1350,0.4,2,2,0.0003888,0.00950212,18,-0.888998
1.3,6,1,0,700,0.4,10,1,0,0.00296707,18,-0.900114
1.3,6,0,1,5000,0.6,2,2,8.64e-05,115.8956,18,-0.8999992
1.3,9,1,0,2400,1,4,3,0,0.00171754,18,-0.900295
1.3,7,0,0,3050,0.2,2,3,0.0001344,61.5008,18,-0.899999
1.3,2,1,0,3150,0.8,2,1,0.0007968,0.00400794,18,-0.637477
1.3,9,0,1,7400,0.3,16,3,0,208.7024,18,-0.9
1.3,8,1,1,1600,0.9,6,3,0,0.0109633,18,-0.900041
1.3,10,1,1,2150,0.9,2,1,0.000624,0.00969112,18,-0.87762
1.3,5,0,1,1100,0.7,10,3,0,22.8215,18,-0.9
1.3,7,0,0,8350,0.2,2,1,0.0004368,168.6013,18,-0.8999986
1.3,8,0,1,850,0,2,1,0.000192,16.2198,18,-0.89999
1.3,10,1,0,3000,0,4,2,0,0.00152033,18,-0.90037
1.3,9,1,0,7600,0.8,4,3,0,0.00171754,18,-0.900295
1.3,4,0,1,650,0.4,2,3,5.76e-05,8.70899,18,-0.899989
1.3,8,1,1,6000,0.6,2,1,0.000192,0.00986597,18,-0.883135
1.3,6,1,1,8350,1,2,1,0.0002016,0.0101505,18,-0.876762
1.3,8,0,1,8350,0.4,2,3,3.84e-05,225.5023,18,-0.8999999
1.3,8,1,1,650,0.6,2,3,3.84e-05,0.00950093,18,-0.898607
1.3,7,1,0,4300,0.7,2,1,0.0004368,0.00148631,18,-0.603813
1.3,9,1,1,4150,0.8,2,3,0,0.00947143,18,-0.900054
1.3,6,0,0,7400,0.4,2,3,0.0002592,149.7009,18,-0.8999995
1.3,7,1,0,6000,0.5,6,1,0.0001344,0.00203486,18,-0.868274
1.3,6,1,0,600,0.5,2,3,0.0002592,0.00111962,18,-0.816318
1.3,6,1,1,3250,1,2,2,8.64e-05,0.00973413,18,-0.890458
1.3,9,0,1,850,0.7,12,1,0,31.528,18,-0.9
1.3,5,0,0,3700,0.9,2,1,0.00012,85.2016,18,-0.899997
1.3,10,0,1,1300,0.7,2,2,0.000288,53.4426,18,-0.899999
1.3,4,0,1,4850,0.3,6,2,1.92e-05,60.9593,18,-0.9
1.3,6,1,1,800,0.9,8,1,2.88e-05,0.0110063,18,-0.897896
1.3,2,0,0,2400,0.3,10,3,0,15.0037,18,-0.9
1.3,3,1,0,3700,0.3,6,1,0.0001008,0.00335002,18,-0.730882
1.3,7,0,0,900,0.7,10,3,0,26.1037,18,-0.9
1.3,6,0,1,900,0.4,10,2,0,18.0195,18,-0.9
1.3,10,0,1,2900,0.1,4,3,0,76.5831,18,-0.9
1.3,1,0,0,950,0.3,14,2,2.88e-05,3.00634,18,-0.899877
1.3,9,0,0,8850,0.1,2,3,0,210.6007,18,-0.9
1.3,10,0,1,750,0.7,6,1,0,30.9258,18,-0.9
1.3,8,1,0,1400,0,2,2,0.0004224,0.00106651,18,-0.759508
1.3,7,0,1,600,1,2,2,0.0002016,20.4153,18,-0.899996
1.3,7,1,1,1550,0.8,2,2,0.0002016,0.0096309,18,-0.890216
1.3,10,0,1,5300,0.1,2,2,0.000288,139.9498,18,-0.8999995
1.3,7,1,1,500,0.1,8,3,0,0.0117091,18,-0.900034
1.3,8,1,1,950,0.5,8,2,0,0.0113143,18,-0.90004
1.3,7,1,1,600,0.5,2,2,0.0002016,0.0096309,18,-0.890216
1.3,6,1,0,2250,0.1,2,1,0.0002016,0.00165053,18,-0.621743
1.3,5,0,0,7400,0.6,14,2,0,143.1045,18,-0.9
1.3,3,0,1,1900,0.7,8,2,1.44e-05,23.7211,18,-0.899999
1.3,6,0,1,2350,0.3,2,3,0.0002592,44.1425,18,-0.899998
1.3,7,1,1,5150,0.6,4,3,0,0.0102169,18,-0.900039
1.3,4,0,0,7600,0.7,10,2,0,124.8032,18,-0.9
1.3,7,0,1,2000,0.5,8,2,0,50.7458,18,-0.9
1.3,7,0,0,3450,0.4,2,1,0.0004368,81.3013,18,-0.899997
1.3,10,1,1,1300,0,4,1,0.000288,0.00997637,18,-0.891069
1.3,3,0,0,5000,0.6,2,1,0.000216,57.9026,18,-0.899992
1.3,1,0,1,650,1,4,1,0.0003984,3.00976,18,-0.899601
1.3,6,1,0,5150,0.7,6,2,0,0.00216629,18,-0.900156
1.3,4,0,0,950,0.5,2,2,9.6e-05,13.8013,18,-0.899988
1.3,1,1,1,1350,1,14,3,1.92e-05,0.0144676,18,-0.892238
1.3,2,0,0,1400,0.2,8,1,4.8e-05,8.10456,18,-0.89994
1.3,5,0,0,7600,0,2,2,0.000312,91.2011,18,-0.899998
1.3,9,0,1,9150,0.4,16,1,0,278.0528,18,-0.9
1.3,8,1,1,2150,0.2,2,2,0.0004224,0.00956651,18,-0.886893
1.3,9,1,0,8600,0.6,2,3,0,0.000971433,18,-0.900521
1.3,4,1,1,1100,1,6,1,5.76e-05,0.0112908,18,-0.881138
1.3,3,1,0,7150,0.8,2,3,0.0001008,0.00164086,18,-0.740971
1.3,7,1,1,3250,0.1,2,1,0.0004368,0.00998631,18,-0.875247
1.3,5,0,0,2200,0.1,14,3,0,29.1052,18,-0.9
1.3,6,0,1,3900,0,16,1,0,56.1686,18,-0.9
1.3,9,0,1,2050,0.6,2,2,0.0003888,71.1589,18,-0.899999
1.3,2,0,1,2000,0.9,16,3,0,18.6195,18,-0.9
1.3,8,0,0,850,0.6,6,2,0,26.4019,18,-0.9
1.3,7,1,0,1150,0.1,4,3,0,0.00171685,18,-0.900229
1.3,3,1,0,2650,1,6,3,0,0.00246159,18,-0.900069
1.3,1,1,0,700,0.6,2,1,0.000744,0.00777069,18,-0.50315
1.3,8,0,1,2000,0.3,10,2,0,49.8504,18,-0.9
1.3,1,0,0,2700,0.2,4,3,3.36e-05,7.80388,18,-0.899938
1.3,10,1,0,8350,1,6,3,0,0.002464,18,-0.900229
1.3,4,1,0,2150,0.1,2,1,0.0002112,0.00222034,18,-0.471109
1.3,6,1,0,600,0,2,1,0.0002016,0.00165053,18,-0.621743
1.3,1,1,1,4850,0,2,1,0.000744,0.0162707,18,-0.800266
1.3,9,1,1,1400,0.3,2,3,0,0.00947143,18,-0.900054
1.3,8,0,0,550,0.7,8,3,0,18.003,18,-0.9
1.3,8,0,0,600,0.9,2,1,0.000192,22.2011,18,-0.899993
1.3,3,1,1,1600,0.9,6,2,0.0001296,0.0110537,18,-0.890303
1.3,5,1,1,500,0.1,4,2,0.000144,0.0101999,18,-0.893536
1.3,3,0,0,750,1,2,3,0.0001008,10.8014,18,-0.899986
1.3,1,0,0,1300,1,10,1,2.4e-05,6.30823,18,-0.899825
1.3,6,0,1,650,0.8,2,3,0.0002592,16.8137,18,-0.899995
1.3,3,0,0,9400,0.4,6,1,0.0001008,95.1031,18,-0.899997
1.3,3,1,0,500,0.5,10,3,0,0.00395381,18,-0.900043
1.3,4,0,1,1850,0.5,2,1,0.0002112,26.7248,18,-0.899988
1.3,10,1,0,6000,1,12,3,0,0.00470233,18,-0.90012
1.3,7,0,0,1850,0,2,3,0.0001344,31.2008,18,-0.899999
1.3,4,1,1,7600,0.4,6,1,5.76e-05,0.0112908,18,-0.881138
1.3,1,1,1,1200,0.6,2,3,7.2e-05,0.0122144,18,-0.840492
1.3,4,1,1,9150,0.2,6,1,5.76e-05,0.0112908,18,-0.881138
1.3,6,1,0,1300,0.7,12,2,0,0.00410829,18,-0.900082
1.3,10,0,0,2050,0.1,2,1,0.000624,54.001,18,-0.899996
1.3,8,1,1,5150,0.6,4,1,0.0004224,0.0101512,18,-0.884746
1.3,8,0,0,4550,0.3,6,1,3.84e-05,114.0017,18,-0.8999998
1.3,8,0,1,10000,0,4,1,0.0004224,192.2212,18,-0.8999992
1.3,8,1,0,2350,0.6,6,1,3.84e-05,0.00193647,18,-0.889111
1.3,7,0,1,4050,0.5,2,2,0.0002016,102.6884,18,-0.8999991
1.3,6,0,1,700,0.2,14,2,0,12.0166,18,-0.9
1.3,8,1,0,1750,0.7,2,2,0.0004224,0.00106651,18,-0.759508
1.3,3,1,1,1950,0.4,14,1,5.76e-05,0.0129471,18,-0.892984
1.3,4,0,1,600,0.1,6,1,5.76e-05,6.30931,18,-0.899969
1.3,2,0,0,2350,0.9,8,1,4.8e-05,21.6046,18,-0.899978
1.3,1,1,0,2200,0.3,2,3,7.2e-05,0.00371437,18,-0.318467
1.3,5,1,0,650,0.2,4,2,0.000144,0.00169986,18,-0.857389
1.3,10,0,0,1850,0.3,2,3,0,57.9007,18,-0.9
1.3,4,1,1,500,0.7,2,1,0.0002112,0.0107203,18,-0.864236
1.3,5,1,1,2700,0,10,1,0,0.0115216,18,-0.899068
1.3,9,1,1,1600,0,16,2,0,0.013904,18,-0.900036
1.3,3,0,0,7600,0.2,4,3,0.0001296,65.7018,18,-0.899999
1.3,2,0,1,3000,0.7,2,2,0.0001056,24.9218,18,-0.899985
1.3,8,1,0,1250,0.4,2,1,0.000192,0.00136597,18,-0.69835
1.3,2,0,0,650,1,2,1,0.0007968,6.30379,18,-0.899913
1.3,8,1,0,650,0,2,3,3.84e-05,0.00100093,18,-0.88644
1.3,5,0,1,3550,0.4,4,2,0.000144,60.0551,18,-0.899999
1.3,7,1,0,5650,0.2,4,1,0.0002016,0.00176058,18,-0.803532
1.3,3,0,1,2400,0.5,4,2,4.32e-05,25.8242,18,-0.899994
1.3,4,1,0,4700,0.7,10,1,0.0001152,0.00335036,18,-0.866432
1.3,3,1,0,6150,0.1,14,3,0,0.00544603,18,-0.900031
1.3,2,1,1,2700,0.4,4,3,2.88e-05,0.0110508,18,-0.883087
1.3,3,0,1,10000,0.8,16,2,0,130.6038,18,-0.9
1.3,2,0,1,3800,0.9,8,2,0.0001056,35.1289,18,-0.899995
1.3,3,0,1,1600,0,12,2,0,11.417,18,-0.9
1.3,2,0,1,1500,0.4,4,2,4.8e-05,10.2118,18,-0.899972
1.3,4,0,0,850,0.3,8,2,0,10.5026,18,-0.9
1.3,8,1,1,700,0.7,8,3,0,0.0117094,18,-0.900038
1.3,7,0,0,1350,0.7,2,1,0.0004368,39.0013,18,-0.899994
1.3,10,0,1,3150,0.2,4,3,0,90.9923,18,-0.9
1.3,3,0,1,950,0.3,16,1,1.44e-05,9.01299,18,-0.899996
1.3,10,0,0,1300,0.1,16,2,0,34.2052,18,-0.9
1.3,6,0,1,700,0.9,4,3,0,19.5156,18,-0.9
1.3,6,1,0,1700,0.6,12,1,0,0.00351562,18,-0.900096
1.3,1,0,1,7850,0.3,4,3,3.36e-05,24.627,18,-0.89998
1.3,4,0,0,550,0.7,2,1,0.0002112,9.002,18,-0.899963
1.3,6,1,0,3050,0.9,8,2,0,0.00281362,18,-0.90012
1.3,6,0,1,1400,0,2,1,0.0002016,20.1245,18,-0.899989
1.3,1,0,1,3550,0.9,2,3,7.2e-05,16.2154,18,-0.899965
1.3,3,1,0,950,0.9,2,2,0.0001008,0.00190632,18,-0.639351
1.3,8,1,0,650,0.2,10,3,0,0.00395553,18,-0.900114
1.3,6,1,1,9700,0.8,2,2,8.64e-05,0.00973413,18,-0.890458
1.3,7,1,1,10000,0.1,2,2,0.0002016,0.0096309,18,-0.890216
1.3,2,0,0,3800,0.3,10,2,5.76e-05,23.7037,18,-0.899996
1.3,3,1,0,2800,1,2,2,0.0001008,0.00190632,18,-0.639351
1.3,10,0,1,850,0.9,2,3,0,39.0293,18,-0.9
1.3,9,0,1,1050,0.8,10,2,0,41.1343,18,-0.9
1.3,10,0,0,6550,0,8,3,0,157.203,18,-0.9
1.3,2,0,0,5150,0.3,10,1,0.0001248,32.1048,18,-0.899986
1.3,9,1,0,600,0.6,2,3,0,0.000971433,18,-0.900521
1.3,10,1,0,2900,1,12,2,0,0.00410967,18,-0.900137
1.3,8,1,1,500,0.2,4,2,0,0.0100196,18,-0.900045
1.3,9,0,0,850,0.2,8,1,0,21.9022,18,-0.9
1.3,3,0,0,5800,0.4,6,3,0,58.8022,18,-0.9
1.3,5,1,1,1500,0.7,2,3,0.000216,0.00972373,18,-0.890112
1.3,3,0,1,2200,0.2,2,1,0.000216,18.9215,18,-0.899976
1.3,4,1,1,3800,0.9,4,3,1.92e-05,0.0102755,18,-0.898478
1.3,5,1,0,6550,0,16,1,0,0.00461239,18,-0.900061
1.3,1,0,0,7150,0.3,8,1,5.28e-05,22.208,18,-0.899947
1.3,8,0,0,6550,0.7,14,3,0,215.4052,18,-0.9
1.3,6,1,0,7150,0,2,3,0.0002592,0.00111962,18,-0.816318
1.3,4,0,1,550,0.4,2,3,5.76e-05,7.50782,18,-0.899987
1.3,6,0,0,1850,0.7,2,1,0.0002016,45.6014,18,-0.899995
1.3,5,1,1,7600,0.2,2,1,0.00012,0.0103696,18,-0.873782
1.3,9,1,1,4300,0.7,4,2,0,0.01002,18,-0.900051
1.3,10,1,0,800,0.4,4,1,0.000288,0.00147637,18,-0.8338
1.3,9,1,0,900,0.7,6,2,0,0.00216732,18,-0.900234
1.3,2,1,1,750,1,2,2,0.0001056,0.0110792,18,-0.861284
