Topology,car_cache,kinesis_ondemand,kinesis_efos,kinesis_records,kinesis_peak,fargate_vcpus,fargate_memorylevel,latency,cost,reliability,scalability
1.3,2,1,0,5650,0.8,2,2,0.0001056,0.0025792,0,2.0156e-07
1.3,3,0,0,600,0.1,4,1,0.0001008,4.8029,0,2.0615e-07
1.3,1,1,1,9700,1,4,3,3.36e-05,0.012602,0,2.6899e-07
1.3,9,0,1,700,0.1,2,1,0.0003024,16.5187,0,8.81737e-08
1.3,4,0,1,8850,0.3,8,3,0,110.8074,0,-1.250561e-10
1.3,2,1,1,500,0.1,2,3,6.72e-05,0.010663,0,1.4005e-07
1.3,10,0,0,700,0.6,4,1,0.000288,27.3013,0,4.87529e-08
1.3,3,0,1,3350,0.6,6,1,0.0001008,39.0349,0,1.75673e-07
1.3,7,1,0,3450,0.9,2,2,0.0002016,0.0011309,0,5.0952e-08
1.3,5,1,0,4550,0.6,4,3,0,0.0017162,0,-1.5636e-10
1.3,4,0,1,1650,0.1,2,1,0.0002112,17.4206,0,1.84251e-07
1.3,10,1,0,750,0.5,16,3,0,0.0061946,0,-3.1328e-10
1.3,10,1,0,650,0.4,2,3,0,0.00097178,0,-3.1328e-10
1.3,4,0,0,4550,0.2,8,1,0.0002112,52.5029,0,9.64824e-08
1.3,7,0,1,700,0.1,2,2,0.0002016,12.9147,0,5.09516e-08
1.3,5,0,1,8850,0.4,10,3,0,149.5373,0,-1.563573e-10
1.3,10,0,0,5000,0.8,14,2,0,217.8045,0,-3.132825e-10
1.3,7,0,0,3000,0.5,4,2,0,75.9013,0,-2.18784e-10
1.3,1,0,1,2900,0,2,1,0.000744,6.9155,0,6.2905e-07
1.3,8,1,1,2900,0.2,4,2,0,0.01002,0,-2.5042e-10
1.3,9,1,0,6550,0.5,2,3,0,0.00097143,0,-2.8186e-10
1.3,10,0,0,1050,0,16,3,0,25.206,0,-3.13283e-10
1.3,6,0,1,10000,0.7,2,2,8.64e-05,246.7943,0,4.969061e-08
1.3,7,0,1,3350,1,4,1,0.0002016,113.7819,0,7.094171e-08
1.3,9,0,0,8850,0.7,2,3,0,327.3007,0,-2.818602e-10
1.3,9,1,1,3250,0.1,12,2,0,0.012609,0,-2.8186e-10
1.3,3,1,0,550,0,4,3,0.0001296,0.0020139,0,4.7467e-08
1.3,5,1,1,600,0.4,2,1,0.00012,0.01037,0,1.3508e-07
1.3,2,0,0,1100,1,2,2,0.0001056,10.5024,0,2.01555e-07
1.3,2,1,1,750,0.9,2,3,6.72e-05,0.010663,0,1.4005e-07
1.3,9,0,0,700,0.9,6,3,0,29.1022,0,-2.8186e-10
1.3,4,0,0,650,0.3,2,2,9.6e-05,8.1013,0,8.8222e-08
1.3,4,1,0,5150,0.1,10,2,0,0.0034603,0,-1.2506e-10
1.3,5,0,0,1600,0.2,16,2,0,23.1052,0,-1.56357e-10
1.3,6,0,0,7150,0.3,4,1,8.64e-05,134.1017,0,7.767678e-08
1.3,9,0,1,600,0.6,4,3,0,20.7185,0,-2.8186e-10
1.3,4,0,0,8350,0.8,2,3,5.76e-05,145.5012,0,5.269964e-08
1.3,6,0,0,550,0.8,16,3,0,14.406,0,-1.87907e-10
1.3,8,1,0,4700,0.7,4,2,0,0.0015196,0,-2.5042e-10
1.3,2,1,0,4700,0.7,8,3,9.6e-06,0.0033267,0,1.4268e-08
1.3,7,1,0,1400,1,2,1,0.0004368,0.0014863,0,1.2755e-07
1.3,2,1,0,2200,0.6,2,3,6.72e-05,0.0021628,0,1.4005e-07
1.3,9,1,1,7600,0,2,3,0,0.0094714,0,-2.8186e-10
1.3,5,0,0,8350,0.7,14,2,0,171.6045,0,-1.563573e-10
1.3,1,1,0,6750,0.9,4,2,5.28e-05,0.0049352,0,3.856e-07
1.3,9,0,0,600,0.1,4,3,0,14.4015,0,-2.8186e-10
1.3,8,1,0,8850,0.8,2,2,0.0004224,0.0010665,0,6.8261e-08
1.3,3,0,1,1300,0.4,8,2,1.44e-05,13.2145,0,1.30144e-08
1.3,5,0,1,3250,0.1,2,1,0.00012,42.9474,0,1.35078e-07
1.3,1,0,0,500,0.7,10,2,6.24e-05,2.1057,0,2.8022e-07
1.3,3,0,1,900,0.6,2,3,0.0001008,10.51,0,8.57173e-08
1.3,6,1,1,8600,0.5,2,1,0.0002016,0.010151,0,1.1973e-07
1.3,4,1,1,8350,0.9,2,2,9.6e-05,0.01007,0,8.8222e-08
1.3,10,1,0,1150,0.6,2,3,0,0.00097178,0,-3.1328e-10
1.3,8,1,0,9150,0.9,2,3,3.84e-05,0.0010009,0,7.3323e-09
1.3,7,0,1,8600,0.7,4,1,0.0002016,247.6955,0,7.094171e-08
1.3,10,1,1,3900,0.3,8,1,0,0.01092,0,-3.1328e-10
1.3,7,0,1,4550,0.8,4,1,0.0002016,139.0064,0,7.094171e-08
1.3,1,0,1,3150,0.6,2,1,0.000744,12.0174,0,6.29054e-07
1.3,1,0,0,750,0,2,1,0.000744,1.8075,0,6.2905e-07
1.3,8,1,0,3050,0.4,2,1,0.000192,0.001366,0,8.691e-08
1.3,2,1,0,5450,0.2,2,3,6.72e-05,0.0021628,0,1.4005e-07
1.3,5,1,0,8850,0.4,4,2,0.000144,0.0016999,0,3.5983e-08
1.3,2,1,0,6150,0.4,4,2,4.8e-05,0.0029158,0,1.6063e-07
1.3,5,0,1,1050,0.6,2,2,0.000312,20.1176,0,8.9174e-08
1.3,8,1,0,2000,1,12,3,0,0.0047016,0,-2.5042e-10
1.3,10,1,0,10000,0.5,4,1,0.000288,0.0014764,0,4.8753e-08
1.3,8,1,1,4700,0.7,6,1,3.84e-05,0.010436,0,1.133e-08
1.3,4,0,1,1700,0.6,6,2,1.92e-05,26.4235,0,1.06394e-08
1.3,9,1,1,1300,0.9,2,1,0.0003024,0.0097676,0,8.8174e-08
1.3,1,0,1,9150,0.2,8,1,5.28e-05,26.4344,0,6.49474e-07
1.3,2,0,1,2550,0,12,3,0,12.3185,0,-6.25073e-11
1.3,5,0,1,1000,0.7,16,1,0,20.4205,0,-1.56357e-10
1.3,7,1,1,9700,0.4,2,2,0.0002016,0.0096309,0,5.0952e-08
1.3,2,0,1,1250,0.8,6,3,8.64e-05,10.8109,0,5.92782e-08
1.3,6,0,1,3050,0.5,8,2,0,66.3591,0,-1.87907e-10
1.3,2,0,1,7400,0.3,2,1,0.0007968,46.2474,0,3.03013e-07
1.3,9,1,1,9150,0.5,4,2,0,0.01002,0,-2.8186e-10
1.3,10,1,0,2800,0.8,2,1,0.000624,0.0011911,0,1.1534e-07
1.3,6,0,0,950,0.5,6,1,0.0002592,20.402,0,6.51825e-08
1.3,9,0,1,2250,0.6,12,1,0,78.3672,0,-2.8186e-10
1.3,3,0,1,4550,0.9,2,2,0.0001008,62.7475,0,1.26188e-07
1.3,7,1,0,5300,0.4,16,1,0,0.0046131,0,-2.1878e-10
1.3,8,1,0,3800,0.8,2,3,3.84e-05,0.0010009,0,7.3323e-09
1.3,10,1,1,2250,0,2,1,0.000624,0.0096911,0,1.1534e-07
1.3,8,1,1,950,0,2,2,0.0004224,0.0095665,0,6.8261e-08
1.3,1,1,1,1550,0.9,6,3,3.36e-05,0.012975,0,2.2754e-07
1.3,5,0,0,1300,1,12,2,0,31.5039,0,-1.56357e-10
1.3,3,0,1,1650,0.8,2,1,0.000216,21.6189,0,2.48205e-07
1.3,4,1,0,2150,0.2,4,1,9.6e-05,0.0025056,0,1.4219e-07
1.3,3,1,1,2200,1,8,3,0,0.011708,0,-9.3765e-11
1.3,9,0,0,600,0.3,4,2,0,16.8013,0,-2.8186e-10
1.3,10,1,1,2900,0.1,2,3,0,0.0094718,0,-3.1328e-10
1.3,3,0,0,3250,0.4,4,1,0.0001008,32.7029,0,2.06148e-07
1.3,10,1,0,650,0,12,2,0,0.0041097,0,-3.1328e-10
1.3,5,1,0,550,0.7,4,1,0.000312,0.0021549,0,1.2716e-07
1.3,2,1,1,2550,0.5,4,2,4.8e-05,0.011416,0,1.6063e-07
1.3,8,0,1,600,0.5,2,3,3.84e-05,17.4156,0,7.3323e-09
1.3,5,1,0,1050,0.9,4,2,0.000144,0.0016999,0,3.5983e-08
1.3,6,0,0,900,0.6,10,3,0,20.7037,0,-1.87907e-10
1.3,7,1,1,3900,0.8,2,3,0.0001344,0.0095454,0,2.3005e-08
1.3,1,0,0,700,1,4,2,5.28e-05,3.3047,0,3.856e-07
1.3,8,0,1,3550,0,4,3,0,68.1795,0,-2.50415e-10
1.3,6,1,1,4850,0.5,10,1,0,0.011467,0,-1.8791e-10
1.3,8,0,0,850,0.5,2,3,3.84e-05,24.6008,0,7.3323e-09
1.3,5,0,0,600,0.2,4,2,0.000144,8.7015,0,3.5983e-08
1.3,4,0,0,2800,1,8,2,0,54.3026,0,-1.25056e-10
1.3,6,0,0,1800,0.8,2,2,8.64e-05,47.101,0,4.96906e-08
1.3,9,0,0,8850,1,2,1,0.0003024,386.101,0,8.81737e-08
1.3,9,1,0,1500,0.2,2,3,0,0.00097143,0,-2.8186e-10
1.3,1,1,1,700,0.5,8,3,1.44e-05,0.013378,0,1.8727e-07
1.3,6,1,1,2000,0.4,2,3,0.0002592,0.0096196,0,4.5192e-08
1.3,5,1,1,2050,0.2,2,1,0.00012,0.01037,0,1.3508e-07
1.3,9,0,1,700,0.6,2,1,0.0003024,24.3209,0,8.81737e-08
1.3,5,1,1,5800,0.2,2,3,0.000216,0.0097237,0,5.203e-08
1.3,4,0,1,1150,0.3,2,2,9.6e-05,14.4149,0,8.82216e-08
1.3,5,0,1,2550,0.2,2,1,0.00012,36.6383,0,1.35078e-07
1.3,6,0,1,550,0.9,2,1,0.0002016,15.0125,0,1.19733e-07
1.3,6,1,1,4550,0.8,6,3,0,0.010963,0,-1.8791e-10
1.3,7,1,1,3900,1,14,1,0,0.012565,0,-2.1878e-10
1.3,1,1,1,850,0.5,14,1,6.24e-05,0.017554,0,5.6155e-07
1.3,7,0,1,3250,0.4,6,2,0,76.8706,0,-2.18784e-10
1.3,9,1,0,3250,0.7,12,3,0,0.004702,0,-2.8186e-10
1.3,8,1,0,700,0.9,12,3,0,0.0047016,0,-2.5042e-10
1.3,5,1,0,1600,0,6,2,0,0.0021659,0,-1.5636e-10
1.3,1,1,0,550,1,2,2,0.0003984,0.0046892,0,3.8446e-07
1.3,9,1,0,1900,0.4,8,3,0,0.0032098,0,-2.8186e-10
1.3,3,1,0,1350,0.8,4,2,4.32e-05,0.0022429,0,8.5263e-08
1.3,3,0,0,6950,0.7,4,1,0.0001008,85.8029,0,2.06148e-07
1.3,2,1,1,1800,0.8,4,3,2.88e-05,0.011051,0,9.5987e-08
1.3,10,0,0,2050,0.1,2,3,0,54.0007,0,-3.13283e-10
1.3,1,0,0,3150,0.3,8,1,5.28e-05,9.908,0,6.4947e-07
1.3,8,0,1,750,1,4,2,0,29.1219,0,-2.50415e-10
1.3,2,0,0,600,0.9,12,3,0,5.4045,0,-6.2507e-11
1.3,5,1,1,3800,0,2,2,0.000312,0.0098632,0,8.9174e-08
1.3,8,1,0,550,0.1,14,2,0,0.0047563,0,-2.5042e-10
1.3,6,0,1,1500,0.5,10,3,0,32.7315,0,-1.87907e-10
1.3,5,1,1,3700,0.2,8,2,0,0.011313,0,-1.5636e-10
1.3,10,0,0,1150,0,2,1,0.000624,27.601,0,1.15343e-07
1.3,10,1,1,6750,0.9,14,1,0,0.012566,0,-3.1328e-10
1.3,2,1,1,1550,0.2,4,1,0.0001056,0.012716,0,3.3349e-07
1.3,1,1,0,5300,0.2,6,3,3.36e-05,0.0044754,0,2.2754e-07
1.3,7,1,1,800,0,12,1,0,0.012016,0,-2.1878e-10
1.3,1,1,0,800,0.5,14,3,1.92e-05,0.0059676,0,6.0133e-08
1.3,7,0,0,8350,0.9,12,2,0,268.8039,0,-2.187842e-10
1.3,2,0,1,8600,0.7,4,2,4.8e-05,70.8581,0,1.60631e-07
1.3,3,1,1,2900,0.4,4,2,4.32e-05,0.010743,0,8.5263e-08
1.3,10,0,1,550,0.8,4,2,0,24.0194,0,-3.13283e-10
1.3,4,1,0,1550,0.3,2,2,9.6e-05,0.0015701,0,8.8222e-08
1.3,9,1,0,750,0.1,16,2,0,0.005404,0,-2.8186e-10
1.3,1,0,0,1300,0.9,4,1,0.0003984,6.0076,0,6.6532e-07
1.3,2,0,1,9400,1,4,3,2.88e-05,91.2668,0,9.59869e-08
1.3,5,0,0,650,0.6,2,2,0.000312,12.6011,0,8.9174e-08
1.3,3,0,1,1500,0,8,1,4.32e-05,10.8158,0,1.41236e-07
1.3,7,0,0,750,0.3,8,3,0,16.503,0,-2.18784e-10
1.3,8,0,0,8350,0.6,2,2,0.0004224,258.0008,0,6.82607e-08
1.3,7,0,0,1250,0.7,6,1,0.0001344,36.0018,0,3.29997e-08
1.3,1,1,0,2400,0.9,6,1,7.2e-05,0.0079243,0,6.8086e-07
1.3,9,0,0,3800,0.2,10,1,0,98.7027,0,-2.8186e-10
1.3,5,1,1,3350,0.2,8,2,0,0.011313,0,-1.5636e-10
1.3,4,0,0,8100,1,2,3,5.76e-05,156.9012,0,5.269964e-08
1.3,7,0,0,7600,0.9,2,1,0.0004368,244.8013,0,1.275504e-07
1.3,7,1,0,5800,0.5,12,1,0,0.003516,0,-2.1878e-10
1.3,10,1,0,1750,0.3,10,3,0,0.0039562,0,-3.1328e-10
1.3,8,1,1,1300,0.8,2,3,3.84e-05,0.0095009,0,7.3323e-09
1.3,1,1,1,7400,0.2,16,1,2.4e-05,0.017851,0,5.2925e-07
1.3,3,0,1,6150,0.4,4,3,0.0001296,62.4575,0,4.74667e-08
1.3,3,1,1,9400,0.2,2,1,0.000216,0.01129,0,2.482e-07
1.3,8,0,1,1600,0.6,2,2,0.0004224,49.5412,0,6.82607e-08
1.3,1,1,0,4300,1,4,2,5.28e-05,0.0049352,0,3.856e-07
1.3,5,1,1,2250,0.4,6,1,0.000216,0.010929,0,8.6013e-08
1.3,1,1,1,3150,0.4,4,1,0.0003984,0.016293,0,6.6532e-07
1.3,1,1,0,2400,0,4,1,0.0003984,0.0077926,0,6.6532e-07
1.3,7,1,1,900,0.1,2,3,0.0001344,0.0095454,0,2.3005e-08
1.3,7,1,0,550,0.9,6,1,0.0001344,0.0020349,0,3.3e-08
1.3,10,0,1,5300,0.5,2,2,0.000288,191.8642,0,4.175635e-08
1.3,5,1,0,4700,0.2,2,3,0.000216,0.0012237,0,5.203e-08
1.3,9,1,0,4150,0.1,10,3,0,0.0039559,0,-2.8186e-10
1.3,8,1,0,3050,0.9,4,2,0,0.0015196,0,-2.5042e-10
1.3,3,1,1,9150,0,2,2,0.0001008,0.010406,0,1.2619e-07
1.3,7,0,1,1450,0.9,4,3,0,46.5355,0,-2.18784e-10
1.3,3,0,0,7150,0.8,10,2,0,93.3032,0,-9.37648e-11
1.3,1,0,0,600,0.9,2,2,0.0003984,2.7045,0,3.8446e-07
1.3,6,0,1,3150,0.1,4,3,0,49.8546,0,-1.87907e-10
1.3,3,1,1,2700,0.7,16,3,0,0.014692,0,-9.3765e-11
1.3,7,1,0,2250,0.6,10,2,0,0.0034613,0,-2.1878e-10
1.3,1,1,0,1500,0.7,2,3,7.2e-05,0.0037144,0,3.1305e-07
1.3,1,1,1,900,0.6,16,1,2.4e-05,0.017851,0,5.2925e-07
1.3,2,0,1,3800,0.7,4,2,4.8e-05,31.2272,0,1.60631e-07
1.3,1,0,1,1250,0.8,10,1,2.4e-05,5.4123,0,6.1214e-07
1.3,6,1,1,1000,1,14,2,0,0.013256,0,-1.8791e-10
1.3,8,1,0,700,0.6,2,1,0.000192,0.001366,0,8.691e-08
1.3,2,1,0,950,0.4,2,3,6.72e-05,0.0021628,0,1.4005e-07
1.3,4,0,1,2900,0.8,2,1,0.0002112,50.4401,0,1.84251e-07
1.3,6,0,0,1300,1,2,2,8.64e-05,37.801,0,4.96906e-08
1.3,4,0,0,3700,0.9,4,3,1.92e-05,68.1016,0,8.64038e-09
1.3,10,0,0,850,0.3,10,2,0,26.4032,0,-3.13283e-10
1.3,9,0,1,2700,0.2,2,1,0.0003024,69.971,0,8.81737e-08
1.3,9,1,1,500,0.8,2,2,0.0003888,0.0095021,0,5.7303e-08
1.3,9,1,1,1100,0.8,2,1,0.0003024,0.0097676,0,8.8174e-08
1.3,1,0,0,6550,0.2,12,1,3.36e-05,18.9086,0,5.88828e-07
1.3,3,0,1,4050,1,12,3,0,58.8461,0,-9.37648e-11
1.3,10,1,0,550,0.8,4,2,0,0.0015203,0,-3.1328e-10
1.3,9,0,0,750,0,6,3,0,16.2022,0,-2.8186e-10
1.3,4,0,1,4150,0.9,14,3,0,76.2609,0,-1.25056e-10
1.3,10,0,1,6000,0.6,8,2,0,232.0918,0,-3.132825e-10
1.3,6,1,0,7600,0.8,6,3,0,0.0024626,0,-1.8791e-10
1.3,3,0,1,8100,0.8,2,1,0.000216,105.9825,0,2.482045e-07
1.3,8,1,1,7850,0.2,6,2,0,0.010667,0,-2.5042e-10
1.3,1,0,0,1300,0.4,2,2,0.0003984,4.5045,0,3.8446e-07
1.3,7,0,0,9700,0.9,2,3,0.0001344,312.3008,0,2.300467e-08
1.3,3,0,0,950,0.8,2,2,0.0001008,12.3017,0,1.26188e-07
1.3,6,0,1,3000,0.5,2,2,8.64e-05,65.1565,0,4.96906e-08
1.3,8,0,1,600,0.4,16,3,0,16.2205,0,-2.50415e-10
1.3,1,1,0,2150,0.9,2,3,7.2e-05,0.0037144,0,3.1305e-07
1.3,8,0,1,3900,0.9,8,2,0,143.5073,0,-2.504152e-10
1.3,9,0,0,1350,0.5,2,2,0.0003888,44.1008,0,5.73033e-08
1.3,7,1,1,1850,0.4,4,1,0.0002016,0.010261,0,7.0942e-08
1.3,5,1,0,2200,0,2,3,0.000216,0.0012237,0,5.203e-08
1.3,4,0,0,850,0.2,6,3,0,9.9022,0,-1.2506e-10
1.3,10,0,1,850,1,2,1,0.000624,41.1301,0,1.15343e-07
1.3,10,1,1,4300,0.9,12,2,0,0.01261,0,-3.1328e-10
1.3,2,1,1,1850,1,14,1,5.76e-05,0.014099,0,1.77e-07
1.3,3,0,1,1650,0.6,2,3,0.0001008,18.917,0,8.57173e-08
1.3,7,1,1,1800,0,12,3,0,0.013201,0,-2.1878e-10
1.3,9,1,1,7400,0.6,2,3,0,0.0094714,0,-2.8186e-10
1.3,3,0,1,5150,0.2,8,2,1.44e-05,44.4472,0,1.30144e-08
1.3,10,1,0,2900,1,2,1,0.000624,0.0011911,0,1.1534e-07
1.3,6,1,0,1550,0,2,2,8.64e-05,0.0012341,0,4.9691e-08
1.3,2,0,0,1150,0.2,4,1,0.0001056,6.604,0,3.3349e-07
1.3,9,0,0,4550,0.5,2,3,0,147.9007,0,-2.818602e-10
1.3,10,0,0,1800,0,2,1,0.000624,43.201,0,1.15343e-07
1.3,3,0,1,1650,0.7,14,3,0,20.1211,0,-9.37648e-11
1.3,1,1,0,5450,0.8,2,3,7.2e-05,0.0037144,0,3.1305e-07
1.3,9,1,0,3150,1,2,1,0.0003024,0.0012676,0,8.8174e-08
1.3,1,1,1,5300,0.8,6,1,7.2e-05,0.016424,0,6.8086e-07
1.3,9,1,1,3150,0.9,10,3,0,0.012456,0,-2.8186e-10
1.3,5,1,1,1450,0.2,2,1,0.00012,0.01037,0,1.3508e-07
1.3,10,1,1,8850,0.9,2,1,0.000624,0.0096911,0,1.1534e-07
1.3,7,1,0,1050,0,2,1,0.0004368,0.0014863,0,1.2755e-07
1.3,10,0,0,3550,0.8,2,1,0.000624,154.501,0,1.153425e-07
1.3,4,0,0,2000,0.5,4,2,0.0002112,28.8017,0,6.64972e-08
1.3,6,1,0,2650,0.6,2,2,8.64e-05,0.0012341,0,4.9691e-08
1.3,3,1,0,6750,0.2,2,2,0.0001008,0.0019063,0,1.2619e-07
1.3,3,1,0,700,0.8,2,2,0.0001008,0.0019063,0,1.2619e-07
1.3,1,1,0,1250,0.3,14,2,2.88e-05,0.0065664,0,2.0456e-07
1.3,1,1,0,550,0.7,4,2,5.28e-05,0.0049352,0,3.856e-07
1.3,7,0,0,4300,0.8,4,1,0.0002016,130.8015,0,7.094171e-08
1.3,10,1,1,1900,0.9,10,2,0,0.011962,0,-3.1328e-10
1.3,6,0,0,1000,0.9,6,3,0,27.6022,0,-1.87907e-10
1.3,2,1,0,3150,0.8,6,1,6.72e-05,0.0045016,0,2.9997e-07
1.3,6,1,0,550,0.1,6,1,0.0002592,0.0021991,0,6.5182e-08
1.3,5,0,1,1500,0.3,6,2,0,23.424,0,-1.56357e-10
1.3,3,0,0,1050,0.9,4,2,4.32e-05,14.402,0,8.52633e-08
1.3,6,1,0,1500,0.8,12,1,0,0.0035156,0,-1.8791e-10
1.3,9,1,1,1850,0.6,2,3,0,0.0094714,0,-2.8186e-10
1.3,1,0,1,3250,0,2,2,0.0003984,7.8134,0,3.8446e-07
1.3,3,0,0,600,0.4,2,1,0.000216,6.0026,0,2.482e-07
1.3,10,0,0,1200,0.9,6,2,0,55.2019,0,-3.13283e-10
1.3,7,0,1,500,0.4,6,3,0,11.7128,0,-2.18784e-10
1.3,5,0,1,5000,0.4,4,2,0.000144,84.3769,0,3.59829e-08
1.3,8,1,1,550,0.1,2,1,0.000192,0.009866,0,8.691e-08
1.3,9,1,0,8350,0.5,10,1,0,0.0029681,0,-2.8186e-10
1.3,3,1,1,1150,0,2,3,0.0001008,0.010141,0,8.5717e-08
1.3,6,0,0,3350,0.1,6,1,0.0002592,53.102,0,6.51825e-08
1.3,5,0,0,700,0.1,12,3,0,9.3045,0,-1.5636e-10
1.3,1,1,0,7150,0.9,2,1,0.000744,0.0077707,0,6.2905e-07
1.3,2,0,0,6000,0.3,10,1,0.0001248,37.5048,0,2.45417e-07
1.3,4,0,1,1950,0,2,2,9.6e-05,18.6227,0,8.82216e-08
1.3,1,0,1,3350,0.8,2,1,0.000744,14.4185,0,6.29054e-07
1.3,4,0,1,6000,0.8,14,2,0,104.7835,0,-1.250561e-10
1.3,6,1,1,850,0.7,2,1,0.0002016,0.010151,0,1.1973e-07
1.3,8,1,0,8850,0.9,12,2,0,0.004109,0,-2.5042e-10
1.3,6,0,1,4850,0.6,2,2,8.64e-05,112.2927,0,4.969061e-08
1.3,6,0,0,3550,0.7,8,1,2.88e-05,87.6023,0,1.27642e-08
1.3,9,0,0,1150,0.8,2,2,0.0003888,45.0008,0,5.73033e-08
1.3,7,0,0,1800,0.2,8,2,0,36.3026,0,-2.18784e-10
1.3,9,0,0,4550,0.1,4,2,0,108.0013,0,-2.818602e-10
1.3,7,1,0,600,0.6,2,2,0.0002016,0.0011309,0,5.0952e-08
1.3,7,0,1,5650,0.9,8,1,0,181.935,0,-2.187842e-10
1.3,3,0,1,5150,0.1,4,2,4.32e-05,40.8455,0,8.52633e-08
1.3,8,1,0,1900,0.8,16,3,0,0.0061939,0,-2.5042e-10
1.3,1,1,1,4850,0.2,2,2,0.0003984,0.013189,0,3.8446e-07
1.3,10,0,0,9400,0.8,16,1,0,409.5044,0,-3.132825e-10
1.3,1,0,1,5150,0.7,2,2,0.0003984,21.021,0,3.84459e-07
1.3,1,1,0,8600,0.4,2,1,0.000744,0.0077707,0,6.2905e-07
1.3,9,1,0,850,0.9,8,3,0,0.0032098,0,-2.8186e-10
1.3,3,0,1,700,0.5,6,1,0.0001008,7.5096,0,1.7567e-07
1.3,4,1,1,800,0.8,4,1,9.6e-05,0.011006,0,1.4219e-07
1.3,7,0,1,1000,0.5,8,2,0,25.2242,0,-2.18784e-10
1.3,3,1,0,700,0.7,14,3,0,0.005446,0,-9.3765e-11
1.3,2,1,1,2350,0.4,2,3,6.72e-05,0.010663,0,1.4005e-07
1.3,3,0,1,3250,0.4,12,3,0,32.7338,0,-9.37648e-11
1.3,9,1,0,650,0.9,2,3,0,0.00097143,0,-2.8186e-10
1.3,6,0,0,750,0.4,12,1,0,15.0033,0,-1.87907e-10
1.3,10,1,0,550,0.5,6,3,0,0.002464,0,-3.1328e-10
1.3,4,0,1,6000,0.4,8,2,0,81.075,0,-1.25056e-10
1.3,6,1,0,700,0.6,6,1,0.0002592,0.0021991,0,6.5182e-08
1.3,9,0,1,1600,0.3,8,1,0,45.0446,0,-2.8186e-10
1.3,6,0,0,6000,0.1,4,2,2.88e-05,95.1013,0,8.76617e-09
1.3,1,0,0,4850,0.7,2,3,7.2e-05,19.8035,0,3.13045e-07
1.3,1,1,0,700,0.1,2,2,0.0003984,0.0046892,0,3.8446e-07
1.3,3,0,1,1300,0.3,10,1,0.0001296,12.3152,0,1.17922e-07
1.3,7,1,1,1300,0.1,2,3,0.0001344,0.0095454,0,2.3005e-08
1.3,5,0,1,3900,0.1,2,3,0.000216,51.6559,0,5.20301e-08
1.3,7,1,0,6000,0.6,14,2,0,0.004756,0,-2.1878e-10
1.3,3,0,0,4300,0.2,2,1,0.000216,37.2026,0,2.48205e-07
1.3,9,1,0,4700,0.3,2,1,0.0003024,0.0012676,0,8.8174e-08
1.3,1,0,0,1550,0.4,6,2,3.36e-05,5.105,0,3.4895e-07
1.3,7,0,1,4050,0.6,12,3,0,109.5939,0,-2.187842e-10
1.3,9,0,1,7600,0.7,16,2,0,281.3255,0,-2.818602e-10
1.3,3,1,1,950,0.4,2,1,0.000216,0.01129,0,2.482e-07
1.3,4,0,1,1950,0.5,4,3,1.92e-05,28.2256,0,8.64038e-09
1.3,9,0,1,5150,0.3,2,2,0.0003888,145.0374,0,5.730332e-08
1.3,4,0,0,1050,0.1,2,2,9.6e-05,11.1013,0,8.82216e-08
1.3,3,0,0,7600,0.7,2,1,0.000216,93.6026,0,2.48205e-07
1.3,8,1,1,8350,0.2,4,1,0.0004224,0.010151,0,8.3253e-08
1.3,5,0,0,800,0,4,1,0.000312,9.6019,0,1.2716e-07
1.3,2,1,1,4400,0.5,2,2,0.0001056,0.011079,0,2.0156e-07
1.3,3,1,1,1200,0.5,2,1,0.000216,0.01129,0,2.482e-07
1.3,5,1,1,500,0.6,8,2,0,0.011313,0,-1.5636e-10
1.3,2,1,0,2900,0.9,2,1,0.0007968,0.0040079,0,3.0301e-07
