Topology,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,fargate_vcpus,fargate_memorylevel,latency,cost,reliability,scalability
2.1,5,1,1,8100,6,0.3,8500,11,3,2,3,0.000408,1.4982,0,0.00013613
2.1,6,1,0,2100,3,0.1,8650,557,7,2,2,4.1184e-05,0.51327,0,3.3445e-05
2.1,4,0,0,2650,1,0.3,5000,42,9,2,1,0.0025019,0.53553,0,4.2374e-05
2.1,10,1,0,5300,6,0.7,5950,106,10,2,1,,5.9408,0,
2.1,6,1,1,9600,10,0.8,7400,17,9,2,2,0.0021024,1.4694,0,0.00013373
2.1,5,0,0,6400,10,0.7,9250,295,4,2,3,0.00075854,6.8555,0,3.5717e-05
2.1,5,0,0,7200,9,0.9,5100,30,5,8,3,0,8.3931,0,3.5677e-05
2.1,10,1,0,5400,4,0.5,7250,416,8,14,2,0,2.9395,0,2.6144e-05
2.1,7,1,1,7750,6,0,5950,20,6,14,1,0,1.4518,0,0.00013164
2.1,10,1,0,8200,3,0,3850,173,4,4,3,0,0.75703,0,2.622e-05
2.1,8,1,0,4900,2,0.1,5100,746,5,2,1,0.00014794,0.65565,0,2.8964e-05
2.1,10,0,1,9350,4,0.2,5500,142,6,2,2,0.00069465,1.4427,0,0.00013111
2.1,5,0,1,2500,3,1,7550,96,5,2,3,0.00022062,1.5481,0,0.00014069
2.1,10,0,1,5900,2,0.4,3700,27,5,4,3,0,1.4436,0,0.00013106
2.1,1,1,0,7950,7,0.1,2850,907,8,10,2,0.00011124,1.4904,0,0.00011865
2.1,7,0,1,6950,10,0.5,4700,12,5,10,2,0,1.5037,0,0.00013634
2.1,7,0,0,9950,7,0.6,8750,30,7,2,1,0.0049056,8.3823,0,3.1946e-05
2.1,9,1,1,9050,2,0.1,8250,101,8,6,3,0,1.4102,0,0.00012799
2.1,10,1,1,2850,1,0.8,7250,243,3,12,2,0,1.393,0,0.00012621
2.1,6,1,1,1150,10,0,3150,75,9,2,1,0.0011232,1.4695,0,0.00013365
2.1,10,0,0,8350,9,0.8,8950,232,7,4,2,0,17.1215,0,2.60277e-05
2.1,5,1,1,5500,4,0.4,3700,28,5,2,1,0.00456,1.4985,0,0.00013667
2.1,9,1,0,6500,5,0.9,9250,38,10,8,1,0,6.7272,0,2.7984e-05
2.1,4,0,1,7950,6,0.6,1350,210,1,4,3,0.00012265,1.6181,0,0.00014694
2.1,3,0,1,6800,3,0.6,3850,10,10,2,1,0.0003312,1.6985,0,0.00015439
2.1,2,0,0,9450,1,0.4,2200,9,9,16,2,0,0.99665,0,8.0659e-05
2.1,4,1,1,4950,9,0.1,8100,677,8,10,2,0,1.5696,0,0.00014241
2.1,10,0,0,9500,7,0.5,6400,87,7,2,1,0.00075141,9.4446,0,2.6155e-05
2.1,1,1,0,5350,3,0.2,9300,784,6,6,2,3.0974e-05,1.3982,0,0.00011863
2.1,3,1,0,2100,6,0.1,850,38,10,8,2,0.00021021,0.67761,0,4.9831e-05
2.1,1,0,0,4400,2,0.7,8450,243,8,8,1,8.5016e-05,1.4392,0,0.00011966
2.1,6,1,0,5450,9,0,4100,96,9,14,2,0,0.55845,0,3.3435e-05
2.1,5,1,1,1100,2,0.8,7350,255,7,2,1,0.0007507,1.4982,0,0.00013622
2.1,9,0,1,3750,3,0.4,6000,68,6,4,2,0,1.4619,0,0.00013278
2.1,9,1,1,4200,4,0.5,7850,135,7,2,3,0,1.4088,0,0.00012798
2.1,9,0,0,1300,4,0.1,1000,952,7,8,1,0,0.49218,0,2.7747e-05
2.1,8,1,0,4100,4,0.8,3900,117,5,14,3,0,2.7834,0,2.9045e-05
2.1,8,0,1,3500,6,0,3050,44,1,4,2,0,1.4725,0,0.00013367
2.1,10,0,0,2700,1,0.5,2700,952,7,4,3,0,0.47172,0,2.6013e-05
2.1,4,1,0,1650,2,0.3,8350,220,10,8,1,,0.53921,0,
2.1,10,1,0,1800,4,0.1,5250,255,7,2,2,0.00050094,0.54828,0,2.6287e-05
2.1,1,1,1,6550,4,0.9,9400,11,8,10,1,2.4e-05,2.4114,0,0.00021907
2.1,5,1,0,9500,2,0.7,8200,101,6,14,3,0,1.6317,0,3.6123e-05
2.1,1,0,1,3250,1,0.3,3600,165,5,4,2,0.00012548,2.5651,0,0.00023572
2.1,8,1,0,5600,7,0.8,7250,342,9,2,1,0.0003933,6.7869,0,2.9014e-05
2.1,4,1,0,5350,5,0.3,7400,281,5,2,3,0.00013343,1.3314,0,4.247e-05
2.1,2,0,1,2300,5,0.8,8150,220,4,4,1,0.00019436,1.9112,0,0.00017371
2.1,10,0,0,6950,5,0.8,3250,310,8,6,1,0,7.3361,0,2.6013e-05
2.1,1,0,1,2400,1,0.9,1600,310,8,4,2,0.00012002,2.6042,0,0.00024002
2.1,3,1,1,9250,8,0.8,6350,210,10,2,1,,1.6177,0,
2.1,4,0,0,2100,10,0.3,1300,864,3,2,1,0.00034026,1.196,0,4.2105e-05
2.1,5,1,0,4800,6,0.9,2750,46,5,12,1,0,3.6558,0,3.6108e-05
2.1,4,1,1,8150,6,0.9,4950,359,10,4,2,,1.5439,0,
2.1,9,1,0,9450,7,0,9250,19,5,2,2,0.0010368,0.79305,0,2.8125e-05
2.1,1,0,1,5450,8,0.7,8000,44,3,6,2,0.00039007,2.4409,0,0.00022182
2.1,10,1,1,6200,3,0.5,6300,310,4,14,1,0,1.3924,0,0.00012621
2.1,4,1,1,6950,3,0.7,6950,11,2,4,2,0.0004224,1.5691,0,0.00014255
2.1,1,1,0,850,5,0.1,2500,210,7,4,2,9.716e-05,1.4225,0,0.00012999
2.1,1,1,0,6650,9,1,8150,49,9,2,1,0.0038415,2.8846,0,0.00011929
2.1,7,1,1,4850,10,0.1,2450,585,4,2,1,0.001068,1.4492,0,0.00013175
2.1,6,0,1,6600,7,0.6,4000,106,4,2,3,0.00055893,1.5203,0,0.00013817
2.1,5,1,1,8000,8,1,7150,268,2,12,2,0,1.5001,0,0.00013601
2.1,10,1,0,8750,8,0.8,2750,15,8,12,2,0,14.947,0,2.62615e-05
2.1,6,0,0,8050,3,0.5,3200,13,6,2,1,0.0003168,2.1178,0,3.3262e-05
2.1,10,1,0,1150,8,0,2550,30,8,10,2,0,0.35777,0,2.6277e-05
2.1,5,1,1,7550,7,0.3,1650,79,6,2,2,0.00048,1.4978,0,0.00013615
2.1,3,0,0,7800,4,0.1,5200,173,4,16,3,0,0.91419,0,4.9102e-05
2.1,10,1,0,4900,8,0.9,1700,40,3,2,2,0.00070131,9.4869,0,2.6317e-05
2.1,5,0,1,9750,3,0.1,4850,27,3,16,2,0,1.5526,0,0.00014065
2.1,9,0,0,7400,2,0.6,7000,784,8,2,3,0,1.9682,0,2.7747e-05
2.1,5,0,1,4850,2,0.3,950,12,2,6,3,0,1.5596,0,0.00014174
2.1,8,1,0,6200,4,0.8,9050,62,10,10,2,0,4.0428,0,2.8953e-05
2.1,8,1,0,4600,5,1,1500,416,5,6,3,0,4.7818,0,2.8913e-05
2.1,10,1,1,9250,5,0.8,4500,200,2,2,3,0,1.3899,0,0.00012621
2.1,10,1,0,9300,6,0.9,3100,784,6,4,1,0.000465417,12.9091,0,2.62748e-05
2.1,7,1,0,8800,8,0.5,4200,54,2,2,1,0.0018596,6.9284,0,3.1865e-05
2.1,9,0,1,3250,9,0.2,650,51,2,2,2,0.0004955,1.4616,0,0.00013283
2.1,9,0,0,1750,2,0.5,5250,123,5,4,3,0,0.67561,0,2.7787e-05
2.1,4,1,0,4850,4,0.1,2000,9,5,4,2,0.0004224,0.74764,0,4.2548e-05
2.1,1,1,1,6150,8,0.4,2550,165,9,4,3,8.1833e-05,2.4062,0,0.00021865
2.1,8,1,1,1700,1,0.6,4350,677,2,4,1,0.0011362,1.4201,0,0.00012907
2.1,2,1,0,8150,4,0.1,3900,530,4,14,3,0,1.0021,0,6.9413e-05
2.1,7,1,0,4300,7,0.2,3500,243,6,16,2,0,1.567,0,3.1665e-05
2.1,7,1,1,1650,9,0.4,4550,16,3,2,2,0.0016464,1.4493,0,0.00013181
2.1,7,0,1,2550,7,0.5,3750,295,7,4,3,0,1.5011,0,0.00013629
2.1,10,0,0,3050,2,0.1,8100,23,1,2,3,0,0.59526,0,2.6034e-05
2.1,4,1,1,5450,6,0.2,4000,92,5,14,3,0,1.5709,0,0.00014255
2.1,7,0,0,3750,1,0.5,4050,784,8,2,1,0.00090372,0.52453,0,3.1446e-05
2.1,7,0,0,2500,2,1,5350,1000,3,16,3,0,1.0294,0,3.1281e-05
2.1,2,1,0,5300,2,0.7,7900,16,1,4,3,0.0004416,1.0413,0,6.9604e-05
2.1,8,1,0,4700,10,0.3,5650,123,4,14,2,0,3.4696,0,2.8952e-05
2.1,9,0,1,4100,9,0.8,8750,26,10,2,3,0,1.4617,0,0.00013277
2.1,2,0,1,5650,6,0.1,1100,21,4,4,3,0.0007008,1.9105,0,0.00017365
2.1,10,1,1,8150,2,0.4,2150,96,1,8,2,0,1.3918,0,0.00012621
2.1,6,0,0,9700,6,0.5,3200,38,10,10,3,0,5.0366,0,3.3095e-05
2.1,10,1,1,600,4,1,5350,49,6,2,2,0.00030056,1.3899,0,0.00012628
2.1,8,1,0,2350,10,0.8,7900,111,7,4,3,0,4.3375,0,2.894e-05
2.1,7,0,1,3250,2,0.9,6050,165,2,2,3,0.00038278,1.5008,0,0.00013633
2.1,9,1,1,7950,10,0.2,7300,22,8,8,2,0,1.4108,0,0.00012801
2.1,9,1,0,4550,1,0.1,6050,38,9,8,1,0,0.54339,0,2.7984e-05
2.1,8,0,1,9900,1,0.4,4750,11,5,2,3,7.68e-05,1.4723,0,0.00013372
2.1,4,0,0,5050,4,1,6700,10,2,2,2,0.0001536,2.4675,0,4.2053e-05
2.1,9,0,1,9950,10,0.5,7500,645,10,2,3,,1.4504,0,
2.1,4,1,0,1300,3,0.3,3150,38,7,2,3,0.00062047,0.58803,0,4.255e-05
2.1,7,0,1,5950,2,0.3,3850,129,7,4,1,0.00037427,1.5014,0,0.00013639
2.1,8,1,0,2500,7,0.1,7200,129,3,2,1,0.00059824,0.78034,0,2.9041e-05
2.1,7,0,0,8250,4,0.2,5800,23,2,2,2,0.0016464,1.7751,0,3.1526e-05
2.1,4,1,0,8750,7,0.9,800,65,9,2,2,0.0005376,6.1274,0,4.2565e-05
2.1,5,0,0,6600,7,0,6100,190,1,12,3,0,0.62099,0,3.5613e-05
2.1,6,1,0,3000,3,0.8,2350,505,10,4,2,,1.2869,0,
2.1,10,1,0,7600,3,0.8,4850,281,6,4,3,0,4.2355,0,2.6222e-05
2.1,3,1,0,7800,8,0.7,4950,27,3,4,3,0.0003456,3.9953,0,4.9852e-05
2.1,6,1,1,4650,8,0.4,7900,56,4,12,1,0,1.4711,0,0.00013345
2.1,5,1,0,5650,5,0.1,2850,68,2,6,1,0.000264,0.88607,0,3.6127e-05
2.1,2,0,1,7250,7,0.5,800,129,10,10,2,,1.8618,0,
2.1,9,1,1,3550,7,0.1,8400,129,3,2,1,0.00062462,1.4092,0,0.00012809
2.1,2,0,0,3150,7,0.1,5200,11,6,4,3,4.8e-05,0.91668,0,6.8556e-05
2.1,5,1,1,7350,7,0,6200,87,2,12,1,0,1.4998,0,0.00013603
2.1,5,1,1,2900,8,1,4300,746,7,14,3,0,1.5004,0,0.00013601
2.1,6,0,1,6350,4,0.6,5000,165,7,12,1,0,1.5221,0,0.00013811
2.1,7,1,0,2450,7,0,7350,232,1,6,3,0,0.44793,0,3.1567e-05
2.1,5,0,1,9550,4,0.9,7550,864,9,4,2,0.00026111,1.5486,0,0.00014066
2.1,7,1,1,7200,7,1,1250,20,8,4,3,0,1.4497,0,0.00013161
2.1,5,1,0,7300,7,0.5,6900,711,2,2,3,0.00040946,3.7686,0,3.6085e-05
2.1,3,1,1,9000,7,0.9,7800,31,8,2,3,0.0014112,1.6494,0,0.00015002
2.1,7,0,0,1000,4,0.3,7850,864,2,14,3,0,0.65068,0,3.1281e-05
2.1,6,0,1,1400,6,0,1650,12,2,2,3,0.0005472,1.5208,0,0.00013821
2.1,10,0,1,6600,1,0.5,1700,10,3,2,2,0.000576,1.4433,0,0.00013113
2.1,5,0,0,3150,5,0.7,2350,17,9,6,2,0,1.823,0,3.5648e-05
2.1,6,0,1,1000,4,0.6,7100,123,5,2,3,0.00066066,1.5202,0,0.0001382
2.1,8,1,1,3500,4,0.4,9200,220,8,6,1,4.578e-05,1.4202,0,0.00012893
2.1,1,0,1,1300,6,0.7,3900,200,5,10,1,0.00016618,2.4418,0,0.00022195
2.1,8,1,0,9650,5,0.5,4950,31,8,2,2,0.0018432,5.2195,0,2.9184e-05
2.1,2,1,1,1950,9,0.3,7400,92,8,2,3,0.00030011,1.8657,0,0.00016959
2.1,9,0,1,6450,1,0.5,4450,10,6,12,3,0,1.4657,0,0.0001328
2.1,6,1,0,1800,1,0.8,3600,645,10,14,2,,0.41539,0,
2.1,2,0,0,1100,9,0.1,4300,243,5,8,3,1.0004e-05,0.83089,0,6.8498e-05
2.1,9,1,1,9550,8,0.7,1650,135,3,2,3,0,1.4089,0,0.00012797
2.1,4,1,0,2050,3,0.3,2350,14,10,4,3,3.84e-05,0.65771,0,4.2477e-05
2.1,5,1,0,4800,10,0,500,106,8,2,3,0.00022062,0.53417,0,3.6078e-05
2.1,6,1,0,6700,3,0.8,3700,16,4,2,1,0.0049248,2.4566,0,3.4092e-05
2.1,4,1,1,3650,4,0.5,6350,14,4,10,2,0,1.5706,0,0.00014248
2.1,3,1,1,2050,6,0.7,7100,530,1,2,2,0.00047537,1.6494,0,0.00014991
2.1,4,1,1,3700,10,0.7,9500,173,1,4,2,0.00018397,1.5687,0,0.00014248
2.1,10,1,0,8150,4,0.3,5450,135,7,4,1,0.00069465,2.873,0,2.6323e-05
2.1,5,0,1,6650,5,0.9,5950,26,5,4,2,0.000576,1.5491,0,0.00014074
2.1,5,1,1,6950,4,0.9,2150,13,2,2,3,0.000408,1.4981,0,0.00013614
2.1,7,0,1,7800,6,0.1,2750,20,8,16,2,0,1.5048,0,0.00013637
2.1,9,0,1,3250,1,0.2,6950,210,6,2,3,0,1.4613,0,0.00013276
2.1,1,0,1,2900,10,0.5,4650,26,9,2,1,0.0066968,2.4433,0,0.00022261
2.1,4,1,1,1000,4,0.9,5450,281,5,2,1,0.00029355,1.5684,0,0.00014257
2.1,3,0,0,800,5,0,9450,784,6,8,1,2.3249e-05,0.55884,0,4.9166e-05
2.1,1,1,0,6800,4,0.1,6350,12,10,6,1,0.0001104,1.4085,0,0.00011915
2.1,5,1,1,5350,1,0.7,3400,823,6,2,3,0.0007362,1.4973,0,0.00013611
2.1,1,0,0,8750,9,0.9,2700,44,6,4,2,0.00062512,3.1928,0,0.00011689
2.1,9,0,0,800,8,0.8,6700,232,1,14,2,0,2.0116,0,2.7747e-05
2.1,2,1,1,6000,6,0.9,3750,557,4,6,1,0.00015225,1.8674,0,0.00016967
2.1,4,0,0,7800,2,0.9,8000,220,4,12,1,2.2873e-05,1.5293,0,4.1932e-05
2.1,3,1,0,6150,8,0.7,4700,157,2,6,1,0.0002016,3.2674,0,4.9938e-05
2.1,6,1,1,3650,10,0.3,2100,377,1,10,3,0,1.4717,0,0.00013341
2.1,2,0,0,3200,1,0.8,8900,377,3,6,1,0.00021008,0.87096,0,7.6548e-05
2.1,8,0,1,3550,3,0.7,500,310,8,4,3,0,1.4723,0,0.00013366
2.1,4,1,1,2250,3,0.1,9400,210,4,4,2,0.00050322,1.5684,0,0.00014251
2.1,4,0,1,3500,8,0.8,9750,106,5,10,1,0.00023528,1.619,0,0.00014705
2.1,5,0,0,4750,5,1,6650,864,8,12,1,0,3.493,0,3.5613e-05
2.1,10,0,0,9650,5,0,8700,9,9,10,2,0,0.94694,0,2.6065e-05
2.1,7,0,0,8600,1,0.9,6850,18,7,16,2,0,0.75968,0,3.1315e-05
2.1,5,1,0,5750,5,0.2,1600,15,10,4,1,0.0006,1.2271,0,3.6218e-05
2.1,9,0,1,2350,5,0.7,8900,75,1,6,1,0,1.4625,0,0.00013275
2.1,1,1,0,8250,2,0.8,5600,25,5,2,2,0.0032081,1.545,0,0.00011909
2.1,5,0,1,2850,10,0,8700,135,6,2,2,0.00029361,1.5482,0,0.00014071
2.1,5,1,0,6250,7,0.5,4350,220,5,2,3,0.00080071,3.2835,0,3.6141e-05
2.1,2,0,0,4650,9,0.8,6850,27,4,4,3,0.0007008,2.6648,0,6.8664e-05
2.1,5,0,1,2150,3,0.9,4600,784,8,10,1,0,1.5495,0,0.00014061
2.1,4,1,0,3000,8,0.6,5300,42,1,2,3,0.00062047,1.9926,0,4.2545e-05
2.1,4,1,1,550,8,0.4,10000,21,2,10,3,0,1.5707,0,0.00014246
2.1,10,1,0,1000,10,0.1,1800,255,10,8,2,,0.5978,0,
2.1,2,1,1,8600,10,0.1,1250,111,9,2,3,0.00026459,1.8658,0,0.00016958
2.1,1,0,0,9850,1,0.7,8150,42,10,8,2,0.00041008,1.389,0,0.00012088
2.1,5,0,0,900,9,0,2150,952,4,4,3,0,0.4241,0,3.5613e-05
2.1,1,0,0,7900,1,0.5,7600,326,4,2,2,0.0006741,1.3852,0,0.00012193
2.1,1,0,1,1150,7,0.9,950,11,4,2,1,0.00080705,2.5094,0,0.00022937
2.1,4,1,1,4500,6,0.3,1700,106,4,6,2,9.8035e-05,1.5689,0,0.00014246
2.1,2,0,0,5600,2,0.4,9300,436,10,10,1,,0.92311,0,
2.1,4,1,0,8100,8,0.3,4400,11,9,2,3,9.6e-05,2.6186,0,4.2515e-05
2.1,4,0,1,5050,6,0.7,3150,436,10,8,3,,1.5933,0,
2.1,8,1,1,7750,2,0.9,9850,83,10,4,3,,1.4076,0,
2.1,7,1,1,7550,3,0.9,1650,54,8,10,2,0,1.4509,0,0.00013162
2.1,10,1,0,7100,7,0.4,650,746,3,2,2,0.00050094,5.6165,0,2.6278e-05
2.1,5,1,1,1150,1,0.2,6600,38,2,4,2,0.00035033,1.4982,0,0.00013609
2.1,8,1,1,5800,1,0.4,3450,268,2,2,1,0.000874,1.4198,0,0.00012907
2.1,3,0,0,6650,6,1,5600,17,2,16,3,0,3.6849,0,4.9142e-05
2.1,5,0,0,4600,1,0.8,1300,614,9,2,1,0.0011394,0.6184,0,4.3435e-05
2.1,5,1,1,9750,6,0.3,8200,79,7,2,1,0.0012,1.4983,0,0.00013628
2.1,1,1,1,4400,7,0.2,1200,25,2,8,3,0.0003504,2.408,0,0.00021874
2.1,4,0,1,2150,6,0.5,3750,255,4,4,2,0.00050038,1.618,0,0.00014702
2.1,1,0,1,4300,3,0.1,4600,33,7,2,1,0.00426,2.4431,0,0.00022229
2.1,9,1,0,9900,7,0.3,7750,255,6,2,1,0.00067568,5.4492,0,2.8108e-05
2.1,3,1,1,8550,7,0.8,6450,14,3,2,1,0.0003312,1.6508,0,0.00015006
2.1,10,0,1,5250,6,0.4,8450,79,8,4,1,0.000432,1.4433,0,0.0001311
2.1,4,1,1,900,3,0.9,5000,49,5,4,2,0.0002602,1.5685,0,0.00014254
2.1,2,1,1,4050,1,0.4,1200,20,10,10,1,0.0007104,1.8686,0,0.00016978
2.1,10,1,1,2800,10,0.5,550,907,9,6,1,0,1.3907,0,0.00012621
2.1,7,0,0,6450,1,0.1,7450,106,2,12,1,0,0.65515,0,3.1302e-05
2.1,4,0,0,7500,1,0.6,2550,677,6,2,3,3.0992e-05,0.66621,0,4.1945e-05
2.1,8,0,1,6300,7,0.6,750,51,10,6,3,0,1.473,0,0.00013371
2.1,9,1,0,8250,9,0.2,3850,123,2,4,1,0.00099099,4.1639,0,2.8115e-05
2.1,6,1,1,1050,7,0.7,1000,326,1,12,3,0,1.4724,0,0.00013341
2.1,1,0,0,2750,10,1,8200,711,7,6,2,2.6671e-05,2.1247,0,0.00011666
2.1,10,1,0,1250,8,0.5,5450,416,9,14,2,0,1.6276,0,2.6119e-05
2.1,2,0,1,9800,10,0.6,3250,23,8,2,2,0.0025824,1.9105,0,0.00017392
2.1,4,0,1,750,3,0.9,8500,458,2,2,3,0.00017467,1.6175,0,0.00014697
2.1,7,1,1,5300,8,0.8,6700,142,3,14,3,0,1.453,0,0.00013155
2.1,7,0,0,3600,7,0.3,3350,614,10,10,2,,1.8753,0,
2.1,9,1,1,2950,10,0.8,6750,23,9,4,2,0,1.4096,0,0.000128
2.1,5,0,1,9750,9,1,5400,92,6,10,3,0,1.5503,0,0.00014069
2.1,2,0,0,7450,7,0.3,3900,38,5,12,3,0,1.6537,0,6.8428e-05
2.1,6,1,1,3050,4,0.1,9700,59,9,14,3,0,1.4727,0,0.00013348
2.1,4,0,1,6150,6,0.7,6450,295,8,2,1,0.00050561,1.618,0,0.00014709
2.1,3,1,0,7700,5,0.7,6850,677,8,2,3,0.00052736,2.5488,0,4.9866e-05
2.1,3,1,1,4900,9,0.3,1250,1000,3,6,3,0,1.6499,0,0.00014975
2.1,3,0,1,5450,4,0.3,7850,13,1,14,3,0,1.701,0,0.00015414
2.1,4,0,0,7050,10,0.6,6100,42,4,2,2,0.0016412,5.2442,0,4.2196e-05
2.1,10,0,0,1800,7,0.6,9300,22,9,2,3,0,2.766,0,2.6042e-05
2.1,3,1,0,9000,4,0.7,6100,416,2,2,2,0.0002457,2.3409,0,4.9875e-05
2.1,6,1,1,5250,4,0.3,8350,101,6,8,2,0,1.4702,0,0.00013347
2.1,10,1,1,7700,6,0.8,9300,342,3,14,3,0,1.3943,0,0.00012621
2.1,6,0,1,6050,8,0,4400,585,9,14,2,0,1.5232,0,0.00013804
2.1,1,0,0,8800,2,0.7,3700,36,9,4,2,0.00062512,1.5779,0,0.00012253
2.1,7,0,0,3900,6,0.1,1650,530,3,2,1,0.00073684,0.93455,0,3.1439e-05
2.1,8,0,0,1250,3,0.9,1350,677,2,6,1,8.74e-05,0.93368,0,2.868e-05
2.1,4,1,0,900,9,0,6150,42,10,6,1,0.00062047,0.4899,0,4.2652e-05
2.1,4,0,1,800,10,0.5,6850,111,5,2,1,0.00092153,1.6184,0,0.00014719
2.1,4,1,1,700,4,0.4,1600,18,5,2,2,0.0023424,1.5687,0,0.00014279
2.1,7,1,0,650,2,0.3,4500,35,5,2,1,0.0023509,0.43171,0,3.3799e-05
2.1,3,1,1,9900,7,0.2,1800,129,2,10,3,0,1.6511,0,0.00014975
2.1,8,1,1,2900,9,0.4,8800,16,10,2,1,0.0029568,1.4203,0,0.00012935
2.1,4,0,0,6750,4,0.8,7550,40,8,2,1,0.0025019,2.6237,0,4.2375e-05
2.1,1,0,1,7450,5,0.1,7050,28,4,14,1,0.0007008,2.445,0,0.00022221
2.1,5,1,0,550,9,0.9,1250,295,1,2,1,0.00115,0.98597,0,3.6256e-05
2.1,7,0,0,6850,6,0.1,5500,784,10,2,3,,1.3781,0,
2.1,5,0,1,5550,3,0.3,3150,12,4,8,2,0,1.5503,0,0.00014067
2.1,3,1,0,1500,4,1,1300,645,6,2,1,0.00020924,0.96494,0,4.9909e-05
2.1,7,0,0,1600,1,0,7850,268,9,2,1,0.00054489,0.42209,0,3.139e-05
2.1,3,0,0,6650,4,0.9,5050,17,4,6,3,0,2.2936,0,4.9117e-05
2.1,8,1,0,7900,6,1,600,458,2,14,2,0,9.8113,0,2.8913e-05
2.1,7,0,1,3100,1,0.9,7850,15,2,2,2,0.0003696,1.5014,0,0.0001364
2.1,3,0,0,5800,3,0,3150,165,3,2,3,0.00021294,0.66004,0,4.9168e-05
2.1,9,1,0,6050,10,0.3,1700,295,10,2,1,,4.855,0,
2.1,2,1,0,2400,3,0.7,7800,83,10,6,1,,0.94064,0,
2.1,9,0,1,7900,10,0.2,4650,190,10,2,1,,1.4509,0,
2.1,2,1,0,1150,7,0.5,4300,416,1,2,3,0.00031672,0.97818,0,6.9572e-05
2.1,6,1,0,9550,7,0.4,1600,30,1,2,2,0.0021024,4.6682,0,3.372e-05
2.1,10,1,0,8700,1,0.8,3400,557,6,4,2,0,0.78499,0,2.6213e-05
2.1,4,0,0,6150,1,0.4,9050,92,10,2,1,,0.60651,0,
2.1,9,1,1,2500,4,0.7,9350,65,7,6,3,0,1.4102,0,0.00012801
2.1,9,0,1,7900,5,0.6,7050,17,3,4,1,0.0010368,1.4623,0,0.00013292
2.1,5,1,1,3000,1,0.6,6900,56,9,4,2,0.00015014,1.498,0,0.00013608
2.1,10,0,0,8700,9,0.9,6100,952,3,8,1,0,19.6112,0,2.60134e-05
2.1,1,0,1,4100,10,0.2,6700,255,8,8,1,8.5016e-05,2.4432,0,0.00022206
2.1,2,1,1,6550,10,0.3,4550,377,3,6,3,0.00019007,1.8665,0,0.00016949
2.1,1,1,1,1000,4,0,3050,35,5,8,2,0.00041008,2.4082,0,0.00021881
2.1,6,0,1,4550,9,1,2800,310,10,6,2,,1.5042,0,
2.1,5,0,0,7000,5,0.3,2450,20,3,2,2,0.001776,1.8661,0,3.5895e-05
2.1,10,1,1,7550,8,0.9,3000,38,10,2,3,0,1.3901,0,0.00012623
2.1,9,0,1,2000,1,0.9,3750,14,6,2,2,0.0008208,1.462,0,0.0001329
2.1,5,0,1,9250,7,0.3,7350,22,4,2,1,0.00456,1.5491,0,0.00014127
2.1,9,0,0,7650,9,0.3,4700,377,10,4,1,,5.6843,0,
2.1,8,0,0,7550,4,0.1,2700,10,8,4,1,0.0008448,1.2615,0,2.8838e-05
2.1,10,0,0,6350,8,0.7,2550,210,2,6,3,0,9.8901,0,2.6013e-05
2.1,10,1,1,5900,10,0.1,1350,243,2,6,3,0,1.3913,0,0.00012621
2.1,4,1,0,3700,7,0.9,2600,51,3,4,2,0.0002602,2.8618,0,4.2504e-05
2.1,8,0,1,9650,10,0.4,7950,458,8,2,2,0.00099461,1.4716,0,0.00013378
2.1,10,1,0,6850,8,0.8,5250,326,6,8,2,0,11.7626,0,2.62452e-05
2.1,9,1,0,9000,9,0.6,1000,87,8,12,1,0,12.004,0,2.80014e-05
2.1,6,0,0,4050,8,0.7,9850,51,2,12,3,0,4.392,0,3.3108e-05
2.1,9,1,1,3550,3,0.2,700,28,3,12,2,0,1.4122,0,0.000128
2.1,10,0,1,4950,2,0.7,3850,13,4,6,1,0,1.4441,0,0.00013107
2.1,8,0,0,5950,7,0.2,5200,530,7,4,3,0,2.363,0,2.866e-05
2.1,1,0,1,9050,2,0.3,1650,87,8,6,2,0.00015003,2.5718,0,0.00023637
2.1,2,0,1,1750,6,0,2350,92,5,14,2,0,1.9113,0,0.00017353
2.1,4,0,1,5500,9,0.8,6200,505,2,4,1,0.00043668,1.6186,0,0.00014708
2.1,10,0,0,2750,8,0.9,7450,31,8,2,2,0.001152,6.158,0,2.619e-05
2.1,4,1,1,5950,7,0.9,5150,28,7,10,3,0,1.5704,0,0.00014249
2.1,9,0,0,6100,7,0.2,6500,342,7,6,1,0,2.685,0,2.7762e-05
2.1,8,0,1,4500,5,0.3,3100,823,4,2,1,0.00042204,1.472,0,0.00013376
2.1,3,0,1,3000,9,0.8,2900,232,1,8,2,9.2007e-05,1.6982,0,0.00015411
2.1,9,0,0,2200,5,0.3,3550,12,6,2,2,0.0008208,1.1834,0,2.79e-05
2.1,1,0,1,9400,1,0.3,6750,40,4,8,1,0.00062512,2.5072,0,0.00022921
2.1,1,1,0,1050,6,1,950,72,8,10,1,0.00024,1.5335,0,0.00012631
2.1,5,1,0,6100,4,0.3,3900,173,5,6,2,0,1.3646,0,3.6054e-05
2.1,4,0,1,2050,5,1,9350,8,1,4,1,0.0001536,1.6192,0,0.00014711
2.1,9,1,0,6700,3,0.7,3000,505,5,12,3,0,3.0924,0,2.7969e-05
2.1,9,1,1,1500,1,0.5,4350,1000,10,2,2,,1.2909,0,
