e_SQS,queue_size,timeout,e_S3,e_lambda,parallel_instances,lambda_chunk_size,time,cost
1,1000,4,1,1,600,128,7.8125,0.0003926156
1,120,3,1,1,1,410,2.45098,1.145105e-05
1,800,5,1,1,300,256,3.90625,0.0003887093
1,100,0.5,1,1,400,340,2.97619,0.001363787
1,50,4,1,1,600,64,15.625,0.0004004281
1,700,0.8,1,1,100,48,18.75,6.275035e-05
1,12,8,1,1,50,64,15.625,4.84253e-05
1,50,3,1,1,12,320,3.125,4.232531e-05
1,1000,5,1,1,16,24,41.66667,4.822671e-05
1,50,5,1,1,24,164,6.25,4.641031e-05
1,700,0.1,1,1,2,16,62.5,6.832404e-05
1,8,5,1,1,32,16,62.5,6.842e-05
1,400,0.1,1,1,4,410,2.45098,1.965111e-05
1,32,4,1,1,400,256,3.90625,0.001028714
1,8,0.5,1,1,100,128,7.8125,0.0001366135
1,1000,5,1,1,1,320,3.125,1.032505e-05
1,12,0.3,1,1,1,192,5.208333,1.176838e-05
1,220,8,1,1,2,300,3.378378,1.017843e-05
1,16,5,1,1,12,340,2.97619,4.457652e-05
1,600,0.3,1,1,120,256,3.90625,0.0003119087
1,800,6,1,1,120,164,6.25,0.0001054508
1,100,0.1,1,1,16,164,6.25,3.329021e-05
1,50,3,1,1,700,12,125,0.0002098007
1,600,5,1,1,180,380,2.659574,0.0003454623
1,32,0.3,1,1,32,128,7.8125,4.957283e-05
1,180,0.5,1,1,16,128,7.8125,2.909266e-05
1,100,10,1,1,100,8,125,0.0001338001
1,300,4,1,1,300,164,6.25,0.0004990539
1,24,6,1,1,32,410,2.45098,0.000134452
1,400,5,1,1,300,32,31.25,0.0001280508
1,300,7,1,1,220,320,3.125,0.0007079306
1,1000,6,1,1,1000,12,125,0.0001858005
1,8,5,1,1,2,340,2.97619,1.057624e-05
1,700,1,1,1,1,340,2.678571,9.59862e-06
1,8,9,1,1,8,192,5.208333,2.136846e-05
1,1000,4,1,1,700,16,62.5,0.0001193004
1,100,0.8,1,1,600,380,2.659574,0.002283478
1,12,8,1,1,120,24,41.66667,7.12669e-05
1,12,7,1,1,24,8,125,0.00013156
1,400,4,1,1,12,256,3.90625,3.54265e-05
1,12,4,1,1,24,256,3.90625,6.614674e-05
1,500,2,1,1,1000,128,7.8125,0.001288623
1,120,7,1,1,4,256,3.90625,1.494633e-05
1,400,10,1,1,16,320,3.125,5.512541e-05
1,300,7,1,1,800,64,15.625,0.0005284291
1,300,0.5,1,1,8,256,3.90625,2.518641e-05
1,100,7,1,1,12,128,7.8125,2.397262e-05
1,1000,2,1,1,2,16,62.5,6.832404e-05
1,600,10,1,1,800,48,20.83333,0.0002136349
1,180,9,1,1,16,192,5.208333,3.672858e-05
1,1000,0.5,1,1,8,16,56.25,6.165804e-05
1,800,6,1,1,32,12,125,0.0001334801
1,600,2,1,1,800,32,31.25,0.000160051
1,300,0.3,1,1,120,300,3.378378,0.0003641813
1,180,2,1,1,500,128,7.8125,0.0006486176
1,32,7,1,1,100,164,6.25,0.0001710513
1,100,9,1,1,1000,8,125,0.0002058006
1,100,0.1,1,1,16,12,125,0.0001334801
1,32,9,1,1,400,48,20.83333,0.0002136349
1,400,0.8,1,1,400,48,20.83333,0.0002136349
1,100,9,1,1,400,410,2.45098,0.001643264
1,800,4,1,1,500,320,3.125,0.0008039314
1,180,8,1,1,1000,256,3.90625,0.002564727
1,120,0.5,1,1,1,380,2.659574,1.485967e-05
1,300,0.1,1,1,400,164,6.25,0.0006630552
1,500,9,1,1,32,64,15.625,3.690516e-05
1,500,3,1,1,1,380,2.659574,1.485967e-05
1,700,4,1,1,8,32,31.25,3.717004e-05
1,400,7,1,1,500,16,62.5,0.0001433006
1,1000,9,1,1,8,300,3.378378,1.617847e-05
1,500,9,1,1,24,32,31.25,3.973006e-05
1,24,5,1,1,300,16,62.5,0.0001113004
1,300,0.1,1,1,400,32,31.25,0.000160051
1,700,4,1,1,2,48,20.83333,2.672137e-05
1,12,0.1,1,1,4,8,125,0.000130824
1,100,7,1,1,700,24,41.66667,0.000210468
1,500,8,1,1,32,300,3.378378,0.0001001791
1,500,7,1,1,300,410,2.45098,0.001233261
1,32,0.3,1,1,32,32,31.25,4.22901e-05
1,32,4,1,1,120,256,3.90625,0.0003119087
1,800,2,1,1,120,410,2.45098,0.0002492529
1,500,1,1,1,32,164,6.25,5.953042e-05
1,800,1,1,1,4,48,18.75,2.473404e-05
1,24,0.1,1,1,8,256,3.90625,2.518641e-05
1,180,7,1,1,12,192,5.208333,2.904852e-05
1,500,0.3,1,1,12,16,62.5,6.906005e-05
1,220,7,1,1,32,192,5.208333,6.744882e-05
1,220,6,1,1,120,16,62.5,8.250015e-05
1,400,9,1,1,32,32,31.25,4.229008e-05
1,400,7,1,1,1000,164,6.25,0.001647063
1,400,4,1,1,600,340,2.97619,0.002043793
1,24,1,1,1,12,320,3.125,4.232531e-05
1,800,0.8,1,1,120,164,5.625,0.0001835464
1,50,10,1,1,8,380,2.659574,3.385982e-05
1,100,0.8,1,1,8,410,2.45098,3.605124e-05
1,600,0.5,1,1,700,128,7.03125,0.0008142377
1,1000,7,1,1,700,32,31.25,0.0001440509
1,180,10,1,1,400,380,2.659574,0.001523472
1,180,7,1,1,50,164,6.25,8.905066e-05
1,12,1,1,1,800,360,2.777778,0.002883601
1,8,4,1,1,220,24,41.66667,9.526709e-05
1,220,9,1,1,800,12,125,0.0002218008
1,500,0.8,1,1,4,16,62.5,6.835604e-05
1,500,0.5,1,1,500,192,5.208333,0.000966016
1,800,4,1,1,800,128,7.8125,0.0005206166
1,120,0.5,1,1,32,64,15.625,3.690516e-05
1,1000,4,1,1,600,320,3.125,0.0009639327
1,400,9,1,1,400,128,7.8125,0.0005206166
1,400,0.1,1,1,1,320,3.125,1.032505e-05
1,120,0.1,1,1,600,380,2.659574,0.002283478
1,120,10,1,1,800,340,2.97619,0.002723798
1,400,4,1,1,300,8,125,0.0001498002
1,8,4,1,1,50,410,2.45098,0.0002082526
1,500,9,1,1,2,380,2.659574,1.105964e-05
1,220,0.5,1,1,700,256,3.90625,0.001796721
1,16,7,1,1,8,8,125,0.000130856
1,500,0.8,1,1,220,410,2.45098,0.0009052582
1,12,0.3,1,1,180,64,15.625,0.0001316259
1,100,9,1,1,500,64,15.625,0.0003364276
1,1000,3,1,1,300,164,6.25,0.000253052
1,500,4,1,1,32,192,5.208333,6.744882e-05
1,50,0.1,1,1,24,410,2.45098,0.0001016518
1,500,8,1,1,120,360,2.777778,0.0004355812
1,16,0.3,1,1,4,164,6.25,1.361005e-05
1,100,3,1,1,800,360,2.777778,0.002883601
1,600,4,1,1,220,64,15.625,8.682556e-05
1,8,7,1,1,600,8,125,0.0001738004
1,100,4,1,1,12,48,20.8333,2.73934e-05
1,24,9,1,1,50,48,20.8333,4.56335e-05
1,600,8,1,1,600,128,7.8125,0.0003926156
1,180,10,1,1,16,164,6.25,3.329021e-05
1,12,1,1,1,1,320,3.125,1.032505e-05
1,50,9,1,1,12,64,15.625,2.41051e-05
1,32,0.3,1,1,1,410,2.45098,1.145105e-05
1,220,0.5,1,1,180,32,31.25,8.965046e-05
1,12,3,1,1,300,320,3.125,0.0009639327
1,24,0.3,1,1,100,380,2.659574,0.0003834626
1,120,7,1,1,800,192,5.208333,0.001542021
1,1000,0.5,1,1,50,380,2.393617,0.000174195
1,600,0.8,1,1,1000,8,112.5,0.0001853006
1,12,1,1,1,100,192,5.208333,0.0001980099
1,12,0.1,1,1,2,8,118.4,0.000123936
1,8,0.3,1,1,220,16,62.5,9.850028e-05
1,400,4,1,1,800,64,15.625,0.0005284291
1,24,2,1,1,1000,24,41.66667,0.0002824686
1,12,0.1,1,1,4,192,5.208333,1.368839e-05
1,32,10,1,1,16,48,20.8333,2.93134e-05
1,12,10,1,1,1,320,3.125,1.032505e-05
1,100,5,1,1,1000,192,5.208333,0.001926024
1,220,1,1,1,2,32,31.25,3.710604e-05
1,800,7,1,1,2,12,116.4,0.0001241841
1,8,0.5,1,1,2,8,118.4,0.000123936
1,1000,0.8,1,1,12,24,37.5,4.348404e-05
1,16,0.1,1,1,32,164,6.25,5.953042e-05
1,100,5,1,1,100,256,3.90625,0.0002607083
1,120,7,1,1,2,16,62.5,6.832404e-05
1,24,0.8,1,1,16,16,62.5,6.842e-05
1,180,8,1,1,24,48,20.83333,3.315343e-05
1,24,9,1,1,100,12,125,0.0001378001
1,700,10,1,1,800,64,15.625,0.000272427
1,700,10,1,1,500,32,31.25,0.0001120506
1,300,2,1,1,400,256,3.90625,0.001028714
1,8,7,1,1,400,24,41.66667,0.0001384674
1,32,3,1,1,4,300,3.378378,1.617847e-05
1,800,7,1,1,16,24,41.66667,4.822671e-05
1,50,0.5,1,1,220,12,125,0.0001522002
1,100,0.8,1,1,220,380,2.659574,0.0008394663
1,24,8,1,1,100,192,5.208333,0.0001980099
1,1000,10,1,1,2,128,7.8125,1.373254e-05
1,500,4,1,1,700,12,125,0.0002098007
1,12,10,1,1,32,192,5.208333,6.744882e-05
1,400,8,1,1,700,12,125,0.0002098007
1,120,0.8,1,1,1,32,31.25,3.707404e-05
1,1000,0.3,1,1,32,16,62.5,6.842004e-05
1,120,5,1,1,180,48,20.83333,0.000108034
1,12,8,1,1,700,48,20.83333,0.000357636
1,700,7,1,1,500,380,2.659574,0.0009534672
1,100,0.1,1,1,4,380,2.659574,1.86597e-05
1,300,5,1,1,50,340,2.97619,0.0001737776
1,180,1,1,1,16,12,125,0.0001334801
1,24,7,1,1,4,128,7.8125,1.373254e-05
1,100,9,1,1,400,64,15.625,0.000272427
1,220,2,1,1,1,128,7.8125,1.373254e-05
1,8,0.5,1,1,180,410,2.45098,0.0007412569
1,100,9,1,1,1,32,31.25,3.7074e-05
1,700,9,1,1,600,12,125,0.0001618003
1,16,0.1,1,1,220,340,2.97619,0.0007517822
1,50,0.8,1,1,500,8,125,0.0001658003
1,100,2,1,1,24,410,2.45098,0.0001016518
1,700,4,1,1,220,340,2.97619,0.0003777792
1,120,5,1,1,24,410,2.45098,0.0001016518
1,1000,1,1,1,1,340,2.678571,9.59862e-06
1,24,8,1,1,24,256,3.90625,6.614674e-05
1,700,0.8,1,1,600,410,2.205882,0.002217024
1,600,0.8,1,1,180,192,4.6875,0.00031653
1,120,5,1,1,50,164,6.25,8.905066e-05
1,180,0.1,1,1,24,32,31.25,3.973006e-05
1,600,5,1,1,24,24,41.66667,4.822671e-05
1,120,4,1,1,32,164,6.25,5.953042e-05
1,600,6,1,1,2,320,3.125,1.032505e-05
1,12,8,1,1,500,410,2.45098,0.002053267
1,600,7,1,1,300,48,20.83333,9.363391e-05
1,1000,8,1,1,400,24,41.66667,9.046705e-05
1,220,2,1,1,700,48,20.83333,0.000357636
1,8,0.5,1,1,180,12,125,0.0001474002
1,120,7,1,1,400,256,3.90625,0.001028714
1,16,5,1,1,50,64,15.625,4.84253e-05
1,700,6,1,1,2,380,2.659574,1.485967e-05
1,32,0.1,1,1,16,128,7.8125,2.909266e-05
1,12,9,1,1,4,380,2.659574,1.86597e-05
1,50,0.8,1,1,600,24,41.66667,0.0001864678
1,100,10,1,1,120,340,2.97619,0.0004117795
1,120,8,1,1,180,360,2.777778,0.000651583
1,1000,0.5,1,1,16,128,7.03125,2.62634e-05
1,1000,0.5,1,1,1,256,3.515625,8.923662e-06
1,180,0.5,1,1,180,12,125,0.0001474002
1,600,0.5,1,1,16,32,28.125,3.353304e-05
1,50,9,1,1,2,256,3.90625,9.826291e-06
1,1000,10,1,1,600,164,6.25,0.0004990539
1,800,7,1,1,120,380,2.659574,0.0002314614
1,32,4,1,1,16,300,3.378378,5.217876e-05
1,50,9,1,1,100,164,6.25,0.0001710513
1,400,8,1,1,500,256,3.90625,0.001284716
1,12,2,1,1,100,12,125,0.0001378001
1,32,9,1,1,300,8,125,0.0001498002
1,120,4,1,1,500,320,3.125,0.001603938
1,12,0.3,1,1,120,48,20.83333,7.923379e-05
1,180,5,1,1,4,12,125,0.0001333361
1,400,9,1,1,300,380,2.659574,0.001143469
1,500,3,1,1,800,8,125,0.0001898005
1,100,0.3,1,1,8,12,125,0.0001333841
1,8,0.1,1,1,500,192,5.208333,0.000966016
1,220,1,1,1,100,128,7.8125,0.0001366135
1,32,1,1,1,100,8,125,0.0001338001
1,220,9,1,1,600,8,125,0.0001738004
1,180,0.3,1,1,2,32,31.25,3.710604e-05
1,1000,0.8,1,1,8,16,56.25,6.165804e-05
1,100,1,1,1,400,256,3.90625,0.001028714
1,500,10,1,1,2,164,6.25,1.361005e-05
1,220,2,1,1,700,12,125,0.0002098007
1,400,0.1,1,1,50,128,7.8125,7.261301e-05
1,1000,5,1,1,24,380,2.659574,4.905994e-05
1,100,2,1,1,220,192,5.208333,0.0004284117
1,700,2,1,1,50,320,3.125,8.392564e-05
1,100,4,1,1,300,410,2.45098,0.001233261
1,700,10,1,1,1000,192,5.208333,0.000966016
1,8,0.3,1,1,180,164,6.25,0.0003022524
1,100,7,1,1,1,192,5.208333,1.176838e-05
1,800,0.3,1,1,24,256,3.90625,6.614674e-05
1,16,9,1,1,1000,320,3.125,0.003203951
1,1000,0.5,1,1,12,256,3.515625,3.196385e-05
1,180,6,1,1,16,320,3.125,5.512541e-05
1,300,10,1,1,32,128,7.8125,4.957283e-05
1,120,8,1,1,1000,256,3.90625,0.002564727
1,12,0.3,1,1,1,24,41.6667,4.74827e-05
1,8,0.1,1,1,800,360,2.777778,0.002883601
1,8,5,1,1,16,32,31.25,3.717e-05
1,700,0.5,1,1,2,64,14.0625,1.947054e-05
1,800,0.3,1,1,8,48,20.83333,2.931339e-05
1,220,0.1,1,1,100,410,2.45098,0.0004132543
1,50,2,1,1,16,24,41.6667,5.01467e-05
1,700,0.8,1,1,300,12,112.5,0.0001457003
1,120,9,1,1,500,300,3.378378,0.00150419
1,12,6,1,1,220,12,125,0.0001522002
1,12,8,1,1,32,24,41.6667,5.01467e-05
1,220,2,1,1,24,256,3.90625,6.614674e-05
1,24,1,1,1,2,320,3.125,1.032505e-05
1,800,7,1,1,4,380,2.659574,1.105964e-05
1,220,9,1,1,12,256,3.90625,3.54265e-05
1,32,0.8,1,1,300,360,2.777778,0.001083586
1,220,8,1,1,100,300,3.378378,0.0003041808
1,300,9,1,1,24,340,2.97619,8.537684e-05
1,120,3,1,1,4,192,5.208333,1.368839e-05
1,16,4,1,1,2,8,118.4,0.000123936
1,100,4,1,1,32,24,41.6667,5.01467e-05
1,50,0.5,1,1,100,128,7.8125,0.0001366135
1,120,8,1,1,100,192,5.208333,0.0001980099
1,24,10,1,1,120,64,15.625,9.322561e-05
1,8,10,1,1,1000,256,3.90625,0.002564727
1,600,0.3,1,1,1000,192,5.208333,0.001926024
1,500,4,1,1,1,340,2.97619,1.057624e-05
1,32,2,1,1,1000,16,62.5,0.0002233013
1,700,0.1,1,1,180,164,6.25,0.0003022524
1,220,0.3,1,1,120,64,15.625,9.322561e-05
1,120,0.8,1,1,220,410,2.45098,0.0009052582
1,500,0.8,1,1,800,380,2.659574,0.003043484
1,120,4,1,1,8,380,2.659574,3.385982e-05
1,24,8,1,1,120,128,7.8125,0.0001622137
1,32,4,1,1,500,320,3.125,0.001603938
1,500,0.5,1,1,100,380,2.659574,0.0003834626
1,1000,9,1,1,24,64,15.625,2.410506e-05
1,220,4,1,1,1000,12,125,0.000245801
1,220,4,1,1,800,164,6.25,0.00131906
1,500,10,1,1,500,48,20.83333,0.0002616353
1,16,8,1,1,50,360,2.777778,0.0001835792
1,120,1,1,1,8,24,41.66667,4.822671e-05
1,300,10,1,1,120,24,41.66667,7.12669e-05
1,700,1,1,1,1,192,4.6875,1.067154e-05
1,24,6,1,1,50,12,125,0.0001378001
1,12,9,1,1,2,32,31.25,3.7106e-05
1,120,7,1,1,500,256,3.90625,0.001284716
1,500,7,1,1,700,12,125,0.0002098007
1,1000,3,1,1,24,256,3.90625,3.54265e-05
1,32,4,1,1,4,380,2.659574,1.86597e-05
1,400,8,1,1,24,164,6.25,4.641031e-05
1,50,5,1,1,24,48,20.8333,3.31534e-05
1,600,0.3,1,1,1000,320,3.125,0.003203951
1,220,4,1,1,12,410,2.45098,5.245137e-05
1,100,5,1,1,1000,256,3.90625,0.002564727
1,16,0.1,1,1,16,164,6.25,3.329021e-05
1,500,10,1,1,50,128,7.8125,7.261301e-05
1,24,2,1,1,8,24,41.6667,4.82267e-05
1,50,6,1,1,120,128,7.8125,0.0001622137
1,120,10,1,1,16,164,6.25,3.329021e-05
1,1000,7,1,1,220,360,2.777778,0.0003995809
1,50,5,1,1,8,320,3.125,2.95252e-05
1,600,9,1,1,120,256,3.90625,0.0001583075
1,50,4,1,1,120,12,125,0.0001402001
1,1000,10,1,1,700,12,125,0.0001678003
1,600,6,1,1,500,192,5.208333,0.0004860122
1,180,10,1,1,600,128,7.8125,0.0007766186
1,50,3,1,1,16,192,5.208333,3.672858e-05
1,800,9,1,1,220,8,125,0.0001346001
1,100,10,1,1,600,192,5.208333,0.001158018
1,800,8,1,1,300,256,3.90625,0.0003887093
1,1000,8,1,1,8,164,6.25,1.361005e-05
1,12,5,1,1,400,16,62.5,0.0001273005
1,700,3,1,1,600,320,3.125,0.0009639327
1,8,8,1,1,100,340,2.97619,0.0003437789
1,800,0.1,1,1,1000,32,31.25,0.0003520526
1,24,5,1,1,220,164,6.25,0.0003678529
1,700,9,1,1,1,32,31.25,3.707404e-05
1,24,4,1,1,16,24,41.6667,5.01467e-05
1,100,10,1,1,400,340,2.97619,0.001363787
1,100,6,1,1,4,12,125,0.0001333361
1,50,5,1,1,24,24,41.6667,4.82267e-05
1,1000,2,1,1,180,410,2.45098,0.0003722539
1,120,4,1,1,500,192,5.208333,0.000966016
1,12,1,1,1,800,192,5.208333,0.001542021
1,12,0.1,1,1,8,410,2.45098,3.605124e-05
1,24,0.1,1,1,400,12,125,0.0001738004
1,600,7,1,1,800,360,2.777778,0.001443589
1,50,0.3,1,1,8,380,2.659574,3.385982e-05
1,600,7,1,1,220,24,41.66667,6.886688e-05
1,400,7,1,1,600,16,62.5,0.0001593008
1,220,6,1,1,1000,256,3.90625,0.002564727
1,120,1,1,1,2,24,41.66667,4.750671e-05
1,600,5,1,1,1000,12,125,0.0001858005
1,1000,0.5,1,1,12,64,14.0625,2.177456e-05
1,50,8,1,1,600,64,15.625,0.0004004281
1,180,4,1,1,120,12,125,0.0001402001
1,500,3,1,1,220,300,3.378378,0.0006641837
1,24,10,1,1,16,192,5.208333,3.672858e-05
1,16,0.8,1,1,500,410,2.45098,0.002053267
1,400,1,1,1,220,24,41.66667,9.526709e-05
1,100,3,1,1,220,380,2.659574,0.0008394663
1,16,0.5,1,1,24,300,3.378378,7.617895e-05
1,1000,7,1,1,220,320,3.125,0.0003559278
1,120,6,1,1,50,64,15.625,4.842526e-05
1,800,2,1,1,2,164,6.25,1.361005e-05
1,600,0.3,1,1,600,12,125,0.0001978006
1,600,3,1,1,1,380,2.659574,1.105964e-05
1,400,1,1,1,180,128,7.8125,0.0002390143
1,600,0.5,1,1,32,300,3.040541,9.024123e-05
1,50,5,1,1,32,320,3.125,0.0001063258
1,400,0.3,1,1,700,32,31.25,0.0002560518
1,1000,8,1,1,2,256,3.90625,9.826291e-06
1,500,10,1,1,16,64,15.625,2.666508e-05
1,24,4,1,1,120,340,2.97619,0.0004117795
1,8,0.1,1,1,16,12,125,0.0001334801
1,120,4,1,1,700,410,2.45098,0.002873274
1,800,8,1,1,8,340,2.97619,1.73763e-05
1,12,4,1,1,4,8,125,0.000130824
1,100,0.8,1,1,4,380,2.659574,1.86597e-05
1,24,8,1,1,300,360,2.777778,0.001083586
1,220,0.5,1,1,700,300,3.378378,0.002104195
1,220,9,1,1,1,380,2.659574,1.485967e-05
1,120,1,1,1,800,128,7.8125,0.001032621
1,300,1,1,1,24,64,15.625,3.178512e-05
1,24,0.8,1,1,50,12,125,0.0001378001
1,500,0.1,1,1,1000,410,2.45098,0.004103284
1,100,7,1,1,500,360,2.777778,0.001803592
1,50,0.1,1,1,1,8,59.2,6.2368e-05
1,400,0.5,1,1,180,300,3.378378,0.0005441827
1,24,6,1,1,4,300,3.378378,1.617847e-05
1,24,0.1,1,1,1,128,7.8125,1.373254e-05
1,180,10,1,1,2,164,6.25,1.361005e-05
1,16,0.1,1,1,220,64,15.625,0.0001572261
1,600,6,1,1,300,128,7.8125,0.000200614
1,100,0.3,1,1,100,8,125,0.0001338001
1,100,5,1,1,12,128,7.8125,2.397262e-05
1,300,10,1,1,500,12,125,0.0001858005
1,24,6,1,1,400,8,125,0.0001578003
1,16,0.3,1,1,100,192,5.208333,0.0001980099
1,500,8,1,1,32,256,3.90625,8.662691e-05
1,700,0.5,1,1,180,320,2.8125,0.0005220166
1,800,1,1,1,32,32,28.125,3.814107e-05
1,1000,9,1,1,24,320,3.125,4.232531e-05
1,12,4,1,1,4,320,3.125,1.67251e-05
1,800,0.8,1,1,180,164,5.625,0.0002721071
1,220,4,1,1,8,380,2.659574,3.385982e-05
1,700,10,1,1,12,340,2.97619,2.417635e-05
1,220,0.8,1,1,50,164,6.25,8.905066e-05
1,600,9,1,1,800,320,3.125,0.001283935
1,16,8,1,1,24,300,3.378378,7.617895e-05
1,600,4,1,1,220,410,2.45098,0.0004542546
1,32,8,1,1,1000,12,125,0.000245801
1,1000,4,1,1,500,360,2.777778,0.000903585
1,1000,0.1,1,1,300,192,5.208333,0.0005820129
1,800,8,1,1,1,16,58.2,6.365604e-05
1,600,9,1,1,100,410,2.45098,0.0002082526
1,32,5,1,1,16,360,2.777778,6.117824e-05
1,300,0.5,1,1,2,12,118.4,0.0001263041
1,300,4,1,1,400,32,31.25,0.000160051
1,700,0.8,1,1,1000,64,14.0625,0.0005908671
1,300,0.3,1,1,300,256,3.90625,0.0007727124
1,800,3,1,1,220,380,2.659574,0.0004214629
1,16,0.5,1,1,2,128,7.8125,1.373254e-05
1,500,9,1,1,2,320,3.125,1.032505e-05
1,100,0.3,1,1,120,410,2.45098,0.0004952549
1,700,0.1,1,1,50,128,7.8125,7.261301e-05
1,120,0.1,1,1,600,256,3.90625,0.001540719
1,100,4,1,1,24,380,2.659574,9.46603e-05
1,500,1,1,1,600,360,2.777778,0.002163595
1,50,4,1,1,50,16,62.5,7.13001e-05
1,700,0.5,1,1,50,24,37.5,4.910009e-05
1,300,0.3,1,1,180,256,3.90625,0.0004655099
1,16,4,1,1,8,340,2.97619,3.097641e-05
1,600,9,1,1,8,32,31.25,3.717004e-05
1,300,5,1,1,16,64,15.625,2.666508e-05
1,300,10,1,1,500,48,20.83333,0.0002616353
1,120,0.5,1,1,500,128,7.8125,0.0006486176
1,16,0.3,1,1,800,16,62.5,0.000191301
1,12,4,1,1,300,320,3.125,0.0009639327
1,100,1,1,1,300,12,125,0.0001618003
1,400,6,1,1,4,380,2.659574,1.86597e-05
1,600,9,1,1,32,12,125,0.0001334801
1,8,7,1,1,16,340,2.97619,5.817663e-05
1,500,4,1,1,50,360,2.777778,0.0001835792
1,16,1,1,1,300,128,7.8125,0.0003926156
1,50,8,1,1,16,256,3.90625,4.566658e-05
1,32,4,1,1,1,64,15.625,2.1481e-05
1,50,0.3,1,1,800,320,3.125,0.002563945
1,500,2,1,1,1,256,3.90625,9.826291e-06
1,12,10,1,1,32,256,3.90625,8.662691e-05
1,180,6,1,1,24,360,2.777778,8.997847e-05
1,32,2,1,1,500,128,7.8125,0.0006486176
1,12,0.5,1,1,1,380,2.659574,1.485967e-05
1,100,8,1,1,32,164,6.25,5.953042e-05
1,600,7,1,1,180,256,3.90625,0.0002351081
1,800,0.3,1,1,180,192,5.208333,0.0003516111
1,12,2,1,1,16,320,3.125,5.512541e-05
1,300,9,1,1,16,192,5.208333,3.672858e-05
1,800,6,1,1,24,340,2.97619,4.457652e-05
1,300,7,1,1,180,128,7.8125,0.0002390143
1,400,0.1,1,1,120,380,2.659574,0.0004594632
1,16,3,1,1,100,12,125,0.0001378001
1,1000,5,1,1,1000,410,2.45098,0.002053267
1,32,2,1,1,32,320,3.125,0.0001063258
1,8,9,1,1,100,192,5.208333,0.0001980099
1,700,4,1,1,50,16,62.5,7.130006e-05
1,16,8,1,1,12,360,2.777778,4.677812e-05
1,24,5,1,1,24,320,3.125,8.072561e-05
1,500,9,1,1,2,128,7.8125,1.373254e-05
1,32,9,1,1,220,32,31.25,0.0001024506
1,8,0.1,1,1,32,48,20.8333,3.69935e-05
1,700,7,1,1,700,192,5.208333,0.0006780137
1,50,2,1,1,400,300,3.378378,0.001204188
1,8,7,1,1,300,360,2.777778,0.001083586
1,400,6,1,1,180,24,41.66667,8.566701e-05
1,16,1,1,1,220,164,6.25,0.0003678529
1,32,4,1,1,12,128,7.8125,2.397262e-05
1,1000,3,1,1,2,32,31.25,3.710604e-05
1,600,4,1,1,700,320,3.125,0.001123934
1,180,0.8,1,1,100,340,2.97619,0.0003437789
1,600,0.5,1,1,180,64,14.0625,0.0001185433
1,800,0.3,1,1,50,48,20.83333,4.563353e-05
1,24,4,1,1,8,164,6.25,2.01701e-05
1,400,6,1,1,400,32,31.25,0.000160051
1,32,7,1,1,300,16,62.5,0.0001113004
1,16,3,1,1,400,64,15.625,0.000272427
1,600,0.1,1,1,700,32,31.25,0.0002560518
1,800,5,1,1,4,32,31.25,3.717004e-05
1,100,3,1,1,800,256,3.90625,0.002052723
1,1000,1,1,1,16,410,2.205882,6.204635e-05
1,1000,1,1,1,8,24,37.5,4.348404e-05
1,50,0.8,1,1,100,380,2.659574,0.0003834626
1,24,2,1,1,300,192,5.208333,0.0005820129
1,16,8,1,1,16,24,41.6667,5.01467e-05
1,16,3,1,1,1000,300,3.378378,0.003004202
1,180,4,1,1,2,300,3.378378,1.017843e-05
1,700,8,1,1,220,48,20.83333,7.443376e-05
1,400,1,1,1,700,164,6.25,0.001155059
1,700,2,1,1,50,8,125,0.0001318
1,8,5,1,1,32,8,125,0.00013092
1,1000,3,1,1,180,340,2.97619,0.0003097786
1,24,6,1,1,600,12,125,0.0001978006
1,500,0.5,1,1,400,300,3.378378,0.001204188
1,16,4,1,1,8,340,2.97619,3.097641e-05
1,180,0.3,1,1,100,340,2.97619,0.0003437789
1,12,0.8,1,1,2,320,3.125,1.032505e-05
1,180,8,1,1,2,410,2.45098,1.145105e-05
1,220,1,1,1,2,48,20.83333,2.672137e-05
1,12,5,1,1,800,410,2.45098,0.003283277
1,16,4,1,1,50,192,5.208333,0.0001020091
1,1000,0.1,1,1,8,300,3.378378,2.817857e-05
1,700,2,1,1,2,410,2.45098,1.145105e-05
1,32,2,1,1,600,24,41.66667,0.0001864678
1,8,7,1,1,300,410,2.45098,0.001233261
1,16,0.1,1,1,800,16,62.5,0.000191301
1,120,10,1,1,1000,380,2.659574,0.00380349
1,16,2,1,1,16,410,2.45098,6.885151e-05
1,12,4,1,1,1000,16,62.5,0.0002233013
1,180,3,1,1,800,8,125,0.0001898005
1,400,0.5,1,1,180,32,31.25,8.965046e-05
1,8,6,1,1,16,192,5.208333,3.672858e-05
1,800,4,1,1,8,340,2.97619,1.73763e-05
1,800,0.8,1,1,16,256,3.515625,4.117992e-05
1,300,3,1,1,32,48,20.83333,3.699346e-05
1,500,1,1,1,32,128,7.8125,4.957283e-05
1,300,4,1,1,24,360,2.777778,8.997847e-05
1,100,9,1,1,220,256,3.90625,0.0005679108
1,50,6,1,1,220,32,31.25,0.0001024506
1,24,10,1,1,400,164,6.25,0.0006630552
1,600,0.1,1,1,4,380,2.659574,1.86597e-05
1,400,0.8,1,1,1000,16,62.5,0.0002233013
1,180,8,1,1,800,340,2.97619,0.002723798
1,180,5,1,1,2,24,41.66667,4.750671e-05
1,1000,0.1,1,1,300,12,125,0.0001618003
1,8,6,1,1,120,8,125,0.0001354001
