Topology,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,fargate_vcpus,fargate_memorylevel,latency,cost,reliability,scalability
2.1,2,1,0,5650,9,0.8,6300,310,8,2,2,0.00024008,2.9193,0,6.9592e-05
2.1,2,1,1,3650,8,0.5,5550,18,8,2,2,0.0025824,1.8665,0,0.00016992
2.1,8,1,1,3000,1,0.9,5400,87,6,10,2,0,1.4214,0,0.00012898
2.1,6,1,0,4250,2,0,2250,27,10,2,3,0.0006912,0.5142,0,3.3545e-05
2.1,2,1,0,8800,2,0.5,5200,83,10,4,3,,1.0718,0,
2.1,9,0,0,4650,9,0,8200,530,7,2,3,0,0.59084,0,2.7745e-05
2.1,6,0,1,2700,7,0.4,9850,25,7,2,1,0.0049248,1.5211,0,0.00013876
2.1,6,0,1,9400,3,0.4,6900,30,9,8,3,0,1.5223,0,0.00013814
2.1,1,0,0,9250,5,0.8,4650,117,1,2,1,0.0022947,2.2275,0,0.00011712
2.1,6,0,1,3300,9,0.2,6600,35,7,4,3,0,1.521,0,0.0001381
2.1,10,0,0,5500,7,1,2750,72,9,4,3,0,10.4342,0,2.60293e-05
2.1,3,1,0,2950,9,0.4,6800,281,2,6,1,0.00021294,1.419,0,4.9917e-05
2.1,4,0,0,6000,6,0.6,4750,200,10,2,1,,2.7644,0,
2.1,5,0,1,1850,5,0.5,4750,165,8,2,3,0.00040946,1.5482,0,0.00014069
2.1,2,1,1,4600,3,0.4,9450,96,8,2,3,0.00026459,1.8657,0,0.00016959
2.1,4,1,0,5550,7,0.3,7250,458,9,12,3,0,1.751,0,4.233e-05
2.1,9,0,1,3000,4,0.5,3200,677,9,2,2,0.00075424,1.4614,0,0.00013284
2.1,5,1,0,8000,3,0.1,6800,17,7,2,3,0.001152,0.85663,0,3.6208e-05
2.1,9,1,1,9450,1,0.2,1450,31,7,8,3,0,1.4111,0,0.00012803
2.1,6,1,1,4300,2,0.2,7050,295,1,8,3,0,1.471,0,0.00013341
2.1,9,0,0,2200,6,0,2100,35,7,2,2,0.00076577,0.44133,0,2.7871e-05
2.1,8,0,0,1100,5,0.6,3750,823,5,2,1,0.00014794,1.0906,0,2.8714e-05
2.1,6,1,0,700,9,0.8,9300,13,1,12,3,0,1.1734,0,3.3473e-05
2.1,1,0,1,1300,1,0.2,7000,35,5,2,1,0.0042027,2.5019,0,0.00022882
2.1,1,1,0,4600,3,0.2,3200,295,5,12,3,8.8436e-05,1.3857,0,0.00011856
2.1,1,0,1,3400,7,1,5950,614,6,8,1,4.6461e-05,2.4407,0,0.00022182
2.1,4,1,0,4450,9,0.1,10000,200,6,2,3,0.00022169,0.98051,0,4.2483e-05
2.1,10,1,0,7400,7,0.6,6100,20,1,10,3,0,8.4101,0,2.6244e-05
2.1,3,1,0,6250,9,0.8,5950,10,10,14,1,0.0001296,4.1257,0,4.985e-05
2.1,5,1,1,6650,4,0.3,9550,165,1,16,2,0,1.5016,0,0.00013601
2.1,5,0,1,8400,6,1,6850,220,1,8,2,0,1.5498,0,0.00014061
2.1,9,0,0,9500,3,0.5,1100,326,5,4,2,0,3.3723,0,2.7769e-05
2.1,3,0,0,1350,4,0.4,3600,342,4,12,2,0,0.73026,0,4.908e-05
2.1,5,1,0,3900,6,0.2,6550,38,2,6,2,0,1.0729,0,3.6034e-05
2.1,2,1,1,8100,2,0.9,8550,557,4,16,1,0.00025765,1.8685,0,0.00016956
2.1,6,1,0,800,9,0.4,6400,123,9,16,3,0,0.84476,0,3.3432e-05
2.1,4,0,1,1800,7,0.6,1850,59,4,12,1,0.00010008,1.6199,0,0.000147
2.1,1,0,1,7850,1,0.1,6850,129,2,4,2,0.00016003,2.5018,0,0.00022864
2.1,2,0,0,1900,8,0.9,3900,129,10,16,2,,1.4956,0,
2.1,5,0,0,3850,4,0.1,6050,54,9,6,3,0,0.70506,0,3.5656e-05
2.1,10,1,1,600,3,0.3,1100,40,3,2,2,0.00070131,1.3901,0,0.00012632
2.1,9,1,0,4000,10,0.6,3800,79,5,2,1,0.0012528,6.13,0,2.8184e-05
2.1,6,1,0,5650,7,0.2,9200,18,8,2,1,0.0049248,1.7379,0,3.409e-05
2.1,2,0,0,9650,6,0.2,4550,59,4,2,3,0.00062023,1.4567,0,6.8627e-05
2.1,9,0,0,5400,3,0.7,5950,243,6,6,2,0,2.7117,0,2.7784e-05
2.1,4,1,0,6400,7,0.1,9300,165,2,2,1,0.00050218,1.0582,0,4.2611e-05
2.1,4,0,1,8350,6,0.2,7900,79,4,4,1,0.0005376,1.6187,0,0.00014712
2.1,5,1,1,750,4,0.8,3250,101,3,14,1,0,1.5004,0,0.00013602
2.1,9,0,1,9400,7,0.9,850,46,2,6,2,0,1.4627,0,0.00013277
2.1,9,1,1,8100,6,0,2900,26,9,14,2,0,1.4129,0,0.00012799
2.1,2,1,0,7250,6,0.3,7200,157,6,8,2,0.0002112,1.4774,0,6.9557e-05
2.1,8,0,1,4250,1,0.1,5000,18,10,10,3,0,1.4749,0,0.00013369
2.1,1,0,0,7000,4,0.5,2600,864,8,16,2,0.0001288,1.6428,0,0.00011657
2.1,4,1,0,7850,5,0.3,9750,173,9,4,3,4.3668e-05,1.7356,0,4.2425e-05
2.1,3,1,0,4600,10,0.2,3800,96,2,2,1,0.00098548,1.3464,0,5.0083e-05
2.1,4,0,1,9550,8,0.4,6400,56,5,2,2,0.00070053,1.6178,0,0.00014709
2.1,3,0,0,10000,2,0.3,3400,952,2,2,2,0.0002457,1.0103,0,4.9208e-05
2.1,3,1,0,8000,8,0,8050,26,4,8,3,0,0.68749,0,4.977e-05
2.1,2,1,1,1950,9,0.2,7400,377,8,4,3,5.0019e-05,1.8659,0,0.00016952
2.1,3,0,0,7950,5,0,2150,220,7,10,3,0,0.70551,0,4.9107e-05
2.1,9,0,0,7200,8,0.8,3800,173,2,4,1,0.000884521,11.5074,0,2.78693e-05
2.1,6,1,0,4200,8,0.1,8550,22,2,4,2,0.0006912,1.0228,0,3.3555e-05
2.1,9,1,1,8950,4,0.9,1550,27,8,12,1,0,1.4112,0,0.00012804
2.1,5,0,0,1150,1,1,5900,342,8,4,1,0.00060055,0.51613,0,4.4999e-05
2.1,6,0,1,1050,9,0.6,1600,46,3,2,2,0.00093093,1.5206,0,0.00013824
2.1,1,0,1,6700,6,0.3,5250,784,5,2,3,6.4629e-05,2.4376,0,0.00022158
2.1,10,0,1,5150,7,0.7,500,281,2,6,1,0,1.4435,0,0.00013101
2.1,2,1,0,8400,8,0.9,4550,20,5,2,3,0.0016416,3.9192,0,6.9772e-05
2.1,3,1,1,1900,8,0.4,9450,200,8,10,1,0.000462,1.6507,0,0.00014988
2.1,9,0,0,3450,4,0.2,3550,614,3,2,1,0.00067568,1.0838,0,2.7875e-05
2.1,9,0,1,10000,7,0.3,8800,49,3,2,3,0,1.4616,0,0.00013276
2.1,8,1,0,7950,10,0.3,5500,30,4,2,2,0.0018432,5.6425,0,2.9184e-05
2.1,1,1,0,9800,1,0.8,2300,18,9,6,3,0.0004704,1.3666,0,0.00011913
2.1,3,1,0,2250,5,0.4,5600,645,3,6,2,0.00028529,0.90043,0,4.9824e-05
2.1,2,0,0,600,2,0.3,6100,142,3,4,1,0.00032012,0.92926,0,8.5283e-05
2.1,7,1,1,8250,10,0,3950,557,7,8,3,0,1.4503,0,0.00013156
2.1,7,0,1,5550,7,0.4,9200,416,5,2,3,0.00019433,1.5004,0,0.00013631
2.1,3,0,1,7500,1,0.2,9350,11,8,4,3,0.0002736,1.6977,0,0.00015419
2.1,3,1,0,7550,10,1,4600,31,1,2,2,0.0024624,6.5676,0,5.0165e-05
2.1,1,1,0,4150,1,0.8,1450,10,9,4,2,8.16e-05,1.4345,0,0.00013028
2.1,3,1,1,900,6,0.8,700,436,6,6,2,0.00023166,1.6491,0,0.00014979
2.1,4,0,0,7150,2,1,6000,17,3,10,3,0,1.5206,0,4.196e-05
2.1,2,0,0,2200,9,0.1,4000,200,8,2,3,0.00025855,0.89524,0,6.8547e-05
2.1,9,1,1,7400,2,0.2,5500,23,2,4,1,0.0010368,1.4097,0,0.00012814
2.1,7,0,0,3250,7,0.6,8800,220,5,10,2,0,3.1882,0,3.134e-05
2.1,9,1,0,1500,7,0.7,9150,8,6,4,3,0,2.025,0,2.8017e-05
2.1,3,1,0,2300,7,0.2,8950,27,6,2,3,0.0014112,0.8278,0,5.0021e-05
2.1,4,0,1,9400,7,0.8,1950,68,2,2,1,0.0016512,1.6186,0,0.00014727
2.1,5,0,1,5850,8,0.2,3700,14,4,4,3,0,1.5492,0,0.00014067
2.1,6,0,0,8700,10,0.9,600,614,8,2,3,0.000517441,12.977,0,3.31493e-05
2.1,10,1,1,5850,6,0.2,8350,27,10,14,3,0,1.394,0,0.00012632
2.1,7,0,1,3900,1,0.2,7300,23,5,2,3,0.0008064,1.5011,0,0.00013642
2.1,4,0,0,6100,4,0.3,8650,129,6,4,1,0.00029889,1.3088,0,4.2089e-05
2.1,5,1,0,1150,10,0.6,700,117,4,4,1,0.00030028,1.3282,0,3.6147e-05
2.1,6,0,0,2800,2,0.2,2400,310,9,6,1,0.0005045,0.58156,0,3.3156e-05
2.1,4,1,0,7650,6,0.2,3200,10,10,8,1,0.0004224,1.5284,0,4.2577e-05
2.1,9,0,1,6800,9,0.1,1750,243,6,6,3,0,1.4625,0,0.00013279
2.1,3,1,1,4000,2,0.9,5400,19,3,6,1,0.0014112,1.6512,0,0.00015011
2.1,7,1,1,9200,8,0.2,2100,557,6,14,2,0,1.451,0,0.00013157
2.1,10,1,0,1800,6,0.9,1000,54,4,10,3,0,2.7351,0,2.6252e-05
2.1,9,0,1,3750,7,0.4,2650,377,6,10,3,0,1.4637,0,0.00013282
2.1,2,0,0,4200,5,0.5,1350,62,8,8,3,5.0019e-05,1.3061,0,6.85e-05
2.1,8,1,0,1800,7,0.6,8600,30,10,2,1,0.0046848,1.8997,0,2.954e-05
2.1,7,1,0,7100,5,0.2,7350,677,4,12,2,0,1.7827,0,3.1567e-05
2.1,10,1,1,9300,3,0.7,9200,210,9,4,3,0,1.3906,0,0.00012621
2.1,10,0,0,9550,7,0.7,4250,68,2,12,1,0,12.7848,0,2.60412e-05
2.1,10,0,0,5750,9,0.9,9800,17,6,10,3,0,13.661,0,2.60602e-05
2.1,3,1,0,6650,6,0.9,5550,65,6,12,2,0,3.258,0,4.9837e-05
2.1,2,1,0,7150,7,0.6,750,9,4,2,3,0.0001056,2.3348,0,6.9602e-05
2.1,5,1,0,3650,5,0.1,7300,15,3,2,3,0.000408,0.71286,0,3.6134e-05
2.1,7,0,0,8700,6,0,500,12,5,2,3,0.0003024,0.76042,0,3.1371e-05
2.1,9,0,0,4750,7,0.3,5900,746,2,16,2,0,2.9621,0,2.7747e-05
2.1,4,1,0,8300,2,0.5,5250,13,9,12,1,3.84e-05,1.1391,0,4.2491e-05
2.1,2,0,1,4350,10,0.5,5100,1000,7,2,1,0.0011501,1.9106,0,0.00017358
2.1,7,1,0,3350,9,0.6,1300,62,1,2,1,0.0018596,3.7347,0,3.1859e-05
2.1,6,1,1,6550,2,0.9,6700,295,10,6,2,,1.4528,0,
2.1,5,0,0,9450,6,0,1350,11,5,2,1,0.00012,0.71571,0,3.5794e-05
2.1,5,0,1,3800,2,0.2,8050,23,7,2,1,0.00456,1.5491,0,0.00014127
2.1,3,0,0,6900,7,0.7,7600,505,1,8,1,0.00016868,3.3345,0,4.9233e-05
2.1,2,0,0,2350,5,0.5,7650,59,4,14,1,0.00024009,1.1059,0,6.8685e-05
2.1,10,1,0,8750,2,0.6,8400,129,6,8,3,0,2.306,0,2.6263e-05
2.1,4,1,1,2900,8,0.1,1700,23,9,4,3,0.0004608,1.569,0,0.00014254
2.1,9,0,1,7250,4,0.7,5650,268,6,4,3,0,1.4617,0,0.00013275
2.1,4,1,1,6800,8,0.1,2800,281,8,12,3,0,1.5704,0,0.00014239
2.1,5,0,0,3000,6,0.1,2200,711,6,12,2,0,0.72129,0,3.5613e-05
2.1,9,1,1,2400,1,0.8,2300,72,6,14,1,0,1.4114,0,0.00012806
2.1,9,0,0,1200,8,0.8,8500,117,6,4,1,0.00099099,2.7464,0,2.7911e-05
2.1,2,1,0,1900,4,0.2,6800,79,9,4,3,0.0001728,0.85369,0,6.9545e-05
2.1,2,0,0,4450,4,0.6,5700,96,1,4,2,0.00022477,1.3085,0,6.8585e-05
2.1,1,0,1,4300,5,0.6,4850,35,8,2,3,0.00086016,2.4392,0,0.00022182
2.1,10,0,1,1300,9,0.8,1800,481,9,2,1,0.001086,1.4427,0,0.00013115
2.1,3,0,0,6850,2,0.6,2850,505,10,2,1,,1.0132,0,
2.1,1,1,1,2450,5,0.7,7850,17,8,2,3,0.0017616,2.4065,0,0.00021895
2.1,1,0,1,7200,6,0.5,2500,458,5,10,2,0.00010156,2.4387,0,0.00022156
2.1,4,0,1,1750,8,0.1,7500,310,10,8,2,,1.5935,0,
2.1,4,0,1,900,9,0.9,7600,92,6,4,3,0.00012009,1.6178,0,0.00014697
2.1,2,0,0,7050,6,0.7,7750,65,5,4,1,0.0008256,2.3566,0,6.8869e-05
2.1,5,0,0,8600,10,0.3,7600,326,10,2,1,,4.1688,0,
2.1,6,0,1,5250,9,0.1,9800,27,8,2,2,0.0021024,1.5207,0,0.0001384
2.1,9,0,1,5250,1,0.8,8200,243,7,14,3,0,1.4651,0,0.00013282
2.1,4,1,0,7450,3,0.9,900,83,3,4,2,0.00018014,2.1878,0,4.2485e-05
2.1,10,1,1,2200,10,0.4,9550,585,10,6,2,,1.3804,0,
2.1,4,1,0,4400,4,0.6,5950,907,3,6,2,2.0015e-05,1.4843,0,4.2422e-05
2.1,2,0,1,1900,3,0.2,3900,326,2,6,2,8.7304e-05,1.9105,0,0.00017353
2.1,1,1,1,8800,1,0.5,2100,677,1,2,1,0.0022947,2.41,0,0.00021912
2.1,7,0,1,7400,5,0,4500,359,9,2,2,0.0012449,1.5008,0,0.00013645
2.1,3,1,1,8600,4,0.7,7150,746,3,10,2,0,1.6509,0,0.00014975
2.1,2,0,1,950,4,0.4,8900,295,10,2,2,,1.8614,0,
2.1,2,1,1,8650,4,0.5,3900,295,4,16,3,0,1.8686,0,0.00016939
2.1,6,0,1,7450,4,0.5,2700,28,10,12,2,0,1.523,0,0.00013816
2.1,4,0,1,3350,7,0.1,5550,17,1,14,1,0,1.6205,0,0.00014694
2.1,6,1,1,3900,5,0.2,8700,12,10,10,2,0,1.4718,0,0.00013347
2.1,3,1,0,7000,1,0.2,9100,14,9,2,1,0.0003312,0.67023,0,5.0057e-05
2.1,4,1,0,800,2,0.9,9300,181,9,4,3,4.003e-05,0.63847,0,5.0054e-05
2.1,3,0,1,2300,6,0.3,3000,40,3,2,2,0.0011712,1.6972,0,0.00015434
2.1,3,1,1,8250,5,1,8600,157,1,2,3,0.00032202,1.6492,0,0.00014985
2.1,9,0,0,4800,1,0.1,8900,181,9,2,2,0.00081081,0.60025,0,2.7856e-05
2.1,2,0,1,3950,2,0.7,7700,83,7,2,1,0.0022372,1.9114,0,0.0001738
2.1,1,1,1,3150,2,0.1,8700,1000,5,2,2,0.00056408,2.4051,0,0.00021858
2.1,5,0,0,6450,10,0.1,1500,255,9,10,3,0,1.4633,0,3.5624e-05
2.1,6,1,1,5200,10,0.7,6900,677,10,6,2,,1.4529,0,
2.1,2,1,1,5700,3,0.2,6400,54,9,2,2,0.00082031,1.8661,0,0.00016971
2.1,2,0,1,3100,3,0,2450,83,8,2,1,0.0023578,1.9115,0,0.00017378
2.1,10,0,1,3500,10,0.7,2200,40,1,4,2,0,1.4435,0,0.00013102
2.1,5,1,1,5000,8,0.1,8950,96,5,6,3,0,1.4984,0,0.00013608
2.1,7,0,1,1800,8,0.3,2050,342,8,14,2,0,1.5039,0,0.0001363
2.1,3,1,0,850,6,0.8,9350,10,9,16,1,2.88e-05,0.86185,0,4.981e-05
2.1,2,1,1,3950,10,0.2,9400,416,3,2,3,0.00021008,1.8657,0,0.00016956
2.1,10,0,1,6900,2,0.3,9300,746,3,4,1,0.00050094,1.4432,0,0.00013108
2.1,1,0,0,4200,7,1,4200,310,2,2,1,0.0013651,2.0804,0,0.000117
2.1,7,1,0,7200,9,0.4,7200,123,1,2,2,0.00035834,5.295,0,3.1635e-05
2.1,10,1,0,2650,4,0.2,2050,9,2,4,2,0,0.90112,0,2.6261e-05
2.1,8,0,1,2850,8,0.9,7650,22,5,2,3,0.0009216,1.4721,0,0.00013381
2.1,10,1,0,3450,3,0.3,4000,31,6,2,3,0,1.0844,0,2.6245e-05
2.1,5,1,1,6750,5,0.2,3900,15,7,2,1,0.00012,1.4988,0,0.0001362
2.1,7,0,0,4000,5,0.1,4300,22,6,2,2,0.0016464,0.87751,0,3.1526e-05
2.1,1,1,1,2200,8,0.1,750,49,3,4,3,0.00031006,2.4066,0,0.00021872
2.1,5,1,0,7500,8,0.7,8950,1000,10,16,1,,5.7072,0,
2.1,10,0,0,500,1,0.3,7500,614,7,10,3,0,0.42135,0,3.686e-05
2.1,7,1,0,8850,5,1,1400,12,7,2,3,0.0003024,7.8605,0,3.1656e-05
2.1,10,0,1,6950,9,0.4,5150,54,2,6,2,0,1.4439,0,0.00013103
2.1,6,1,0,6450,1,0.2,6000,30,5,2,2,0.0021024,0.58952,0,3.3732e-05
2.1,1,0,0,9600,8,0.6,6450,281,5,14,1,8.0014e-05,2.556,0,0.00011687
2.1,5,1,1,700,6,0,6200,12,5,8,3,0,1.5001,0,0.00013607
2.1,4,0,1,9600,1,1,3450,101,1,2,2,0.00044971,1.6179,0,0.00014704
2.1,8,1,0,3350,2,0.5,500,11,4,6,2,0,0.86082,0,2.8959e-05
2.1,6,0,0,6850,5,0.2,7750,645,7,14,1,0,1.6503,0,3.308e-05
2.1,9,0,0,8100,6,0.6,7500,72,5,2,3,0,7.4126,0,2.7774e-05
2.1,10,0,1,5350,6,0.6,1550,585,2,2,1,0.00076503,1.4429,0,0.00013114
2.1,9,1,0,9750,10,0.5,1150,255,3,10,2,0,12.218,0,2.79689e-05
2.1,9,1,1,5700,4,0.4,4250,645,6,4,1,0.00076722,1.409,0,0.00012807
2.1,1,1,1,9000,5,0.4,9500,165,4,6,1,0.00018549,2.4095,0,0.00021903
2.1,6,0,1,4300,8,0,7750,11,4,12,3,0,1.5244,0,0.00013813
2.1,4,0,0,4300,6,1,8400,823,6,2,3,3.0992e-05,3.3063,0,4.1945e-05
2.1,10,1,0,8950,5,0.6,3100,181,7,12,1,0,7.0065,0,2.6259e-05
2.1,2,1,0,2100,8,0.7,3600,165,5,8,1,0.00021826,1.3859,0,6.9717e-05
2.1,2,1,1,6150,10,0.3,4700,157,7,2,3,0.0001824,1.8657,0,0.00016958
2.1,2,0,0,8050,10,1,2150,135,3,2,2,0.00032012,5.1064,0,6.8622e-05
2.1,8,0,1,4000,4,0.5,2450,11,6,2,3,7.68e-05,1.4723,0,0.00013372
2.1,2,1,0,8900,2,0.6,7150,281,8,6,2,6.6691e-05,1.1759,0,6.9498e-05
2.1,2,0,0,7300,3,0.6,7950,326,9,2,2,0.00024009,1.3878,0,6.8598e-05
2.1,1,1,1,3800,6,0.5,2150,35,2,8,2,0.00041008,2.4082,0,0.00021881
2.1,10,1,1,1750,1,0.2,8550,157,3,4,3,0,1.3907,0,0.00012622
2.1,10,1,0,2300,4,0.2,1950,255,2,2,2,0.00054645,0.81945,0,2.6283e-05
2.1,6,1,0,8750,6,0.9,8300,12,4,6,3,0,7.4944,0,3.3465e-05
2.1,1,1,1,4500,3,0.3,7250,17,9,2,2,0.0032536,2.4074,0,0.00021908
2.1,10,1,0,9900,2,0,4950,22,5,14,2,0,0.85689,0,2.6272e-05
2.1,6,1,1,9200,4,0.1,4450,952,4,8,3,0,1.4705,0,0.00013341
2.1,1,0,0,5550,2,0.2,8150,14,10,4,2,8.16e-05,1.358,0,0.00011685
2.1,4,0,0,7150,5,0.6,7600,117,10,2,3,,2.7211,0,
2.1,10,0,1,8050,9,0.1,3850,65,7,4,3,0,1.4434,0,0.00013105
2.1,9,0,1,1000,2,1,3950,181,7,6,1,0,1.4621,0,0.00013277
2.1,6,0,1,3300,10,0.5,9800,56,5,10,3,0,1.5223,0,0.00013818
2.1,5,1,0,8350,5,0.8,5900,458,3,2,1,0.0007507,4.4953,0,3.6214e-05
2.1,8,0,1,1900,7,0.5,2250,8,2,2,1,0.0003072,1.4727,0,0.00013381
2.1,4,0,0,4800,1,0.5,9750,281,9,8,3,0,0.5945,0,4.1882e-05
2.1,3,0,0,5750,8,0.6,1500,190,3,2,1,0.00046547,2.7805,0,4.9347e-05
2.1,9,0,0,5650,10,1,7050,326,4,12,1,0,14.7001,0,2.77467e-05
2.1,2,1,0,2350,3,0.9,5850,87,8,14,3,0,1.0397,0,6.9461e-05
2.1,6,1,1,2950,9,0.4,3700,135,4,4,1,0.00035235,1.4696,0,0.00013352
2.1,8,1,0,8200,1,0.7,3700,396,7,2,3,0,0.69262,0,2.8925e-05
2.1,8,0,0,7300,10,0.4,3200,25,8,2,3,0.0009216,6.921,0,2.8811e-05
2.1,5,0,1,6550,4,0,4200,8,6,8,2,0,1.5503,0,0.00014066
2.1,1,0,0,5550,5,0.3,7850,59,6,6,2,0.00031006,1.5292,0,0.00011683
2.1,8,1,1,7050,3,0.4,2400,711,7,10,2,0,1.4211,0,0.00012891
2.1,5,1,0,2000,5,0.6,8600,396,9,14,3,0,1.1519,0,3.6037e-05
2.1,8,0,1,8650,7,0.3,800,200,4,2,2,0.0010845,1.4717,0,0.0001338
2.1,1,1,0,5750,5,0.6,8400,8,10,10,1,2.4e-05,1.7428,0,0.00011907
2.1,3,0,1,9750,9,0.1,7600,505,10,2,2,,1.6643,0,
2.1,3,1,1,8000,3,0.6,1100,711,10,2,1,,1.6178,0,
2.1,4,0,1,1300,5,1,6550,157,3,2,3,0.0001728,1.6176,0,0.00014698
2.1,4,0,1,7200,7,0.2,7600,281,10,16,1,,1.5941,0,
2.1,2,0,1,750,6,0.9,2850,505,8,12,3,0,1.9111,0,0.00017337
2.1,10,0,0,9600,7,0.1,9600,190,5,2,3,0,2.6876,0,2.6033e-05
2.1,1,1,1,8200,5,0.9,9500,200,9,10,3,0.00015387,2.4069,0,0.00021852
2.1,2,1,1,7650,4,0.9,5700,10,3,14,2,0,1.8688,0,0.00016946
2.1,3,0,0,9550,10,0.9,6500,557,2,2,1,0.00055692,7.6698,0,4.9339e-05
2.1,5,1,1,4000,6,0,8750,46,5,8,1,0.00035033,1.4988,0,0.00013616
2.1,9,1,0,8500,8,0.9,6650,30,8,6,3,0,14.6686,0,2.80223e-05
2.1,6,1,1,1750,1,1,3800,14,8,2,2,0.000144,1.4695,0,0.00013352
2.1,3,0,0,6950,5,0.1,4200,295,9,14,2,0,0.93421,0,4.9041e-05
2.1,10,1,0,1200,1,0.5,5500,823,6,8,1,0,0.35888,0,2.6213e-05
2.1,10,1,1,9200,9,0.5,2600,585,3,2,1,0.0013024,1.3902,0,0.0001264
2.1,10,1,1,1550,5,0.9,9550,200,1,8,2,0,1.3918,0,0.00012621
2.1,1,0,0,6650,2,0.6,4200,16,8,4,2,0.0008832,1.4813,0,0.00012042
2.1,2,0,1,1450,1,0.7,1550,243,5,8,2,0.00025009,2.0457,0,0.0001886
2.1,4,0,0,6850,7,1,650,295,9,2,2,0.00022752,5.4207,0,4.1994e-05
2.1,2,1,0,9500,9,0.8,9000,210,3,8,2,0.00025152,4.3878,0,6.9494e-05
2.1,4,0,1,2050,1,0.3,2100,72,4,6,3,0,1.6498,0,0.00015041
2.1,3,0,0,5850,2,0.6,900,30,4,2,3,0.0014112,1.0579,0,5.9351e-05
2.1,6,0,1,3100,6,0.6,7650,106,2,2,3,0.00055893,1.5203,0,0.00013817
2.1,1,0,1,5250,1,0.2,3550,92,9,8,3,5.501e-05,2.5667,0,0.00023566
2.1,7,1,1,3450,3,0.2,9350,13,4,6,2,0,1.4505,0,0.00013163
2.1,8,1,0,9150,6,0.9,8550,72,9,4,2,0,10.2525,0,2.89284e-05
2.1,8,1,0,1400,8,0.8,5950,326,6,2,3,0,2.195,0,2.8924e-05
2.1,1,0,1,3250,7,0.5,750,33,7,10,2,0.00031506,2.5345,0,0.00023211
2.1,3,0,0,7100,8,0.6,8900,416,9,4,2,2.6693e-05,3.433,0,4.91e-05
2.1,7,0,0,4900,3,0.5,850,56,8,14,1,0,1.581,0,3.1343e-05
2.1,1,0,0,9350,7,0.7,7950,79,9,6,1,0.000552,2.5347,0,0.00011716
2.1,8,0,0,4700,9,0.4,4000,14,3,10,2,0,4.1991,0,2.8729e-05
2.1,2,1,1,8350,1,1,5800,59,1,2,2,0.00082031,1.8662,0,0.00016969
2.1,10,0,1,6000,7,0.3,5800,31,10,4,3,0,1.4436,0,0.00013105
2.1,6,0,0,6650,8,0.3,3700,416,2,8,1,6.552e-05,3.1257,0,3.3097e-05
2.1,2,1,0,6650,3,0.7,6550,14,1,2,2,0.0001632,1.3803,0,6.9667e-05
2.1,6,0,1,950,8,1,2550,142,2,6,1,0.00057658,1.5213,0,0.00013818
2.1,9,1,1,7450,10,0.4,3650,173,1,2,2,0.00050604,1.4091,0,0.00012804
2.1,5,0,0,8050,8,1,6750,54,5,2,1,0.0022771,9.1482,0,3.6007e-05
2.1,9,0,1,6150,7,0.6,6800,12,6,8,1,0,1.4634,0,0.0001328
2.1,5,1,0,9150,3,0,1550,20,2,8,3,0,0.65998,0,3.6055e-05
2.1,3,1,1,3550,9,0.2,6350,10,1,2,3,0.0001872,1.6496,0,0.00014989
2.1,6,0,1,8250,5,0.6,3050,15,7,6,2,0,1.5218,0,0.00013813
2.1,2,0,0,3700,4,1,4600,10,5,2,3,0.0001056,1.4868,0,6.8603e-05
2.1,3,1,1,4700,9,0.6,5700,38,10,2,3,0.00075075,1.6493,0,0.00014992
2.1,5,1,1,3950,10,0.4,4400,326,10,8,2,,1.4786,0,
2.1,8,0,1,1100,5,0.3,2400,18,10,16,2,0,1.4764,0,0.0001337
2.1,9,0,0,3400,3,0.8,4400,96,9,2,2,0.00083839,2.0205,0,2.7863e-05
2.1,10,1,0,1700,7,0.5,4200,200,2,4,2,0,1.8605,0,2.6213e-05
2.1,6,1,1,5050,6,0.1,5450,46,8,8,3,0,1.4705,0,0.00013349
2.1,10,1,1,9350,6,0.9,8050,40,9,2,2,0.00070131,1.39,0,0.00012633
2.1,1,0,1,8350,4,0.3,4850,106,10,14,1,,2.3465,0,
2.1,7,0,1,8350,2,0.8,7600,30,1,2,1,0.0049056,1.5016,0,0.00013694
2.1,3,0,1,900,7,0.6,8100,83,9,8,2,9.009e-05,1.6981,0,0.00015413
2.1,1,1,1,7600,2,0,2450,11,4,4,3,5.28e-05,2.4071,0,0.00021873
2.1,5,1,1,2300,10,0.2,9600,15,2,2,2,0.0006,1.4983,0,0.00013618
2.1,5,1,0,1600,4,0,3200,342,9,6,1,0.00076433,0.44415,0,3.6151e-05
2.1,10,1,1,1150,1,0.2,1250,10,10,2,3,0,1.3905,0,0.00012626
2.1,9,0,1,4800,4,0.1,5800,173,3,2,1,0.00063882,1.4617,0,0.00013287
2.1,7,1,1,8300,7,1,4300,557,7,12,1,0,1.4505,0,0.00013156
2.1,6,0,0,3100,6,0.8,1200,142,8,6,1,0.00057658,2.6836,0,3.3192e-05
2.1,8,0,0,3750,7,0.2,7100,27,9,10,2,0,1.6615,0,2.8737e-05
2.1,6,0,1,7250,8,0.3,9950,106,3,12,2,0,1.5232,0,0.00013809
2.1,6,1,0,3650,1,0.5,6050,295,1,12,2,0,0.49644,0,3.3413e-05
