Topology,lambda_parallel_instances,lambda_allocated_memory,car_cache,latency,cost,reliability,scalability
1.2,4,4352,7,4.4591e-17,0.18981,0,1.7156e-05
1.2,30,1152,9,5.7563e-17,0.18527,0,1.668e-05
1.2,49,640,6,5.6844e-17,0.18501,0,1.668e-05
1.2,41,192,8,0,0.1792,0,1.6263e-05
1.2,40,1984,5,0,0.18051,0,1.6013e-05
1.2,36,1152,4,4.4496e-17,0.19479,0,1.7513e-05
1.2,61,256,6,0,0.18414,0,1.668e-05
1.2,79,3200,4,0,0.20782,0,1.7513e-05
1.2,89,2048,5,0,0.18648,0,1.6013e-05
1.2,23,4928,8,4.085e-17,0.18599,0,1.6273e-05
1.2,1,8000,2,0,0.22068,0,2.0013e-05
1.2,86,6464,10,0,0.21229,0,1.6013e-05
1.2,91,384,10,0,0.17767,0,1.6013e-05
1.2,95,9152,10,0,0.23412,0,1.6013e-05
1.2,83,384,4,4.4472e-17,0.19403,0,1.7513e-05
1.2,92,128,3,0,0.18391,0,1.668e-05
1.2,32,4160,4,0,0.20086,0,1.7513e-05
1.2,70,960,10,0,0.17951,0,1.6013e-05
1.2,80,320,9,5.5957e-17,0.18459,0,1.668e-05
1.2,86,4928,6,0,0.20963,0,1.668e-05
1.2,54,192,9,0,0.18388,0,1.668e-05
1.2,99,192,2,0,0.22088,0,2.0013e-05
1.2,72,1536,8,0,0.1848,0,1.6263e-05
1.2,5,7040,5,0,0.17844,0,1.6013e-05
1.2,10,9600,6,4.4571e-17,0.18989,0,1.668e-05
1.2,49,256,5,0,0.17667,0,1.6013e-05
1.2,89,3328,8,0,0.19667,0,1.6263e-05
1.2,92,320,6,1.0039e-16,0.18477,0,1.668e-05
1.2,90,448,4,4.4453e-17,0.19446,0,1.7513e-05
1.2,59,7680,1,0,0.2496,0,2.0013e-05
1.2,89,3072,2,0,0.2361,0,2.0013e-05
1.2,94,1216,4,4.4485e-17,0.19855,0,1.7513e-05
1.2,89,3776,7,0,0.2089,0,1.7156e-05
1.2,77,704,7,9.3697e-17,0.1914,0,1.7151e-05
1.2,27,1728,4,0,0.19522,0,1.7513e-05
1.2,74,576,3,0,0.18547,0,1.668e-05
1.2,43,448,5,4.4489e-17,0.17702,0,1.6013e-05
1.2,34,1280,10,0,0.17847,0,1.6013e-05
1.2,10,128,4,0,0.1927,0,1.7513e-05
1.2,34,1088,5,0,0.17806,0,1.6013e-05
1.2,89,576,3,0,0.18587,0,1.668e-05
1.2,80,4736,2,4.4422e-17,0.24351,0,2.0013e-05
1.2,2,960,9,0,0.18358,0,1.668e-05
1.2,31,9984,2,2.7984e-17,0.24078,0,2.0013e-05
1.2,21,7680,6,0,0.19398,0,1.668e-05
1.2,13,640,3,4.4441e-17,0.18388,0,1.668e-05
1.2,82,1600,5,0,0.18337,0,1.6013e-05
1.2,79,4160,8,0,0.19917,0,1.6263e-05
1.2,32,704,4,5.6018e-17,0.19374,0,1.7513e-05
1.2,42,128,8,0,0.1791,0,1.6263e-05
1.2,58,6144,4,0,0.21522,0,1.7513e-05
1.2,64,1408,8,0,0.18371,0,1.6263e-05
1.2,25,5376,5,4.4502e-17,0.18466,0,1.6013e-05
1.2,97,704,3,5.6018e-17,0.18678,0,1.668e-05
1.2,65,960,2,0,0.22327,0,2.0013e-05
1.2,16,1856,5,0,0.17778,0,1.6013e-05
1.2,64,1664,1,3.8467e-17,0.22609,0,2.0003e-05
1.2,76,1600,1,0,0.22684,0,2.0013e-05
1.2,23,128,7,0,0.18884,0,1.7156e-05
1.2,71,832,10,0,0.17911,0,1.6013e-05
1.2,82,576,1,0,0.22235,0,2.0013e-05
1.2,88,1792,1,0,0.22882,0,2.0013e-05
1.2,23,2112,4,0,0.1954,0,1.7513e-05
1.2,56,3328,6,Inf,0.19995,0,Inf
1.2,93,704,2,1.0135e-16,0.22337,0,2.0019e-05
1.2,13,1856,5,0,0.17748,0,1.6013e-05
1.2,57,1600,2,0,0.22516,0,2.0013e-05
1.2,42,832,2,0,0.2219,0,2.0013e-05
1.2,6,2048,8,0,0.1796,0,1.6263e-05
1.2,10,832,2,0,0.22056,0,2.0013e-05
1.2,100,384,5,0,0.17781,0,1.6013e-05
1.2,82,768,5,0,0.17919,0,1.6013e-05
1.2,39,3648,3,3.2298e-17,0.19213,0,1.6693e-05
1.2,69,960,9,0,0.18679,0,1.668e-05
1.2,57,384,1,0,0.2211,0,2.0013e-05
1.2,90,192,6,0,0.18415,0,1.668e-05
1.2,4,1600,7,0,0.18908,0,1.7156e-05
1.2,18,1088,1,5.5733e-17,0.22116,0,2.0013e-05
1.2,68,1536,10,0,0.18172,0,1.6013e-05
1.2,11,128,7,0,0.18878,0,1.7156e-05
1.2,3,1344,6,4.4472e-17,0.18371,0,1.668e-05
1.2,47,1280,6,3.646e-17,0.18675,0,1.6685e-05
1.2,100,6144,2,0,0.25906,0,2.0013e-05
1.2,42,2240,6,0,0.18882,0,1.668e-05
1.2,4,6464,7,0,0.19041,0,1.7155e-05
1.2,40,832,7,4.452e-17,0.19042,0,1.7159e-05
1.2,34,512,1,0,0.22096,0,2.0013e-05
1.2,33,384,6,4.4472e-17,0.18404,0,1.668e-05
1.2,25,128,2,0,0.22027,0,2.0013e-05
1.2,50,2944,8,4.4451e-17,0.18749,0,1.6263e-05
1.2,78,5632,9,0,0.21131,0,1.6679e-05
1.2,22,384,5,0,0.17652,0,1.6013e-05
1.2,23,384,3,0,0.18386,0,1.668e-05
1.2,9,192,10,0,0.17622,0,1.6013e-05
1.2,16,832,10,0,0.17682,0,1.6013e-05
1.2,32,384,9,4.4506e-17,0.18401,0,1.668e-05
1.2,99,128,2,0,0.22061,0,2.0013e-05
1.2,35,384,7,5.6825e-17,0.18931,0,1.7156e-05
1.2,17,384,7,5.6825e-17,0.18901,0,1.7156e-05
1.2,64,320,8,0,0.17979,0,1.6263e-05
1.2,60,128,1,0,0.22043,0,2.0013e-05
1.2,97,512,6,0,0.18581,0,1.668e-05
1.2,78,4544,3,4.4476e-17,0.20534,0,1.668e-05
1.2,71,1408,2,4.4437e-17,0.22548,0,2.0013e-05
1.2,22,320,5,4.4484e-17,0.17645,0,1.6013e-05
1.2,42,512,5,0,0.17715,0,1.6013e-05
1.2,78,4736,4,8.7329e-17,0.21574,0,1.7479e-05
1.2,14,128,8,0,0.17897,0,1.6263e-05
1.2,41,832,4,0,0.19435,0,1.7513e-05
1.2,90,1408,5,8.2005e-17,0.18312,0,1.6013e-05
1.2,40,704,9,4.4545e-17,0.18484,0,1.668e-05
1.2,6,256,4,0,0.19271,0,1.7513e-05
1.2,57,640,3,4.4441e-17,0.18524,0,1.668e-05
1.2,71,384,8,4.4472e-17,0.18008,0,1.6263e-05
1.2,64,2688,7,0,0.19877,0,1.7156e-05
1.2,16,384,4,4.4472e-17,0.19291,0,1.7513e-05
1.2,78,128,5,0,0.17652,0,1.6013e-05
1.2,55,1664,5,3.5903e-17,0.18126,0,1.6005e-05
1.2,28,768,9,0,0.18452,0,1.668e-05
1.2,46,3328,6,Inf,0.19701,0,Inf
1.2,33,704,10,0,0.17727,0,1.6013e-05
1.2,80,832,9,4.4468e-17,0.18681,0,1.668e-05
1.2,34,192,7,0,0.18898,0,1.7156e-05
1.2,2,2112,4,0,0.19289,0,1.7513e-05
1.2,33,832,3,4.4429e-17,0.18485,0,1.668e-05
1.2,83,3328,3,3.3533e-17,0.20466,0,1.6168e-05
1.2,53,2688,3,0,0.19179,0,1.668e-05
1.2,88,4352,7,4.4591e-17,0.21235,0,1.7156e-05
1.2,11,832,7,4.452e-17,0.1892,0,1.7157e-05
1.2,27,4736,6,0,0.19138,0,1.668e-05
1.2,100,256,2,0,0.22121,0,2.0013e-05
1.2,3,1536,8,0,0.17915,0,1.6263e-05
1.2,5,448,4,4.4453e-17,0.19275,0,1.7513e-05
1.2,68,6464,4,0,0.22122,0,1.7513e-05
1.2,96,9984,5,0,0.24005,0,1.6013e-05
1.2,53,2688,7,0,0.19704,0,1.7156e-05
1.2,61,704,4,5.6018e-17,0.19472,0,1.7513e-05
1.2,71,704,9,4.4545e-17,0.1859,0,1.668e-05
1.2,3,128,4,0,0.19266,0,1.7513e-05
1.2,68,8768,8,0,0.21865,0,1.6263e-05
1.2,59,2944,10,0,0.18629,0,1.6013e-05
1.2,27,192,2,0,0.22035,0,2.0013e-05
1.2,38,5632,3,0,0.19703,0,1.668e-05
1.2,58,192,4,0,0.19308,0,1.7513e-05
1.2,7,2240,6,0,0.18438,0,1.668e-05
1.2,49,320,6,1.0039e-16,0.18417,0,1.668e-05
1.2,3,7680,1,0,0.22165,0,2.0013e-05
1.2,77,9600,8,4.4535e-17,0.22818,0,1.6263e-05
1.2,32,3200,4,0,0.19879,0,1.7513e-05
1.2,85,3456,5,0,0.19378,0,1.6013e-05
1.2,5,320,9,5.5957e-17,0.18355,0,1.668e-05
1.2,89,6720,4,3.0216e-17,0.23202,0,1.7458e-05
1.2,34,2432,1,0,0.22483,0,2.0013e-05
1.2,43,4928,1,0,0.23321,0,2.0013e-05
1.2,22,5632,9,0,0.19133,0,1.6679e-05
1.2,58,128,4,0,0.19292,0,1.7513e-05
1.2,5,768,3,0,0.18366,0,1.668e-05
1.2,50,9152,6,4.4484e-17,0.214,0,1.668e-05
1.2,8,256,2,0,0.22023,0,2.0013e-05
1.2,16,6464,2,0,0.22687,0,2.0013e-05
1.2,21,1344,8,4.4584e-17,0.18041,0,1.6263e-05
1.2,39,1856,1,0,0.22413,0,2.0013e-05
1.2,44,384,6,4.4472e-17,0.18422,0,1.668e-05
1.2,99,384,8,4.4472e-17,0.18055,0,1.6263e-05
1.2,41,3200,4,0,0.20052,0,1.7513e-05
1.2,1,320,8,0,0.17891,0,1.6263e-05
1.2,89,8384,1,0,0.26989,0,2.0013e-05
1.2,81,192,4,0,0.19324,0,1.7513e-05
1.2,75,192,5,0,0.1767,0,1.6013e-05
1.2,22,3072,7,3.3162e-17,0.19273,0,1.7149e-05
1.2,50,1088,6,0,0.1863,0,1.668e-05
1.2,6,5184,4,7.6682e-17,0.19465,0,1.751e-05
1.2,31,9152,4,6.0839e-17,0.2118,0,1.7539e-05
1.2,60,832,7,4.452e-17,0.19127,0,1.716e-05
1.2,54,1728,8,0,0.18403,0,1.6263e-05
1.2,72,192,6,0,0.18402,0,1.668e-05
1.2,51,1088,9,0,0.18635,0,1.668e-05
1.2,3,9600,3,4.4464e-17,0.1854,0,1.668e-05
1.2,90,960,6,0,0.18781,0,1.668e-05
1.2,84,1216,5,0,0.18143,0,1.6013e-05
1.2,28,384,6,4.4472e-17,0.18396,0,1.668e-05
1.2,38,192,5,0,0.17643,0,1.6013e-05
1.2,92,576,6,0,0.18596,0,1.668e-05
1.2,13,192,5,0,0.17624,0,1.6013e-05
1.2,79,1088,7,0,0.19317,0,1.7156e-05
1.2,31,9152,10,0,0.19507,0,1.6013e-05
1.2,16,192,3,0,0.1836,0,1.668e-05
1.2,72,7040,10,0,0.2091,0,1.6013e-05
1.2,47,448,1,4.4418e-17,0.22109,0,2.0013e-05
1.2,55,1536,5,0,0.18066,0,1.6013e-05
1.2,31,256,5,0,0.17648,0,1.6013e-05
1.2,85,2560,7,4.4531e-17,0.20142,0,1.7156e-05
1.2,72,1664,5,3.5903e-17,0.18284,0,1.6002e-05
1.2,54,2688,2,0,0.22862,0,2.0013e-05
1.2,69,4160,1,0,0.23785,0,2.0013e-05
1.2,48,9600,5,7.2877e-17,0.20687,0,1.6013e-05
1.2,65,4160,7,0,0.20541,0,1.7156e-05
1.2,39,1600,1,0,0.22358,0,2.0013e-05
1.2,38,4160,3,0,0.19323,0,1.668e-05
1.2,89,448,1,4.4418e-17,0.22194,0,2.0013e-05
1.2,40,1344,2,0,0.22302,0,2.0013e-05
1.2,53,2688,8,3.3722e-17,0.18733,0,1.625e-05
1.2,67,1664,10,0,0.18228,0,1.6013e-05
1.2,26,128,7,0,0.18885,0,1.7156e-05
1.2,44,256,5,0,0.17662,0,1.6013e-05
1.2,82,320,1,4.4418e-17,0.22128,0,2.0013e-05
1.2,31,4160,3,0,0.19143,0,1.668e-05
1.2,83,384,8,4.4472e-17,0.18028,0,1.6263e-05
1.2,4,320,3,0,0.18353,0,1.668e-05
1.2,16,3072,6,0,0.18636,0,1.668e-05
1.2,93,1152,9,5.7563e-17,0.18902,0,1.668e-05
1.2,69,320,7,1.0103e-16,0.18969,0,1.7156e-05
1.2,53,2944,2,4.442e-17,0.22925,0,2.0013e-05
1.2,58,1152,9,5.7563e-17,0.18693,0,1.668e-05
1.2,93,256,9,0,0.18447,0,1.668e-05
1.2,77,320,1,4.4418e-17,0.22122,0,2.0013e-05
1.2,95,3456,10,0,0.19585,0,1.6013e-05
1.2,2,1280,9,0,0.18362,0,1.668e-05
1.2,66,7360,4,0,0.22422,0,1.7513e-05
1.2,30,4352,10,0,0.18421,0,1.6013e-05
1.2,80,2240,6,0,0.19365,0,1.668e-05
1.2,75,128,1,0,0.2205,0,2.0013e-05
1.2,27,5632,6,0,0.19312,0,1.668e-05
1.2,90,640,4,4.4453e-17,0.19543,0,1.7513e-05
1.2,41,1024,10,0,0.17832,0,1.6013e-05
1.2,94,448,9,0,0.18538,0,1.668e-05
1.2,41,7360,6,0,0.20311,0,1.668e-05
1.2,96,320,3,0,0.18481,0,1.668e-05
1.2,77,256,1,0,0.22097,0,2.0013e-05
1.2,92,128,5,0,0.17658,0,1.6013e-05
1.2,42,320,3,0,0.18406,0,1.668e-05
1.2,60,1664,4,0,0.19814,0,1.7513e-05
1.2,57,192,1,0,0.22057,0,2.0013e-05
1.2,3,192,7,0,0.18875,0,1.7156e-05
1.2,24,3776,6,0,0.18893,0,1.668e-05
1.2,24,9600,9,2.8682e-17,0.19884,0,1.6679e-05
1.2,13,576,1,0,0.2205,0,2.0013e-05
1.2,61,5376,4,4.4486e-17,0.21342,0,1.7513e-05
1.2,96,640,2,1.0031e-16,0.22312,0,2.0013e-05
1.2,45,256,2,0,0.22063,0,2.0013e-05
1.2,60,9600,4,7.2568e-17,0.23105,0,1.7513e-05
1.2,71,448,6,4.4453e-17,0.18492,0,1.668e-05
1.2,32,704,6,4.4431e-17,0.18458,0,1.668e-05
1.2,60,192,10,0,0.17659,0,1.6013e-05
1.2,61,3200,9,0,0.1952,0,1.6679e-05
1.2,5,2240,2,5.5977e-17,0.22078,0,2.0013e-05
1.2,51,192,6,0,0.18386,0,1.668e-05
1.2,20,512,9,0,0.18396,0,1.668e-05
1.2,17,3968,8,0,0.18295,0,1.6263e-05
1.2,45,8768,1,0,0.24645,0,2.0013e-05
1.2,59,704,10,0,0.17816,0,1.6013e-05
1.2,24,896,10,0,0.17723,0,1.6013e-05
1.2,77,960,10,0,0.17985,0,1.6013e-05
1.2,30,320,5,4.4484e-17,0.17657,0,1.6013e-05
1.2,68,8768,7,0,0.22848,0,1.7155e-05
1.2,90,1536,5,0,0.18352,0,1.6013e-05
1.2,25,448,6,4.4453e-17,0.18399,0,1.668e-05
1.2,3,320,10,0,0.17619,0,1.6013e-05
1.2,91,1024,2,0,0.22496,0,2.0013e-05
1.2,8,1024,1,0,0.22057,0,2.0013e-05
1.2,66,3456,2,0,0.23383,0,2.0013e-05
1.2,14,3776,1,0,0.22332,0,2.0013e-05
1.2,39,384,10,0,0.1768,0,1.6013e-05
1.2,40,3776,5,0,0.18521,0,1.6013e-05
1.2,97,960,3,0,0.18813,0,1.668e-05
1.2,25,2368,4,0,0.196,0,1.7513e-05
1.2,38,320,10,0,0.17668,0,1.6013e-05
1.2,5,448,10,4.4548e-17,0.17625,0,1.6013e-05
1.2,62,704,2,1.0135e-16,0.22229,0,2.0017e-05
1.2,13,2816,8,4.4453e-17,0.18104,0,1.6263e-05
1.2,98,960,10,0,0.18086,0,1.6013e-05
1.2,52,1792,7,0,0.19386,0,1.7156e-05
1.2,17,1984,9,0,0.18534,0,1.668e-05
1.2,94,384,7,5.6825e-17,0.19029,0,1.7156e-05
1.2,98,4736,8,4.4422e-17,0.20752,0,1.6263e-05
1.2,38,128,7,0,0.18891,0,1.7156e-05
1.2,30,384,10,0,0.17665,0,1.6013e-05
1.2,89,2688,1,4.4423e-17,0.2341,0,2.0013e-05
1.2,49,704,4,5.6018e-17,0.19432,0,1.7513e-05
1.2,5,7680,5,0,0.17865,0,1.6013e-05
1.2,27,2688,5,4.4423e-17,0.18038,0,1.6013e-05
1.2,91,384,4,4.4472e-17,0.19416,0,1.7513e-05
1.2,31,5888,4,0,0.20421,0,1.7513e-05
1.2,15,256,1,0,0.22031,0,2.0013e-05
1.2,8,256,10,0,0.17624,0,1.6013e-05
1.2,23,3456,5,0,0.18092,0,1.6013e-05
1.2,90,640,9,0,0.18627,0,1.668e-05
1.2,9,4736,5,0,0.17878,0,1.6013e-05
1.2,93,448,4,4.4453e-17,0.19452,0,1.7513e-05
1.2,98,256,2,0,0.22119,0,2.0013e-05
1.2,20,192,6,0,0.18364,0,1.668e-05
1.2,16,256,4,0,0.19282,0,1.7513e-05
1.2,36,7040,9,0,0.19996,0,1.6679e-05
1.2,8,5184,3,7.5351e-17,0.18614,0,1.6676e-05
1.2,8,448,7,0,0.18889,0,1.7156e-05
1.2,13,5632,5,0,0.18079,0,1.6013e-05
1.2,76,2112,3,0,0.19257,0,1.668e-05
1.2,31,896,8,4.0349e-17,0.18031,0,1.6266e-05
1.2,88,192,8,0,0.17955,0,1.6263e-05
1.2,7,704,4,5.6018e-17,0.19289,0,1.7513e-05
1.2,73,192,10,0,0.17669,0,1.6013e-05
1.2,84,3968,5,0,0.19615,0,1.6013e-05
1.2,2,320,3,0,0.18351,0,1.668e-05
1.2,67,3648,5,0,0.19082,0,1.6013e-05
1.2,22,128,4,0,0.19275,0,1.7513e-05
1.2,87,1856,8,0,0.18778,0,1.6263e-05
1.2,27,192,10,0,0.17635,0,1.6013e-05
1.2,39,384,10,0,0.1768,0,1.6013e-05
1.2,41,9984,9,7.3263e-17,0.21077,0,1.6679e-05
1.2,65,1664,2,0,0.2261,0,2.0013e-05
1.2,93,512,10,0,0.17837,0,1.6013e-05
1.2,45,2560,8,0,0.18562,0,1.6263e-05
1.2,86,320,10,0,0.17734,0,1.6013e-05
1.2,98,320,2,0,0.22151,0,2.0013e-05
1.2,87,3776,6,0,0.2032,0,1.668e-05
1.2,86,3648,1,0,0.23897,0,2.0013e-05
1.2,9,832,9,4.4468e-17,0.18386,0,1.668e-05
1.2,23,2112,4,0,0.1954,0,1.7513e-05
1.2,56,6144,4,0,0.21444,0,1.7513e-05
1.2,78,7360,4,0,0.22997,0,1.7513e-05
1.2,55,1536,3,0,0.18798,0,1.668e-05
1.2,50,1152,7,5.6311e-17,0.19171,0,1.7156e-05
1.2,33,896,6,0,0.18497,0,1.668e-05
1.2,55,384,9,4.4506e-17,0.1844,0,1.668e-05
1.2,49,4352,4,0,0.2058,0,1.7513e-05
1.2,19,1280,2,0,0.22145,0,2.0013e-05
1.2,8,9152,3,0,0.18836,0,1.668e-05
1.2,25,4928,9,0,0.19108,0,1.6679e-05
1.2,4,896,1,0,0.22033,0,2.0013e-05
1.2,100,1792,5,3.8779e-17,0.18616,0,1.603e-05
1.2,19,192,6,0,0.18363,0,1.668e-05
1.2,90,1088,4,5.5733e-17,0.19771,0,1.7513e-05
1.2,39,9600,1,4.4429e-17,0.24511,0,2.0013e-05
1.2,47,320,7,1.0103e-16,0.18938,0,1.7156e-05
1.2,85,1536,8,0,0.18586,0,1.6263e-05
1.2,69,1600,3,0,0.18955,0,1.668e-05
1.2,21,448,5,4.4489e-17,0.17657,0,1.6013e-05
1.2,15,1152,6,0,0.18438,0,1.668e-05
1.2,33,7360,3,0,0.19927,0,1.668e-05
1.2,31,3776,2,0,0.22717,0,2.0013e-05
1.2,57,6144,9,0,0.20566,0,1.6679e-05
1.2,19,2688,2,0,0.22313,0,2.0013e-05
1.2,59,1152,2,0,0.22366,0,2.0013e-05
1.2,48,2112,4,0,0.19839,0,1.7513e-05
1.2,32,256,9,0,0.18382,0,1.668e-05
1.2,38,1728,2,0,0.22376,0,2.0013e-05
1.2,79,2112,8,0,0.18836,0,1.6263e-05
1.2,82,3968,6,0,0.20301,0,1.668e-05
1.2,86,1408,9,0,0.18994,0,1.668e-05
1.2,75,4352,5,0,0.19628,0,1.6013e-05
1.2,100,128,4,0,0.19312,0,1.7513e-05
1.2,71,4544,6,0,0.20339,0,1.668e-05
1.2,99,4736,5,0,0.20506,0,1.6013e-05
1.2,76,1152,5,4.4496e-17,0.18067,0,1.6013e-05
1.2,21,128,4,0,0.19275,0,1.7513e-05
1.2,22,7360,8,2.8943e-17,0.18943,0,1.6263e-05
1.2,38,384,4,4.4472e-17,0.19328,0,1.7513e-05
1.2,90,5376,5,4.4502e-17,0.20679,0,1.6013e-05
1.2,61,1024,9,0,0.18671,0,1.668e-05
1.2,79,704,4,5.6018e-17,0.19534,0,1.7513e-05
1.2,82,704,8,4.4507e-17,0.18169,0,1.6263e-05
1.2,56,1408,6,4.4521e-17,0.1877,0,1.668e-05
1.2,40,4352,3,0,0.19421,0,1.668e-05
1.2,8,3072,1,0,0.22158,0,2.0013e-05
1.2,66,704,3,5.6018e-17,0.18572,0,1.668e-05
1.2,54,6464,8,0,0.20159,0,1.6263e-05
1.2,89,2368,5,0,0.18809,0,1.6013e-05
1.2,32,704,9,4.4545e-17,0.18457,0,1.668e-05
1.2,40,960,7,0,0.19065,0,1.7156e-05
1.2,67,320,3,0,0.18441,0,1.668e-05
1.2,69,2368,6,0,0.19275,0,1.668e-05
1.2,37,1408,4,4.4465e-17,0.19543,0,1.7513e-05
1.2,29,4352,9,4.4461e-17,0.19127,0,1.6679e-05
1.2,67,1792,1,0,0.22675,0,2.0013e-05
1.2,16,2688,10,4.45e-17,0.17866,0,1.6013e-05
1.2,54,6464,1,0,0.24284,0,2.0013e-05
1.2,44,512,6,0,0.18454,0,1.668e-05
1.2,71,576,1,0,0.22206,0,2.0013e-05
1.2,13,960,4,0,0.19327,0,1.7513e-05
1.2,18,4736,9,0,0.18874,0,1.6679e-05
1.2,16,2432,1,0,0.22235,0,2.0013e-05
1.2,3,3648,10,0,0.17681,0,1.6013e-05
1.2,44,576,1,0,0.22133,0,2.0013e-05
1.2,63,704,1,5.5698e-17,0.22229,0,2.0013e-05
1.2,50,3968,4,0,0.20455,0,1.7513e-05
1.2,27,128,2,0,0.22028,0,2.0013e-05
1.2,66,9600,4,7.2568e-17,0.23489,0,1.7513e-05
1.2,98,256,8,0,0.17995,0,1.6263e-05
1.2,76,960,3,0,0.18713,0,1.668e-05
1.2,62,448,7,0,0.18998,0,1.7156e-05
1.2,13,9984,4,7.2472e-17,0.2013,0,1.7513e-05
1.2,60,8768,1,0,0.25522,0,2.0013e-05
1.2,57,8768,8,0,0.21222,0,1.6263e-05
1.2,70,8384,8,0,0.21803,0,1.6263e-05
1.2,16,896,6,0,0.18421,0,1.668e-05
1.2,28,256,8,0,0.1792,0,1.6263e-05
1.2,13,448,10,4.4548e-17,0.17641,0,1.6013e-05
1.2,12,576,7,5.633e-17,0.18905,0,1.7156e-05
1.2,67,6144,3,0,0.20955,0,1.668e-05
1.2,78,5888,5,0,0.20524,0,1.6013e-05
1.2,83,320,9,5.5957e-17,0.18463,0,1.668e-05
1.2,1,2432,9,4.5524e-17,0.18362,0,1.668e-05
1.2,72,704,1,5.5698e-17,0.2226,0,2.0013e-05
1.2,21,256,7,0,0.18895,0,1.7156e-05
1.2,92,2240,3,0,0.19516,0,1.668e-05
1.2,88,2432,5,4.446e-17,0.18828,0,1.6013e-05
1.2,60,512,6,0,0.18492,0,1.668e-05
1.2,95,832,6,4.6366e-17,0.18751,0,1.6687e-05
1.2,65,704,9,4.4545e-17,0.18569,0,1.668e-05
1.2,73,128,5,0,0.17649,0,1.6013e-05
1.2,62,192,1,0,0.2206,0,2.0013e-05
1.2,9,1600,9,3.4929e-17,0.18429,0,1.6678e-05
1.2,88,5184,6,7.6682e-17,0.21276,0,1.6637e-05
1.2,93,1088,9,0,0.18871,0,1.668e-05
1.2,71,128,3,0,0.18381,0,1.668e-05
1.2,97,256,9,0,0.18452,0,1.668e-05
1.2,38,448,7,0,0.1895,0,1.7156e-05
1.2,90,128,5,0,0.17657,0,1.6013e-05
1.2,18,448,4,4.4453e-17,0.19301,0,1.7513e-05
1.2,76,1024,5,0,0.18017,0,1.6013e-05
1.2,27,256,9,0,0.18377,0,1.668e-05
1.2,80,384,5,0,0.17748,0,1.6013e-05
1.2,94,2944,1,4.442e-17,0.23629,0,2.0013e-05
1.2,94,640,2,1.0031e-16,0.22306,0,2.0013e-05
1.2,59,1984,5,0,0.18259,0,1.6013e-05
1.2,77,192,10,0,0.17672,0,1.6013e-05
1.2,9,256,4,0,0.19274,0,1.7513e-05
1.2,66,1536,5,0,0.18156,0,1.6013e-05
1.2,9,2944,9,4.4451e-17,0.18503,0,1.6679e-05
1.2,78,1664,3,0,0.19062,0,1.668e-05
1.2,64,192,3,0,0.18395,0,1.668e-05
1.2,64,384,10,0,0.17722,0,1.6013e-05
1.2,72,576,3,0,0.18541,0,1.668e-05
1.2,2,3968,10,0,0.17663,0,1.6013e-05
1.2,8,960,1,0,0.22053,0,2.0013e-05
1.2,51,2688,8,3.3722e-17,0.18701,0,1.625e-05
1.2,73,2240,10,0,0.18542,0,1.6013e-05
1.2,26,960,1,0,0.2214,0,2.0013e-05
1.2,93,9984,4,7.2472e-17,0.25455,0,1.7513e-05
1.2,3,5888,4,0,0.19377,0,1.7513e-05
1.2,86,5376,7,4.4519e-17,0.21801,0,1.7155e-05
1.2,91,5888,9,0,0.21742,0,1.6679e-05
1.2,81,1472,8,0,0.18526,0,1.6263e-05
1.2,92,768,1,4.4419e-17,0.22356,0,2.0013e-05
1.2,94,1664,3,0,0.19208,0,1.668e-05
1.2,35,1152,8,0,0.18098,0,1.6263e-05
1.2,15,1408,4,4.4465e-17,0.19378,0,1.7513e-05
1.2,17,7360,2,0,0.22828,0,2.0013e-05
1.2,40,256,8,0,0.17933,0,1.6263e-05
1.2,99,128,10,0,0.17662,0,1.6013e-05
1.2,35,5632,10,0,0.18864,0,1.6013e-05
1.2,56,256,6,0,0.18409,0,1.668e-05
1.2,49,128,5,0,0.17638,0,1.6013e-05
1.2,53,1216,9,1.0854e-16,0.18687,0,1.6686e-05
1.2,16,5376,2,0,0.2256,0,2.0013e-05
1.2,36,128,2,0,0.22032,0,2.0013e-05
1.2,24,4352,5,0,0.18259,0,1.6013e-05
1.2,51,2816,2,4.4453e-17,0.22853,0,2.0013e-05
1.2,54,1280,10,0,0.17984,0,1.6013e-05
1.2,18,1344,9,0,0.18477,0,1.668e-05
1.2,68,1344,2,0,0.22502,0,2.0013e-05
1.2,14,192,7,0,0.18883,0,1.7156e-05
1.2,17,2112,1,0,0.22218,0,2.0013e-05
1.2,95,768,7,4.4509e-17,0.19226,0,1.7156e-05
1.2,18,1792,6,0,0.18526,0,1.668e-05
1.2,4,9600,6,4.4571e-17,0.18605,0,1.668e-05
1.2,63,448,4,4.4453e-17,0.19392,0,1.7513e-05
1.2,48,3648,9,0,0.19399,0,1.6679e-05
1.2,93,3328,9,0,0.20205,0,1.6679e-05
1.2,52,2240,3,0,0.19008,0,1.668e-05
1.2,24,2048,6,0,0.18628,0,1.668e-05
1.2,91,7040,5,0,0.21779,0,1.6013e-05
1.2,47,256,2,0,0.22065,0,2.0013e-05
1.2,84,256,9,0,0.18438,0,1.668e-05
1.2,68,448,8,4.4548e-17,0.18027,0,1.6263e-05
1.2,67,192,10,0,0.17664,0,1.6013e-05
1.2,97,384,3,0,0.18509,0,1.668e-05
1.2,63,384,8,4.4472e-17,0.17995,0,1.6263e-05
1.2,15,9600,5,7.2877e-17,0.18575,0,1.6013e-05
