Topology,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,lambda_parallel_instances,lambda_allocated_memory,latency,cost,reliability,scalability
2.2,4,0,1,5500,4,0.9,6150,416,2,84,832,0,1.6168,0,0.00014691
2.2,8,1,1,6900,3,0.4,3450,14,9,18,9984,2.8917e-17,1.4261,0,0.00012944
2.2,6,1,1,8850,5,0.3,7300,54,4,98,192,0,1.4685,0,0.00013339
2.2,5,0,0,2100,7,0.5,1550,31,3,74,1664,0,1.4099,0,3.5819e-05
2.2,9,0,0,9950,4,0.8,1000,142,8,97,2368,0,7.1558,0,2.7815e-05
2.2,8,0,0,7650,6,0.4,4300,10,7,17,512,0,4.3681,0,2.87e-05
2.2,7,0,0,3300,2,0.7,5600,123,5,37,3200,0,1.0088,0,3.1317e-05
2.2,5,0,1,5350,7,0.5,1600,56,4,70,2240,0,1.5494,0,0.00014069
2.2,5,0,0,8250,6,0.1,2650,326,4,31,5376,0,1.279,0,3.5564e-05
2.2,7,1,0,7750,6,0.1,8100,505,3,71,1472,4.55142059178e-17,39406498.1811,0,-4378.49960614
2.2,6,1,0,7800,7,0.6,3200,17,9,31,896,0,5.5027,0,3.3456e-05
2.2,5,1,1,3950,8,0.2,5450,8,3,70,256,0,1.4974,0,0.00013608
2.2,8,1,0,4600,10,0,9150,31,10,85,384,0,0.52886,0,2.8922e-05
2.2,6,0,1,4050,9,0.2,8950,342,7,55,320,0,1.5192,0,0.00013807
2.2,5,1,1,8950,6,0,6950,864,6,61,3072,0,1.497,0,0.00013599
2.2,2,0,0,1800,6,0.6,1300,38,2,90,1152,0,1.1024,0,6.8524e-05
2.2,7,0,0,6700,4,0.1,2500,11,7,49,128,0,1.0779,0,3.1298e-05
2.2,8,0,0,3750,5,1,7850,907,6,73,192,0,4.3495,0,2.8619e-05
2.2,1,0,0,9950,9,0.9,9500,17,9,20,8768,0,3.5236,0,0.00011702
2.2,5,1,0,9100,3,0.9,6000,17,2,22,4928,0,3.0255,0,3.6346e-05
2.2,6,0,0,500,3,0.4,8300,129,3,5,256,0,0.53057,0,3.5209e-05
2.2,8,0,1,8450,4,0.6,2050,614,9,63,576,0,1.4706,0,0.00013366
2.2,5,0,0,4200,10,0.7,1800,38,1,91,5632,0,4.451,0,3.6e-05
2.2,9,0,1,4150,1,1,4300,12,8,11,640,0,1.4617,0,0.00013277
2.2,7,1,1,5700,5,0.2,8400,9,4,54,1728,0,1.4512,0,0.00013175
2.2,3,0,0,6200,7,0.5,2150,907,6,69,8000,0,2.3076,0,4.908e-05
2.2,6,0,0,1400,8,0,8350,14,10,57,192,0,0.42238,0,3.3093e-05
2.2,7,1,1,3850,4,0.8,9350,190,8,83,9600,3.625818013e-17,9851625.6376,0,1094.6250412
2.2,5,0,1,1500,3,0.5,8850,784,2,79,384,0,1.5475,0,0.00014058
2.2,6,0,1,9050,2,0,5050,557,2,14,4160,0,1.5198,0,0.00013806
2.2,3,0,1,7650,10,0.7,2050,18,2,58,2944,7.6877205514e-17,67553996.1153,0,-7505.99922479
2.2,10,1,0,4850,6,0.5,8500,232,2,40,1856,3.430964193781e-17,225179985.4377,0,-25019.99790362
2.2,9,0,0,8500,8,0.3,8400,35,7,86,8000,0,5.7089,0,2.8775e-05
2.2,5,1,0,7300,7,0.5,1450,26,8,12,1856,0,3.7685,0,3.6086e-05
2.2,1,0,1,9450,9,0.5,5000,27,6,18,192,0,2.4361,0,0.00022144
2.2,2,0,1,3700,4,0.1,4150,268,3,46,960,3.9522190148e-17,2814751.6752,0,312.75014754
2.2,7,1,1,4300,4,0.2,8700,377,9,52,1984,0,1.448,0,0.00013152
2.2,5,0,1,3900,1,0.5,4400,10,5,80,3776,0,1.5581,0,0.00014142
2.2,8,1,1,1800,8,0.2,1250,1000,4,15,576,4.07078090963e-17,90071993.9658,0,-10007.999043
2.2,3,0,1,2050,4,0.8,7900,18,6,53,192,0,1.6959,0,0.00015411
2.2,7,0,1,3850,4,0.9,7600,75,5,43,3072,0,1.5006,0,0.00013636
2.2,10,1,1,850,3,0.1,5300,135,10,49,640,0,1.3799,0,0.00012722
2.2,9,1,1,2650,2,0.8,8600,26,10,9,1600,4.2424e-17,1.4091,0,0.00012795
2.2,4,1,1,4100,9,0.9,4350,295,9,94,128,0,1.5668,0,0.00014242
2.2,5,1,1,1550,7,0.5,1950,585,4,86,4928,0,1.4981,0,0.00013599
2.2,1,1,1,3450,8,0.3,5500,42,9,73,128,0,2.4031,0,0.00021844
2.2,8,0,1,4900,2,1,9950,9,1,78,2944,4.4451e-17,1.4798,0,0.00013417
2.2,7,1,1,4450,4,0.3,2350,65,3,88,1088,5.9394516967e-17,9851625.6337,0,1094.625041
2.2,4,1,0,8550,9,0.7,1500,220,9,9,6464,0,6.1945,0,4.2426e-05
2.2,10,1,0,1950,5,0.4,4850,10,5,89,640,0,1.3038,0,2.6297e-05
2.2,2,1,1,2900,4,0.6,3450,210,2,39,960,0,1.8641,0,0.00016941
2.2,1,0,0,8800,1,0.5,7600,952,2,62,192,0,1.3871,0,0.00012156
2.2,1,0,0,9550,7,0.8,9800,33,10,67,128,0,2.7383,0,0.00011645
2.2,5,1,1,5400,4,0.8,600,42,1,14,5632,0,1.499,0,0.00013604
2.2,1,1,0,7450,2,0.1,8850,165,4,32,1088,0,1.3669,0,0.00011842
2.2,3,0,0,4500,8,0,5700,505,10,48,9984,0,0.60046,0,5.2678e-05
2.2,5,1,1,8700,7,0.2,2150,62,3,77,576,0,1.4971,0,0.00013604
2.2,9,0,0,5200,6,0.3,5500,14,7,15,2048,0,2.7609,0,2.7792e-05
2.2,10,1,0,7750,7,0.9,9050,416,5,38,3776,0,12.8203,0,2.61556e-05
2.2,5,0,0,8750,1,0.2,2300,14,9,20,448,9.031292864367e-17,112589991.3749,0,-12509.99892928
2.2,5,1,1,9750,6,0.3,3550,10,1,92,256,0,1.4975,0,0.00013609
2.2,3,1,1,6400,5,0,4250,101,10,57,8000,0,1.6183,0,0.0001536
2.2,5,1,1,7850,2,0.9,4900,200,8,21,5376,0,1.4973,0,0.00013599
2.2,3,0,1,5600,9,0.9,800,310,2,88,7040,0,1.6996,0,0.00015406
2.2,10,0,0,8550,2,0.5,1950,42,7,18,4352,4.61423405792e-17,56294997.4609,0,-6254.99945636
2.2,2,0,1,4650,2,0.4,5800,436,3,51,7680,3.0070520838e-17,2814751.6773,0,312.75014757
2.2,5,1,1,5050,2,0.9,2750,46,7,25,128,0,1.4966,0,0.00013603
2.2,6,0,1,1800,6,1,3400,26,3,15,448,4.4524e-17,1.5198,0,0.00013809
2.2,4,0,1,4850,8,0.5,7800,106,7,20,9152,0,1.6179,0,0.00014697
2.2,9,1,0,3950,3,0.7,4850,614,8,12,256,0,1.948,0,2.7955e-05
2.2,8,0,1,8950,10,0.8,5850,44,3,93,960,0,1.4723,0,0.00013373
2.2,8,1,1,7950,8,0.9,4650,677,5,69,5184,0,1.4199,0,0.00012882
2.2,7,1,0,4200,8,0.2,6100,281,6,40,2560,0,1.7041,0,3.1559e-05
2.2,1,1,1,3350,3,0.5,8650,135,3,25,2560,0,2.4033,0,0.00021843
2.2,2,1,0,4750,6,1,4750,36,10,52,128,0,2.1904,0,6.9445e-05
2.2,6,0,1,5550,8,0.1,7600,181,1,23,256,0,1.5193,0,0.00013808
2.2,9,0,0,2150,8,0.6,2550,129,5,52,128,0,2.9244,0,2.7721e-05
2.2,7,0,1,7950,1,0.3,8200,585,10,98,5184,0,1.487,0,0.00013773
2.2,9,1,1,4450,4,0.8,1950,677,8,41,128,0,1.4082,0,0.00012794
2.2,4,1,1,4550,6,0.2,2550,16,4,82,192,0,1.5677,0,0.00014247
2.2,6,1,1,1550,6,0.8,5250,784,6,2,5632,3.1258388104e-17,4222126.1191,0,469.12509454
2.2,1,1,0,7750,4,0.5,8100,56,6,96,1664,0,1.6846,0,0.00011859
2.2,7,1,0,5700,1,0.6,8050,31,4,26,2944,0,0.57689,0,3.1681e-05
2.2,4,1,0,4600,1,0.8,6750,458,10,87,2944,0,0.54812,0,4.5064e-05
2.2,1,0,1,2750,8,0.5,4100,123,6,98,7680,2.9619e-17,2.4416,0,0.00022191
2.2,9,1,0,1800,8,0.6,3500,16,7,71,192,0,2.367,0,2.7973e-05
2.2,7,0,0,6900,8,0.4,2550,15,6,62,960,0,4.6543,0,3.1378e-05
2.2,5,0,1,7350,3,0.7,1050,68,1,33,768,0,1.5478,0,0.00014059
2.2,7,0,1,3900,1,0.2,800,30,3,36,576,0,1.5854,0,0.00014577
2.2,3,1,0,3050,1,0.8,3600,436,2,2,1984,0,0.61523,0,5.148e-05
2.2,9,0,0,9200,10,1,3000,12,1,52,5888,0,22.7613,0,2.85352e-05
2.2,10,1,0,9500,10,0.6,2550,746,5,31,128,0,15.6492,0,2.62045e-05
2.2,2,1,0,1700,3,0.1,9350,396,8,36,128,0,0.8028,0,6.9414e-05
2.2,1,0,0,5400,5,0.8,7800,8,2,68,640,0,1.8547,0,0.00011654
2.2,9,0,0,4250,2,0.7,3600,10,1,28,1024,0,1.3741,0,2.7781e-05
2.2,7,0,0,5400,5,0.2,5600,123,9,69,2688,0,1.5214,0,3.1354e-05
2.2,10,1,0,2900,5,0.8,1050,645,5,59,640,0,3.1353,0,2.6133e-05
2.2,5,0,0,5000,7,1,6950,310,7,43,128,0,5.1965,0,3.5615e-05
2.2,9,0,0,2200,4,0.2,1450,10,5,4,1856,0,0.79685,0,2.7842e-05
2.2,8,0,0,2200,1,0.6,8050,173,4,2,384,0,0.43575,0,2.8608e-05
2.2,4,1,1,9200,6,0.8,8000,18,4,38,256,0,1.5672,0,0.00014245
2.2,1,1,1,7350,1,0.7,2900,101,2,100,7360,0,2.4098,0,0.00021861
2.2,6,1,1,8550,3,0,1350,21,1,38,704,4.4507e-17,1.4694,0,0.00013343
2.2,7,0,0,3150,4,0,550,181,1,49,256,0,0.49488,0,3.1223e-05
2.2,4,1,1,6350,1,0.3,2000,68,9,52,5376,0,1.5697,0,0.00014264
2.2,10,0,1,6850,4,0.3,8150,530,3,85,6144,6.78121430697e-17,70368745.6233,0,-4691.2494808
2.2,2,0,0,2250,8,0,8950,14,2,19,5376,3.1967e-17,0.78753,0,6.874e-05
2.2,1,0,1,8500,3,0.9,7900,614,3,39,448,0,2.4359,0,0.00022141
2.2,5,1,1,5900,7,0.3,6750,42,7,71,192,5.9072e-17,1.4969,0,0.00013602
2.2,10,1,1,9950,4,0.2,4750,42,3,90,2112,0,1.3925,0,0.00012638
2.2,9,0,0,850,5,0.7,1650,129,2,23,3968,0,1.0375,0,2.7724e-05
2.2,3,0,0,1100,7,0.3,600,864,6,94,3328,0,0.7395,0,4.9074e-05
2.2,9,1,1,2650,3,0.9,2650,21,4,57,384,4.4506e-17,1.4089,0,0.00012801
2.2,6,1,0,4800,6,0,5700,952,5,80,9152,0,0.53339,0,3.337e-05
2.2,8,0,0,2700,10,0.3,7200,106,6,25,1344,4.129e-17,2.3731,0,2.8584e-05
2.2,10,1,1,2900,4,0.4,2100,585,3,16,384,0,1.3895,0,0.00012612
2.2,8,1,0,2250,4,1,8900,310,3,39,704,0,1.9813,0,2.8864e-05
2.2,5,1,0,2100,10,0.1,1850,135,3,98,2240,5.9358e-17,0.73143,0,3.6016e-05
2.2,8,0,0,2950,7,0.2,950,784,7,22,1216,4.17016862907e-17,45035997.5813,0,-5003.99955732
2.2,8,1,0,7100,6,0.5,8200,784,6,50,1792,0,4.7447,0,2.8824e-05
2.2,2,1,0,1150,9,0.4,5450,14,10,55,128,0,0.99008,0,6.9463e-05
2.2,10,0,0,5300,5,0.7,2400,117,5,94,384,4.45756478605e-17,28147502.7032,0,3127.49976717
2.2,4,1,1,7400,7,0,9200,96,9,88,5184,0,1.5701,0,0.00014266
2.2,10,0,0,6350,1,0.1,8000,255,9,37,3456,0,0.7195,0,2.5927e-05
2.2,4,0,0,3900,9,0.1,1350,111,7,53,192,5.59857108303e-17,22517999.0712,0,-2501.99975107
2.2,4,0,0,3850,1,0.8,2250,19,7,15,320,0,0.58536,0,4.4053e-05
2.2,10,0,1,9400,9,0.5,8950,12,7,25,4736,0,1.4479,0,0.00013135
2.2,5,1,1,4200,1,0.4,2400,72,3,39,384,5.68063214883e-17,56294996.839,0,-6254.99934646
2.2,10,1,1,5100,9,0.2,1650,54,3,8,3328,0,1.39,0,0.00012614
2.2,5,1,1,8800,8,0.6,8800,677,2,6,2688,0,1.4969,0,0.00013598
2.2,9,1,1,1600,5,0.7,9700,295,2,2,1856,0,1.4096,0,0.00012802
2.2,7,0,1,3050,5,0,3250,907,3,73,7360,0,1.503,0,0.00013616
2.2,4,0,0,7550,2,0.9,8700,25,8,25,128,0,1.4974,0,4.1937e-05
2.2,1,1,1,2750,3,0.3,1700,557,10,6,192,0,2.3068,0,0.00022908
2.2,3,1,1,6300,1,0.8,5950,13,1,81,4544,4.4476e-17,1.6621,0,0.00015066
2.2,1,0,0,3550,7,0.2,4850,51,6,57,2432,0,1.4382,0,0.00011658
2.2,1,0,1,8200,7,0.5,9800,12,8,14,192,0,2.4363,0,0.00022146
2.2,8,1,0,3200,2,0,1350,59,8,37,2368,0,0.46529,0,2.8967e-05
2.2,2,1,0,1650,6,0.5,4200,481,8,20,1088,3.8103018896e-17,1407375.9045,0,156.37505648
2.2,9,0,0,3750,7,0.1,5450,19,6,1,9600,0,1.1653,0,2.7893e-05
2.2,5,0,0,700,2,0,800,11,7,71,1792,0,0.47844,0,4.2385e-05
2.2,6,0,0,2650,2,0.1,9350,51,10,43,256,0,0.52647,0,3.3102e-05
2.2,9,0,0,1350,7,0.4,7050,200,4,93,6464,3.5722149296e-17,6333188.4305,0,703.68746964
2.2,10,1,1,1650,9,0.1,850,165,10,63,5888,0,1.3816,0,0.00012742
2.2,5,1,1,2100,9,0.8,7200,711,5,63,128,0,1.4964,0,0.00013601
2.2,4,1,0,7400,2,0,3600,18,7,95,128,0,0.63576,0,4.246e-05
2.2,4,0,1,4150,2,0.6,8550,46,6,58,512,0,1.6168,0,0.00014696
2.2,3,1,1,3800,3,0.6,2850,746,1,15,192,0,1.6478,0,0.00014973
2.2,8,1,1,8800,5,0.8,7750,75,5,31,3968,0,1.4203,0,0.0001289
2.2,10,1,1,8150,3,0.6,1150,56,2,74,1984,0,1.3916,0,0.00012624
2.2,9,1,1,1750,2,0.7,8050,42,6,15,6720,3.22305231209e-17,25332749.3141,0,2814.74989519
2.2,1,1,1,4600,10,1,1950,42,4,36,2816,0,2.4046,0,0.00021857
2.2,5,1,0,4000,2,0.5,950,784,8,25,768,0,0.79934,0,3.5987e-05
2.2,9,1,0,4450,8,0.9,6850,181,1,30,128,0,7.8253,0,2.7937e-05
2.2,2,1,1,2600,7,1,5650,359,5,25,320,0,1.8638,0,0.00016941
2.2,6,1,1,8100,2,0.7,2500,823,5,8,192,0,1.4683,0,0.00013337
2.2,7,1,0,7600,5,0.6,5400,14,4,47,960,0,4.3406,0,3.163e-05
2.2,9,1,1,650,3,0.1,9750,436,1,31,320,0,1.4083,0,0.00012794
2.2,4,0,0,3500,1,0,3950,9,6,93,1728,0,0.56246,0,4.2275e-05
2.2,6,1,0,7200,8,1,1950,36,5,2,192,0,9.3502,0,3.3383e-05
2.2,7,0,0,9600,1,0.4,3300,9,4,96,128,0,0.8021,0,3.1304e-05
2.2,2,1,1,8300,5,0.1,4750,14,9,9,192,0,1.8643,0,0.00016945
2.2,1,0,0,1550,9,0.9,1750,38,3,90,256,0,1.6324,0,0.00011645
2.2,7,0,0,7350,5,0,2600,33,6,69,384,0,0.69524,0,3.1249e-05
2.2,10,0,0,600,6,0.5,3200,75,9,59,960,0,0.87747,0,2.5973e-05
2.2,10,1,1,1500,2,0.1,2200,49,10,9,5632,7.035371358891e-17,112589992.0743,0,0.0001262109759781
2.2,1,0,1,7250,3,1,9950,92,6,15,9984,0,2.437,0,0.0002215
2.2,4,1,0,5150,4,0.5,3100,18,8,11,128,0,1.477,0,4.2443e-05
2.2,2,0,0,6950,7,0.6,1500,31,8,96,6464,0,2.3197,0,6.9407e-05
2.2,4,1,1,4800,5,0.1,8200,92,5,19,384,0,1.5671,0,0.0001424
2.2,8,0,1,4100,8,0.6,5050,62,4,4,704,3.9703e-17,1.4711,0,0.00013362
2.2,6,0,0,2650,7,0,8500,20,10,94,128,0,0.47296,0,3.3111e-05
2.2,9,0,0,500,4,0.7,1550,42,1,81,1344,0,0.65431,0,2.7756e-05
2.2,10,1,1,3500,8,0.9,1100,21,3,99,640,5.81816182035e-17,56294996.7334,0,-6254.99935616
2.2,1,1,1,1450,1,0.4,4700,23,8,19,384,0,2.4032,0,0.00021845
2.2,7,1,1,9900,4,1,6900,16,5,10,256,0,1.4482,0,0.00013155
2.2,2,1,0,5200,10,0.7,5650,614,3,35,704,4.97936145725e-17,11259001.7845,0,-1250.99982709
2.2,3,0,0,7750,2,0.1,8000,20,6,84,640,0,0.77052,0,4.923e-05
2.2,4,0,1,10000,1,0.8,4250,436,6,83,256,0,1.6163,0,0.00014691
2.2,4,1,1,2850,4,0.4,2650,614,7,84,4352,0,1.5676,0,0.0001424
2.2,2,1,0,1700,10,0.7,6150,864,10,53,512,0,0.87397,0,2.1413e-05
2.2,7,1,1,5350,6,0.2,8700,614,9,93,4544,0,1.4491,0,0.00013145
2.2,6,1,0,2800,5,0.2,6150,65,9,74,768,0,0.85267,0,3.3435e-05
2.2,1,1,1,6900,4,0.6,2100,62,9,34,1088,0,2.4033,0,0.00021846
2.2,8,0,1,8800,10,0.4,9100,92,1,44,3968,0,1.474,0,0.00013356
2.2,6,0,0,950,1,0.9,950,51,3,24,1088,0,0.48718,0,4.2315e-05
2.2,7,0,0,9550,6,0.3,3000,54,2,62,640,4.4591e-17,3.7424,0,3.1294e-05
2.2,1,0,1,4500,9,0.7,2650,27,5,60,768,0,2.4372,0,0.00022155
2.2,3,1,1,2050,6,0.3,500,106,4,46,7360,0,1.6501,0,0.00014985
2.2,5,1,0,10000,3,0.2,4300,18,1,70,4928,0,1.2723,0,3.6882e-05
2.2,5,0,0,2750,6,1,2600,505,10,59,512,0,2.5463,0,3.7748e-05
2.2,5,0,1,4200,6,0.7,6950,68,3,83,1472,0,1.5494,0,0.0001407
2.2,2,0,1,3350,2,0.8,3950,458,7,25,192,5.2638955154e-17,1407376.7914,0,156.37516047
2.2,10,0,0,6400,5,1,5250,129,3,18,2944,0,8.4225,0,2.6028e-05
2.2,3,1,1,2250,10,0.4,9400,530,9,72,4928,0,1.6481,0,0.00014975
2.2,3,0,1,4400,5,0.5,3150,310,5,66,832,0,1.6954,0,0.00015408
2.2,9,0,1,5150,9,0.5,8100,21,6,43,2048,0,1.464,0,0.00013296
2.2,8,0,0,1950,7,0.8,3450,123,10,37,8000,0,2.7663,0,3.0112e-05
2.2,4,0,0,4550,7,0.8,6800,210,4,22,640,0,3.2975,0,4.1916e-05
2.2,8,1,1,1750,1,0.1,9600,59,6,61,128,0,1.4188,0,0.0001289
2.2,8,1,0,1100,8,0.5,8650,505,2,88,5184,4.4608310404e-17,5629500.7968,0,625.49997711
2.2,5,0,0,8150,10,0.9,5650,65,8,77,256,0,10.5354,0,3.56445e-05
2.2,7,1,1,6350,5,0.1,2900,210,3,89,448,0,1.4484,0,0.0001315
2.2,10,1,1,2450,5,0.7,7200,31,8,47,1600,3.57215031084e-17,168884987.4174,0,-18764.99832109
2.2,3,0,1,2100,2,0.8,8750,51,5,69,192,5.9072e-17,1.6956,0,0.00015409
2.2,6,0,1,800,4,0.1,3050,46,4,16,4544,0,1.5209,0,0.00013811
2.2,4,0,0,850,3,0.1,2450,33,4,2,512,0,0.50707,0,4.1931e-05
2.2,2,0,0,8700,10,0.1,6550,711,1,86,1536,0,1.3425,0,6.8413e-05
2.2,7,0,0,6000,7,0.1,4200,232,1,99,3648,0,1.3888,0,3.1218e-05
2.2,5,0,1,9800,9,0.3,8950,28,8,20,2368,7.06737258697e-17,56294996.8906,0,-6254.99934175
2.2,5,1,0,2900,3,0.6,7400,123,1,60,6144,0,0.98739,0,3.6006e-05
2.2,2,1,1,8450,8,0.2,3450,220,10,6,192,0,1.8159,0,0.00017474
2.2,3,1,1,4550,6,0.6,4600,92,8,77,7680,0,1.6516,0,0.00015008
2.2,4,1,0,5250,9,0.1,7350,28,2,94,1472,0,1.0755,0,4.2612e-05
2.2,10,0,0,5650,2,0.6,2000,142,6,93,2560,0,1.6693,0,2.602e-05
2.2,4,0,0,6100,7,0.8,7600,142,3,54,2816,0,4.2229,0,4.1905e-05
2.2,10,1,1,1750,8,0.5,5750,54,4,57,1408,3.8589e-17,1.3903,0,0.00012624
2.2,1,0,1,2750,4,0,5400,149,6,53,4352,0,2.4371,0,0.0002215
2.2,1,0,1,2600,7,0.3,4450,31,10,59,3648,3.1812e-17,2.4396,0,0.00022171
2.2,7,1,1,4300,4,0.1,1200,11,7,67,3072,0,1.4548,0,0.0001321
2.2,7,0,1,2750,3,0.6,4650,101,2,75,3072,0,1.5014,0,0.0001363
2.2,5,0,0,9700,10,0.1,1800,200,7,26,128,0,1.9945,0,3.5616e-05
2.2,7,1,1,7900,5,0.8,2450,557,5,79,256,0,1.4478,0,0.00013151
2.2,1,1,1,10000,10,0,7000,530,6,3,3200,0,2.4029,0,0.00021841
2.2,8,0,1,9400,7,0.5,5900,359,6,55,1728,0,1.4716,0,0.00013358
2.2,6,0,0,850,7,0.4,6250,17,3,69,4160,0,0.89256,0,3.3949e-05
2.2,9,1,0,7100,10,0,550,18,10,68,320,0,0.67238,0,2.8009e-05
2.2,6,1,1,3100,7,0.5,4950,416,6,29,192,0,1.4683,0,0.00013337
2.2,9,0,1,6900,10,0.7,9350,10,10,82,1856,0,1.4674,0,0.00013318
2.2,5,1,0,4700,8,0.3,850,614,3,92,320,0,1.956,0,3.5998e-05
2.2,4,0,1,6500,4,0,2450,505,3,30,192,6.45731604995e-17,45035997.8902,0,-5003.99943906
2.2,8,0,0,6150,1,0.8,5500,614,2,86,3968,0,0.65343,0,2.8562e-05
2.2,1,0,1,5050,4,0.3,9900,585,10,79,256,0,2.3398,0,0.00023208
2.2,7,1,0,7250,8,0.3,5800,135,7,72,256,0,3.7154,0,3.1518e-05
2.2,5,0,0,8300,5,1,7600,10,8,11,704,0,5.6905,0,3.5644e-05
2.2,4,0,0,5550,4,0.3,6750,21,4,88,3648,0,1.2355,0,4.2859e-05
2.2,1,0,1,1100,3,1,2150,15,8,2,1536,0,2.5054,0,0.00022913
2.2,5,1,1,2100,1,0.7,8800,458,3,15,704,3.9519e-17,1.4968,0,0.00013598
2.2,3,1,0,9500,6,0.6,9800,96,1,28,1280,4.8464623907e-17,8444252.4816,0,938.24997212
2.2,4,1,1,3400,10,0.7,950,210,4,74,8000,0,1.5695,0,0.00014246
2.2,5,0,0,4000,10,0.5,8450,746,7,98,704,0,3.4031,0,3.5576e-05
2.2,8,0,0,7450,6,0.5,1700,35,3,64,256,0,5.0749,0,2.8684e-05
2.2,10,0,1,9350,2,1,2750,255,2,87,192,0,1.4421,0,0.00013095
2.2,6,1,1,5050,5,0.6,1300,62,4,31,3200,0,1.4693,0,0.00013348
2.2,9,0,1,2250,1,0.7,4450,123,1,12,2816,4.45604768384e-17,12666375.4137,0,1407.37501623
2.2,4,0,0,1150,5,0,6250,135,4,31,1088,0,0.49284,0,4.1926e-05
2.2,8,0,0,3450,4,0.6,9250,65,8,89,320,0,2.1312,0,2.8688e-05
2.2,9,1,1,1750,5,0.2,7300,26,4,32,7360,0,1.4129,0,0.00012832
2.2,9,1,0,2450,7,0.6,8500,907,5,80,320,5.668121766e-17,6333189.7028,0,703.68746972
2.2,9,0,0,3100,10,0.1,4900,614,9,9,384,0,1.2782,0,2.7717e-05
2.2,3,1,1,950,3,0.3,6800,27,9,25,1984,0,1.6487,0,0.00014985
2.2,4,1,0,5400,4,0.2,2300,9,3,4,1792,0,0.96492,0,4.2434e-05
2.2,3,1,1,9500,2,0.7,7600,11,10,68,128,0,1.6481,0,0.00014979
2.2,5,1,1,2400,5,0.6,7800,823,8,60,448,0,1.4968,0,0.00013597
2.2,5,1,0,4500,9,0.1,6200,38,8,70,384,0,1.0452,0,3.6038e-05
2.2,1,1,0,5950,1,1,3500,17,1,97,256,0,1.4085,0,0.00012635
2.2,3,0,1,6600,3,1,8100,87,8,100,192,0,1.6955,0,0.00015408
2.2,5,1,0,550,4,0.4,8900,9,5,75,320,4.4484e-17,0.50865,0,3.6081e-05
2.2,9,0,1,2600,5,0.9,5200,585,7,95,192,0,1.4611,0,0.00013268
2.2,8,1,0,4900,10,1,1800,68,10,97,8384,0,10.7407,0,2.94751e-05
2.2,10,1,0,1650,4,0,10000,87,7,18,1536,4.11729942844e-17,56294995.7257,0,-6254.99945631
2.2,4,0,1,9000,6,0.3,2100,9,1,79,4928,4.4476e-17,1.6314,0,0.00014792
2.2,6,0,1,2550,10,0.9,6700,18,6,82,6464,0,1.5382,0,0.00013978
2.2,9,0,1,9450,4,0.1,2850,44,10,18,640,0,1.4612,0,0.00013272
2.2,2,0,0,6500,9,0.2,9600,220,7,62,704,0,1.4867,0,6.841e-05
2.2,4,1,1,9300,7,0.9,600,310,2,57,3456,0,1.5683,0,0.00014241
2.2,1,0,0,9500,1,0.9,8600,106,10,26,384,0,1.2766,0,0.0001301
2.2,6,0,1,4400,4,1,950,14,3,71,2432,8.0831e-17,1.5253,0,0.00013852
2.2,6,0,0,9700,1,0.3,1750,9,6,43,3200,0,0.76543,0,3.3438e-05
2.2,7,0,0,7100,6,0.8,600,21,4,67,128,0,6.4502,0,3.1296e-05
2.2,9,1,0,8500,3,0.5,2550,377,9,57,9600,0,2.9565,0,2.8096e-05
2.2,10,0,0,3200,7,1,8250,14,6,19,3776,0,6.769,0,2.6188e-05
2.2,10,1,0,7500,4,0,4050,645,4,20,640,0,0.71605,0,2.6133e-05
2.2,9,1,1,8100,5,1,8550,46,8,59,1280,0,1.4097,0,0.00012801
2.2,9,1,1,9300,10,1,2800,19,8,74,6464,0,1.4251,0,0.00012951
2.2,4,0,0,4250,3,0.4,3450,326,1,64,2048,0,0.98801,0,4.1901e-05
2.2,7,1,0,9200,5,1,9900,220,10,36,768,4.4598994898e-17,4925820.2347,0,547.31248776
2.2,5,1,0,4200,3,1,8450,62,1,9,6720,2.96562001879e-17,28147499.402,0,3127.49977724
2.2,5,0,1,8000,10,0.2,8850,49,3,15,2368,0,1.5478,0,0.00014064
2.2,1,0,1,3500,5,0.3,7900,87,4,60,5632,0,2.4388,0,0.00022161
2.2,1,1,1,1450,9,0.2,2200,35,2,41,256,0,2.4031,0,0.00021844
2.2,3,0,1,9850,5,0.2,7450,9,7,29,3328,0,1.6991,0,0.00015435
2.2,8,0,1,6650,5,0.5,550,436,7,88,1856,0,1.4719,0,0.00013361
2.2,6,0,1,5900,5,0.7,1250,711,3,52,320,0,1.5193,0,0.00013807
2.2,9,1,0,7100,7,0.2,7200,15,10,9,5184,4.4725e-17,2.8889,0,2.8115e-05
2.2,6,0,1,8800,7,0.1,9350,614,6,73,640,0,1.5193,0,0.00013807
2.2,7,1,0,1650,3,0,2200,268,10,60,384,0,0.40004,0,3.3012e-05
2.2,7,1,0,4600,8,0.2,4300,25,9,1,192,6.06657390594e-17,78812995.3125,0,-8756.99924391
2.2,5,0,0,2700,8,0.4,3050,38,8,47,4352,5.0589e-17,1.6414,0,3.5905e-05
2.2,1,1,0,550,4,0.5,4600,79,8,54,768,0,1.4669,0,0.00013365
2.2,8,0,1,8900,9,1,4800,12,3,22,832,4.4624e-17,1.4716,0,0.0001337
2.2,3,1,1,5450,5,1,1400,44,3,17,1600,0,1.6481,0,0.00014979
