Topology,car_cache,ec2_vcpus,ec2_memorylevel,ec2_instances,latency,cost,reliability,scalability
3,7,2,1,40,0.011417,0.18891,0,1.7155e-05
3,7,2,2,4,0.011611,0.18891,0,1.7155e-05
3,1,4,3,49,0.012111,0.22032,0,2.0013e-05
3,8,14,3,62,0.015833,0.17908,0,1.6262e-05
3,10,4,2,30,0.012111,0.17634,0,1.6011e-05
3,9,4,2,66,0.012111,0.18366,0,1.6679e-05
3,1,4,3,86,0.012111,0.22032,0,2.0013e-05
3,8,8,1,84,0.012667,0.17908,0,1.6262e-05
3,9,2,3,92,0.011611,0.18366,0,1.6679e-05
3,4,2,2,71,0.011611,0.19282,0,1.7513e-05
3,10,2,1,27,0.011417,0.17633,0,1.6012e-05
3,2,2,1,15,0.011417,0.22032,0,2.0013e-05
3,9,2,3,34,0.011611,0.18366,0,1.6679e-05
3,9,14,1,73,0.013056,0.18366,0,1.6679e-05
3,10,2,2,91,0.011611,0.17633,0,1.6012e-05
3,5,2,1,47,0.011417,0.17632,0,1.6013e-05
3,4,2,2,8,0.011611,0.19282,0,1.7513e-05
3,4,16,2,48,0.015833,0.19282,0,1.7513e-05
3,6,12,2,95,0.013889,0.18366,0,1.6679e-05
3,10,8,1,2,0.012667,0.17633,0,1.6012e-05
3,10,4,1,23,0.011889,0.17633,0,1.6012e-05
3,8,4,3,25,0.012111,0.17908,0,1.6262e-05
3,8,4,1,86,0.011889,0.17908,0,1.6262e-05
3,6,12,1,92,0.013056,0.18366,0,1.6679e-05
3,7,2,1,44,0.011417,0.18891,0,1.7155e-05
3,6,10,1,53,0.012667,0.18366,0,1.6679e-05
3,3,10,3,58,0.013889,0.18365,0,1.668e-05
3,10,2,3,4,0.011611,0.17634,0,1.6011e-05
3,4,2,1,15,0.011417,0.19282,0,1.7513e-05
3,2,14,3,84,0.015833,0.22032,0,2.0013e-05
3,8,8,3,64,0.013056,0.17908,0,1.6262e-05
3,2,10,3,29,0.013889,0.22032,0,2.0013e-05
3,8,10,1,23,0.012667,0.17908,0,1.6262e-05
3,3,8,3,13,0.013056,0.18365,0,1.668e-05
3,8,2,3,4,0.011611,0.17908,0,1.6262e-05
3,9,2,2,80,0.011611,0.18367,0,1.6678e-05
3,10,12,2,32,0.013889,0.17633,0,1.6012e-05
3,1,4,1,19,0.011889,0.22032,0,2.0013e-05
3,9,2,1,78,0.011417,0.18366,0,1.6679e-05
3,4,6,1,87,0.012111,0.19283,0,1.7513e-05
3,10,2,2,67,0.011611,0.17633,0,1.6012e-05
3,2,16,1,55,0.013889,0.22032,0,2.0013e-05
3,1,10,2,53,0.013056,0.22032,0,2.0013e-05
3,2,10,3,84,0.013889,0.22032,0,2.0013e-05
3,7,2,3,58,0.011611,0.18891,0,1.7155e-05
3,7,16,2,42,0.015833,0.18891,0,1.7155e-05
3,1,16,2,32,0.015833,0.22032,0,2.0013e-05
3,8,2,1,33,0.011417,0.17908,0,1.6263e-05
3,7,8,2,10,0.013056,0.18891,0,1.7155e-05
3,7,2,3,39,0.011611,0.18891,0,1.7155e-05
3,3,12,3,97,0.013889,0.18365,0,1.668e-05
3,8,4,2,53,0.012111,0.17908,0,1.6263e-05
3,5,2,3,1,0.011776,0.17632,0,1.6031e-05
3,6,10,1,38,0.012667,0.18366,0,1.6679e-05
3,7,2,2,30,0.011611,0.18891,0,1.7155e-05
3,8,14,3,3,0.015833,0.17908,0,1.6263e-05
3,10,4,2,82,0.012111,0.17633,0,1.6012e-05
3,6,2,3,81,0.011611,0.18367,0,1.6679e-05
3,8,6,2,36,0.012667,0.17908,0,1.6262e-05
3,8,14,3,88,0.015833,0.17908,0,1.6263e-05
3,10,12,2,94,0.013889,0.17633,0,1.6012e-05
3,9,4,2,53,0.012111,0.18366,0,1.6679e-05
3,8,2,1,75,0.011417,0.17908,0,1.6262e-05
3,5,6,2,100,0.012667,0.17633,0,1.6013e-05
3,5,2,2,36,0.011611,0.17633,0,1.6012e-05
3,3,8,2,10,0.013056,0.18365,0,1.6679e-05
3,4,8,1,33,0.012667,0.19282,0,1.7513e-05
3,8,2,1,93,0.011417,0.17908,0,1.6262e-05
3,6,2,1,32,0.011417,0.18366,0,1.6679e-05
3,9,8,2,7,0.013056,0.18366,0,1.6679e-05
3,1,4,2,4,0.013611,0.22032,0,2.018e-05
3,7,8,3,64,0.013056,0.18891,0,1.7155e-05
3,5,2,2,90,0.011611,0.17632,0,1.6013e-05
3,7,14,3,79,0.015833,0.18891,0,1.7155e-05
3,5,2,1,82,0.011417,0.17633,0,1.6013e-05
3,6,2,2,24,0.011611,0.18367,0,1.6679e-05
3,4,8,2,62,0.013056,0.19283,0,1.7513e-05
3,3,2,2,6,0.011611,0.18365,0,1.6679e-05
3,5,4,2,8,0.012111,0.17632,0,1.6013e-05
3,9,2,2,11,0.011611,0.18367,0,1.6678e-05
3,4,2,2,49,0.011611,0.19283,0,1.7513e-05
3,5,14,3,16,0.015833,0.17632,0,1.6013e-05
3,6,8,1,13,0.012667,0.18366,0,1.6679e-05
3,6,8,2,10,0.013056,0.18367,0,1.6679e-05
3,7,4,1,77,0.011889,0.18891,0,1.7155e-05
3,4,2,3,71,0.011611,0.19282,0,1.7513e-05
3,4,4,1,87,0.011889,0.19283,0,1.7513e-05
3,9,14,3,81,0.015833,0.18367,0,1.6678e-05
3,1,4,1,1,0.016579,0.22032,0,2.0486e-05
3,4,2,2,53,0.011611,0.19282,0,1.7513e-05
3,9,4,2,59,0.012111,0.18366,0,1.6679e-05
3,10,2,1,17,0.011417,0.17634,0,1.6011e-05
3,10,16,1,96,0.013889,0.17633,0,1.6012e-05
3,8,14,1,64,0.013056,0.17908,0,1.6262e-05
3,7,6,3,61,0.012667,0.18891,0,1.7155e-05
3,6,12,2,3,0.013889,0.18366,0,1.6679e-05
3,5,4,3,65,0.012111,0.17632,0,1.6013e-05
3,3,2,2,1,0.012401,0.18365,0,1.6768e-05
3,2,8,2,24,0.013056,0.22032,0,2.0013e-05
3,5,4,3,99,0.012111,0.17633,0,1.6013e-05
3,8,10,1,20,0.012667,0.17908,0,1.6263e-05
3,8,4,2,49,0.012111,0.17908,0,1.6262e-05
3,9,8,1,48,0.012667,0.18367,0,1.6678e-05
3,9,14,3,95,0.015833,0.18366,0,1.6679e-05
3,2,2,2,41,0.011611,0.22032,0,2.0013e-05
3,3,2,1,73,0.011417,0.18365,0,1.668e-05
3,8,2,2,98,0.011611,0.17908,0,1.6262e-05
3,9,16,2,11,0.015833,0.18367,0,1.6678e-05
3,10,2,1,46,0.011417,0.17633,0,1.6012e-05
3,2,2,3,21,0.011611,0.22032,0,2.0013e-05
3,1,2,1,34,0.011417,0.22032,0,2.0013e-05
3,4,2,3,60,0.011611,0.19282,0,1.7513e-05
3,8,8,1,77,0.012667,0.17908,0,1.6262e-05
3,10,2,1,59,0.011417,0.17633,0,1.6012e-05
3,10,16,1,35,0.013889,0.17633,0,1.6012e-05
3,5,12,2,93,0.013889,0.17633,0,1.6013e-05
3,1,2,1,14,0.013403,0.22032,0,2.0234e-05
3,2,2,2,73,0.011611,0.22032,0,2.0013e-05
3,9,2,3,69,0.011611,0.18367,0,1.6678e-05
3,6,14,2,64,0.013889,0.18366,0,1.6679e-05
3,5,6,1,93,0.012111,0.17633,0,1.6013e-05
3,4,10,3,89,0.013889,0.19282,0,1.7513e-05
3,6,8,1,8,0.012667,0.18366,0,1.6679e-05
3,6,2,1,24,0.011417,0.18367,0,1.6679e-05
3,3,2,1,57,0.011417,0.18365,0,1.668e-05
3,6,8,1,15,0.012667,0.18366,0,1.6679e-05
3,2,14,1,21,0.013056,0.22032,0,2.0013e-05
3,7,4,3,29,0.012111,0.18891,0,1.7155e-05
3,9,2,3,28,0.011611,0.18366,0,1.6679e-05
3,6,6,3,49,0.012667,0.18367,0,1.6679e-05
3,2,2,2,61,0.011611,0.22032,0,2.0013e-05
3,6,4,1,54,0.011889,0.18366,0,1.6679e-05
3,8,4,3,95,0.012111,0.17908,0,1.6262e-05
3,8,2,3,33,0.011611,0.17908,0,1.6263e-05
3,9,8,3,8,0.013056,0.18366,0,1.6679e-05
3,7,4,3,32,0.012111,0.18891,0,1.7155e-05
3,9,2,3,58,0.011611,0.18366,0,1.6679e-05
3,6,6,3,68,0.012667,0.18367,0,1.6679e-05
3,9,2,2,93,0.011611,0.18367,0,1.6678e-05
3,3,10,2,23,0.013056,0.18365,0,1.6679e-05
3,1,4,2,70,0.012111,0.22032,0,2.0013e-05
3,1,8,2,57,0.013056,0.22032,0,2.0013e-05
3,10,2,2,64,0.011611,0.17633,0,1.6012e-05
3,2,8,3,2,0.013056,0.22032,0,2.0013e-05
3,9,14,2,74,0.013889,0.18367,0,1.6678e-05
3,4,2,3,62,0.011611,0.19283,0,1.7513e-05
3,1,14,2,49,0.013889,0.22032,0,2.0013e-05
3,2,2,2,66,0.011611,0.22032,0,2.0013e-05
3,9,4,2,2,0.012111,0.18366,0,1.6679e-05
3,10,2,1,45,0.011417,0.17633,0,1.6012e-05
3,3,6,2,73,0.012667,0.18365,0,1.668e-05
3,2,2,3,95,0.011611,0.22032,0,2.0013e-05
3,7,2,1,30,0.011417,0.18891,0,1.7155e-05
3,7,6,1,42,0.012111,0.18891,0,1.7155e-05
3,8,2,2,78,0.011611,0.17908,0,1.6262e-05
3,5,2,1,9,0.011417,0.17632,0,1.6013e-05
3,1,2,2,66,0.011611,0.22032,0,2.0013e-05
3,2,8,3,16,0.013056,0.22032,0,2.0013e-05
3,1,2,1,71,0.011417,0.22032,0,2.0013e-05
3,10,2,2,82,0.011611,0.17633,0,1.6012e-05
3,10,10,1,83,0.012667,0.17633,0,1.6012e-05
3,10,8,1,72,0.012667,0.17633,0,1.6012e-05
3,2,2,1,9,0.012639,0.22032,0,2.0149e-05
3,3,2,1,96,0.011417,0.18365,0,1.668e-05
3,4,2,3,41,0.011611,0.19282,0,1.7513e-05
3,3,4,2,18,0.012111,0.18365,0,1.6679e-05
3,9,8,1,9,0.012667,0.18366,0,1.6679e-05
3,2,16,2,27,0.015833,0.22032,0,2.0013e-05
3,3,8,2,73,0.013056,0.18365,0,1.668e-05
3,8,16,1,48,0.013889,0.17908,0,1.6262e-05
3,3,8,2,24,0.013056,0.18365,0,1.6679e-05
3,5,2,3,88,0.011611,0.17633,0,1.6013e-05
3,10,2,2,88,0.011611,0.17633,0,1.6012e-05
3,10,2,3,99,0.011611,0.17633,0,1.6012e-05
3,8,10,2,67,0.013056,0.17908,0,1.6262e-05
3,7,10,3,82,0.013889,0.18891,0,1.7155e-05
3,9,14,2,62,0.013889,0.18367,0,1.6678e-05
3,3,6,1,70,0.012111,0.18365,0,1.668e-05
3,8,4,1,6,0.011889,0.17908,0,1.6262e-05
3,5,2,3,66,0.011611,0.17632,0,1.6013e-05
3,10,8,1,98,0.012667,0.17634,0,1.6011e-05
3,6,4,3,43,0.012111,0.18367,0,1.6679e-05
3,10,2,2,57,0.011611,0.17633,0,1.6012e-05
3,3,12,2,35,0.013889,0.18365,0,1.668e-05
3,3,2,2,98,0.011611,0.18365,0,1.668e-05
3,1,8,1,6,0.016556,0.22032,0,2.0445e-05
3,5,16,2,82,0.015833,0.17633,0,1.6013e-05
3,5,10,1,56,0.012667,0.17633,0,1.6012e-05
3,10,12,1,37,0.013056,0.17634,0,1.6011e-05
3,5,2,2,31,0.011611,0.17633,0,1.6012e-05
3,1,4,2,81,0.012111,0.22032,0,2.0013e-05
3,6,2,2,48,0.011611,0.18367,0,1.6679e-05
3,4,4,1,80,0.011889,0.19282,0,1.7513e-05
3,3,2,2,56,0.011611,0.18365,0,1.6679e-05
3,4,4,2,6,0.012111,0.19283,0,1.7513e-05
3,2,2,2,99,0.011611,0.22032,0,2.0013e-05
3,9,2,1,92,0.011417,0.18366,0,1.6679e-05
3,3,6,1,14,0.012111,0.18365,0,1.668e-05
3,1,4,1,25,0.011889,0.22032,0,2.0013e-05
3,10,2,2,60,0.011611,0.17633,0,1.6012e-05
3,5,2,1,22,0.011417,0.17632,0,1.6013e-05
3,3,2,3,52,0.011611,0.18365,0,1.668e-05
3,2,6,3,46,0.012667,0.22032,0,2.0013e-05
3,7,12,1,62,0.013056,0.18891,0,1.7155e-05
3,6,2,3,39,0.011611,0.18366,0,1.6679e-05
3,9,12,2,70,0.013889,0.18366,0,1.6679e-05
3,10,2,3,40,0.011611,0.17633,0,1.6012e-05
3,8,8,1,59,0.012667,0.17908,0,1.6263e-05
3,5,6,1,80,0.012111,0.17633,0,1.6013e-05
3,1,6,2,48,0.012667,0.22032,0,2.0013e-05
3,9,8,1,64,0.012667,0.18366,0,1.6679e-05
3,8,2,3,79,0.011611,0.17908,0,1.6262e-05
3,3,2,3,76,0.011611,0.18365,0,1.668e-05
3,4,10,2,11,0.013056,0.19283,0,1.7513e-05
3,8,2,3,23,0.011611,0.17908,0,1.6262e-05
3,7,6,2,18,0.012667,0.18891,0,1.7155e-05
3,10,6,1,20,0.012111,0.17633,0,1.6012e-05
3,6,12,3,68,0.013889,0.18367,0,1.6679e-05
3,9,8,2,34,0.013056,0.18366,0,1.6679e-05
3,5,2,1,75,0.011417,0.17633,0,1.6013e-05
3,1,4,3,95,0.012111,0.22032,0,2.0013e-05
3,4,2,1,82,0.011417,0.19282,0,1.7513e-05
3,7,4,2,91,0.012111,0.18891,0,1.7155e-05
3,10,2,1,28,0.011417,0.17633,0,1.6012e-05
3,6,2,2,88,0.011611,0.18367,0,1.6679e-05
3,1,14,3,10,0.015833,0.22032,0,2.0013e-05
3,9,4,3,20,0.012111,0.18366,0,1.6679e-05
3,8,6,3,4,0.012667,0.17908,0,1.6262e-05
3,9,2,1,8,0.011417,0.18366,0,1.6679e-05
3,7,2,3,99,0.011611,0.18891,0,1.7155e-05
3,4,2,3,41,0.011611,0.19282,0,1.7513e-05
3,1,10,1,42,0.012667,0.22032,0,2.0013e-05
3,2,2,2,57,0.011611,0.22032,0,2.0013e-05
3,2,8,1,25,0.012667,0.22032,0,2.0013e-05
3,4,10,3,41,0.013889,0.19282,0,1.7513e-05
3,5,4,1,74,0.011889,0.17633,0,1.6013e-05
3,6,8,1,28,0.012667,0.18366,0,1.6679e-05
3,7,12,2,19,0.013889,0.18891,0,1.7155e-05
3,8,4,2,9,0.012111,0.17908,0,1.6263e-05
3,6,6,3,83,0.012667,0.18366,0,1.6679e-05
3,6,2,3,10,0.011611,0.18367,0,1.6679e-05
3,3,14,2,25,0.013889,0.18365,0,1.6679e-05
3,5,4,1,64,0.011889,0.17633,0,1.6013e-05
3,3,6,1,78,0.012111,0.18365,0,1.668e-05
3,9,4,2,23,0.012111,0.18367,0,1.6678e-05
3,3,6,2,57,0.012667,0.18365,0,1.668e-05
3,3,2,2,26,0.011611,0.18365,0,1.668e-05
3,7,2,2,14,0.011611,0.18891,0,1.7155e-05
3,5,2,1,86,0.011417,0.17633,0,1.6013e-05
3,6,4,1,85,0.011889,0.18366,0,1.6679e-05
3,7,8,1,11,0.012667,0.18891,0,1.7155e-05
3,6,10,2,75,0.013056,0.18367,0,1.6679e-05
3,2,2,3,66,0.011611,0.22032,0,2.0013e-05
3,9,4,2,83,0.012111,0.18366,0,1.6679e-05
3,3,2,2,61,0.011611,0.18365,0,1.6679e-05
3,1,12,1,45,0.013056,0.22032,0,2.0013e-05
3,2,10,2,34,0.013056,0.22032,0,2.0013e-05
3,3,4,2,86,0.012111,0.18365,0,1.6679e-05
3,4,16,2,50,0.015833,0.19282,0,1.7513e-05
3,8,2,3,69,0.011611,0.17908,0,1.6262e-05
3,2,6,3,58,0.012667,0.22032,0,2.0013e-05
3,6,2,3,75,0.011611,0.18367,0,1.6679e-05
3,3,2,2,84,0.011611,0.18365,0,1.668e-05
3,3,2,1,100,0.011417,0.18365,0,1.6679e-05
3,1,16,2,41,0.015833,0.22032,0,2.0013e-05
3,8,2,1,63,0.011417,0.17908,0,1.6262e-05
3,9,2,2,60,0.011611,0.18366,0,1.6679e-05
3,1,8,2,92,0.013056,0.22032,0,2.0013e-05
3,7,4,3,8,0.012111,0.18891,0,1.7155e-05
3,1,2,2,51,0.011611,0.22032,0,2.0013e-05
3,2,2,1,38,0.011417,0.22032,0,2.0013e-05
3,4,4,3,38,0.012111,0.19282,0,1.7513e-05
3,1,6,3,49,0.012667,0.22032,0,2.0013e-05
3,2,8,2,38,0.013056,0.22032,0,2.0013e-05
3,2,2,2,91,0.011611,0.22032,0,2.0013e-05
3,4,14,3,99,0.015833,0.19282,0,1.7513e-05
3,5,2,3,1,0.011776,0.17632,0,1.6031e-05
3,8,2,3,46,0.011611,0.17908,0,1.6263e-05
3,4,6,3,67,0.012667,0.19282,0,1.7513e-05
3,7,4,1,69,0.011889,0.18891,0,1.7155e-05
3,2,10,2,69,0.013056,0.22032,0,2.0013e-05
3,8,4,2,41,0.012111,0.17908,0,1.6263e-05
3,4,2,3,66,0.011611,0.19282,0,1.7513e-05
3,5,6,1,82,0.012111,0.17633,0,1.6013e-05
3,6,14,3,70,0.015833,0.18366,0,1.6679e-05
3,8,4,3,70,0.012111,0.17908,0,1.6262e-05
3,8,2,2,100,0.011611,0.17908,0,1.6262e-05
3,4,2,3,85,0.011611,0.19282,0,1.7513e-05
3,7,4,1,93,0.011889,0.18891,0,1.7155e-05
3,1,2,3,80,0.011611,0.22032,0,2.0013e-05
3,3,10,3,11,0.013889,0.18365,0,1.6679e-05
3,2,4,3,47,0.012111,0.22032,0,2.0013e-05
3,6,16,1,28,0.013889,0.18366,0,1.6679e-05
3,4,2,1,50,0.011417,0.19282,0,1.7513e-05
3,4,2,1,2,0.011741,0.19282,0,1.7549e-05
3,4,4,3,34,0.012111,0.19282,0,1.7513e-05
3,9,12,1,70,0.013056,0.18366,0,1.6679e-05
3,10,12,2,12,0.013889,0.17634,0,1.6011e-05
3,2,2,1,50,0.011417,0.22032,0,2.0013e-05
3,1,8,3,43,0.013056,0.22032,0,2.0013e-05
3,5,6,1,67,0.012111,0.17633,0,1.6013e-05
3,2,2,1,37,0.011417,0.22032,0,2.0013e-05
3,2,2,1,90,0.011417,0.22032,0,2.0013e-05
3,8,4,2,2,0.012111,0.17908,0,1.6263e-05
3,3,2,3,55,0.011611,0.18365,0,1.6679e-05
3,10,14,3,53,0.015833,0.17633,0,1.6012e-05
3,2,2,1,89,0.011417,0.22032,0,2.0013e-05
3,3,2,1,36,0.011417,0.18365,0,1.6679e-05
3,8,10,2,72,0.013056,0.17908,0,1.6263e-05
3,3,4,3,93,0.012111,0.18365,0,1.6679e-05
3,7,4,1,96,0.011889,0.18891,0,1.7155e-05
3,4,2,3,20,0.011611,0.19282,0,1.7513e-05
3,3,2,2,49,0.011611,0.18365,0,1.6679e-05
3,8,12,2,94,0.013889,0.17908,0,1.6263e-05
3,8,4,2,64,0.012111,0.17908,0,1.6262e-05
3,7,12,3,34,0.013889,0.18891,0,1.7155e-05
3,9,4,3,41,0.012111,0.18366,0,1.6679e-05
3,9,6,2,74,0.012667,0.18367,0,1.6678e-05
3,1,2,3,72,0.011611,0.22032,0,2.0013e-05
3,9,2,2,67,0.011611,0.18367,0,1.6678e-05
3,1,8,3,49,0.013056,0.22032,0,2.0013e-05
3,4,14,1,10,0.013056,0.19283,0,1.7513e-05
3,6,2,3,96,0.011611,0.18366,0,1.6679e-05
3,3,2,1,49,0.011417,0.18365,0,1.6679e-05
3,3,2,1,47,0.011417,0.18365,0,1.668e-05
3,7,2,2,22,0.011611,0.18891,0,1.7155e-05
3,9,4,3,36,0.012111,0.18367,0,1.6678e-05
3,10,10,3,17,0.013889,0.17634,0,1.6011e-05
3,4,8,3,99,0.013056,0.19282,0,1.7513e-05
3,2,12,3,71,0.013889,0.22032,0,2.0013e-05
3,5,2,3,12,0.011611,0.17633,0,1.6012e-05
3,3,4,1,33,0.011889,0.18365,0,1.668e-05
3,5,2,1,64,0.011417,0.17633,0,1.6013e-05
3,10,10,2,21,0.013056,0.17633,0,1.6012e-05
3,3,4,1,97,0.011889,0.18365,0,1.668e-05
3,3,4,3,41,0.012111,0.18365,0,1.668e-05
3,3,2,1,97,0.011417,0.18365,0,1.668e-05
3,6,2,1,33,0.011417,0.18366,0,1.6679e-05
3,4,4,2,87,0.012111,0.19283,0,1.7513e-05
3,3,4,2,19,0.012111,0.18365,0,1.668e-05
3,2,16,3,65,0.016667,0.22032,0,2.0013e-05
3,6,2,2,24,0.011611,0.18367,0,1.6679e-05
3,6,12,3,47,0.013889,0.18366,0,1.6679e-05
3,2,4,3,35,0.012111,0.22032,0,2.0013e-05
3,2,4,1,87,0.011889,0.22032,0,2.0013e-05
3,3,6,2,66,0.012667,0.18365,0,1.668e-05
3,5,8,2,72,0.013056,0.17632,0,1.6013e-05
3,5,4,2,10,0.012111,0.17633,0,1.6012e-05
3,1,6,3,17,0.012667,0.22032,0,2.0013e-05
3,3,12,2,81,0.013889,0.18365,0,1.6679e-05
3,5,2,2,63,0.011611,0.17633,0,1.6013e-05
3,6,2,1,47,0.011417,0.18366,0,1.6679e-05
3,5,14,1,75,0.013056,0.17633,0,1.6013e-05
3,7,6,1,24,0.012111,0.18891,0,1.7155e-05
3,9,2,3,40,0.011611,0.18366,0,1.6679e-05
3,4,2,2,15,0.011611,0.19282,0,1.7513e-05
3,4,2,1,47,0.011417,0.19282,0,1.7513e-05
3,7,4,3,74,0.012111,0.18891,0,1.7155e-05
3,10,6,1,75,0.012111,0.17633,0,1.6012e-05
3,1,4,3,90,0.012111,0.22032,0,2.0013e-05
3,6,6,2,34,0.012667,0.18366,0,1.6679e-05
3,1,10,2,96,0.013056,0.22032,0,2.0013e-05
3,6,2,1,9,0.011417,0.18366,0,1.6679e-05
3,7,8,1,43,0.012667,0.18891,0,1.7155e-05
3,7,14,3,36,0.015833,0.18891,0,1.7155e-05
3,5,2,1,15,0.011417,0.17632,0,1.6013e-05
3,2,2,3,32,0.011611,0.22032,0,2.0013e-05
3,6,2,2,98,0.011611,0.18366,0,1.6679e-05
3,1,2,1,28,0.011417,0.22032,0,2.0013e-05
3,9,2,1,17,0.011417,0.18367,0,1.6678e-05
3,4,2,1,28,0.011417,0.19282,0,1.7513e-05
3,3,2,3,71,0.011611,0.18365,0,1.668e-05
3,8,2,1,31,0.011417,0.17908,0,1.6262e-05
3,9,4,1,57,0.011889,0.18366,0,1.6679e-05
3,8,8,3,76,0.013056,0.17908,0,1.6262e-05
3,5,2,3,100,0.011611,0.17633,0,1.6013e-05
3,8,6,3,48,0.012667,0.17908,0,1.6262e-05
3,6,2,3,47,0.011611,0.18366,0,1.6679e-05
3,6,2,1,55,0.011417,0.18367,0,1.6679e-05
3,3,6,3,89,0.012667,0.18365,0,1.668e-05
3,9,8,3,68,0.013056,0.18367,0,1.6678e-05
3,6,4,3,34,0.012111,0.18366,0,1.6679e-05
3,2,16,3,52,0.016667,0.22032,0,2.0013e-05
3,1,12,2,55,0.013889,0.22032,0,2.0013e-05
3,1,2,2,18,0.011611,0.22032,0,2.0013e-05
3,4,2,2,87,0.011611,0.19283,0,1.7513e-05
3,7,8,1,59,0.012667,0.18891,0,1.7155e-05
3,6,14,3,76,0.015833,0.18366,0,1.6679e-05
3,3,8,1,37,0.012667,0.18365,0,1.6679e-05
3,1,2,1,25,0.01303,0.22032,0,2.0192e-05
3,7,2,1,20,0.011417,0.18891,0,1.7155e-05
3,8,8,2,86,0.013056,0.17908,0,1.6262e-05
3,2,14,1,13,0.013056,0.22032,0,2.0013e-05
3,7,12,3,96,0.013889,0.18891,0,1.7155e-05
3,6,2,3,78,0.011611,0.18366,0,1.6679e-05
3,8,8,3,1,0.013056,0.17908,0,1.6263e-05
3,9,2,3,16,0.011611,0.18366,0,1.6679e-05
3,8,2,1,39,0.011417,0.17908,0,1.6262e-05
3,5,2,1,72,0.011417,0.17632,0,1.6013e-05
3,4,2,1,97,0.011417,0.19282,0,1.7513e-05
3,7,10,2,86,0.013056,0.18891,0,1.7155e-05
3,9,2,3,33,0.011611,0.18366,0,1.6679e-05
3,3,2,3,54,0.011611,0.18365,0,1.668e-05
3,5,4,3,73,0.012111,0.17633,0,1.6013e-05
3,6,2,1,9,0.011417,0.18366,0,1.6679e-05
3,2,8,1,86,0.012667,0.22032,0,2.0013e-05
3,2,2,1,88,0.011417,0.22032,0,2.0013e-05
3,1,10,1,4,0.015,0.22032,0,2.0272e-05
3,3,6,1,12,0.012111,0.18365,0,1.6679e-05
3,1,4,3,13,0.012111,0.22032,0,2.0013e-05
3,8,2,1,17,0.011417,0.17908,0,1.6262e-05
3,9,4,3,31,0.012111,0.18367,0,1.6678e-05
3,3,2,3,86,0.011611,0.18365,0,1.6679e-05
3,6,2,2,99,0.011611,0.18367,0,1.6679e-05
3,7,10,1,38,0.012667,0.18891,0,1.7155e-05
3,1,14,3,74,0.015833,0.22032,0,2.0013e-05
3,6,8,3,31,0.013056,0.18367,0,1.6679e-05
3,3,2,3,17,0.011611,0.18365,0,1.6679e-05
3,3,4,2,11,0.012111,0.18365,0,1.6679e-05
3,8,2,3,84,0.011611,0.17908,0,1.6262e-05
3,10,2,3,98,0.011611,0.17634,0,1.6011e-05
3,8,6,3,65,0.012667,0.17908,0,1.6262e-05
3,10,2,1,90,0.011417,0.17633,0,1.6012e-05
3,3,10,3,4,0.013889,0.18365,0,1.6679e-05
3,4,2,1,44,0.011417,0.19282,0,1.7513e-05
3,10,2,3,54,0.011611,0.17633,0,1.6012e-05
3,7,2,3,89,0.011611,0.18891,0,1.7155e-05
3,9,2,1,16,0.011417,0.18366,0,1.6679e-05
3,1,2,3,66,0.011611,0.22032,0,2.0013e-05
3,8,6,2,20,0.012667,0.17908,0,1.6263e-05
3,1,2,1,21,0.014472,0.22032,0,2.0353e-05
3,5,8,2,19,0.013056,0.17633,0,1.6013e-05
3,8,10,3,82,0.013889,0.17908,0,1.6262e-05
3,6,2,1,5,0.011417,0.18367,0,1.6679e-05
3,1,2,2,84,0.011611,0.22032,0,2.0013e-05
3,8,6,3,76,0.012667,0.17908,0,1.6262e-05
3,3,4,1,14,0.011889,0.18365,0,1.668e-05
3,10,8,1,45,0.012667,0.17633,0,1.6012e-05
3,8,12,3,15,0.013889,0.17908,0,1.6263e-05
3,8,2,3,90,0.011611,0.17908,0,1.6262e-05
3,1,8,2,56,0.013056,0.22032,0,2.0013e-05
3,9,4,3,96,0.012111,0.18366,0,1.6679e-05
3,8,2,1,21,0.011417,0.17908,0,1.6263e-05
3,6,10,2,43,0.013056,0.18367,0,1.6679e-05
3,4,12,1,33,0.013056,0.19282,0,1.7513e-05
3,3,10,2,96,0.013056,0.18365,0,1.668e-05
3,1,2,3,20,0.011611,0.22032,0,2.0013e-05
3,5,2,3,20,0.011611,0.17632,0,1.6013e-05
3,8,2,2,56,0.011611,0.17908,0,1.6262e-05
3,2,6,3,52,0.012667,0.22032,0,2.0013e-05
3,5,2,3,39,0.011611,0.17632,0,1.6013e-05
3,6,2,2,19,0.011611,0.18366,0,1.6679e-05
3,4,16,2,69,0.015833,0.19282,0,1.7513e-05
3,2,4,3,28,0.012111,0.22032,0,2.0013e-05
3,2,14,3,34,0.015833,0.22032,0,2.0013e-05
3,9,8,1,22,0.012667,0.18366,0,1.6679e-05
3,3,16,3,52,0.016667,0.18365,0,1.668e-05
3,9,2,3,91,0.011611,0.18366,0,1.6679e-05
3,2,6,2,91,0.012667,0.22032,0,2.0013e-05
3,8,2,1,15,0.011417,0.17908,0,1.6263e-05
3,7,8,2,55,0.013056,0.18891,0,1.7155e-05
3,4,2,3,62,0.011611,0.19283,0,1.7513e-05
3,9,4,1,82,0.011889,0.18367,0,1.6678e-05
3,2,12,1,99,0.013056,0.22032,0,2.0013e-05
3,7,2,2,80,0.011611,0.18891,0,1.7155e-05
3,7,8,1,24,0.012667,0.18891,0,1.7155e-05
