Topology,car_cache,kinesis_ondemand,kinesis_efos,kinesis_records,kinesis_peak,fargate_vcpus,fargate_memorylevel,latency,cost,reliability,scalability
1.3,1,0,1,3050,0.6,10,2,6.24e-05,11.7153,0,2.80221e-07
1.3,8,1,0,700,0.8,2,3,3.84e-05,0.0010009,0,7.3323e-09
1.3,5,1,0,1200,0.1,10,1,0,0.0030216,0,5.9387e-09
1.3,4,1,0,4050,0.9,4,1,9.6e-05,0.0025056,0,1.4219e-07
1.3,7,1,0,650,0.8,2,2,0.0002016,0.0011309,0,5.0952e-08
1.3,4,0,1,1050,0.3,2,1,0.0002112,13.2144,0,1.84251e-07
1.3,5,0,1,1250,0.4,2,1,0.00012,21.0205,0,1.35078e-07
1.3,2,1,0,3800,0.7,8,2,0.0001056,0.003589,0,9.7982e-08
1.3,2,0,1,8350,0,6,2,2.88e-05,40.2489,0,1.23973e-07
1.3,5,1,1,1400,0.1,2,2,0.000312,0.0098632,0,8.9174e-08
1.3,1,0,0,1550,0.3,4,3,3.36e-05,4.8039,0,2.6899e-07
1.3,3,0,1,2250,0.1,14,1,5.76e-05,17.7232,0,4.89717e-08
1.3,4,0,0,1300,0.8,8,3,0,22.803,0,-1.25056e-10
1.3,7,1,0,1000,0.4,4,3,0,0.0017169,0,-2.1878e-10
1.3,7,0,1,9400,0.5,2,1,0.0004368,238.4043,0,1.275504e-07
1.3,4,0,1,3550,0.1,2,2,9.6e-05,37.5413,0,8.82216e-08
1.3,7,0,0,10000,0.4,2,3,0.0001344,236.1008,0,2.300467e-08
1.3,10,0,0,1650,1,2,3,0,80.1007,0,-3.13283e-10
1.3,3,0,0,3900,0,2,1,0.000216,28.2026,0,2.48205e-07
1.3,8,1,0,6750,0,4,1,0.0004224,0.0016512,0,8.3253e-08
1.3,2,1,1,1200,1,4,3,2.88e-05,0.011051,0,9.5987e-08
1.3,6,1,0,8850,0.8,8,3,0,0.0032087,0,-1.8791e-10
1.3,7,0,0,7150,0,4,3,0,120.0015,0,-2.187842e-10
1.3,9,1,1,4850,0,2,2,0.0003888,0.0095021,0,5.7303e-08
1.3,4,1,1,700,0.8,2,3,5.76e-05,0.0098875,0,5.27e-08
1.3,5,0,0,3150,0.4,4,1,0.000312,53.1019,0,1.27155e-07
1.3,9,1,1,900,0.2,2,3,0,0.0094714,0,-2.8186e-10
1.3,1,0,1,800,1,8,1,5.28e-05,3.9107,0,6.4947e-07
1.3,6,0,1,1250,1,6,3,0,36.3279,0,-1.87907e-10
1.3,4,0,1,1050,0.8,8,1,0.0002112,18.0166,0,9.64824e-08
1.3,10,0,0,950,0.3,2,2,0.000288,29.7007,0,4.17563e-08
1.3,4,0,1,3800,0.4,2,3,5.76e-05,51.347,0,5.26996e-08
1.3,1,0,1,2400,0.9,6,2,3.36e-05,10.813,0,3.48947e-07
1.3,10,1,1,1500,0.5,6,2,0,0.010668,0,-3.1328e-10
1.3,2,0,0,1100,0.7,2,1,0.0007968,9.0038,0,3.0301e-07
1.3,4,1,0,1300,0.9,8,3,0,0.003208,0,-1.2506e-10
1.3,9,1,1,850,0.3,12,1,0,0.012017,0,-2.8186e-10
1.3,5,0,0,800,0.5,4,2,0.000144,14.4015,0,3.59829e-08
1.3,8,1,0,3450,0.5,10,1,0,0.0029678,0,-2.5042e-10
1.3,2,1,0,4150,0.9,8,3,9.6e-06,0.0033267,0,1.4268e-08
1.3,4,0,1,1050,0.8,4,1,9.6e-05,18.016,0,1.42195e-07
1.3,8,1,1,7850,0.2,6,2,0,0.010667,0,-2.5042e-10
1.3,1,1,0,2150,0.4,2,3,7.2e-05,0.0037144,0,3.1305e-07
1.3,3,1,0,4700,0.5,2,2,0.0001008,0.0019063,0,1.2619e-07
1.3,6,1,1,1000,0,2,1,0.0002016,0.010151,0,1.1973e-07
1.3,5,0,0,1050,0.9,4,3,0,24.3015,0,-1.56357e-10
1.3,8,0,1,4700,0.4,2,3,3.84e-05,127.0142,0,7.332301e-09
1.3,4,0,0,950,0.5,4,1,9.6e-05,13.8023,0,1.42195e-07
1.3,6,1,1,1850,1,4,3,0,0.010217,0,-1.8791e-10
1.3,4,0,1,1500,0.3,2,3,5.76e-05,18.6188,0,5.26996e-08
1.3,6,0,1,3700,0.8,2,3,0.0002592,96.974,0,4.51923e-08
1.3,8,1,1,550,0.2,10,3,0,0.012456,0,-2.5042e-10
1.3,2,0,1,8850,0.3,6,2,2.88e-05,55.5553,0,1.23973e-07
1.3,3,0,1,2550,0,10,3,0,18.3247,0,-9.37648e-11
1.3,8,0,0,1200,0.4,12,1,0,32.4033,0,-2.50415e-10
1.3,6,1,1,650,0.3,16,1,0,0.013113,0,-1.8791e-10
1.3,1,0,1,700,0,10,1,2.4e-05,1.8102,0,6.1214e-07
1.3,8,0,0,700,0.1,2,3,3.84e-05,14.7008,0,7.3323e-09
1.3,7,0,1,900,0.9,2,3,0.0001344,29.122,0,2.30047e-08
1.3,4,0,0,700,0.9,2,2,9.6e-05,12.9013,0,8.82216e-08
1.3,5,0,1,650,0.6,4,1,0.000312,12.6122,0,1.27155e-07
1.3,8,1,0,9700,0.6,2,3,3.84e-05,0.0010009,0,7.3323e-09
1.3,5,1,1,4400,0.5,8,3,0,0.011708,0,-1.5636e-10
1.3,6,1,0,3150,0.4,10,1,0,0.0029671,0,-1.8791e-10
1.3,10,0,0,600,0.1,2,2,0.000288,15.9007,0,4.17563e-08
1.3,1,1,0,2550,0.2,2,1,0.000744,0.0077707,0,6.2905e-07
1.3,7,0,1,8100,0.4,8,1,0,191.5733,0,-2.187842e-10
1.3,9,1,0,700,0.5,2,1,0.0003024,0.0012676,0,8.8174e-08
1.3,1,0,1,950,1,2,2,0.0003984,4.5077,0,3.8446e-07
1.3,3,0,1,700,0.3,4,3,0.0001296,6.608,0,4.7467e-08
1.3,3,1,0,3800,0.5,2,1,0.000216,0.0027905,0,2.482e-07
1.3,5,0,1,700,0.7,10,3,0,14.415,0,-1.56357e-10
1.3,10,0,0,950,0.4,2,2,0.000288,31.8007,0,4.17563e-08
1.3,6,1,0,5800,0.1,2,2,8.64e-05,0.0012341,0,4.9691e-08
1.3,9,0,0,2500,0.9,6,1,0,103.5016,0,-2.818602e-10
1.3,4,1,0,7400,0.6,2,2,9.6e-05,0.0015701,0,8.8222e-08
1.3,5,1,0,600,0.5,2,1,0.00012,0.0018696,0,1.3508e-07
1.3,2,0,0,800,0.4,6,2,2.88e-05,5.403,0,1.2397e-07
1.3,4,0,1,8100,0.3,10,1,0.0001152,101.4987,0,5.534038e-08
1.3,7,0,1,5300,1,6,2,0,180.1291,0,-2.187842e-10
1.3,2,0,0,1650,0.5,4,3,2.88e-05,12.0023,0,9.59869e-08
1.3,6,0,0,7400,0.7,4,1,8.64e-05,182.4017,0,7.767678e-08
1.3,6,1,0,5300,0.8,10,1,0,0.0029671,0,-1.8791e-10
1.3,3,0,0,2250,0.8,2,2,0.0001008,29.4017,0,1.26188e-07
1.3,2,1,1,2500,0.2,14,1,5.76e-05,0.014099,0,1.77e-07
1.3,7,1,1,9400,0.1,14,3,0,0.013947,0,-2.1878e-10
1.3,7,1,0,8600,0.2,2,3,0.0001344,0.0010454,0,2.3005e-08
1.3,4,0,0,8600,0.4,8,1,0.0002112,116.1029,0,9.648235e-08
1.3,3,1,1,2550,0.5,4,1,0.0001008,0.011576,0,2.0615e-07
1.3,1,1,0,700,0.7,10,2,6.24e-05,0.0059191,0,2.8022e-07
1.3,2,0,1,950,1,8,2,0.0001056,9.0098,0,9.7982e-08
1.3,9,0,1,3450,0.5,6,2,0,112.5978,0,-2.818602e-10
1.3,7,1,1,3450,0.8,4,1,0.0002016,0.010261,0,7.0942e-08
1.3,5,0,0,600,0.3,2,2,0.000312,9.3011,0,8.9174e-08
1.3,9,0,0,3350,0.9,16,1,0,138.6044,0,-2.818602e-10
1.3,10,1,0,3250,0.4,8,3,0,0.0032101,0,-3.1328e-10
1.3,8,1,0,3050,0.8,6,2,0,0.002167,0,-2.5042e-10
1.3,1,0,0,2900,0.2,2,3,7.2e-05,8.4035,0,3.1305e-07
1.3,1,1,0,2800,0.3,4,3,3.36e-05,0.0041023,0,2.6899e-07
1.3,8,0,1,3250,0.7,6,2,0,106.8857,0,-2.504152e-10
1.3,9,1,0,900,0.5,8,2,0,0.0028147,0,-2.8186e-10
1.3,6,0,1,9150,1,2,3,0.0002592,266.289,0,4.519234e-08
1.3,9,1,0,2150,1,4,3,0,0.0017175,0,-2.8186e-10
1.3,10,0,1,800,0.3,8,2,0,24.9261,0,-3.13283e-10
1.3,2,0,1,600,1,4,1,0.0001056,5.7081,0,3.3349e-07
1.3,9,1,0,5800,1,10,3,0,0.0039559,0,-2.8186e-10
1.3,3,0,0,4300,0.3,12,3,0,40.2045,0,-9.37648e-11
1.3,7,1,1,3350,0.4,6,1,0.0001344,0.010535,0,3.3e-08
1.3,5,1,1,650,0.3,8,2,0,0.011313,0,-1.5636e-10
1.3,5,0,1,800,0.8,2,1,0.00012,17.4148,0,1.35078e-07
1.3,4,0,1,1400,0.6,2,1,0.0002112,21.6196,0,1.84251e-07
1.3,2,0,1,7600,0.3,6,2,2.88e-05,47.4478,0,1.23973e-07
1.3,6,0,0,1950,0.8,2,1,0.0002016,50.7014,0,1.19733e-07
1.3,5,1,0,5000,0.4,6,1,0.000216,0.0024291,0,8.6013e-08
1.3,4,0,0,3350,1,2,1,0.0002112,64.802,0,1.84251e-07
1.3,9,0,1,950,0.9,2,1,0.0003024,39.3297,0,8.81737e-08
1.3,2,0,1,4150,0,4,1,0.0001056,19.8268,0,3.3349e-07
1.3,2,0,0,1500,0.7,6,2,2.88e-05,12.303,0,1.23973e-07
1.3,1,0,1,4850,0.3,4,3,3.36e-05,15.0181,0,2.68986e-07
1.3,1,1,1,5650,1,12,2,1.44e-05,0.014782,0,2.4324e-07
1.3,7,1,1,700,0,2,2,0.0002016,0.0096309,0,5.0952e-08
1.3,9,1,1,1500,0.9,4,3,0,0.010218,0,-2.8186e-10
1.3,7,1,1,2350,1,4,2,0,0.010019,0,-2.1878e-10
1.3,3,1,0,1050,0.1,4,3,0.0001296,0.0020139,0,4.7467e-08
1.3,6,0,1,8600,0.8,4,3,0,224.8712,0,-1.879068e-10
1.3,8,0,1,800,0.8,2,3,3.84e-05,27.9218,0,7.3323e-09
1.3,5,0,0,1750,0.7,4,2,0.000144,36.0015,0,3.59829e-08
1.3,3,1,1,1950,0.3,12,3,0,0.0132,0,-9.3765e-11
1.3,7,0,0,4700,0.7,16,2,0,135.0052,0,-2.187842e-10
1.3,6,0,0,6550,1,2,1,0.0002016,190.5014,0,1.197331e-07
1.3,4,0,1,9400,0.6,2,1,0.0002112,145.3205,0,1.842512e-07
1.3,3,0,0,650,0.6,6,3,0,7.5022,0,-9.3765e-11
1.3,4,0,1,1450,0.8,8,3,0,25.5221,0,-1.25056e-10
1.3,9,0,1,2150,0.3,2,3,0,60.6578,0,-2.8186e-10
1.3,9,0,1,5300,0.4,16,3,0,160.9499,0,-2.818602e-10
1.3,9,1,1,6000,0.9,2,3,0,0.0094714,0,-2.8186e-10
1.3,7,0,1,4300,0.2,2,1,0.0004368,87.088,0,1.2755e-07
1.3,3,0,0,2350,0.7,8,1,4.32e-05,29.1034,0,1.41236e-07
1.3,9,1,1,1050,0.6,2,2,0.0003888,0.0095021,0,5.7303e-08
1.3,8,0,0,3700,0.5,2,3,3.84e-05,107.1008,0,7.332301e-09
1.3,10,1,0,3150,0.9,2,3,0,0.00097178,0,-3.1328e-10
1.3,7,0,1,950,1,2,1,0.0004368,32.124,0,1.2755e-07
1.3,6,0,1,600,0.9,10,2,0,16.5153,0,-1.87907e-10
1.3,9,1,0,4300,0,8,2,0,0.0028147,0,-2.8186e-10
1.3,8,1,1,1050,0.8,4,3,0,0.010217,0,-2.5042e-10
1.3,8,0,0,1050,0.3,2,2,0.0004224,26.1008,0,6.82607e-08
1.3,7,1,1,4150,0.2,2,3,0.0001344,0.0095454,0,2.3005e-08
1.3,5,0,1,5800,0.7,8,3,0,119.1964,0,-1.563573e-10
1.3,2,0,1,5450,0.1,4,2,4.8e-05,28.8334,0,1.60631e-07
1.3,5,1,1,900,1,14,3,0,0.013947,0,-1.5636e-10
1.3,7,1,0,7600,0.4,10,1,0,0.0029674,0,-2.1878e-10
1.3,7,0,1,700,0.7,2,3,0.0001344,20.1166,0,2.30047e-08
1.3,6,1,1,7400,0.9,14,3,0,0.013947,0,-1.8791e-10
1.3,4,1,1,4150,0.4,12,2,0,0.012608,0,-1.2506e-10
1.3,2,1,0,2650,0.9,2,1,0.0007968,0.0040079,0,3.0301e-07
1.3,10,0,0,3800,0.9,2,2,0.000288,174.9007,0,4.175635e-08
1.3,2,1,0,2200,0.3,2,2,0.0001056,0.0025792,0,2.0156e-07
1.3,3,1,1,900,0.6,2,3,0.0001008,0.010141,0,8.5717e-08
1.3,9,0,0,700,1,2,1,0.0003024,30.601,0,8.81737e-08
1.3,10,0,1,1400,0.6,2,1,0.000624,54.0451,0,1.15343e-07
1.3,9,1,0,2250,0.2,12,1,0,0.0035167,0,-2.8186e-10
1.3,4,1,0,1650,0.9,2,2,9.6e-05,0.0015701,0,8.8222e-08
1.3,8,0,0,900,0.9,2,2,0.0004224,33.0008,0,6.82607e-08
1.3,7,0,1,7400,0.8,2,3,0.0001344,225.7712,0,2.300467e-08
1.3,1,0,1,6150,0.4,8,3,1.44e-05,20.7232,0,1.87268e-07
1.3,3,0,0,950,0.9,2,3,0.0001008,12.9014,0,8.57173e-08
1.3,2,0,1,850,0.9,2,3,6.72e-05,7.8076,0,1.4005e-07
1.3,3,0,0,6000,0.3,16,3,0,56.406,0,-9.37648e-11
1.3,5,0,0,700,0.3,2,2,0.000312,10.8011,0,8.9174e-08
1.3,8,1,0,550,0,12,3,0,0.0047016,0,-2.5042e-10
1.3,3,1,1,600,0.4,6,1,0.0001008,0.01185,0,1.7567e-07
1.3,2,1,1,1950,0.4,2,2,0.0001056,0.011079,0,2.0156e-07
1.3,8,0,0,4150,0.8,4,3,0,144.6015,0,-2.504152e-10
1.3,10,0,1,5000,0.5,2,3,0,181.055,0,-3.132825e-10
1.3,5,0,0,1350,0,2,2,0.000312,16.2011,0,8.9174e-08
1.3,10,1,0,550,0.4,12,1,0,0.003517,0,-3.1328e-10
1.3,4,1,1,1700,0.8,8,3,0,0.011708,0,-1.2506e-10
1.3,2,1,0,6000,0.7,2,3,6.72e-05,0.0021628,0,1.4005e-07
1.3,10,0,1,1150,0.1,2,1,0.000624,30.3333,0,1.15343e-07
1.3,5,0,1,1250,0.3,2,3,0.000216,19.5194,0,5.20301e-08
1.3,3,0,1,1100,0.9,2,2,0.0001008,15.0127,0,1.26188e-07
1.3,2,0,1,10000,0.7,2,3,6.72e-05,82.2664,0,1.40046e-07
1.3,9,1,0,1450,0.4,2,2,0.0003888,0.0010021,0,5.7303e-08
1.3,9,1,0,2150,1,4,3,0,0.0017175,0,-2.8186e-10
1.3,6,1,0,750,0.6,16,3,0,0.0061932,0,-1.8791e-10
1.3,3,1,0,7150,0.4,6,2,0.0001296,0.0025537,0,5.7462e-08
1.3,5,1,1,7600,0.2,4,1,0.000312,0.010655,0,1.2716e-07
1.3,1,0,1,2700,0.4,4,1,0.0003984,9.0157,0,6.6532e-07
1.3,2,0,1,2350,0,2,2,0.0001056,11.4153,0,2.01555e-07
1.3,8,0,0,9400,0,6,2,0,180.6019,0,-2.504152e-10
1.3,1,1,0,700,0.7,14,1,6.24e-05,0.0090543,0,5.6155e-07
1.3,6,0,0,1500,0.5,4,3,0,32.7015,0,-1.87907e-10
1.3,8,0,0,800,0.1,2,1,0.000192,16.8011,0,8.69096e-08
1.3,6,1,0,6150,0.7,2,3,0.0002592,0.0011196,0,4.5192e-08
1.3,1,1,0,5650,1,2,1,0.000744,0.0077707,0,6.2905e-07
1.3,3,1,0,4050,0,6,3,0,0.0024616,0,-9.3765e-11
1.3,6,0,1,2050,0.5,2,1,0.0002016,44.7394,0,1.19733e-07
1.3,2,1,1,750,0.3,2,3,6.72e-05,0.010663,0,1.4005e-07
1.3,6,0,0,6150,0,2,2,8.64e-05,88.501,0,4.96906e-08
1.3,2,0,0,2800,0.9,8,3,9.6e-06,25.8031,0,1.42684e-08
1.3,8,1,0,3700,1,2,3,3.84e-05,0.0010009,0,7.3323e-09
1.3,6,0,1,2400,1,12,2,0,69.6532,0,-1.87907e-10
1.3,6,0,0,1950,0.2,4,1,8.64e-05,33.6017,0,7.76768e-08
1.3,10,1,0,1800,1,4,1,0.000288,0.0014764,0,4.8753e-08
1.3,3,0,0,6550,0.2,2,3,0.0001008,56.7014,0,8.57173e-08
1.3,4,1,0,5650,0.6,2,1,0.0002112,0.0022203,0,1.8425e-07
1.3,1,1,1,900,0.4,6,1,7.2e-05,0.016424,0,6.8086e-07
1.3,9,0,0,8100,0,14,1,0,174.9038,0,-2.818602e-10
1.3,10,1,0,1100,0.3,12,3,0,0.0047023,0,-3.1328e-10
1.3,1,1,1,1250,0.4,14,1,6.24e-05,0.017554,0,5.6155e-07
1.3,4,0,1,1750,0.1,2,3,5.76e-05,18.6209,0,5.26996e-08
1.3,7,1,0,6000,0.1,2,1,0.0004368,0.0014863,0,1.2755e-07
1.3,3,1,1,3900,0.3,8,1,4.32e-05,0.012146,0,1.4124e-07
1.3,7,1,1,550,0.1,10,3,0,0.012455,0,-2.1878e-10
1.3,9,1,1,5650,0.8,8,1,0,0.01092,0,-2.8186e-10
1.3,2,1,0,800,0.3,14,1,5.76e-05,0.0055988,0,1.77e-07
1.3,6,1,1,1800,0.8,8,1,2.88e-05,0.011006,0,1.2764e-08
1.3,10,0,1,600,1,2,3,0,29.1213,0,-3.13283e-10
1.3,3,0,1,1150,0.7,2,1,0.000216,14.1137,0,2.48205e-07
1.3,6,1,0,2650,0.7,8,1,2.88e-05,0.0025063,0,1.2764e-08
1.3,5,1,0,1350,0.4,2,2,0.000312,0.0013632,0,8.9174e-08
1.3,6,0,0,2400,0.5,4,1,8.64e-05,52.2017,0,7.76768e-08
1.3,10,0,1,6000,0.6,12,3,0,232.0937,0,-3.132825e-10
1.3,4,1,0,6550,0.5,14,3,0,0.0054464,0,-1.2506e-10
1.3,6,1,0,2700,0.6,2,2,8.64e-05,0.0012341,0,4.9691e-08
1.3,10,0,0,600,0.8,4,3,0,26.1015,0,-3.13283e-10
1.3,7,1,0,3050,0.7,2,3,0.0001344,0.0010454,0,2.3005e-08
1.3,6,1,0,900,0.9,2,2,8.64e-05,0.0012341,0,4.9691e-08
1.3,4,0,0,9400,0.1,4,2,0.0002112,99.3017,0,6.64972e-08
1.3,6,0,0,700,0.6,2,2,8.64e-05,16.201,0,4.96906e-08
1.3,1,1,1,7400,0,12,3,4.32e-05,0.014095,0,1.0425e-07
1.3,4,1,1,1300,0.6,8,1,0.0002112,0.011576,0,9.6482e-08
1.3,3,0,0,5300,0.7,8,2,1.44e-05,65.4027,0,1.30144e-08
1.3,7,1,1,1550,0.8,2,3,0.0001344,0.0095454,0,2.3005e-08
1.3,2,0,1,9150,0.9,16,3,0,84.3675,0,-6.25073e-11
1.3,7,0,1,1100,0.2,4,3,0,22.2237,0,-2.18784e-10
1.3,6,1,0,700,0.2,6,2,0,0.0021663,0,-1.8791e-10
1.3,4,0,1,6950,0.2,4,1,9.6e-05,80.4824,0,1.42195e-07
1.3,4,1,0,2650,0.8,6,3,0,0.0024619,0,-1.2506e-10
1.3,1,1,0,1300,0.8,2,1,0.000744,0.0077707,0,6.2905e-07
1.3,8,1,1,7600,0.2,4,1,0.0004224,0.010151,0,8.3253e-08
1.3,9,0,0,9400,1,2,2,0.0003888,410.4008,0,5.730332e-08
1.3,8,0,1,6750,0.3,8,1,0,169.3615,0,-2.504152e-10
1.3,8,1,0,6350,0.1,2,1,0.000192,0.001366,0,8.691e-08
1.3,10,0,0,8600,0.1,2,2,0.000288,227.4007,0,4.175635e-08
1.3,3,1,0,1150,0.5,2,1,0.000216,0.0027905,0,2.482e-07
1.3,3,0,0,750,0,14,2,0,5.4045,0,-9.3765e-11
1.3,10,1,1,3000,1,2,3,0,0.0094718,0,-3.1328e-10
1.3,6,0,0,600,1,4,2,2.88e-05,17.7013,0,8.76617e-09
1.3,4,0,0,1500,0.1,2,1,0.0002112,15.902,0,1.84251e-07
1.3,6,0,0,850,0.9,4,2,2.88e-05,23.7013,0,8.76617e-09
1.3,5,1,1,650,0.8,6,1,0.000216,0.010929,0,8.6013e-08
1.3,6,1,1,1450,0.8,2,3,0.0002592,0.0096196,0,4.5192e-08
1.3,8,0,0,3000,0.8,2,1,0.000192,104.7011,0,8.690958e-08
1.3,3,0,1,8350,0.4,2,2,0.0001008,84.6773,0,1.26188e-07
1.3,1,0,0,2900,0.2,2,1,0.000744,8.4075,0,6.2905e-07
1.3,4,0,1,500,0.3,6,1,5.76e-05,6.3085,0,1.0867e-07
1.3,8,1,1,1550,0,6,2,0,0.010667,0,-2.5042e-10
1.3,10,0,1,1300,1,4,2,0,63.0458,0,-3.13283e-10
1.3,5,0,0,900,0.9,2,1,0.00012,20.7016,0,1.35078e-07
1.3,2,1,1,4400,0.1,2,1,0.0007968,0.012508,0,3.0301e-07
1.3,3,1,0,6750,0.4,12,1,0.0001296,0.0041729,0,8.7447e-08
1.3,5,0,0,800,0.6,2,2,0.000312,15.3011,0,8.9174e-08
1.3,10,1,0,1300,0.6,6,3,0,0.002464,0,-3.1328e-10
1.3,6,0,1,1300,0.1,6,1,0.0002592,20.724,0,6.51825e-08
1.3,4,0,1,9700,0.8,14,2,0,169.0322,0,-1.250561e-10
1.3,7,0,0,1900,0.7,14,3,0,54.6052,0,-2.18784e-10
1.3,9,1,0,5300,0.4,2,3,0,0.00097143,0,-2.8186e-10
1.3,9,1,0,800,0.2,2,3,0,0.00097143,0,-2.8186e-10
1.3,4,0,0,600,0.6,2,3,5.76e-05,9.3012,0,5.27e-08
1.3,3,1,0,850,0.5,10,3,0,0.0039538,0,-9.3765e-11
1.3,10,0,1,2250,0.2,4,3,0,64.8663,0,-3.13283e-10
1.3,4,1,0,6750,0.7,2,2,9.6e-05,0.0015701,0,8.8222e-08
1.3,8,0,1,650,0.4,14,2,0,17.4202,0,-2.50415e-10
1.3,6,0,0,1000,0.8,10,1,0,26.1027,0,-1.87907e-10
1.3,1,1,1,1450,0.5,8,3,1.44e-05,0.013378,0,1.8727e-07
1.3,1,1,1,500,0.7,2,1,0.000744,0.016271,0,6.2905e-07
1.3,8,1,1,1050,0.4,2,2,0.0004224,0.0095665,0,6.8261e-08
1.3,8,1,1,600,0.3,4,1,0.0004224,0.010151,0,8.3253e-08
1.3,10,1,0,850,0.6,2,2,0.000288,0.00096363,0,4.1756e-08
1.3,3,1,0,8850,0.3,2,1,0.000216,0.0027905,0,2.482e-07
1.3,7,1,0,6750,0.4,8,2,0,0.002814,0,-2.1878e-10
1.3,2,0,0,6750,0,16,1,0.0001056,32.4057,0,1.57952e-07
1.3,5,1,0,1050,0.3,2,3,0.000216,0.0012237,0,5.203e-08
1.3,1,0,0,1150,0.4,8,2,2.4e-05,3.9054,0,3.1336e-07
1.3,10,0,0,1450,0,2,3,0,34.8007,0,-3.13283e-10
1.3,2,0,0,1150,0.6,6,3,8.64e-05,8.7027,0,5.9278e-08
1.3,9,1,1,1100,0,6,1,0,0.010371,0,-2.8186e-10
1.3,7,0,0,700,0.4,2,1,0.0004368,16.5013,0,1.2755e-07
1.3,9,1,1,1900,0,2,1,0.0003024,0.0097676,0,8.8174e-08
1.3,3,1,0,700,0.7,2,3,0.0001008,0.0016409,0,8.5717e-08
1.3,8,0,1,800,0.9,4,3,0,29.423,0,-2.50415e-10
1.3,8,1,0,1700,1,12,2,0,0.004109,0,-2.5042e-10
1.3,2,0,1,3550,0.7,2,2,0.0001056,29.4253,0,2.01555e-07
1.3,2,1,1,8350,0.6,4,2,4.8e-05,0.011416,0,1.6063e-07
1.3,10,1,0,1950,0.4,4,2,0,0.0015203,0,-3.1328e-10
1.3,5,0,1,2550,0.4,6,1,0.000216,43.2407,0,8.60133e-08
1.3,8,0,1,7400,0.8,8,2,0,257.8973,0,-2.504152e-10
1.3,9,0,0,650,0.5,6,2,0,21.0019,0,-2.8186e-10
1.3,10,1,0,8350,0.1,8,2,0,0.002815,0,-3.1328e-10
1.3,7,1,1,1900,0.7,2,3,0.0001344,0.0095454,0,2.3005e-08
1.3,10,1,0,600,0.7,4,2,0,0.0015203,0,-3.1328e-10
1.3,10,0,0,900,0.9,8,3,0,41.403,0,-3.13283e-10
1.3,6,1,0,5150,0.6,12,1,0,0.0035156,0,-1.8791e-10
1.3,7,1,0,1950,0.8,2,1,0.0004368,0.0014863,0,1.2755e-07
1.3,6,0,0,850,1,6,1,0.0002592,24.902,0,6.51825e-08
1.3,2,1,1,2500,0.1,2,2,0.0001056,0.011079,0,2.0156e-07
1.3,6,0,1,2800,0,6,1,0.0002592,40.2481,0,6.51825e-08
1.3,10,0,0,750,1,2,3,0,36.3007,0,-3.13283e-10
1.3,4,0,1,5650,0.6,4,3,1.92e-05,87.3728,0,8.64038e-09
1.3,1,1,0,550,0.1,8,3,1.44e-05,0.0048783,0,1.8727e-07
1.3,3,1,1,8850,0.4,4,1,0.0001008,0.011576,0,2.0615e-07
1.3,8,0,1,3700,0.3,2,3,3.84e-05,92.7881,0,7.3323e-09
1.3,9,0,1,2900,0.9,14,2,0,120.3922,0,-2.818602e-10
1.3,5,0,0,4150,0.9,8,1,0.000144,95.4025,0,4.9976e-08
1.3,4,1,1,4850,0.1,2,2,9.6e-05,0.01007,0,8.8222e-08
1.3,1,0,1,6950,0,12,2,1.44e-05,16.8252,0,2.4324e-07
1.3,4,0,0,1350,0.5,4,2,0.0002112,19.5017,0,6.64972e-08
1.3,1,0,0,2200,0.6,6,2,3.36e-05,8.405,0,3.4895e-07
1.3,6,0,1,3900,0.2,14,3,0,67.5726,0,-1.87907e-10
1.3,1,0,0,2650,0.3,2,1,0.000744,8.4075,0,6.2905e-07
1.3,6,0,0,3900,1,2,2,8.64e-05,113.401,0,4.969061e-08
1.3,10,0,1,1050,0.5,4,3,0,38.1339,0,-3.13283e-10
1.3,9,1,0,6550,0.9,16,3,0,0.0061942,0,-2.8186e-10
1.3,1,0,1,900,0.5,2,3,7.2e-05,3.3063,0,3.1305e-07
1.3,9,1,0,5300,0.7,2,2,0.0003888,0.0010021,0,5.7303e-08
1.3,1,1,1,550,0.2,4,3,3.36e-05,0.012602,0,2.6899e-07
1.3,2,0,1,1450,0.3,8,2,0.0001056,9.0119,0,9.7982e-08
1.3,2,1,0,650,0.1,16,3,0,0.0061918,0,-6.2507e-11
1.3,8,0,1,9150,0.8,6,2,0,318.8427,0,-2.504152e-10
1.3,7,1,1,950,1,2,2,0.0002016,0.0096309,0,5.0952e-08
1.3,5,0,0,950,0,2,1,0.00012,11.4016,0,1.35078e-07
1.3,2,0,0,2900,0.5,10,2,5.76e-05,21.0037,0,5.66856e-08
1.3,7,0,0,550,0.1,2,1,0.0004368,10.2013,0,1.2755e-07
1.3,3,0,0,5800,0.3,2,3,0.0001008,54.6014,0,8.57173e-08
1.3,10,0,0,1600,0.8,4,3,0,69.6015,0,-3.13283e-10
1.3,9,1,0,3800,0.4,4,2,0,0.00152,0,-2.8186e-10
1.3,5,1,1,1300,0.3,4,3,0,0.010216,0,-1.5636e-10
1.3,8,1,0,750,0.5,6,3,0,0.0024633,0,-2.5042e-10
1.3,5,0,0,6550,0.6,10,3,0,126.6037,0,-1.563573e-10
1.3,5,0,0,900,0.1,2,2,0.000312,12.0011,0,8.9174e-08
1.3,7,1,0,3150,0.8,2,2,0.0002016,0.0011309,0,5.0952e-08
1.3,10,0,0,1800,0.1,14,2,0,47.4045,0,-3.13283e-10
