Topology,lambda_parallel_instances,lambda_allocated_memory,kinesis_ondemand,kinesis_efos,kinesis_records,kinesis_peak,car_cache,latency,cost,reliability,scalability
1.4,95,7680,1,0,1650,0.4,4,0,0.047651,0,-3.0213e-10
1.4,22,1664,1,1,4400,1,5,3.5903e-17,0.013495,0,-3.6509e-09
1.4,72,960,0,1,1050,0.7,2,0,8.762,0,-7.3337e-11
1.4,67,1984,0,1,4300,0,1,0,10.2267,0,-4.63855e-11
1.4,85,896,1,0,1700,1,1,0,0.0040345,0,-2.7332e-11
1.4,78,3328,0,1,5650,0.7,5,0,118.7736,0,-3.182573e-10
1.4,45,128,1,0,1050,0.9,4,0,0.0004446,0,2.8808e-11
1.4,34,2048,0,1,800,1,9,0,35.7611,0,-5.1406e-10
1.4,45,7680,1,0,6000,1,8,0,0.022694,0,-6.1903e-10
1.4,95,192,0,1,6750,0.7,1,0,28.0818,0,5.68726e-11
1.4,83,9984,0,1,1650,0.3,7,7.37193e-17,36.0955,0,-5.78824e-10
1.4,38,192,0,1,3050,1,3,0,44.3834,0,3.9909e-12
1.4,84,448,1,0,2800,0.5,6,4.4453e-17,0.0019226,0,-1.8278e-10
1.4,73,1984,1,0,1700,0.2,4,0,0.0081907,0,-2.1033e-10
1.4,6,192,0,0,950,1,9,0,41.6363,0,-1.57438e-10
1.4,25,2688,1,1,1150,1,7,0,0.016052,0,-4.2214e-10
1.4,9,1088,1,1,9400,0.4,9,0,0.011278,0,-4.2147e-10
1.4,46,128,0,0,6750,0.4,6,0,142.1287,0,-1.719464e-11
1.4,52,2432,0,1,4050,0.6,10,4.401206e-17,157.0834,0,1.113542e-08
1.4,11,256,1,0,1550,0,9,0,0.00035191,0,-2.1093e-10
1.4,70,128,1,1,3350,0.6,1,0,0.0080411,0,9.6506e-11
1.4,64,832,0,0,1850,0.1,3,4.44285e-17,15.1048,0,-1.16813e-10
1.4,27,128,0,0,3350,0.1,1,0,9.039,0,9.6506e-11
1.4,96,128,0,0,5450,0.4,1,0,19.0133,0,9.65064e-11
1.4,1,320,0,1,4050,0.6,5,4.44844e-17,81.3309,0,-1.1434e-10
1.4,55,1536,0,0,3700,0.4,5,0,62.671,0,-2.46029e-10
1.4,86,4928,0,0,600,0.4,10,0,20.166,0,-6.98606e-10
1.4,94,256,0,0,2700,0.6,4,0,43.2899,0,-6.89732e-11
1.4,13,320,1,0,750,0.6,1,4.4418e-17,0.00041192,0,9.9414e-12
1.4,98,704,1,1,7150,0.7,7,9.3697e-17,0.013482,0,-6.6595e-09
1.4,17,704,0,1,6550,0.1,5,5.65049e-17,88.0851,0,-1.87112e-10
1.4,26,128,1,0,1750,1,6,0,0.00035593,0,-1.7195e-11
1.4,73,384,1,1,600,0,5,0,0.010281,0,-1.2785e-10
1.4,43,1088,0,1,1100,0.7,5,0,23.2964,0,-2.25532e-10
1.4,38,768,0,1,4300,0.2,1,4.44188e-17,12.3762,0,-2.12298e-11
1.4,7,192,1,1,3150,0,2,0,0.0080965,0,3.0437e-11
1.4,51,1664,1,1,2200,0,6,0,0.016119,0,-3.1695e-10
1.4,27,256,0,0,3900,0.6,4,0,62.5979,0,-6.89732e-11
1.4,29,1408,1,0,3800,0,10,0,0.0024093,0,-5.0121e-10
1.4,5,4928,1,0,3150,0.9,1,0,0.0017429,0,-6.5205e-11
1.4,22,9984,0,0,750,0.3,2,2.7984e-17,4.8155,0,-1.5874e-10
1.4,21,5632,1,0,550,0.5,5,0,0.0077198,0,-3.5937e-10
1.4,97,256,0,0,1650,1,5,0,41.4213,0,-9.60372e-11
1.4,51,1536,0,0,1800,0.5,4,0,25.9144,0,-1.954e-10
1.4,84,2048,0,1,9400,0.2,7,0,195.1895,0,-3.933053e-10
1.4,96,5376,0,0,1050,0.9,2,0,9.8116,0,-1.4195e-10
1.4,1,768,1,0,1900,0,10,0,0.00026543,0,-4.1112e-10
1.4,31,1472,0,1,800,0.2,8,0,18.5064,0,-4.04488e-10
1.4,80,768,1,1,5450,0.5,1,4.4419e-17,0.013054,0,-2.123e-11
1.4,54,5888,1,1,2500,0.8,6,0,0.033286,0,-4.3446e-10
1.4,59,192,0,1,6950,0.7,10,0,287.4555,0,-1.826062e-10
1.4,84,576,0,0,1450,0.2,10,5.74562e-17,42.3001,0,-3.67e-10
1.4,15,192,0,1,6150,0.1,7,0,114.4708,0,-1.018061e-10
1.4,31,512,1,1,6550,0.6,3,0,0.010492,0,-8.9924e-11
1.4,55,192,1,1,1950,0.3,9,0,0.0084519,0,-1.5744e-10
1.4,12,128,1,1,6350,0.2,3,0,0.0077694,0,5.2109e-11
1.4,68,1472,1,1,3700,0.8,7,4.4503e-17,0.016447,0,-3.4922e-10
1.4,73,1344,1,1,4850,0.6,3,0,0.016342,0,-1.4439e-10
1.4,6,5376,0,1,7150,0.9,9,Inf,301.8428,0,-Inf
1.4,26,3328,1,1,7850,0.2,3,3.3533e-17,0.019103,0,-1.6043e-07
1.4,37,1984,0,1,700,0.6,1,0,2.7083,0,-4.6385e-11
1.4,58,6144,0,0,500,0,10,0,12.0592,0,-7.22391e-10
1.4,79,832,0,0,900,0.2,1,4.4416e-17,2.7771,0,-2.9158e-11
1.4,49,128,0,1,700,1,6,0,21.2098,0,-1.71946e-11
1.4,13,2944,0,0,1800,0.4,3,4.4451e-17,18.1634,0,-1.78295e-10
1.4,41,1664,0,0,2400,0.6,7,0,66.3899,0,-3.76237e-10
1.4,49,128,0,1,800,0.6,9,0,29.0106,0,-8.68415e-11
1.4,13,5376,1,1,5800,0,8,4.4552e-17,0.017579,0,-5.8235e-10
1.4,58,960,0,0,2250,0.5,5,0,41.0453,0,-2.0888e-10
1.4,1,3776,0,1,6550,0.2,3,0,57.1213,0,-1.90389e-10
1.4,16,2432,0,0,500,0.8,5,4.44596e-17,10.847,0,-2.83851e-10
1.4,18,448,1,0,10000,0.5,3,4.4453e-17,0.00059079,0,-7.4186e-11
1.4,95,2944,0,0,1150,0.5,1,4.442e-17,4.2539,0,-5.5846e-11
1.4,66,9984,0,1,1300,0.2,8,0,30.0791,0,-6.56399e-10
1.4,86,1024,1,0,1150,0.8,6,0,0.0047822,0,-2.6952e-10
1.4,47,128,1,0,1750,1,10,0,0.00045567,0,-1.2443e-10
1.4,72,8768,1,1,700,0.7,3,0,0.042315,0,-2.3869e-10
1.4,98,448,1,1,6550,0.6,8,4.4548e-17,0.011386,0,-2.5587e-10
1.4,90,1600,1,0,750,0,4,0,0.008145,0,-1.9963e-10
1.4,30,7680,1,1,2000,0.9,4,0,0.015203,0,-3.0213e-10
1.4,79,8768,0,1,3550,0,8,0,69.2115,0,-6.38928e-10
1.4,95,2432,1,1,7400,0.6,2,4.9493e-17,0.025069,0,2.1284e-08
1.4,86,3648,1,0,2350,0.2,1,0,0.019049,0,-6.0596e-11
1.4,45,640,1,0,2550,0.8,1,0,0.0016225,0,-2.1358e-11
1.4,68,4928,1,1,500,0,7,0,0.033473,0,-4.8981e-10
1.4,21,448,1,0,2500,0.4,5,4.4489e-17,0.00065207,0,-1.4629e-10
1.4,39,448,1,1,850,0.8,2,4.443e-17,0.010194,0,-3.7854e-11
1.4,30,2688,0,1,6950,1,10,4.449953e-17,344.0805,0,-6.100735e-10
1.4,73,192,0,1,2800,0.3,1,0,8.7585,0,5.6873e-11
1.4,11,3456,0,1,8350,0.2,7,0,171.7004,0,-4.496024e-10
1.4,27,320,1,1,4150,0,9,5.5957e-17,0.0094493,0,-2.6892e-10
1.4,24,512,0,0,2050,0.4,7,0,50.2281,0,-2.44665e-10
1.4,95,1472,1,1,5000,0.8,1,0,0.018563,0,-4.0355e-11
1.4,1,2048,0,0,1650,0.9,2,0,15.4018,0,-1.10635e-10
1.4,86,3968,0,0,900,0.7,8,0,29.7323,0,-5.33419e-10
1.4,76,320,0,1,2650,0.3,7,1.01034e-16,60.4614,0,-1.83898e-10
1.4,54,9984,0,1,1150,0.8,7,7.37193e-17,35.1686,0,-5.78824e-10
1.4,25,192,0,1,600,0.5,9,0,19.6282,0,-1.57438e-10
1.4,19,384,0,0,950,0.6,6,4.44718e-17,22.0331,0,-1.61134e-10
1.4,7,192,1,1,5450,0,10,0,0.0080989,0,-1.8261e-10
1.4,44,4928,0,0,8350,0.1,6,0,132.576,0,-4.123842e-10
1.4,8,1152,1,0,1150,0.9,8,0,0.00070557,0,-3.7102e-10
1.4,35,192,0,0,6150,0.5,8,0,178.9155,0,-1.288065e-10
1.4,1,320,0,1,9400,0.4,1,4.44176e-17,32.722,0,9.94137e-12
1.4,28,192,0,1,1000,0.7,8,0,33.2145,0,-1.28806e-10
1.4,92,6720,1,0,6950,0.9,4,3.0216e-17,0.040931,0,-5.7551e-08
1.4,81,448,1,1,900,0,5,4.4489e-17,0.011042,0,-1.4629e-10
1.4,54,128,1,1,3150,1,7,0,0.0079677,0,-5.1394e-11
1.4,53,4928,1,1,9400,0.1,2,4.4443e-17,0.028911,0,-1.3395e-10
1.4,50,8768,1,0,1050,1,3,0,0.029455,0,-2.3869e-10
1.4,45,960,0,0,3800,0.5,2,0,27.4645,0,-7.33372e-11
1.4,15,4736,1,0,3000,0.2,4,8.7329e-17,0.0046668,0,-6.8488e-09
1.4,19,9152,0,0,2800,0.4,1,3.5838e-17,9.4021,0,1.6023e-08
1.4,8,3200,0,0,700,1,10,0,34.8189,0,-6.26774e-10
1.4,21,192,0,1,8850,0.7,8,0,292.8903,0,-1.288065e-10
1.4,60,192,0,0,8100,0.6,10,0,314.6862,0,-1.826062e-10
1.4,81,1216,1,1,1900,0.4,2,5.1412e-17,0.015936,0,9.0371e-09
1.4,87,1472,1,1,9700,0.6,2,4.4446e-17,0.017936,0,-9.1497e-11
1.4,69,8384,1,0,2800,0.6,6,0,0.038799,0,-4.7799e-10
1.4,88,1216,1,1,600,0.4,6,0,0.016295,0,-2.765e-10
1.4,98,1088,1,0,6000,0.7,9,0,0.0057408,0,-4.2147e-10
1.4,70,2432,1,1,1800,0.6,6,4.452e-17,0.021434,0,-3.4355e-10
1.4,32,7360,0,0,2800,0.8,10,0,122.8586,0,-7.688631e-10
1.4,83,1472,0,0,3700,1,9,4.450278e-17,163.0416,0,-4.540598e-10
1.4,45,4352,1,1,4550,0,10,0,0.02489,0,-6.7983e-10
1.4,16,4928,1,1,500,0.1,7,0,0.01767,0,-4.8981e-10
1.4,6,640,1,0,4550,0,9,0,0.00041977,0,-3.459e-10
1.4,56,256,0,1,950,0.8,5,0,21.5055,0,-9.60372e-11
1.4,2,192,1,1,650,0.2,1,0,0.0080594,0,5.6873e-11
1.4,2,6720,1,0,900,0.6,7,0,0.001106,0,-5.3275e-10
1.4,77,192,0,0,1150,0.8,1,0,5.1297,0,5.6873e-11
1.4,19,4736,0,0,1450,0.9,10,0,67.0511,0,-6.98455e-10
1.4,95,1088,0,1,5800,0.5,1,5.57333e-17,21.4619,0,-3.40685e-11
1.4,17,256,0,1,6750,0.4,6,0,142.1395,0,-1.23584e-10
1.4,32,256,1,0,4850,0,4,0,0.00057422,0,-6.8973e-11
1.4,8,1088,0,0,800,0,4,5.5733e-17,7.9632,0,-1.8039e-10
1.4,15,576,0,0,6750,0.4,3,0,69.3811,0,-9.00007e-11
1.4,2,7680,0,0,700,0.5,1,0,2.41,0,-7.397e-11
1.4,56,3200,1,0,1150,1,10,0,0.010988,0,-6.2677e-10
1.4,11,5888,0,1,1650,1,2,0,16.3446,0,-1.41743e-10
1.4,26,4160,0,0,1000,1,1,0,4.914,0,-6.6217e-11
1.4,7,192,1,1,3250,0.5,10,0,0.0080989,0,-1.8261e-10
1.4,72,2688,1,1,2150,0.5,3,0,0.023419,0,-1.7763e-10
1.4,31,5632,0,1,5000,0.2,4,0,58.4271,0,-2.85769e-10
1.4,3,448,0,0,2050,0,4,4.44533e-17,20.1639,0,-1.0995e-10
1.4,71,576,1,0,6150,0.7,1,0,0.0021346,0,-1.1724e-11
1.4,19,3200,0,0,1900,0.4,8,0,52.6918,0,-5.13974e-10
1.4,40,192,1,0,1900,0.8,3,0,0.00051968,0,3.9909e-12
1.4,91,4352,0,0,2550,0,7,4.45913e-17,43.6473,0,-4.78011e-10
1.4,82,5888,0,1,700,0.5,7,0,17.8868,0,-5.17849e-10
1.4,25,192,1,0,550,0.3,3,0,0.00040928,0,3.9909e-12
1.4,35,640,0,1,8350,1,4,4.445337e-17,167.2255,0,-1.427772e-10
1.4,9,9152,1,1,700,0.3,10,0,0.0057246,0,-8.2076e-10
1.4,20,128,0,1,1900,0.6,9,0,68.6269,0,-8.68415e-11
1.4,51,6720,0,1,9400,0.7,7,0,275.6676,0,-5.327496e-10
1.4,45,128,1,1,7600,0.6,10,0,0.0079263,0,-1.2443e-10
1.4,2,1152,0,0,4300,0.2,3,0,37.6685,0,-1.30265e-10
1.4,99,2112,0,1,900,0.7,4,0,15.0566,0,-2.22778e-10
1.4,58,4544,0,0,5800,0.5,3,4.44765e-17,63.7494,0,-2.01706e-10
1.4,51,192,0,0,7850,0.6,7,0,213.3108,0,-1.018061e-10
1.4,76,768,0,0,4700,0.9,4,0,87.1427,0,-1.47383e-10
1.4,89,768,0,1,3900,0.2,1,4.44188e-17,11.1709,0,-2.12298e-11
1.4,22,128,0,1,650,0.3,4,0,8.4236,0,2.8808e-11
1.4,15,256,0,0,700,0.6,9,0,25.2261,0,-2.10929e-10
1.4,69,192,1,0,650,0.4,1,0,0.00073254,0,5.6873e-11
1.4,11,128,1,1,5650,0.4,6,0,0.0077655,0,-1.7195e-11
1.4,97,1408,1,1,4850,0.6,8,0,0.018395,0,-4.036e-10
1.4,100,768,1,1,1100,1,6,0,0.013798,0,-2.3454e-10
1.4,29,128,1,1,9700,0.8,5,0,0.0078498,0,2.0993e-13
1.4,27,2048,1,1,2800,0.6,2,0,0.014923,0,-1.1063e-10
1.4,18,1472,1,0,5450,0.1,5,4.4503e-17,0.0016405,0,-2.4551e-10
1.4,13,1024,0,0,2400,0.1,10,0,65.1869,0,-4.60808e-10
1.4,100,1728,0,1,550,0.4,5,3.5721e-17,9.4975,0,-1.6263e-08
1.4,34,9600,1,0,900,0.7,1,4.4429e-17,0.021984,0,-7.8327e-11
1.4,47,960,1,1,850,0,5,0,0.012682,0,-2.0888e-10
1.4,1,3648,1,0,8100,0.4,10,0,0.00045074,0,-6.5366e-10
1.4,49,4352,1,1,3250,0.5,7,4.4591e-17,0.025962,0,-4.7801e-10
1.4,38,9152,0,0,3000,0,8,0,58.1827,0,-6.56229e-10
1.4,32,8384,0,0,6000,0.1,1,0,16.2281,0,-7.99156e-11
1.4,19,256,0,0,7400,0.6,10,0,296.7937,0,-2.565388e-10
1.4,49,5632,0,1,3000,0.4,8,0,82.1564,0,-5.83451e-10
1.4,15,320,0,1,1800,0.8,10,0,81.3262,0,-2.806e-10
1.4,79,1536,0,1,2000,0.9,1,0,9.0516,0,-4.0785e-11
1.4,14,3776,1,1,550,0.3,5,0,0.015639,0,-3.2068e-10
1.4,5,1536,0,1,3000,0.3,8,0,75.6932,0,-4.05003e-10
1.4,19,384,0,1,3700,0.1,3,0,29.61,0,-5.97308e-11
1.4,39,2432,1,0,950,1,2,4.9493e-17,0.0056783,0,8.6733e-09
1.4,30,1088,0,0,7400,0.2,4,5.57333e-17,87.286,0,-1.80392e-10
1.4,10,2368,1,1,1450,0.3,1,4.4417e-17,0.013126,0,-5.1049e-11
1.4,41,448,0,0,1950,0,1,4.4418e-17,4.889,0,-1.0672e-12
1.4,51,384,0,1,4700,0.2,4,4.44718e-17,54.3827,0,-9.39453e-11
1.4,83,192,0,0,3800,0.9,4,0,70.2995,0,-2.24572e-11
1.4,93,1600,0,1,1350,0.5,9,3.49293e-17,44.158,0,-1.42511e-08
1.4,60,1088,0,1,3800,1,8,5.573329e-17,150.4837,0,-3.757565e-10
1.4,12,192,0,1,650,1,1,0,3.0194,0,5.6873e-11
1.4,75,6144,0,1,8350,0.4,5,0,141.5854,0,-3.598912e-10
1.4,70,3776,0,1,1400,0.8,9,0,55.0081,0,-5.8815e-10
1.4,9,192,0,1,550,0.3,9,0,15.402,0,-1.57438e-10
1.4,87,3776,0,0,900,1,6,0,26.2873,0,-3.85037e-10
1.4,64,1792,1,0,4050,0.1,7,0,0.0065376,0,-3.7243e-10
1.4,11,4160,0,0,750,0.5,1,0,2.7632,0,-6.6217e-11
1.4,65,320,0,0,5000,0.4,1,4.44176e-17,17.437,0,9.94137e-12
1.4,68,256,1,0,1650,0.5,8,0,0.00095957,0,-1.864e-10
1.4,75,1792,0,0,600,0,7,0,10.3537,0,-3.72427e-10
1.4,34,256,0,1,5150,0.7,6,0,131.8389,0,-1.23584e-10
1.4,38,384,0,1,1750,0.2,1,0,5.1366,0,7.8569e-12
1.4,54,192,0,1,8100,0.5,3,0,88.4774,0,3.9909e-12
1.4,56,3776,1,0,500,0.6,6,0,0.012915,0,-3.8504e-10
1.4,34,8768,0,1,2650,0.4,7,0,63.6847,0,-5.62797e-10
1.4,33,384,0,0,5650,0.9,3,0,78.4735,0,-5.97308e-11
1.4,53,960,1,0,6000,0,5,0,0.0027702,0,-2.0888e-10
1.4,30,448,1,1,10000,0.5,4,4.4453e-17,0.010013,0,-1.0995e-10
1.4,81,7360,1,1,5450,0.8,3,0,0.038977,0,-2.2615e-10
1.4,22,7040,1,0,4700,0.7,3,0,0.010295,0,-2.2602e-10
1.4,35,384,0,0,1700,0,1,0,4.226,0,7.8569e-12
1.4,3,5184,1,0,500,0.6,3,7.5351e-17,0.0012277,0,-1.6557e-09
1.4,86,1792,1,0,1000,0.7,5,3.8779e-17,0.0088332,0,1.4006e-08
1.4,5,384,0,0,950,0.9,2,4.4449e-17,8.7528,0,-2.5932e-11
1.4,3,8384,0,1,3250,0.5,1,0,11.9402,0,-7.99156e-11
1.4,34,384,0,0,1050,0.1,7,5.68251e-17,19.6188,0,-1.963e-10
1.4,100,192,0,1,700,0.9,4,0,12.9838,0,-2.24572e-11
1.4,7,576,0,0,1550,0.2,9,0,40.7766,0,-3.25602e-10
1.4,1,320,0,1,1150,1,10,0,57.9536,0,-2.806e-10
1.4,6,256,0,0,3450,0.3,7,0,78.4806,0,-1.52899e-10
1.4,95,3200,1,0,1150,0.9,4,0,0.018471,0,-2.4963e-10
1.4,56,256,1,1,2500,0.4,4,0,0.0093302,0,-6.8973e-11
1.4,5,8768,0,0,750,0.7,9,0,28.307,0,-7.29447e-10
1.4,70,256,1,1,1350,0,10,0,0.0094817,0,-2.5654e-10
1.4,8,8000,0,0,7150,0.5,6,0,155.4803,0,-4.718436e-10
1.4,77,1088,0,1,750,0.1,3,0,6.136,0,-1.3054e-10
1.4,4,4928,1,1,2050,1,4,4.4476e-17,0.014021,0,-2.7115e-10
1.4,87,384,1,0,6750,1,6,4.4472e-17,0.001674,0,-1.6113e-10
1.4,93,256,0,1,1450,0.7,10,0,61.7127,0,-2.56539e-10
1.4,97,1152,1,1,2150,0.7,6,0,0.016542,0,-2.7558e-10
1.4,25,832,1,1,3050,0,7,4.452e-17,0.011489,0,1.6315e-09
1.4,91,3968,0,0,1350,0.7,9,0,49.8414,0,-5.88398e-10
1.4,61,2560,1,1,1450,0.7,3,0,0.02124,0,-1.7437e-10
1.4,72,9984,1,1,7150,0.3,10,0,0.048155,0,-8.2092e-10
1.4,87,9984,1,0,2650,0.1,1,2.7872e-17,0.058131,0,-7.8446e-11
1.4,31,4928,1,1,600,0.6,9,0,0.02223,0,-6.2623e-10
1.4,41,512,0,1,850,0.9,1,0,4.0345,0,-1.2625e-11
1.4,85,4160,0,1,5450,0.4,2,0,37.4736,0,-1.33871e-10
1.4,11,9600,1,0,1800,0.3,4,7.2568e-17,0.0072668,0,-3.19e-10
1.4,23,2112,0,0,7150,0.7,5,0,150.0256,0,-2.919262e-10
1.4,33,2240,0,1,5650,0.5,4,0,82.8867,0,-2.24157e-10
1.4,14,2432,0,1,1000,0.4,9,4.55244e-17,30.4548,0,2.634e-09
1.4,27,640,1,1,2650,0.5,1,0,0.010926,0,-2.1358e-11
1.4,48,6144,1,1,6350,0.4,2,0,0.031822,0,-1.4189e-10
1.4,88,1600,1,0,2200,0.9,1,0,0.0079672,0,-4.9567e-11
1.4,9,7360,1,0,7400,0.8,8,2.8943e-17,0.0045366,0,-6.1873e-10
1.4,79,3200,0,1,5800,0.4,8,0,160.9966,0,-5.139742e-10
1.4,91,448,0,0,1350,0,5,4.44887e-17,16.4995,0,-1.46292e-10
1.4,59,384,1,0,1950,1,8,4.4472e-17,0.0012088,0,-2.3119e-10
1.4,73,2112,1,0,8100,1,2,0,0.0089653,0,-1.0858e-10
1.4,55,1408,1,1,1000,0.2,4,4.4465e-17,0.015238,0,-1.9316e-10
1.4,3,320,0,0,8600,0.7,7,1.010344e-16,256.8709,0,-1.838982e-10
1.4,18,1536,1,1,800,1,6,0,0.012581,0,-2.9962e-10
1.4,13,832,0,0,3700,0.5,5,0,68.7305,0,-2.10597e-10
1.4,76,2112,1,0,1450,0.2,3,0,0.0093251,0,-1.7205e-10
1.4,95,448,0,0,3250,1,10,4.454789e-17,160.3963,0,-3.333046e-10
1.4,11,8000,0,1,4850,0.9,7,2.902522e-17,156.4964,0,-5.554713e-10
1.4,88,320,0,1,3350,0.4,4,0,47.0584,0,-8.14964e-11
1.4,98,2432,0,0,2150,0.7,5,4.44596e-17,44.2963,0,-2.83851e-10
1.4,25,4736,1,1,6000,0.8,5,0,0.020109,0,-3.4196e-10
1.4,45,7680,1,0,5300,0.7,3,0,0.02269,0,-2.263e-10
1.4,14,4928,0,1,600,0.7,2,4.4443e-17,4.8176,0,-1.3395e-10
1.4,81,256,1,0,600,0,9,0,0.0010986,0,-2.1093e-10
1.4,54,320,1,0,2200,0.2,9,5.5957e-17,0.0009837,0,-2.6892e-10
1.4,12,7360,1,1,6550,0.4,8,2.8943e-17,0.0059718,0,-6.1873e-10
1.4,91,128,0,1,2700,0.5,8,0,81.1078,0,-6.48241e-11
1.4,95,5184,1,1,4850,0,10,4.4608e-17,0.044346,0,-7.1882e-10
1.4,41,9600,0,1,1800,0.8,7,0,54.9109,0,-5.63897e-10
1.4,71,256,1,1,700,0.7,4,0,0.0094902,0,-6.8973e-11
1.4,58,2816,1,0,1350,0.4,3,4.4468e-17,0.0097551,0,-1.7789e-10
1.4,52,576,1,0,2700,0.3,7,5.633e-17,0.0016265,0,-2.4647e-10
1.4,86,4928,1,1,9700,0.9,3,4.6541e-17,0.039293,0,3.9039e-08
1.4,23,384,1,1,1750,0.4,8,4.4472e-17,0.0094497,0,-2.3119e-10
1.4,81,3968,0,1,3800,0.4,10,0,128.585,0,-6.541485e-10
1.4,18,2432,1,1,800,0.7,5,4.446e-17,0.014267,0,-2.8385e-10
1.4,68,2688,1,1,1100,0.9,8,3.3722e-17,0.022947,0,-1.7411e-08
1.4,85,640,1,0,6750,0.5,1,0,0.0028598,0,-2.1358e-11
1.4,11,960,0,1,6150,0.1,4,0,65.2553,0,-1.63404e-10
1.4,22,5888,0,0,1000,0.5,2,0,7.2656,0,-1.4174e-10
1.4,28,2240,0,0,4400,0.9,2,5.59773e-17,41.105,0,-1.08527e-10
1.4,67,192,0,1,2900,0.3,3,0,27.1803,0,3.9909e-12
1.4,37,256,0,0,7850,0.4,4,0,109.9355,0,-6.897319e-11
1.4,74,4160,0,1,1200,0.3,2,0,7.6939,0,-1.3387e-10
1.4,69,3200,1,1,600,0.5,7,3.9593e-17,0.025906,0,-2.0884e-08
1.4,67,2048,0,0,5650,0.5,9,0,188.8322,0,-5.140601e-10
1.4,84,320,0,0,4700,0.6,2,0,37.6756,0,-1.98507e-11
1.4,71,704,1,1,1750,0.4,6,4.4431e-17,0.012505,0,-2.2951e-10
1.4,98,1856,0,0,2000,0.1,1,0,5.4619,0,-4.5909e-11
1.4,26,256,1,1,7600,0.7,7,0,0.0090112,0,-1.529e-10
1.4,42,320,1,1,7400,0.1,5,4.4484e-17,0.0096555,0,-1.1434e-10
1.4,16,7680,0,0,3550,0.8,10,0,155.0901,0,-7.689645e-10
1.4,98,2560,1,0,9400,0.2,5,0,0.014866,0,-2.9455e-10
1.4,75,128,0,0,1900,1,1,0,9.3509,0,9.6506e-11
1.4,35,5376,0,0,550,0.4,10,0,18.9587,0,-7.20664e-10
1.4,2,1280,0,0,2150,0.1,6,3.64597e-17,35.2215,0,-5.28261e-11
1.4,61,1664,0,1,2800,0.8,8,3.714077e-17,100.2752,0,8.970038e-09
1.4,69,5376,1,0,5000,0.7,2,0,0.023721,0,-1.4195e-10
1.4,41,256,1,1,2200,0.5,1,0,0.0091691,0,2.6303e-11
1.4,19,448,1,1,1050,0.2,3,4.4453e-17,0.009791,0,-7.4186e-11
1.4,100,128,0,0,850,0.4,9,0,26.8054,0,-8.68415e-11
1.4,30,2240,0,1,1150,0.3,5,0,18.2883,0,-2.82975e-10
1.4,36,5632,0,0,2050,0.3,9,0,58.6745,0,-6.48036e-10
1.4,39,4928,0,1,6950,0.6,6,0,161.5634,0,-4.123842e-10
1.4,98,128,0,0,1550,0.4,8,0,43.6364,0,-6.48241e-11
1.4,7,4928,1,0,1100,0.2,8,4.085e-17,0.0023848,0,2.6432e-09
1.4,78,4160,0,1,5650,0.2,6,0,100.1062,0,-4.038164e-10
1.4,24,576,1,0,900,0.6,6,0,0.00087343,0,-2.0781e-10
1.4,38,5376,0,1,4050,0.7,10,0,169.7497,0,-7.206635e-10
1.4,6,1600,0,0,1200,0.9,1,0,5.402,0,-4.9567e-11
1.4,55,320,1,1,10000,0.3,6,1.0039e-16,0.0098364,0,-1.5955e-10
1.4,3,2112,0,0,550,0.5,8,0,16.2605,0,-4.57311e-10
1.4,41,4736,1,0,650,0.4,2,4.4422e-17,0.0122,0,-1.335e-10
1.4,86,320,1,1,4300,0.4,3,0,0.010265,0,-5.4775e-11
1.4,7,192,1,1,6550,0.4,9,0,0.0080986,0,-1.5744e-10
1.4,48,448,0,1,1150,0.4,1,4.4418e-17,3.9762,0,-1.0672e-12
1.4,24,3648,1,1,1650,0,1,0,0.017719,0,-6.0596e-11
1.4,21,1600,0,1,3550,0.6,9,3.492929e-17,123.4365,0,-3.584352e-09
1.4,91,1088,1,1,650,1,9,0,0.015887,0,-4.2147e-10
1.4,72,1280,0,1,3900,0.5,9,0,130.806,0,-4.479895e-10
1.4,91,6144,1,0,7850,0.2,8,0,0.03564,0,-5.84e-10
1.4,70,3968,1,0,1150,1,1,0,0.016889,0,-6.0853e-11
1.4,40,256,0,1,1150,0.3,8,0,29.926,0,-1.86395e-10
1.4,93,704,1,0,950,0.5,10,0,0.0033957,0,-3.9914e-10
1.4,37,512,0,1,1150,0.4,8,0,31.9643,0,-2.74936e-10
1.4,59,3648,1,0,3050,0.6,2,0,0.01314,0,-1.2558e-10
1.4,76,320,1,1,7600,0.1,6,1.0039e-16,0.010128,0,-1.5955e-10
1.4,3,4544,0,0,700,1,9,0,30.9569,0,-6.2567e-10
1.4,79,960,1,0,900,0,5,0,0.0040182,0,-2.0888e-10
1.4,8,384,0,1,1850,0.8,8,4.44718e-17,64.9402,0,-2.31186e-10
1.4,80,960,0,1,7150,0.1,3,0,57.1016,0,-1.18328e-10
1.4,17,2112,0,0,3900,0.5,10,0,144.1958,0,-5.708614e-10
1.4,99,448,0,1,9400,0.1,1,4.44179e-17,25.3865,0,-1.06723e-12
1.4,10,1856,0,0,6950,0.5,4,0,101.7701,0,-2.096961e-10
1.4,62,5632,0,1,550,0.1,8,0,11.8886,0,-5.83451e-10
1.4,27,448,0,0,7600,0.1,9,0,184.2249,0,-2.92062e-10
1.4,45,4736,1,0,3800,0,9,0,0.013373,0,-6.2601e-10
1.4,34,1344,0,0,1450,0.3,8,4.45836e-17,37.1333,0,-4.02326e-10
